origin,h,model,core_log,core_mm,state_mid_log,correction_log,band
2024-11,5,STATE_FAST_R15,0.2653345775843292,0.2656869013179552,0.33077556271416075,-0.06544098512983154,2
2024-11,5,STATE_ADAPT_R15,0.2653345775843292,0.2656869013179552,0.33077556271416075,-0.06544098512983154,2
2024-11,5,ENET_DOMESTIC_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
2024-11,5,ENET_IMPORTED_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
2024-11,5,ENET_BOTH_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
2024-11,5,ENET_WIDE_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
2024-11,5,RF_RESIDUAL_R15,0.3612454287476944,0.36189870645506794,0.33077556271416075,0.030469866033533632,2
2024-11,5,BLEND_LINEAR_RF_R15,0.34601049573092757,0.34660980306945066,0.33077556271416075,0.015234933016766816,2
2024-11,5,BLEND_WIDE_STATE_R15,0.33077556271416075,0.3313232287606021,0.33077556271416075,0.0,2
2024-11,6,STATE_SLOW_R15,0.3344918935891537,0.33505194198827287,0.2430012139381978,0.09149067965095592,2
2024-11,6,STATE_MID_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-11,6,STATE_FAST_R15,0.17504944337023218,0.1752027443461382,0.2430012139381978,-0.06795177056796561,2
2024-11,6,STATE_ADAPT_R15,0.17504944337023218,0.1752027443461382,0.2430012139381978,-0.06795177056796561,2
2024-11,6,ENET_DOMESTIC_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-11,6,ENET_IMPORTED_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-11,6,ENET_BOTH_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-11,6,ENET_WIDE_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-11,6,RF_RESIDUAL_R15,0.2734710799717314,0.2738453532282424,0.2430012139381978,0.030469866033533632,2
2024-11,6,BLEND_LINEAR_RF_R15,0.2582361469549646,0.2585698636901871,0.2430012139381978,0.015234933016766816,2
2024-11,6,BLEND_WIDE_STATE_R15,0.2430012139381978,0.24329670118546529,0.2430012139381978,0.0,2
2024-12,4,STATE_SLOW_R15,0.4082290690357863,0.40906345892080836,0.3271867547717754,0.08104231426401093,2
2024-12,4,STATE_MID_R15,0.3271867547717754,0.3277225948741719,0.3271867547717754,0.0,2
2024-12,4,STATE_FAST_R15,0.2744370388108983,0.2748139619789779,0.3271867547717754,-0.052749715960877075,2
2024-12,4,STATE_ADAPT_R15,0.2744370388108983,0.2748139619789779,0.3271867547717754,-0.052749715960877075,2
2024-12,4,ENET_DOMESTIC_R15,0.3271867547717754,0.3277225948741719,0.3271867547717754,0.0,2
2024-12,4,ENET_IMPORTED_R15,0.3271867547717754,0.3277225948741719,0.3271867547717754,0.0,2
2024-12,4,ENET_BOTH_R15,0.3271867547717754,0.3277225948741719,0.3271867547717754,0.0,2
