period,model,block,own_l1,own_l2,own_l12,common_core_l1
2019-11,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.09900544371623403,-0.08835595076719,0.1435177760747459,-0.034923535612646994
2019-11,POOL_12,actual_rent,0.29782814935466395,0.02500229814878735,0.022022112050034078,0.19106186886413734
2019-11,POOL_12,imputed_rent,0.40137788506894356,0.21026276518642972,0.10937403134677379,0.1551821697022311
2019-11,POOL_12,catering,0.26626371481891853,0.1881751648730934,-0.20085223668961116,-0.025393286794766656
2019-11,POOL_12,accommodation,0.06298727527539016,0.07954036653856832,0.11610693150983968,0.10238278790243494
2019-11,POOL_12,package_holidays,0.1335227755345641,-0.10882665413518608,0.27102232623239186,0.0116584042256506
2019-11,POOL_12,remaining_core_tax_reconciliation,0.02375978981290111,-0.02644646510260265,0.1291206637876605,-0.041355728400311126
2019-11,POOL_48,actual_rent,0.2814842473064037,0.06125074235567677,0.03299126669200913,0.1076882380785333
2019-11,POOL_48,imputed_rent,0.34913251497385894,0.18086623417712439,0.08424330883116796,0.1034136919691674
2019-11,POOL_48,catering,0.2654152655918231,0.15551551186098528,-0.10328880194399298,0.02800728482050893
2019-11,POOL_48,accommodation,0.17214537483953096,0.09334831101084122,0.07695043286396439,0.0707431317393167
2019-11,POOL_48,package_holidays,0.20834976024335458,0.016782217233461627,0.15766973670449377,0.022884701678752235
2019-11,POOL_48,remaining_core_tax_reconciliation,0.15001919992024573,0.05118341857083282,0.08989346337917264,-0.010330203116298335
2019-12,POOL_SEPARATE,actual_rent,0.3068244774644093,0.008729391317286882,0.014973439529302099,0.23631213221664157
2019-12,POOL_SEPARATE,imputed_rent,0.44675420494789736,0.20370451801456893,0.14016969591366343,0.19318957206654636
2019-12,POOL_SEPARATE,catering,0.26891788569041336,0.2201803838497958,-0.26078353059808135,-0.10828873596553822
2019-12,POOL_SEPARATE,accommodation,-0.032925413463093134,0.06895265628159161,0.1515532127984768,0.10778659060940127
2019-12,POOL_SEPARATE,package_holidays,0.025794275031641434,-0.21399323723165653,0.3343157343578145,0.020703155555987875
2019-12,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.119340386579333,-0.06290863859818388,0.14019081190001909,-0.037676237614378195
2019-12,POOL_12,actual_rent,0.30282278928838974,0.02331773833479566,0.029154108339391117,0.177831939248821
2019-12,POOL_12,imputed_rent,0.42064601922939504,0.19527407536410418,0.134456200157263,0.1635775332058553
2019-12,POOL_12,catering,0.2674460879784092,0.19121511961872628,-0.20134016571952082,-0.027381654206447836
2019-12,POOL_12,accommodation,0.06602606450801901,0.07319858094844181,0.12691502661240273,0.0939469690061408
2019-12,POOL_12,package_holidays,0.1367534650513111,-0.09675317996410567,0.27866911565518826,0.006858882722707488
2019-12,POOL_12,remaining_core_tax_reconciliation,0.019003223989986967,-0.005519128646214691,0.12911153526337277,-0.04874116797340235
2019-12,POOL_48,actual_rent,0.2857038820282228,0.0600445412069167,0.03981924472182105,0.10059422942286025
2019-12,POOL_48,imputed_rent,0.36082229773883207,0.17444171726438146,0.10399070553033922,0.10649230484365799
2019-12,POOL_48,catering,0.2687103683564246,0.15689901491265035,-0.1012887920971051,0.025172541839964913
2019-12,POOL_48,accommodation,0.17675686456579548,0.09044219992039608,0.08560663439491872,0.06522779360675109
2019-12,POOL_48,package_holidays,0.21273357614410462,0.02248279244024387,0.16478871249793475,0.020064408900466988
2019-12,POOL_48,remaining_core_tax_reconciliation,0.15301385195375355,0.06206793029333715,0.09433252968562376,-0.015357440697490406
2020-01,POOL_SEPARATE,actual_rent,0.30855723107176614,0.010086994418774326,0.012894311048459218,0.23668299598581788
2020-01,POOL_SEPARATE,imputed_rent,0.42083482976322534,0.21108580667331878,0.1298358022417571,0.20714015874362537
2020-01,POOL_SEPARATE,catering,0.2684408301223205,0.21350815429597106,-0.23297822971396273,-0.10456106781514908
2020-01,POOL_SEPARATE,accommodation,-0.035906741617997964,0.06964183219824444,0.1521179597262625,0.10808342376832493
2020-01,POOL_SEPARATE,package_holidays,0.025280049371007658,-0.21440868667824226,0.33422390666331553,0.021678475294305187
2020-01,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.11122772815752748,-0.08120591095593116,0.15088265549005514,-0.04228677653994877
2020-01,POOL_12,actual_rent,0.30327142603745444,0.023745711769834824,0.028484661888414538,0.18030554657726244
2020-01,POOL_12,imputed_rent,0.4031247637752667,0.19752288816899535,0.12756960597285763,0.17201167969836761
2020-01,POOL_12,catering,0.2659196049925865,0.18572473239965873,-0.17861920315081597,-0.024330492376318326
2020-01,POOL_12,accommodation,0.0631942344216764,0.0726272364589629,0.12954245135778109,0.09542407175842604
2020-01,POOL_12,package_holidays,0.13295340278588155,-0.09861417706850353,0.28117106488583865,0.009508216312908498
2020-01,POOL_12,remaining_core_tax_reconciliation,0.021267925001139137,-0.016381072152154175,0.13936221217999567,-0.048205204976707154
2020-01,POOL_48,actual_rent,0.28529402711851143,0.05896288969185345,0.04165823914717204,0.10301532174818051
2020-01,POOL_48,imputed_rent,0.35305275861590263,0.17272624412825013,0.10282047584708315,0.1100172639806596
2020-01,POOL_48,catering,0.26674067293503473,0.15290292144934858,-0.08699545499989834,0.027025532272563803
2020-01,POOL_48,accommodation,0.17478224271675258,0.0887189397820534,0.09007669719266892,0.06689045754562016
2020-01,POOL_48,package_holidays,0.21000330759211355,0.019847140436613495,0.16943679581916649,0.021942540848758768
2020-01,POOL_48,remaining_core_tax_reconciliation,0.15299465650069716,0.05671661654990946,0.10274772249941508,-0.013967588230203352
2020-02,POOL_SEPARATE,actual_rent,0.20761646450553128,-0.05585502909147405,0.2547355446781124,0.13900817302943944
2020-02,POOL_SEPARATE,imputed_rent,0.4319315802868919,0.18508813501607263,0.13272002249193204,0.2164753092705709
2020-02,POOL_SEPARATE,catering,0.23335241649876498,0.22704168166446945,-0.21694013697853656,-0.12675401390236385
2020-02,POOL_SEPARATE,accommodation,-0.02319926759207852,0.0545027975525222,0.12582307310901586,0.10306052621089985
2020-02,POOL_SEPARATE,package_holidays,0.025592202992597273,-0.20940313757854184,0.3450207003561239,0.020010406337826143
2020-02,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.157256902003342,-0.1370038477794001,0.1793904301727161,-0.04332424556404855
2020-02,POOL_12,actual_rent,0.21028865249977047,-0.03626456441527629,0.24120999878460736,0.10584866163462045
2020-02,POOL_12,imputed_rent,0.4053868312410554,0.17596507499394187,0.14120817866390264,0.1707031618805371
2020-02,POOL_12,catering,0.23219760868850547,0.19269522418723206,-0.1554975852577632,-0.045971497241436
2020-02,POOL_12,accommodation,0.05294810835184138,0.053227743115655736,0.13137338745719365,0.08224561869863785
2020-02,POOL_12,package_holidays,0.1145195932397994,-0.10632377999458262,0.3085415509451205,0.004269251571526085
2020-02,POOL_12,remaining_core_tax_reconciliation,-0.02183145553374302,-0.06595315321444778,0.17821883519206982,-0.05751204755006412
2020-02,POOL_48,actual_rent,0.21316637506015823,0.014328023119993191,0.19293537798158328,0.05744759296225994
2020-02,POOL_48,imputed_rent,0.3395116641526249,0.15686964108895646,0.1345284726679826,0.09936276314648265
2020-02,POOL_48,catering,0.2343507700387737,0.14967831660317732,-0.05103952969850928,0.008252074752246354
2020-02,POOL_48,accommodation,0.1469485278622209,0.06893109059073692,0.12265131065914944,0.04922554806779664
2020-02,POOL_48,package_holidays,0.18040866283549234,0.005105693112926996,0.21504242371446589,0.00891513869850578
2020-02,POOL_48,remaining_core_tax_reconciliation,0.11409486049944657,0.022675217643804528,0.15273270544102982,-0.029508639004518562
2020-03,POOL_SEPARATE,actual_rent,0.21293176063493446,-0.036393061211199625,0.24913146967626068,0.1330939033827117
2020-03,POOL_SEPARATE,imputed_rent,0.4530407332904087,0.16550971033795892,0.14765574636334283,0.14223710017076355
2020-03,POOL_SEPARATE,catering,0.25963342005375695,0.20276301994020826,-0.2121203526002122,-0.08134227355397873
2020-03,POOL_SEPARATE,accommodation,0.001457744464543033,0.05841965028999879,0.09585285529994589,0.18844034816126842
2020-03,POOL_SEPARATE,package_holidays,0.024530828068607152,-0.20910520114011716,0.3447390320300695,0.023778612094406813
2020-03,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.034751804715169386,-0.15621905512343773,0.18255673421405513,0.030562646034517308
2020-03,POOL_12,actual_rent,0.2243906887015168,-0.024579177715399258,0.2357880662828093,0.11076413520259809
2020-03,POOL_12,imputed_rent,0.4237659922308809,0.15734897931726785,0.1514212433092324,0.13224225284548727
2020-03,POOL_12,catering,0.25811297839391295,0.17436758683016215,-0.1533723919119034,-0.012322299900072761
2020-03,POOL_12,accommodation,0.08281150682955611,0.054354040244379204,0.10827819027776975,0.1481171624060326
2020-03,POOL_12,package_holidays,0.132515118499685,-0.11274457879858649,0.3057902662279156,0.010382032535638665
2020-03,POOL_12,remaining_core_tax_reconciliation,0.0715474664021982,-0.08370111778415495,0.17880585990644887,0.007343061877051971
2020-03,POOL_48,actual_rent,0.23707290489882926,0.015391758254183867,0.18926641265079777,0.07380821695544572
