period,model,block,prediction,weight,contribution,units
2020-03,POOL_SEPARATE,accommodation,0.919395204919123,0.008724414,0.008021184397329266,headline percentage-point projection
2020-03,POOL_SEPARATE,package_holidays,-8.15375468673559,0.019151497,-0.1561566084217526,headline percentage-point projection
2020-03,POOL_SEPARATE,remaining_core_tax_reconciliation,0.10491819239517709,0.32485595620999685,0.03408329971435967,headline percentage-point projection
2020-03,POOL_12,actual_rent,0.193610766145208,0.036321093,0.007032154642961351,headline percentage-point projection
2020-03,POOL_12,imputed_rent,-0.03719038288340332,0.106143269,-0.003947508814606074,headline percentage-point projection
2020-03,POOL_12,catering,0.38343862068905327,0.054804978,0.021014345171213908,headline percentage-point projection
2020-03,POOL_12,accommodation,0.9803001671105531,0.008724414,0.008552544502141648,headline percentage-point projection
2020-03,POOL_12,package_holidays,-7.557328696735805,0.019151497,-0.14473415786354968,headline percentage-point projection
2020-03,POOL_12,remaining_core_tax_reconciliation,0.1984830118963966,0.32485595620999685,0.0644783886210441,headline percentage-point projection
2020-03,POOL_48,actual_rent,0.2368040192716611,0.036321093,0.008600980806739794,headline percentage-point projection
2020-03,POOL_48,imputed_rent,-0.02663627577676747,0.106143269,-0.0028272613849316137,headline percentage-point projection
2020-03,POOL_48,catering,0.37525997633990266,0.054804978,0.020566114747588883,headline percentage-point projection
2020-03,POOL_48,accommodation,1.0332987698897802,0.008724414,0.009014926254209176,headline percentage-point projection
2020-03,POOL_48,package_holidays,-6.359940779573097,0.019151497,-0.12180238676017183,headline percentage-point projection
2020-03,POOL_48,remaining_core_tax_reconciliation,0.3037240721026375,0.32485595620999685,0.09866657386689634,headline percentage-point projection
