clock,report_date,quarter,cutoff_date,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,included,scope
report,2025-11-13,2026Q2,2025-10-24,3,2025-10,2025-11-04 22:59:00+00:00,DAMPED_P80_Q001_R16,2.37077298786986,2.045921946260844,0.324851041609016,0.1696452778698596,-0.1552057637391564,-0.1696452778698596,-0.08143937013660782,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2025-11-13,2026Q2,2025-10-24,3,2025-10,2025-11-04 22:59:00+00:00,cnb,2.20112771,2.045921946260844,0.1552057637391564,0.0,-0.1552057637391564,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2025Q4,2025-10-24,1,2025-09,2025-10-05 21:59:00+00:00,STABLE_PIPELINE_R14B,2.5717293678522064,2.2333587331890636,0.33837063466314277,0.3576847195431663,0.019314084880023508,-0.31905654978311926,-0.11412165252758528,False,True,True,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2025Q4,2025-10-24,1,2025-09,2025-10-05 21:59:00+00:00,DAMPED_P80_Q001_R16,2.61328752635927,2.2333587331890636,0.37992879317020645,0.39924287805022995,0.019314084880023508,-0.36061470829018294,-0.14397285400501675,False,True,True,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2025Q4,2025-10-24,1,2025-09,2025-10-05 21:59:00+00:00,cnb,2.21404464830904,2.2333587331890636,-0.019314084880023508,0.0,0.019314084880023508,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q1,2025-10-24,2,2025-09,2025-10-05 21:59:00+00:00,STABLE_PIPELINE_R14B,2.587631080119564,1.6208666864394388,0.9667643936801251,0.4113552101195639,-0.5554091835605612,-0.4113552101195639,-0.6261540317042908,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q1,2025-10-24,2,2025-09,2025-10-05 21:59:00+00:00,DAMPED_P80_Q001_R16,2.582927933027309,1.6208666864394388,0.9620612465878702,0.40665206302730894,-0.5554091835605612,-0.40665206302730894,-0.6170824810027975,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q1,2025-10-24,2,2025-09,2025-10-05 21:59:00+00:00,cnb,2.17627587,1.6208666864394388,0.5554091835605612,0.0,-0.5554091835605612,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q2,2025-10-24,3,2025-09,2025-10-05 21:59:00+00:00,STABLE_PIPELINE_R14B,3.0594265403416823,2.045921946260844,1.0135045940808385,0.8582988303416821,-0.1552057637391564,-0.8582988303416821,-1.0031027331251103,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q2,2025-10-24,3,2025-09,2025-10-05 21:59:00+00:00,DAMPED_P80_Q001_R16,2.9290417326271174,2.045921946260844,0.8831197863662736,0.7279140226271172,-0.1552057637391564,-0.7279140226271172,-0.755811727973758,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2025-11-13,2026Q2,2025-10-24,3,2025-09,2025-10-05 21:59:00+00:00,cnb,2.20112771,2.045921946260844,0.1552057637391564,0.0,-0.1552057637391564,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q1,2026-01-23,1,2026-01,2026-02-04 22:59:00+00:00,STABLE_PIPELINE_R14B,1.5646688677727394,1.6208666864394388,-0.05619781866669937,-0.00687922242813066,0.04931859623856871,-0.00687922242813066,-0.0007258708879522608,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q1,2026-01-23,1,2026-01,2026-02-04 22:59:00+00:00,DAMPED_P80_Q001_R16,1.587813411958732,1.6208666864394388,-0.03305327448070683,0.016265321757861884,0.04931859623856871,0.016265321757861884,0.0013398049810460185,False,False,True,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q1,2026-01-23,1,2026-01,2026-02-04 22:59:00+00:00,cnb,1.57154809020087,1.6208666864394388,-0.04931859623856871,0.0,0.04931859623856871,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q2,2026-01-23,2,2026-01,2026-02-04 22:59:00+00:00,STABLE_PIPELINE_R14B,1.6902829846339664,2.045921946260844,-0.35563896162687736,0.17912240463396634,0.5347613662608437,0.17912240463396634,0.15949064781812064,True,False,True,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q2,2026-01-23,2,2026-01,2026-02-04 22:59:00+00:00,DAMPED_P80_Q001_R16,1.7299021579403233,2.045921946260844,-0.31601978832052047,0.21874157794032323,0.5347613662608437,0.21874157794032323,0.18610121223501763,True,False,True,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-02-12,2026Q2,2026-01-23,2,2026-01,2026-02-04 22:59:00+00:00,cnb,1.51116058,2.045921946260844,-0.5347613662608437,0.0,0.5347613662608437,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q1,2026-01-23,1,2025-12,2026-01-06 22:59:00+00:00,STABLE_PIPELINE_R14B,1.460458818512034,1.6208666864394388,-0.1604078679274048,-0.11108927168883609,0.04931859623856871,-0.11108927168883609,-0.023298360158072778,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q1,2026-01-23,1,2025-12,2026-01-06 22:59:00+00:00,DAMPED_P80_Q001_R16,1.5244819158384502,1.6208666864394388,-0.0963847706009886,-0.04706617436241989,0.04931859623856871,-0.04706617436241989,-0.006857700068862233,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q1,2026-01-23,1,2025-12,2026-01-06 22:59:00+00:00,cnb,1.57154809020087,1.6208666864394388,-0.04931859623856871,0.0,0.04931859623856871,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q2,2026-01-23,2,2025-12,2026-01-06 22:59:00+00:00,STABLE_PIPELINE_R14B,1.588091805076518,2.045921946260844,-0.45783014118432575,0.07693122507651795,0.5347613662608437,0.07693122507651795,0.07636128066830455,False,False,True,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q2,2026-01-23,2,2025-12,2026-01-06 22:59:00+00:00,DAMPED_P80_Q001_R16,1.6289840564041356,2.045921946260844,-0.4169378898567082,0.11782347640413549,0.5347613662608437,0.11782347640413549,0.11213251484699965,False,False,True,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-02-12,2026Q2,2026-01-23,2,2025-12,2026-01-06 22:59:00+00:00,cnb,1.51116058,2.045921946260844,-0.5347613662608437,0.0,0.5347613662608437,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-05-14,2026Q2,2026-04-24,1,2026-04,2026-05-05 21:59:00+00:00,STABLE_PIPELINE_R14B,2.323039727161085,2.045921946260844,0.2771177809002414,0.14396206463464534,-0.13315571626559608,-0.14396206463464534,-0.05906381971687028,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-05-14,2026Q2,2026-04-24,1,2026-04,2026-05-05 21:59:00+00:00,DAMPED_P80_Q001_R16,2.339385292870636,2.045921946260844,0.293463346609792,0.16030763034419593,-0.13315571626559608,-0.16030763034419593,-0.06839029102921498,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2026-05-14,2026Q2,2026-04-24,1,2026-04,2026-05-05 21:59:00+00:00,cnb,2.17907766252644,2.045921946260844,0.13315571626559608,0.0,-0.13315571626559608,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-05-14,2026Q2,2026-04-24,1,2026-03,2026-04-06 21:59:00+00:00,STABLE_PIPELINE_R14B,2.4341040097522693,2.045921946260844,0.3881820634914255,0.2550263472258294,-0.13315571626559608,-0.2550263472258294,-0.13295486964225714,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-05-14,2026Q2,2026-04-24,1,2026-03,2026-04-06 21:59:00+00:00,DAMPED_P80_Q001_R16,2.3821618896716337,2.045921946260844,0.3362399434107899,0.2030842271451938,-0.13315571626559608,-0.2030842271451938,-0.09532685477068725,False,True,False,True,paired_pipeline_DAMPED_P80_Q001_R16
cutoff,2026-05-14,2026Q2,2026-04-24,1,2026-03,2026-04-06 21:59:00+00:00,cnb,2.17907766252644,2.045921946260844,0.13315571626559608,0.0,-0.13315571626559608,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q001_R16
report,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,11.099646397134174,11.23658150891361,-0.13693511177943485,1.4630144091788235,1.5999495209582584,1.4630144091788235,2.5410872447765143,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,10.81665254300727,11.23658150891361,-0.41992896590633855,1.1800205550519198,1.5999495209582584,1.1800205550519198,2.383498133207394,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,cnb,9.63663198795535,11.23658150891361,-1.5999495209582584,0.0,1.5999495209582584,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,11.85802063081618,15.77230851609123,-3.9142878852750513,2.3529164708161794,6.267204356091231,2.3529164708161794,23.95620079219787,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.866958444803513,15.77230851609123,-3.9053500712877174,2.3618542848035133,6.267204356091231,2.3618542848035133,24.02609126170192,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,cnb,9.50510416,15.77230851609123,-6.267204356091231,0.0,6.267204356091231,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,10.800060753416803,17.578003612072624,-6.7779428586558215,2.629680323416803,9.407623182072625,2.629680323416803,42.56286454066681,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.707851049386228,17.578003612072624,-5.870152562686396,3.5374706193862284,9.407623182072625,3.5374706193862284,54.04468282665659,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,cnb,8.17038043,17.578003612072624,-9.407623182072625,0.0,9.407623182072625,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,9.787442283759098,15.699043922150208,-5.91160163839111,3.159977473759098,9.071579112150207,3.1599774737590973,47.34651365697148,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.551649406858244,15.699043922150208,-4.147394515291964,4.924184596858244,9.071579112150207,4.924184596858243,65.09266632252607,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,cnb,6.62746481,15.699043922150208,-9.071579112150207,0.0,9.071579112150207,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,11.099646397134174,11.23658150891361,-0.13693511177943485,1.4630144091788235,1.5999495209582584,1.4630144091788235,2.5410872447765143,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,10.81665254300727,11.23658150891361,-0.41992896590633855,1.1800205550519198,1.5999495209582584,1.1800205550519198,2.383498133207394,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q1,2022-01-21,1,2021-12,2022-01-11 22:59:00+00:00,cnb,9.63663198795535,11.23658150891361,-1.5999495209582584,0.0,1.5999495209582584,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,11.85802063081618,15.77230851609123,-3.9142878852750513,2.3529164708161794,6.267204356091231,2.3529164708161794,23.95620079219787,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.866958444803513,15.77230851609123,-3.9053500712877174,2.3618542848035133,6.267204356091231,2.3618542848035133,24.02609126170192,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q2,2022-01-21,2,2021-12,2022-01-11 22:59:00+00:00,cnb,9.50510416,15.77230851609123,-6.267204356091231,0.0,6.267204356091231,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,10.800060753416803,17.578003612072624,-6.7779428586558215,2.629680323416803,9.407623182072625,2.629680323416803,42.56286454066681,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.707851049386228,17.578003612072624,-5.870152562686396,3.5374706193862284,9.407623182072625,3.5374706193862284,54.04468282665659,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q3,2022-01-21,3,2021-12,2022-01-11 22:59:00+00:00,cnb,8.17038043,17.578003612072624,-9.407623182072625,0.0,9.407623182072625,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,STABLE_PIPELINE_R14B,9.787442283759098,15.699043922150208,-5.91160163839111,3.159977473759098,9.071579112150207,3.1599774737590973,47.34651365697148,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P80_Q010_R16,11.551649406858244,15.699043922150208,-4.147394515291964,4.924184596858244,9.071579112150207,4.924184596858243,65.09266632252607,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-02-10,2022Q4,2022-01-21,4,2021-12,2022-01-11 22:59:00+00:00,cnb,6.62746481,15.699043922150208,-9.071579112150207,0.0,9.071579112150207,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q2,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,STABLE_PIPELINE_R14B,13.390134862971216,15.77230851609123,-2.382173653120015,-1.1465216058278838,1.235652047292131,-1.1465216058278838,-4.147915331641922,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q2,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P80_Q010_R16,13.457802027906519,15.77230851609123,-2.314506488184712,-1.0788544408925809,1.235652047292131,-1.0788544408925809,-3.830104301871893,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q2,2022-04-22,1,2022-04,2022-05-09 21:59:00+00:00,cnb,14.5366564687991,15.77230851609123,-1.235652047292131,0.0,1.235652047292131,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q3,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,STABLE_PIPELINE_R14B,13.164099614677134,17.578003612072624,-4.41390399739549,-0.7008929853228665,3.7130110120726236,-0.7008929853228665,-5.69609772245132,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q3,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P80_Q010_R16,13.390664774503827,17.578003612072624,-4.187338837568797,-0.47432782549617336,3.7130110120726236,-0.47432782549617336,-3.747355764839437,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q3,2022-04-22,2,2022-04,2022-05-09 21:59:00+00:00,cnb,13.8649926,17.578003612072624,-3.7130110120726236,0.0,3.7130110120726236,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q4,2022-04-22,3,2022-04,2022-05-09 21:59:00+00:00,STABLE_PIPELINE_R14B,12.509335514434232,15.699043922150208,-3.189708407715976,-0.2405584855657672,2.949149922150209,-0.2405584855657672,-1.4767544629354035,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q4,2022-04-22,3,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P80_Q010_R16,13.363287215660804,15.699043922150208,-2.335756706489404,0.6133932156608051,2.949149922150209,0.6133932156608051,3.2417258714083568,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2022Q4,2022-04-22,3,2022-04,2022-05-09 21:59:00+00:00,cnb,12.749894,15.699043922150208,-2.949149922150209,0.0,2.949149922150209,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2023Q1,2022-04-22,4,2022-04,2022-05-09 21:59:00+00:00,STABLE_PIPELINE_R14B,7.870436009390865,16.393468660721574,-8.523032651330709,0.013239899390864451,8.536272550721574,0.013239899390864451,0.2258634845532299,False,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2023Q1,2022-04-22,4,2022-04,2022-05-09 21:59:00+00:00,DAMPED_P80_Q010_R16,9.504667269001358,16.393468660721574,-6.888801391720216,1.6474711590013573,8.536272550721574,1.6474711590013573,25.412364445636214,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-05-12,2023Q1,2022-04-22,4,2022-04,2022-05-09 21:59:00+00:00,cnb,7.85719611,16.393468660721574,-8.536272550721574,0.0,8.536272550721574,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q2,2022-04-22,1,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,12.024855449922148,15.77230851609123,-3.747453066169083,-2.5118010188769517,1.235652047292131,-2.5118010188769517,-12.516568501162824,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q2,2022-04-22,1,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P80_Q010_R16,12.67168863232879,15.77230851609123,-3.100619883762441,-1.86496783647031,1.235652047292131,-1.86496783647031,-8.087007681605778,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q2,2022-04-22,1,2022-03,2022-04-10 21:59:00+00:00,cnb,14.5366564687991,15.77230851609123,-1.235652047292131,0.0,1.235652047292131,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q3,2022-04-22,2,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,11.323537182355688,17.578003612072624,-6.254466429716937,-2.541455417644313,3.7130110120726236,-2.541455417644313,-25.331899544683555,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q3,2022-04-22,2,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P80_Q010_R16,12.511992124005976,17.578003612072624,-5.066011488066648,-1.3530004759940244,3.7130110120726236,-1.3530004759940244,-11.878021621450685,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q3,2022-04-22,2,2022-03,2022-04-10 21:59:00+00:00,cnb,13.8649926,17.578003612072624,-3.7130110120726236,0.0,3.7130110120726236,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q4,2022-04-22,3,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,10.256425802868806,15.699043922150208,-5.442618119281402,-2.493468197131193,2.949149922150209,-2.493468197131193,-20.924606729011643,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q4,2022-04-22,3,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P80_Q010_R16,12.433027953723183,15.699043922150208,-3.266015968427025,-0.31686604627681625,2.949149922150209,-0.31686604627681625,-1.969375042701735,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2022Q4,2022-04-22,3,2022-03,2022-04-10 21:59:00+00:00,cnb,12.749894,15.699043922150208,-2.949149922150209,0.0,2.949149922150209,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2023Q1,2022-04-22,4,2022-03,2022-04-10 21:59:00+00:00,STABLE_PIPELINE_R14B,6.386266386238454,16.393468660721574,-10.00720227448312,-1.4709297237615466,8.536272550721574,-1.4709297237615466,-27.276148302217536,False,True,False,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2023Q1,2022-04-22,4,2022-03,2022-04-10 21:59:00+00:00,DAMPED_P80_Q010_R16,8.816267607251037,16.393468660721574,-7.577201053470537,0.9590714972510366,8.536272550721574,0.9590714972510366,15.45397325548759,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
cutoff,2022-05-12,2023Q1,2022-04-22,4,2022-03,2022-04-10 21:59:00+00:00,cnb,7.85719611,16.393468660721574,-8.536272550721574,0.0,8.536272550721574,0.0,0.0,False,False,False,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-08-11,2022Q3,2022-07-22,1,2022-07,2022-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,17.874786962592093,17.578003612072624,0.296783350519469,-1.6179839117422077,-1.9147672622616767,1.6179839117422077,3.5782533114835147,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
report,2022-08-11,2022Q3,2022-07-22,1,2022-07,2022-08-09 21:59:00+00:00,DAMPED_P80_Q010_R16,17.65528940924794,17.578003612072624,0.07728579717531403,-1.8374814650863627,-1.9147672622616767,1.8374814650863627,3.660360574184053,True,False,True,True,paired_pipeline_DAMPED_P80_Q010_R16
