origin,h,model,core_log,core_mm,fast_core_log,correction_log,band
2019-03,9,DAMPED_P80_Q001_R16,0.23503055734589443,0.23530697066983108,0.24815819335735867,-0.013127636011464244,3
2019-03,9,DAMPED_P80_Q010_R16,0.2531792217076602,0.25349999094908154,0.24815819335735867,0.0050210283503015485,3
2019-03,9,DAMPED_P95_Q001_R16,0.2680707377779801,0.2684303686634992,0.24815819335735867,0.019912544420621403,3
2019-03,9,DAMPED_P95_Q010_R16,0.2875331435976808,0.28794691662417077,0.24815819335735867,0.039374950240322115,3
2019-03,9,DAMPED_ADAPT_R16,0.23503055734589443,0.23530697066983108,0.24815819335735867,-0.013127636011464244,3
2019-03,10,DAMPED_P80_Q001_R16,0.34104372618065776,0.34162594197849583,0.35436176367397754,-0.013318037493319779,4
2019-03,10,DAMPED_P80_Q010_R16,0.3594813232016257,0.36012823225041013,0.35436176367397754,0.005119559527648143,4
2019-03,10,DAMPED_P95_Q001_R16,0.3755498498178997,0.3762559218738848,0.35436176367397754,0.021188086143922147,4
2019-03,10,DAMPED_P95_Q010_R16,0.3958612027709581,0.3966457681519652,0.35436176367397754,0.04149943909698056,4
2019-03,10,DAMPED_ADAPT_R16,0.34104372618065776,0.34162594197849583,0.35436176367397754,-0.013318037493319779,4
2019-03,11,DAMPED_P80_Q001_R16,0.34934338161315465,0.3499542967946407,0.3628137402919588,-0.01347035867880414,4
2019-03,11,DAMPED_P80_Q010_R16,0.36801212476148415,0.3686901208287927,0.3628137402919588,0.005198384469525363,4
2019-03,11,DAMPED_P95_Q001_R16,0.3852112763465537,0.3859541685789365,0.3628137402919588,0.022397536054594935,4
2019-03,11,DAMPED_P95_Q010_R16,0.40631044610207845,0.4071370060825063,0.3628137402919588,0.04349670581011966,4
2019-03,11,DAMPED_ADAPT_R16,0.34934338161315465,0.3499542967946407,0.3628137402919588,-0.01347035867880414,4
2019-03,12,DAMPED_P80_Q001_R16,0.112600975631657,0.11266439433134748,0.12619319125884865,-0.01359221562719165,4
2019-03,12,DAMPED_P80_Q010_R16,0.13145463568187585,0.13154107516017136,0.12619319125884865,0.005261444423027201,4
2019-03,12,DAMPED_P95_Q001_R16,0.14973785294741235,0.1498500160469915,0.12619319125884865,0.0235446616885637,4
2019-03,12,DAMPED_P95_Q010_R16,0.17157050228590146,0.17171776868203012,0.12619319125884865,0.04537731102705281,4
2019-03,12,DAMPED_ADAPT_R16,0.112600975631657,0.11266439433134748,0.12619319125884865,-0.01359221562719165,4
2019-04,1,DAMPED_P80_Q001_R16,0.13839758420549964,0.13849339785823123,0.12514259168300496,0.01325499252249468,1
2019-04,1,DAMPED_P80_Q010_R16,0.13212079684124245,0.1322081148168664,0.12514259168300496,0.006978205158237494,1
2019-04,1,DAMPED_P95_Q001_R16,0.1406518864064051,0.1407508475636263,0.12514259168300496,0.015509294723400152,1
2019-04,1,DAMPED_P95_Q010_R16,0.11336590445832878,0.113430187889333,0.12514259168300496,-0.011776687224676174,1
2019-04,1,DAMPED_ADAPT_R16,0.13839758420549964,0.13849339785823123,0.12514259168300496,0.01325499252249468,1
2019-04,2,DAMPED_P80_Q001_R16,0.20984480082030943,0.21006512911133304,0.19663936765501594,0.01320543316529349,1
2019-04,2,DAMPED_P80_Q010_R16,0.2022291709239904,0.2024337920231224,0.19663936765501594,0.005589803268974458,1
2019-04,2,DAMPED_P95_Q001_R16,0.21221422328848777,0.21243955703988165,0.19663936765501594,0.015574855633471829,1
2019-04,2,DAMPED_P95_Q010_R16,0.17764248529430443,0.17780036302934868,0.19663936765501594,-0.01899688236071151,1
2019-04,2,DAMPED_ADAPT_R16,0.20984480082030943,0.21006512911133304,0.19663936765501594,0.01320543316529349,1
2019-04,3,DAMPED_P80_Q001_R16,0.4767555046300097,0.47789379191616616,0.4635897189504772,0.013165785679532527,1
2019-04,3,DAMPED_P80_Q010_R16,0.4680688007080412,0.46916595386164606,0.4635897189504772,0.004479081757564007,1
2019-04,3,DAMPED_P95_Q001_R16,0.47913510657825,0.4802847942824461,0.4635897189504772,0.0155453876277728,1
2019-04,3,DAMPED_P95_Q010_R16,0.4377534435089336,0.4387129835243606,0.4635897189504772,-0.0258362754415436,1
2019-04,3,DAMPED_ADAPT_R16,0.4767555046300097,0.47789379191616616,0.4635897189504772,0.013165785679532527,1
2019-04,4,DAMPED_P80_Q001_R16,0.16904813190246662,0.16919109880657524,0.15591406421154289,0.013134067690923734,2
2019-04,4,DAMPED_P80_Q010_R16,0.15950456875997854,0.15963184495870997,0.15591406421154289,0.0035905045484356524,2
2019-04,4,DAMPED_P95_Q001_R16,0.17135805653768796,0.17150495835277144,0.15591406421154289,0.015443992326145073,2
2019-04,4,DAMPED_P95_Q010_R16,0.12359619918192999,0.12367261076155114,0.15591406421154289,-0.0323178650296129,2
2019-04,4,DAMPED_ADAPT_R16,0.16904813190246662,0.16919109880657524,0.15591406421154289,0.013134067690923734,2
2019-04,5,DAMPED_P80_Q001_R16,-0.37026874605537374,-0.36958409660882446,-0.3833774393554104,0.013108693300036667,2
2019-04,5,DAMPED_P80_Q010_R16,-0.3804977965742775,-0.3797748209677191,-0.3833774393554104,0.002879642781132896,2
2019-04,5,DAMPED_P95_Q001_R16,-0.3680884931227827,-0.36741187786449275,-0.3833774393554104,0.01528894623262772,2
2019-04,5,DAMPED_P95_Q010_R16,-0.42184014742271225,-0.42095165165583787,-0.3833774393554104,-0.03846270806730184,2
2019-04,5,DAMPED_ADAPT_R16,-0.37026874605537374,-0.36958409660882446,-0.3833774393554104,0.013108693300036667,2
2019-04,6,DAMPED_P80_Q001_R16,0.37490814637387315,0.3756118060493082,0.3618197525865459,0.013088393787327235,2
2019-04,6,DAMPED_P80_Q010_R16,0.3641307059538368,0.36479446721725867,0.3618197525865459,0.002310953367290869,2
2019-04,6,DAMPED_P95_Q001_R16,0.37691442858475566,0.3776256442946091,0.3618197525865459,0.015094675998209739,2
2019-04,6,DAMPED_P95_Q010_R16,0.31752957729022135,0.31803423645849693,0.3618197525865459,-0.04429017529632456,2
2019-04,6,DAMPED_ADAPT_R16,0.37490814637387315,0.3756118060493082,0.3618197525865459,0.013088393787327235,2
2019-04,7,DAMPED_P80_Q001_R16,0.02350891457055071,0.02351167813242903,0.010436760393391253,0.013072154177159456,3
2019-04,7,DAMPED_P80_Q010_R16,0.0122927622296084,0.012293517820585255,0.010436760393391253,0.001856001836217147,3
2019-04,7,DAMPED_P95_Q001_R16,0.025309298512442346,0.025312501585617726,0.010436760393391253,0.014872538119051093,3
2019-04,7,DAMPED_P95_Q010_R16,-0.03938140184507982,-0.03937364838886339,0.010436760393391253,-0.049818162238471075,3
2019-04,7,DAMPED_ADAPT_R16,0.02350891457055071,0.02351167813242903,0.010436760393391253,0.013072154177159456,3
2019-04,8,DAMPED_P80_Q001_R16,0.19232666520497088,0.1925117315606809,0.17926750271594558,0.013059162489025306,3
2019-04,8,DAMPED_P80_Q010_R16,0.1807595433273037,0.18092301186998186,0.17926750271594558,0.0014920406113581308,3
2019-04,8,DAMPED_P95_Q001_R16,0.19389894492462684,0.19408705048742766,0.17926750271594558,0.014631442208681261,3
2019-04,8,DAMPED_P95_Q010_R16,0.12420423842277553,0.12428140383124878,0.17926750271594558,-0.055063264293170044,3
2019-04,8,DAMPED_ADAPT_R16,0.19232666520497088,0.1925117315606809,0.17926750271594558,0.013059162489025306,3
2019-04,9,DAMPED_P80_Q001_R16,0.29917100972325894,0.29961897280238053,0.28612224058474095,0.01304876913851799,3
2019-04,9,DAMPED_P80_Q010_R16,0.28732311221621193,0.2877362806850159,0.28612224058474095,0.0012008716314709789,3
2019-04,9,DAMPED_P95_Q001_R16,0.30050058973843563,0.30095254535697874,0.28612224058474095,0.01437834915369468,3
2019-04,9,DAMPED_P95_Q010_R16,0.22608131777187912,0.2263370742860212,0.28612224058474095,-0.06004092281286183,3
2019-04,9,DAMPED_ADAPT_R16,0.29917100972325894,0.29961897280238053,0.28612224058474095,0.01304876913851799,3
2019-04,10,DAMPED_P80_Q001_R16,0.3081356057025756,0.3086108314479638,0.29509515124446345,0.013040454458112138,4
2019-04,10,DAMPED_P80_Q010_R16,0.2960630876920247,0.29650178728717946,0.29509515124446345,0.0009679364475612684,4
2019-04,10,DAMPED_P95_Q001_R16,0.3092138204438126,0.3096923795073733,0.29509515124446345,0.014118669199349176,4
2019-04,10,DAMPED_P95_Q010_R16,0.23032960358371207,0.23059506598885623,0.29509515124446345,-0.06476554766075138,4
2019-04,10,DAMPED_ADAPT_R16,0.3081356057025756,0.3086108314479638,0.29509515124446345,0.013040454458112138,4
2019-04,11,DAMPED_P80_Q001_R16,0.039490214015998504,0.039498012427516334,0.02645641130221105,0.013033802713787453,4
2019-04,11,DAMPED_P80_Q010_R16,0.027237999602644447,0.027241709482580933,0.02645641130221105,0.0007815883004333966,4
2019-04,11,DAMPED_P95_Q001_R16,0.040312991303245393,0.04032111808159694,0.02645641130221105,0.013856580001034343,4
2019-04,11,DAMPED_P95_Q010_R16,-0.04279420936738121,-0.042785053951646806,0.02645641130221105,-0.06925062066959226,4
2019-04,11,DAMPED_ADAPT_R16,0.039490214015998504,0.039498012427516334,0.02645641130221105,0.013033802713787453,4
2019-04,12,DAMPED_P80_Q001_R16,0.4292804393364845,0.43020316770612826,0.4162519580181567,0.013028481318327845,4
2019-04,12,DAMPED_P80_Q010_R16,0.41688446780088795,0.4177546398822408,0.4162519580181567,0.000632509782731272,4
2019-04,12,DAMPED_P95_Q001_R16,0.4298472386874428,0.4307724070590699,0.4162519580181567,0.013595280669286114,4
2019-04,12,DAMPED_P95_Q010_R16,0.3427431744674891,0.3433312105115829,0.4162519580181567,-0.07350878355066759,4
2019-04,12,DAMPED_ADAPT_R16,0.4292804393364845,0.43020316770612826,0.4162519580181567,0.013028481318327845,4
2019-05,1,DAMPED_P80_Q001_R16,0.20229470129747143,0.202499455073738,0.19211466480970965,0.010180036487761779,1
2019-05,1,DAMPED_P80_Q010_R16,0.19462789403433198,0.19481741705495645,0.19211466480970965,0.0025132292246223265,1
2019-05,1,DAMPED_P95_Q001_R16,0.20260507051529078,0.2028104532701533,0.19211466480970965,0.01049040570558113,1
2019-05,1,DAMPED_P95_Q010_R16,0.17414339142091556,0.17429510908077087,0.19211466480970965,-0.01797127338879409,1
2019-05,1,DAMPED_ADAPT_R16,0.20229470129747143,0.202499455073738,0.19211466480970965,0.010180036487761779,1
2019-05,2,DAMPED_P80_Q001_R16,0.4696774590600997,0.4707821724906895,0.45922422717816014,0.010453231881939584,1
2019-05,2,DAMPED_P80_Q010_R16,0.4605842271996803,0.46164654668388105,0.45922422717816014,0.0013600000215201469,1
2019-05,2,DAMPED_P95_Q001_R16,0.469699091013143,0.470803906285462,0.45922422717816014,0.010474863834982862,1
2019-05,2,DAMPED_P95_Q010_R16,0.4340448886447046,0.4349882278161726,0.45922422717816014,-0.025179338533455553,1
2019-05,2,DAMPED_ADAPT_R16,0.4696774590600997,0.4707821724906895,0.45922422717816014,0.010453231881939584,1
2019-05,3,DAMPED_P80_Q001_R16,0.162347729494899,0.1624795847662849,0.15167594129761708,0.010671788197281928,1
2019-05,3,DAMPED_P80_Q010_R16,0.1521133579566556,0.15222910900849662,0.15167594129761708,0.00043741665903851423,1
2019-05,3,DAMPED_P95_Q001_R16,0.16201883276771034,0.1621501541908031,0.15167594129761708,0.010342891470093263,1
2019-05,3,DAMPED_P95_Q010_R16,0.11967769463305829,0.11974933696313415,0.15167594129761708,-0.03199824666455879,1
2019-05,3,DAMPED_ADAPT_R16,0.162347729494899,0.1624795847662849,0.15167594129761708,0.010671788197281928,1
2019-05,4,DAMPED_P80_Q001_R16,-0.37666703393306744,-0.3759585335024808,-0.3875136671826231,0.010846633249555648,2
2019-05,4,DAMPED_P80_Q010_R16,-0.38781431721357007,-0.3870632886694795,-0.3875136671826231,-0.0003006500309469806,2
2019-05,4,DAMPED_P95_Q001_R16,-0.3773899155294323,-0.3766786947608372,-0.3875136671826231,0.010123751653190793,2
2019-05,4,DAMPED_P95_Q010_R16,-0.4259668735666702,-0.4250609214881939,-0.3875136671826231,-0.03845320638404709,2
2019-05,4,DAMPED_ADAPT_R16,-0.37666703393306744,-0.3759585335024808,-0.3875136671826231,0.010846633249555648,2
2019-05,5,DAMPED_P80_Q001_R16,0.36875155012007854,0.3694322751194703,0.3577650408287037,0.010986509291374846,2
2019-05,5,DAMPED_P80_Q010_R16,0.3568739374457685,0.3575114906767442,0.3577650408287037,-0.0008911033829351878,2
2019-05,5,DAMPED_P95_Q001_R16,0.3676055967996316,0.36828209486787683,0.3577650408287037,0.009840555970927922,2
2019-05,5,DAMPED_P95_Q010_R16,0.3131980251151909,0.31368900257329557,0.3577650408287037,-0.04456701571351279,2
2019-05,5,DAMPED_ADAPT_R16,0.36875155012007854,0.3694322751194703,0.3577650408287037,0.010986509291374846,2
2019-05,6,DAMPED_P80_Q001_R16,0.017545671615875447,0.017547210958865744,0.006447261491045355,0.011098410124830092,2
2019-05,6,DAMPED_P80_Q010_R16,0.005083795426519516,0.0050839246535890805,0.006447261491045355,-0.0013634660645258385,2
2019-05,6,DAMPED_P95_Q001_R16,0.01595877127885892,0.015960044758505574,0.006447261491045355,0.009511509787813564,2
2019-05,6,DAMPED_P95_Q010_R16,-0.043913151162221636,-0.04390351074918467,0.006447261491045355,-0.05036041265326699,2
2019-05,6,DAMPED_ADAPT_R16,0.017545671615875447,0.017547210958865744,0.006447261491045355,0.011098410124830092,2
2019-05,7,DAMPED_P80_Q001_R16,0.18651810488959106,0.18669215810361262,0.17533017409799678,0.011187930791594275,3
2019-05,7,DAMPED_P80_Q010_R16,0.17358881788819844,0.17373957049394642,0.17533017409799678,-0.0017413562097983448,3
2019-05,7,DAMPED_P95_Q001_R16,0.18448108178388,0.18465135282141257,0.17533017409799678,0.009150907685883225,3
2019-05,7,DAMPED_P95_Q010_R16,0.11947781189055401,0.11954921506237566,0.17533017409799678,-0.055852362207442774,3
2019-05,7,DAMPED_ADAPT_R16,0.18651810488959106,0.18669215810361262,0.17533017409799678,0.011187930791594275,3
2019-05,8,DAMPED_P80_Q001_R16,0.29348619551931554,0.29391728788314614,0.2822266481943098,0.011259547325005725,3
2019-05,8,DAMPED_P80_Q010_R16,0.2801829798682935,0.28057585922067024,0.2822266481943098,-0.0020436683260163235,3
2019-05,8,DAMPED_P95_Q001_R16,0.29099657730098194,0.2914203833282909,0.2822266481943098,0.008769929106672125,3
2019-05,8,DAMPED_P95_Q010_R16,0.22116635594127268,0.22141110913025028,0.2822266481943098,-0.061060292253037135,3
2019-05,8,DAMPED_ADAPT_R16,0.29348619551931554,0.29391728788314614,0.2822266481943098,0.011259547325005725,3
2019-05,9,DAMPED_P80_Q001_R16,0.30254978838778124,0.3030079321812265,0.2912329478360465,0.011316840551734764,3
2019-05,9,DAMPED_P80_Q010_R16,0.2889474298170557,0.2893652852669791,0.2912329478360465,-0.0022855180189907953,3
2019-05,9,DAMPED_P95_Q001_R16,0.2996102220265661,0.3000595020365079,0.2912329478360465,0.008377274190519646,3
2019-05,9,DAMPED_P95_Q010_R16,0.2252326596643927,0.22548649895984696,0.2912329478360465,-0.06600028817165376,3
2019-05,9,DAMPED_ADAPT_R16,0.30254978838778124,0.3030079321812265,0.2912329478360465,0.011316840551734764,3
2019-05,10,DAMPED_P80_Q001_R16,0.033983594212523394,0.033989369290075844,0.02262091907940536,0.011362675133118033,4
2019-05,10,DAMPED_P80_Q010_R16,0.020141921306035093,0.02014394992720339,0.02262091907940536,-0.0024789977733702673,4
2019-05,10,DAMPED_P95_Q001_R16,0.03060059088685871,0.030605273345279634,0.02262091907940536,0.007979671807453348,4
2019-05,10,DAMPED_P95_Q010_R16,-0.04806633511517577,-0.04805478510294873,0.02262091907940536,-0.07068725419458113,4
2019-05,10,DAMPED_ADAPT_R16,0.033983594212523394,0.033989369290075844,0.02262091907940536,0.011362675133118033,4
2019-05,11,DAMPED_P80_Q001_R16,0.4313299670264975,0.43226153362250447,0.4199306242282729,0.011399342798224632,4
2019-05,11,DAMPED_P80_Q010_R16,0.41729684265139894,0.4181687383016418,0.4199306242282729,-0.002633781576873939,4
2019-05,11,DAMPED_P95_Q001_R16,0.427512909601636,0.428428049690286,0.4199306242282729,0.00758228537336314,4
2019-05,11,DAMPED_P95_Q010_R16,0.34479557639171743,0.3453906801064068,0.4199306242282729,-0.07513504783655545,4
2019-05,11,DAMPED_ADAPT_R16,0.4313299670264975,0.43226153362250447,0.4199306242282729,0.011399342798224632,4
2019-05,12,DAMPED_P80_Q001_R16,0.1436406914575601,0.14374390411131263,0.13221201452725012,0.011428676930309967,4
2019-05,12,DAMPED_P80_Q010_R16,0.12945440590757337,0.12953823429289454,0.13221201452725012,-0.002757608619676749,4
2019-05,12,DAMPED_P95_Q001_R16,0.1394010514520859,0.13949825988242587,0.13221201452725012,0.007189036924835773,4
2019-05,12,DAMPED_P95_Q010_R16,0.05285542199466466,0.05286939293419376,0.13221201452725012,-0.07935659253258545,4
2019-05,12,DAMPED_ADAPT_R16,0.1436406914575601,0.14374390411131263,0.13221201452725012,0.011428676930309967,4
2019-06,1,DAMPED_P80_Q001_R16,0.46441001238012436,0.46549006699144063,0.45603322797463125,0.00837678440549311,1
2019-06,1,DAMPED_P80_Q010_R16,0.4560183923668367,0.4570597385460432,0.45603322797463125,-1.483560779452775e-05,1
2019-06,1,DAMPED_P95_Q001_R16,0.46302136608613365,0.4640949663734147,0.45603322797463125,0.0069881381115023955,1
2019-06,1,DAMPED_P95_Q010_R16,0.4350814245881316,0.4360292779643507,0.45603322797463125,-0.020951803386499657,1
2019-06,1,DAMPED_ADAPT_R16,0.46441001238012436,0.46549006699144063,0.45603322797463125,0.00837678440549311,1
2019-06,2,DAMPED_P80_Q001_R16,0.15747105215006518,0.15759510291752868,0.148623699240932,0.008847352909133188,1
2019-06,2,DAMPED_P80_Q010_R16,0.14762686065218386,0.14773588274414393,0.148623699240932,-0.0009968385887481335,1
2019-06,2,DAMPED_P95_Q001_R16,0.15545211327487077,0.1555730027060884,0.148623699240932,0.006828414033938773,1
2019-06,2,DAMPED_P95_Q010_R16,0.1207430780563575,0.1208160018580443,0.148623699240932,-0.02788062118457449,1
2019-06,2,DAMPED_ADAPT_R16,0.15747105215006518,0.15759510291752868,0.148623699240932,0.008847352909133188,1
2019-06,3,DAMPED_P80_Q001_R16,-0.3812310958097881,-0.3805053326389493,-0.3904549035218333,0.009223807712045229,1
2019-06,3,DAMPED_P80_Q010_R16,-0.39223734449534436,-0.3914690986005923,-0.3904549035218333,-0.0017824409735110458,1
2019-06,3,DAMPED_P95_Q001_R16,-0.3839026047356767,-0.3831666407822124,-0.3904549035218333,0.006552298786156596,1
2019-06,3,DAMPED_P95_Q010_R16,-0.42487058781578174,-0.4239692896359291,-0.3904549035218333,-0.03441568429394842,1
2019-06,3,DAMPED_ADAPT_R16,-0.3812310958097881,-0.3805053326389493,-0.3904549035218333,0.009223807712045229,1
2019-06,4,DAMPED_P80_Q001_R16,0.3644375806178485,0.36510246181564443,0.3549126090634736,0.009524971554374873,2
2019-06,4,DAMPED_P80_Q010_R16,0.3525016861821522,0.35312370403568677,0.3549126090634736,-0.0024109228813213868,2
2019-06,4,DAMPED_P95_Q001_R16,0.36110309646495975,0.36175585917530206,0.3549126090634736,0.006190487401486144,2
2019-06,4,DAMPED_P95_Q010_R16,0.3143264658546576,0.31482098949415144,0.3549126090634736,-0.040586143208815983,2
2019-06,4,DAMPED_ADAPT_R16,0.3644375806178485,0.36510246181564443,0.3549126090634736,0.009524971554374873,2
2019-06,5,DAMPED_P80_Q001_R16,0.013431776013237778,0.01343267811666118,0.0036658733849991294,0.009765902628238649,2
2019-06,5,DAMPED_P80_Q010_R16,0.0007521649774295536,0.0007521678061974121,0.0036658733849991294,-0.002913708407569576,2
2019-06,5,DAMPED_P95_Q001_R16,0.009433038451626574,0.009433483376688596,0.0036658733849991294,0.005767165066627444,2
2019-06,5,DAMPED_P95_Q010_R16,-0.042751924961710736,-0.04274278762844609,0.0036658733849991294,-0.046417798346709865,2
2019-06,5,DAMPED_ADAPT_R16,0.013431776013237778,0.01343267811666118,0.0036658733849991294,0.009765902628238649,2
2019-06,6,DAMPED_P80_Q001_R16,0.18256426840662732,0.1827310184269998,0.1726056209192977,0.009958647487329608,2
2019-06,6,DAMPED_P80_Q010_R16,0.16928968409072953,0.1694330599718708,0.1726056209192977,-0.003315936828568178,2
2019-06,6,DAMPED_P95_Q001_R16,0.17790694855227177,0.1780652968542749,0.1726056209192977,0.005301327632974057,2
2019-06,6,DAMPED_P95_Q010_R16,0.12067197485657273,0.12074481277952522,0.1726056209192977,-0.05193364606272498,2
2019-06,6,DAMPED_ADAPT_R16,0.18256426840662732,0.1827310184269998,0.1726056209192977,0.009958647487329608,2
2019-06,7,DAMPED_P80_Q001_R16,0.2896604063320909,0.2900803274375792,0.2795475629574885,0.010112843374602387,3
2019-06,7,DAMPED_P80_Q010_R16,0.27590984339212143,0.2762908249084486,0.2795475629574885,-0.00363771956536707,3
2019-06,7,DAMPED_P95_Q001_R16,0.28435540005606186,0.2847600735031244,0.2795475629574885,0.004807837098573353,3
2019-06,7,DAMPED_P95_Q010_R16,0.22239324129653648,0.2226407184889201,0.2795475629574885,-0.05715432166095202,3
2019-06,7,DAMPED_ADAPT_R16,0.2896604063320909,0.2900803274375792,0.2795475629574885,0.010112843374602387,3
2019-06,8,DAMPED_P80_Q001_R16,0.29882643703714795,0.2992733683065566,0.2885902369527273,0.010236200084420666,3
2019-06,8,DAMPED_P80_Q010_R16,0.2846950911979212,0.28510073252832285,0.2885902369527273,-0.0038951457548060953,3
2019-06,8,DAMPED_P95_Q001_R16,0.29288850206567596,0.29331783949655144,0.2885902369527273,0.004298265112948674,3
2019-06,8,DAMPED_P95_Q010_R16,0.22649177725904948,0.22674846363947873,0.2885902369527273,-0.062098459693677804,3
2019-06,8,DAMPED_ADAPT_R16,0.29882643703714795,0.2992733683065566,0.2885902369527273,0.010236200084420666,3
2019-06,9,DAMPED_P80_Q001_R16,0.03034219313116321,0.03034679684019357,0.020007307678888003,0.010334885452275205,3
2019-06,9,DAMPED_P80_Q010_R16,0.015906220972530527,0.01590748607893465,0.020007307678888003,-0.004101086706357476,3
2019-06,9,DAMPED_P95_Q001_R16,0.023788874623137946,0.023791704400303388,0.020007307678888003,0.0037815669442499422,3
2019-06,9,DAMPED_P95_Q010_R16,-0.04677568011740754,-0.04676474200168113,0.020007307678888003,-0.06678298779629555,3
2019-06,9,DAMPED_ADAPT_R16,0.03034219313116321,0.03034679684019357,0.020007307678888003,0.010334885452275205,3
2019-06,10,DAMPED_P80_Q001_R16,0.42775412616055575,0.4286702999807783,0.41734029241399684,0.01041383374655891,4
2019-06,10,DAMPED_P80_Q010_R16,0.4130744529463984,0.4139287813972675,0.41734029241399684,-0.0042658394675984534,4
2019-06,10,DAMPED_P95_Q001_R16,0.42060491227209895,0.42149069618137364,0.41734029241399684,0.0032646198581021135,4
2019-06,10,DAMPED_P95_Q010_R16,0.34611692534299204,0.34671660163381657,0.41734029241399684,-0.0712233670710048,4
2019-06,10,DAMPED_ADAPT_R16,0.42775412616055575,0.4286702999807783,0.41734029241399684,0.01041383374655891,4
2019-06,11,DAMPED_P80_Q001_R16,0.1276790505451036,0.12776059494619024,0.11720205816311777,0.010476992381985822,4
2019-06,11,DAMPED_P80_Q010_R16,0.11280441648652648,0.11286806459879811,0.11720205816311777,-0.004397641676591291,4
2019-06,11,DAMPED_P95_Q001_R16,0.11995471122867196,0.12002668566843515,0.11720205816311777,0.0027526530655541948,4
2019-06,11,DAMPED_P95_Q010_R16,0.041768268719361144,0.0417769928753209,0.11720205816311777,-0.07543378944375662,4
2019-06,11,DAMPED_ADAPT_R16,0.1276790505451036,0.12776059494619024,0.11720205816311777,0.010476992381985822,4
2019-06,12,DAMPED_P80_Q001_R16,0.20951988651457903,0.20973953280290164,0.19899236722425162,0.010527519290327414,4
2019-06,12,DAMPED_P80_Q010_R16,0.19448928378046615,0.1946785368604254,0.19899236722425162,-0.004503083443785472,4
2019-06,12,DAMPED_P95_Q001_R16,0.20124195818831953,0.20144458571806872,0.19899236722425162,0.0022495909640679046,4
2019-06,12,DAMPED_P95_Q010_R16,0.11956502687695844,0.11963653435168953,0.19899236722425162,-0.07942734034729318,4
2019-06,12,DAMPED_ADAPT_R16,0.20951988651457903,0.20973953280290164,0.19899236722425162,0.010527519290327414,4
2019-07,1,DAMPED_P80_Q001_R16,0.18710766722190425,0.18728282284373404,0.1914111339165946,-0.004303466694690339,1
2019-07,1,DAMPED_P80_Q010_R16,0.18753229896022494,0.18770825074761124,0.1914111339165946,-0.003878834956369648,1
2019-07,1,DAMPED_P95_Q001_R16,0.1911839247747561,0.1913667977628998,0.1914111339165946,-0.0002272091418384914,1
2019-07,1,DAMPED_P95_Q010_R16,0.18377118803836817,0.18394015077188847,0.1914111339165946,-0.007639945878226417,1
2019-07,1,DAMPED_ADAPT_R16,0.18710766722190425,0.18728282284373404,0.1914111339165946,-0.004303466694690339,1
2019-07,2,DAMPED_P80_Q001_R16,-0.3535700980751231,-0.3529457750271447,-0.34928763289973164,-0.004282465175391437,1
2019-07,2,DAMPED_P80_Q010_R16,-0.35296922592877394,-0.3523470218347806,-0.34928763289973164,-0.003681593029042307,1
2019-07,2,DAMPED_P95_Q001_R16,-0.34879680922013984,-0.3481892197723472,-0.34928763289973164,0.0004908236795918008,1
2019-07,2,DAMPED_P95_Q010_R16,-0.3576119776039721,-0.35697330751841105,-0.34928763289973164,-0.008324344704240483,1
2019-07,2,DAMPED_ADAPT_R16,-0.3535700980751231,-0.3529457750271447,-0.34928763289973164,-0.004282465175391437,1
2019-07,3,DAMPED_P80_Q001_R16,0.39051808448277414,0.3912815999194068,0.39478374844272646,-0.004265663959952315,1
2019-07,3,DAMPED_P80_Q010_R16,0.39125994895554606,0.39202636993394563,0.39478374844272646,-0.0035237994871804013,1
2019-07,3,DAMPED_P95_Q001_R16,0.3958742591316714,0.39665887630103636,0.39478374844272646,0.0010905106889449456,1
2019-07,3,DAMPED_P95_Q010_R16,0.3857980562161746,0.38654321487812543,0.39478374844272646,-0.008985692226551878,1
2019-07,3,DAMPED_ADAPT_R16,0.39051808448277414,0.3912815999194068,0.39478374844272646,-0.004265663959952315,1
2019-07,4,DAMPED_P80_Q001_R16,0.038247884782372094,0.03825520021846052,0.04250010776997306,-0.004252222987600966,2
2019-07,4,DAMPED_P80_Q010_R16,0.03910254311628217,0.03911018915723932,0.04250010776997306,-0.003397564653690892,2
2019-07,4,DAMPED_P95_Q001_R16,0.04409436578099912,0.04410408877551234,0.04250010776997306,0.0015942580110260632,2
2019-07,4,DAMPED_P95_Q010_R16,0.03287720048714696,0.03288260563104342,0.04250010776997306,-0.009622907282826103,2
2019-07,4,DAMPED_ADAPT_R16,0.038247884782372094,0.03825520021846052,0.04250010776997306,-0.004252222987600966,2
2019-07,5,DAMPED_P80_Q001_R16,0.20636886109912855,0.20658194818987435,0.21061033130884846,-0.004241470209719905,2
2019-07,5,DAMPED_P80_Q010_R16,0.20731375452194914,0.20752879806529018,0.21061033130884846,-0.003296576786899319,2
2019-07,5,DAMPED_P95_Q001_R16,0.21263038500640796,0.21285660371770568,0.21061033130884846,0.002020053697559504,2
2019-07,5,DAMPED_P95_Q010_R16,0.20037492179449917,0.2005758064926983,0.21061033130884846,-0.010235409514349286,2
2019-07,5,DAMPED_ADAPT_R16,0.20636886109912855,0.20658194818987435,0.21061033130884846,-0.004241470209719905,2
2019-07,6,DAMPED_P80_Q001_R16,0.3126557861632856,0.3131450641521549,0.3168886541507008,-0.004232867987415179,2
