mode,report_date,quarter,quarters_ahead,origin,model,forecast,realised,error
cutoff,2025-05-15,2025Q3,2,2025-03,INDEPENDENT_BRIDGE,3.2270640470111807,2.4988240301354065,0.7282400168757741
cutoff,2025-05-15,2025Q3,2,2025-03,STABLE_PIPELINE_R14B,2.95984037824059,2.4988240301354065,0.46101634810518366
cutoff,2025-05-15,2025Q3,2,2025-03,STABLE_LOCAL_CORE_R14B,2.640589788796826,2.4988240301354065,0.14176575866141938
cutoff,2025-05-15,2025Q3,2,2025-03,STABLE_LONG_CORE_R14B,2.8987750755183117,2.4988240301354065,0.39995104538290516
cutoff,2025-05-15,2025Q3,2,2025-03,STABLE_LONG_GAP_R14B,2.8432925415421537,2.4988240301354065,0.34446851140674717
cutoff,2025-05-15,2025Q3,2,2025-03,TVWQRF_TVW3_FULLM,2.275306952709993,2.4988240301354065,-0.22351707742541338
cutoff,2025-05-15,2025Q3,2,2025-03,TVWQRF_QRF_MEAN_FULLM,2.051620752372996,2.4988240301354065,-0.4472032777624104
cutoff,2025-05-15,2025Q3,2,2025-03,cnb,2.47042847,2.4988240301354065,-0.028395560135406672
report,2025-05-15,2025Q4,3,2025-04,INDEPENDENT_BRIDGE,2.760295620386674,2.2333587331890636,0.5269368871976106
report,2025-05-15,2025Q4,3,2025-04,STABLE_PIPELINE_R14B,2.7775500156312365,2.2333587331890636,0.5441912824421729
report,2025-05-15,2025Q4,3,2025-04,STABLE_LOCAL_CORE_R14B,2.6628945738836713,2.2333587331890636,0.4295358406946077
report,2025-05-15,2025Q4,3,2025-04,STABLE_LONG_CORE_R14B,3.182317874374632,2.2333587331890636,0.9489591411855685
report,2025-05-15,2025Q4,3,2025-04,STABLE_LONG_GAP_R14B,3.1311671476796743,2.2333587331890636,0.8978084144906107
report,2025-05-15,2025Q4,3,2025-04,TVWQRF_TVW3_FULLM,3.0171123135344646,2.2333587331890636,0.783753580345401
report,2025-05-15,2025Q4,3,2025-04,TVWQRF_QRF_MEAN_FULLM,2.8660586213183827,2.2333587331890636,0.6326998881293191
report,2025-05-15,2025Q4,3,2025-04,cnb,2.42499112,2.2333587331890636,0.19163238681093642
cutoff,2025-05-15,2025Q4,3,2025-03,INDEPENDENT_BRIDGE,3.4725580276828167,2.2333587331890636,1.239199294493753
cutoff,2025-05-15,2025Q4,3,2025-03,STABLE_PIPELINE_R14B,3.242971195257858,2.2333587331890636,1.0096124620687945
cutoff,2025-05-15,2025Q4,3,2025-03,STABLE_LOCAL_CORE_R14B,2.7705893680008997,2.2333587331890636,0.5372306348118361
cutoff,2025-05-15,2025Q4,3,2025-03,STABLE_LONG_CORE_R14B,3.174305036043659,2.2333587331890636,0.9409463028545955
cutoff,2025-05-15,2025Q4,3,2025-03,STABLE_LONG_GAP_R14B,3.085188601422923,2.2333587331890636,0.8518298682338594
cutoff,2025-05-15,2025Q4,3,2025-03,TVWQRF_TVW3_FULLM,2.559714853816215,2.2333587331890636,0.32635612062715147
cutoff,2025-05-15,2025Q4,3,2025-03,TVWQRF_QRF_MEAN_FULLM,2.3297710818519444,2.2333587331890636,0.09641234866288073
cutoff,2025-05-15,2025Q4,3,2025-03,cnb,2.42499112,2.2333587331890636,0.19163238681093642
report,2025-05-15,2026Q1,4,2025-04,INDEPENDENT_BRIDGE,2.831105063679902,1.6208666864394397,1.2102383772404621
report,2025-05-15,2026Q1,4,2025-04,STABLE_PIPELINE_R14B,2.771509339968621,1.6208666864394397,1.1506426535291812
report,2025-05-15,2026Q1,4,2025-04,STABLE_LOCAL_CORE_R14B,2.5138267301446917,1.6208666864394397,0.8929600437052521
report,2025-05-15,2026Q1,4,2025-04,STABLE_LONG_CORE_R14B,3.170123024328978,1.6208666864394397,1.5492563378895385
report,2025-05-15,2026Q1,4,2025-04,STABLE_LONG_GAP_R14B,3.0971926169427935,1.6208666864394397,1.4763259305033538
report,2025-05-15,2026Q1,4,2025-04,TVWQRF_TVW3_FULLM,2.3403999458868596,1.6208666864394397,0.71953325944742
report,2025-05-15,2026Q1,4,2025-04,TVWQRF_QRF_MEAN_FULLM,2.26680934536295,1.6208666864394397,0.6459426589235104
report,2025-05-15,2026Q1,4,2025-04,cnb,2.30364068,1.6208666864394397,0.6827739935605603
cutoff,2025-05-15,2026Q1,4,2025-03,INDEPENDENT_BRIDGE,3.5300915888502673,1.6208666864394397,1.9092249024108277
cutoff,2025-05-15,2026Q1,4,2025-03,STABLE_PIPELINE_R14B,3.2225370014702377,1.6208666864394397,1.601670315030798
cutoff,2025-05-15,2026Q1,4,2025-03,STABLE_LOCAL_CORE_R14B,2.648757867152778,1.6208666864394397,1.0278911807133382
cutoff,2025-05-15,2026Q1,4,2025-03,STABLE_LONG_CORE_R14B,3.1561976531243268,1.6208666864394397,1.535330966684887
cutoff,2025-05-15,2026Q1,4,2025-03,STABLE_LONG_GAP_R14B,3.0339290453895162,1.6208666864394397,1.4130623589500766
cutoff,2025-05-15,2026Q1,4,2025-03,TVWQRF_TVW3_FULLM,2.631022806519655,1.6208666864394397,1.0101561200802152
cutoff,2025-05-15,2026Q1,4,2025-03,TVWQRF_QRF_MEAN_FULLM,2.378047787738421,1.6208666864394397,0.7571811012989815
cutoff,2025-05-15,2026Q1,4,2025-03,cnb,2.30364068,1.6208666864394397,0.6827739935605603
report,2025-08-14,2025Q3,1,2025-07,INDEPENDENT_BRIDGE,2.650718430765948,2.4988240301354065,0.1518944006305416
report,2025-08-14,2025Q3,1,2025-07,STABLE_PIPELINE_R14B,2.6882043894274497,2.4988240301354065,0.1893803592920431
report,2025-08-14,2025Q3,1,2025-07,STABLE_LOCAL_CORE_R14B,2.6584111105344057,2.4988240301354065,0.15958708039899916
report,2025-08-14,2025Q3,1,2025-07,STABLE_LONG_CORE_R14B,2.645013600721662,2.4988240301354065,0.14618957058625526
report,2025-08-14,2025Q3,1,2025-07,STABLE_LONG_GAP_R14B,2.646705661515864,2.4988240301354065,0.14788163138045762
report,2025-08-14,2025Q3,1,2025-07,TVWQRF_TVW3_FULLM,2.779525749150004,2.4988240301354065,0.2807017190145973
report,2025-08-14,2025Q3,1,2025-07,TVWQRF_QRF_MEAN_FULLM,2.7252236437614115,2.4988240301354065,0.22639961362600491
report,2025-08-14,2025Q3,1,2025-07,cnb,2.68603855284556,2.4988240301354065,0.18721452271015337
cutoff,2025-08-14,2025Q3,1,2025-06,INDEPENDENT_BRIDGE,2.3367435145003514,2.4988240301354065,-0.1620805156350551
cutoff,2025-08-14,2025Q3,1,2025-06,STABLE_PIPELINE_R14B,2.369158024751556,2.4988240301354065,-0.12966600538385054
cutoff,2025-08-14,2025Q3,1,2025-06,STABLE_LOCAL_CORE_R14B,2.5764193877303887,2.4988240301354065,0.07759535759498215
cutoff,2025-08-14,2025Q3,1,2025-06,STABLE_LONG_CORE_R14B,2.611140183983015,2.4988240301354065,0.11231615384760829
cutoff,2025-08-14,2025Q3,1,2025-06,STABLE_LONG_GAP_R14B,2.6143667194806253,2.4988240301354065,0.11554268934521872
cutoff,2025-08-14,2025Q3,1,2025-06,TVWQRF_TVW3_FULLM,2.4888485340941484,2.4988240301354065,-0.009975496041258136
cutoff,2025-08-14,2025Q3,1,2025-06,TVWQRF_QRF_MEAN_FULLM,2.49351320005337,2.4988240301354065,-0.005310830082036588
cutoff,2025-08-14,2025Q3,1,2025-06,cnb,2.68603855284556,2.4988240301354065,0.18721452271015337
report,2025-08-14,2025Q4,2,2025-07,INDEPENDENT_BRIDGE,2.820245330169037,2.2333587331890636,0.5868865969799733
report,2025-08-14,2025Q4,2,2025-07,STABLE_PIPELINE_R14B,2.9035872442394415,2.2333587331890636,0.6702285110503778
report,2025-08-14,2025Q4,2,2025-07,STABLE_LOCAL_CORE_R14B,2.851972778634771,2.2333587331890636,0.6186140454457072
report,2025-08-14,2025Q4,2,2025-07,STABLE_LONG_CORE_R14B,2.8067747265839658,2.2333587331890636,0.5734159933949021
report,2025-08-14,2025Q4,2,2025-07,STABLE_LONG_GAP_R14B,2.813597287866577,2.2333587331890636,0.5802385546775133
report,2025-08-14,2025Q4,2,2025-07,TVWQRF_TVW3_FULLM,3.149072045371174,2.2333587331890636,0.9157133121821102
report,2025-08-14,2025Q4,2,2025-07,TVWQRF_QRF_MEAN_FULLM,2.8881185949448667,2.2333587331890636,0.654759861755803
report,2025-08-14,2025Q4,2,2025-07,cnb,2.65166637,2.2333587331890636,0.4183076368109364
cutoff,2025-08-14,2025Q4,2,2025-06,INDEPENDENT_BRIDGE,2.2958308507557397,2.2333587331890636,0.06247211756667603
cutoff,2025-08-14,2025Q4,2,2025-06,STABLE_PIPELINE_R14B,2.399580669178885,2.2333587331890636,0.16622193598982138
cutoff,2025-08-14,2025Q4,2,2025-06,STABLE_LOCAL_CORE_R14B,2.719497339405096,2.2333587331890636,0.48613860621603244
cutoff,2025-08-14,2025Q4,2,2025-06,STABLE_LONG_CORE_R14B,2.8162710795851678,2.2333587331890636,0.5829123463961041
cutoff,2025-08-14,2025Q4,2,2025-06,STABLE_LONG_GAP_R14B,2.824359865705521,2.2333587331890636,0.5910011325164573
cutoff,2025-08-14,2025Q4,2,2025-06,TVWQRF_TVW3_FULLM,2.851003834512262,2.2333587331890636,0.6176451013231983
cutoff,2025-08-14,2025Q4,2,2025-06,TVWQRF_QRF_MEAN_FULLM,2.765880472685621,2.2333587331890636,0.5325217394965573
cutoff,2025-08-14,2025Q4,2,2025-06,cnb,2.65166637,2.2333587331890636,0.4183076368109364
report,2025-08-14,2026Q1,3,2025-07,INDEPENDENT_BRIDGE,2.8969422524354247,1.6208666864394397,1.276075565995985
report,2025-08-14,2026Q1,3,2025-07,STABLE_PIPELINE_R14B,2.92410062415218,1.6208666864394397,1.3032339377127402
report,2025-08-14,2026Q1,3,2025-07,STABLE_LOCAL_CORE_R14B,2.7821112029545794,1.6208666864394397,1.1612445165151397
report,2025-08-14,2026Q1,3,2025-07,STABLE_LONG_CORE_R14B,2.7318995401620927,1.6208666864394397,1.111032853722653
report,2025-08-14,2026Q1,3,2025-07,STABLE_LONG_GAP_R14B,2.7439764163010563,1.6208666864394397,1.1231097298616166
report,2025-08-14,2026Q1,3,2025-07,TVWQRF_TVW3_FULLM,2.824582359501085,1.6208666864394397,1.2037156730616452
report,2025-08-14,2026Q1,3,2025-07,TVWQRF_QRF_MEAN_FULLM,2.448703889674553,1.6208666864394397,0.8278372032351136
report,2025-08-14,2026Q1,3,2025-07,cnb,2.55792051,1.6208666864394397,0.9370538235605606
cutoff,2025-08-14,2026Q1,3,2025-06,INDEPENDENT_BRIDGE,2.0700206942746804,1.6208666864394397,0.44915400783524073
cutoff,2025-08-14,2026Q1,3,2025-06,STABLE_PIPELINE_R14B,2.105126402045958,1.6208666864394397,0.4842597156065185
cutoff,2025-08-14,2026Q1,3,2025-06,STABLE_LOCAL_CORE_R14B,2.609480172670367,1.6208666864394397,0.9886134862309273
cutoff,2025-08-14,2026Q1,3,2025-06,STABLE_LONG_CORE_R14B,2.760537203821132,1.6208666864394397,1.1396705173816926
cutoff,2025-08-14,2026Q1,3,2025-06,STABLE_LONG_GAP_R14B,2.7734686510182995,1.6208666864394397,1.1526019645788599
cutoff,2025-08-14,2026Q1,3,2025-06,TVWQRF_TVW3_FULLM,2.2280922905882607,1.6208666864394397,0.6072256041488211
cutoff,2025-08-14,2026Q1,3,2025-06,TVWQRF_QRF_MEAN_FULLM,2.178060474585101,1.6208666864394397,0.5571937881456612
cutoff,2025-08-14,2026Q1,3,2025-06,cnb,2.55792051,1.6208666864394397,0.9370538235605606
report,2025-08-14,2026Q2,4,2025-07,INDEPENDENT_BRIDGE,3.497381989981269,2.0459219462608442,1.4514600437204246
report,2025-08-14,2026Q2,4,2025-07,STABLE_PIPELINE_R14B,3.411997675318929,2.0459219462608442,1.366075729058085
report,2025-08-14,2026Q2,4,2025-07,STABLE_LOCAL_CORE_R14B,3.0802050114718114,2.0459219462608442,1.0342830652109671
report,2025-08-14,2026Q2,4,2025-07,STABLE_LONG_CORE_R14B,3.075198171436913,2.0459219462608442,1.0292762251760688
report,2025-08-14,2026Q2,4,2025-07,STABLE_LONG_GAP_R14B,3.09251666371379,2.0459219462608442,1.0465947174529457
report,2025-08-14,2026Q2,4,2025-07,TVWQRF_TVW3_FULLM,3.1203077886341126,2.0459219462608442,1.0743858423732684
report,2025-08-14,2026Q2,4,2025-07,TVWQRF_QRF_MEAN_FULLM,2.730491776328412,2.0459219462608442,0.6845698300675678
report,2025-08-14,2026Q2,4,2025-07,cnb,2.48131069,2.0459219462608442,0.4353887437391557
cutoff,2025-08-14,2026Q2,4,2025-06,INDEPENDENT_BRIDGE,2.365642133725938,2.0459219462608442,0.3197201874650939
cutoff,2025-08-14,2026Q2,4,2025-06,STABLE_PIPELINE_R14B,2.294817657480147,2.0459219462608442,0.24889571121930265
cutoff,2025-08-14,2026Q2,4,2025-06,STABLE_LOCAL_CORE_R14B,2.8888232072868476,2.0459219462608442,0.8429012610260034
cutoff,2025-08-14,2026Q2,4,2025-06,STABLE_LONG_CORE_R14B,3.1305536628478126,2.0459219462608442,1.0846317165869683
cutoff,2025-08-14,2026Q2,4,2025-06,STABLE_LONG_GAP_R14B,3.1487737835444887,2.0459219462608442,1.1028518372836444
cutoff,2025-08-14,2026Q2,4,2025-06,TVWQRF_TVW3_FULLM,2.510920142787894,2.0459219462608442,0.46499819652704977
cutoff,2025-08-14,2026Q2,4,2025-06,TVWQRF_QRF_MEAN_FULLM,2.4904206030487748,2.0459219462608442,0.44449865678793055
cutoff,2025-08-14,2026Q2,4,2025-06,cnb,2.48131069,2.0459219462608442,0.4353887437391557
report,2025-11-13,2025Q4,1,2025-10,INDEPENDENT_BRIDGE,2.1657599311533695,2.2333587331890636,-0.06759880203569413
report,2025-11-13,2025Q4,1,2025-10,STABLE_PIPELINE_R14B,2.252071481903503,2.2333587331890636,0.018712748714439176
report,2025-11-13,2025Q4,1,2025-10,STABLE_LOCAL_CORE_R14B,2.281779815952904,2.2333587331890636,0.048421082763840495
report,2025-11-13,2025Q4,1,2025-10,STABLE_LONG_CORE_R14B,2.2814917710016225,2.2333587331890636,0.04813303781255884
report,2025-11-13,2025Q4,1,2025-10,STABLE_LONG_GAP_R14B,2.2917838179858343,2.2333587331890636,0.058425084796770665
report,2025-11-13,2025Q4,1,2025-10,TVWQRF_TVW3_FULLM,2.3219460328986443,2.2333587331890636,0.08858729970958068
report,2025-11-13,2025Q4,1,2025-10,TVWQRF_QRF_MEAN_FULLM,2.334430818779311,2.2333587331890636,0.10107208559024716
report,2025-11-13,2025Q4,1,2025-10,cnb,2.21404464830904,2.2333587331890636,-0.019314084880023508
cutoff,2025-11-13,2025Q4,1,2025-09,INDEPENDENT_BRIDGE,2.4758550316033205,2.2333587331890636,0.2424962984142569
cutoff,2025-11-13,2025Q4,1,2025-09,STABLE_PIPELINE_R14B,2.5717293678522064,2.2333587331890636,0.33837063466314277
cutoff,2025-11-13,2025Q4,1,2025-09,STABLE_LOCAL_CORE_R14B,2.553916027312019,2.2333587331890636,0.3205572941229553
cutoff,2025-11-13,2025Q4,1,2025-09,STABLE_LONG_CORE_R14B,2.618219215182245,2.2333587331890636,0.38486048199318157
cutoff,2025-11-13,2025Q4,1,2025-09,STABLE_LONG_GAP_R14B,2.6042859336089976,2.2333587331890636,0.370927200419934
cutoff,2025-11-13,2025Q4,1,2025-09,TVWQRF_TVW3_FULLM,2.4279356146749507,2.2333587331890636,0.19457688148588703
cutoff,2025-11-13,2025Q4,1,2025-09,TVWQRF_QRF_MEAN_FULLM,2.331014818467106,2.2333587331890636,0.09765608527804215
cutoff,2025-11-13,2025Q4,1,2025-09,cnb,2.21404464830904,2.2333587331890636,-0.019314084880023508
report,2025-11-13,2026Q1,2,2025-10,INDEPENDENT_BRIDGE,1.9179543607094074,1.6208666864394397,0.29708767426996774
report,2025-11-13,2026Q1,2,2025-10,STABLE_PIPELINE_R14B,1.9777112900503238,1.6208666864394397,0.3568446036108841
report,2025-11-13,2026Q1,2,2025-10,STABLE_LOCAL_CORE_R14B,2.1083214483903023,1.6208666864394397,0.4874547619508627
report,2025-11-13,2026Q1,2,2025-10,STABLE_LONG_CORE_R14B,2.128408833097793,1.6208666864394397,0.5075421466583532
report,2025-11-13,2026Q1,2,2025-10,STABLE_LONG_GAP_R14B,2.169561367656665,1.6208666864394397,0.5486946812172253
report,2025-11-13,2026Q1,2,2025-10,TVWQRF_TVW3_FULLM,1.670789109468041,1.6208666864394397,0.04992242302860128
report,2025-11-13,2026Q1,2,2025-10,TVWQRF_QRF_MEAN_FULLM,1.6670130504686995,1.6208666864394397,0.04614636402925987
report,2025-11-13,2026Q1,2,2025-10,cnb,2.17627587,1.6208666864394397,0.5554091835605603
cutoff,2025-11-13,2026Q1,2,2025-09,INDEPENDENT_BRIDGE,2.5129935042426363,1.6208666864394397,0.8921268178031967
cutoff,2025-11-13,2026Q1,2,2025-09,STABLE_PIPELINE_R14B,2.587631080119564,1.6208666864394397,0.9667643936801242
cutoff,2025-11-13,2026Q1,2,2025-09,STABLE_LOCAL_CORE_R14B,2.4388770509814273,1.6208666864394397,0.8180103645419876
cutoff,2025-11-13,2026Q1,2,2025-09,STABLE_LONG_CORE_R14B,2.6296773196591685,1.6208666864394397,1.0088106332197289
cutoff,2025-11-13,2026Q1,2,2025-09,STABLE_LONG_GAP_R14B,2.5949134779316494,1.6208666864394397,0.9740467914922097
cutoff,2025-11-13,2026Q1,2,2025-09,TVWQRF_TVW3_FULLM,2.1034902615249367,1.6208666864394397,0.482623575085497
cutoff,2025-11-13,2026Q1,2,2025-09,TVWQRF_QRF_MEAN_FULLM,1.8536894624644498,1.6208666864394397,0.23282277602501011
cutoff,2025-11-13,2026Q1,2,2025-09,cnb,2.17627587,1.6208666864394397,0.5554091835605603
report,2025-11-13,2026Q2,3,2025-10,INDEPENDENT_BRIDGE,2.2339225874301922,2.0459219462608442,0.188000641169348
report,2025-11-13,2026Q2,3,2025-10,STABLE_PIPELINE_R14B,2.138230953383593,2.0459219462608442,0.09230900712274881
report,2025-11-13,2026Q2,3,2025-10,STABLE_LOCAL_CORE_R14B,2.344940463488561,2.0459219462608442,0.2990185172277169
report,2025-11-13,2026Q2,3,2025-10,STABLE_LONG_CORE_R14B,2.4538636730205057,2.0459219462608442,0.40794172675966145
report,2025-11-13,2026Q2,3,2025-10,STABLE_LONG_GAP_R14B,2.5265463831566994,2.0459219462608442,0.4806244368958552
report,2025-11-13,2026Q2,3,2025-10,TVWQRF_TVW3_FULLM,1.8411781645978575,2.0459219462608442,-0.20474378166298668
report,2025-11-13,2026Q2,3,2025-10,TVWQRF_QRF_MEAN_FULLM,1.9533760266805522,2.0459219462608442,-0.09254591958029201
report,2025-11-13,2026Q2,3,2025-10,cnb,2.20112771,2.0459219462608442,0.15520576373915596
cutoff,2025-11-13,2026Q2,3,2025-09,INDEPENDENT_BRIDGE,3.1092434525234958,2.0459219462608442,1.0633215062626515
cutoff,2025-11-13,2026Q2,3,2025-09,STABLE_PIPELINE_R14B,3.0594265403416823,2.0459219462608442,1.013504594080838
cutoff,2025-11-13,2026Q2,3,2025-09,STABLE_LOCAL_CORE_R14B,2.702520616682525,2.0459219462608442,0.6565986704216806
cutoff,2025-11-13,2026Q2,3,2025-09,STABLE_LONG_CORE_R14B,3.0517007740305364,2.0459219462608442,1.0057788277696922
cutoff,2025-11-13,2026Q2,3,2025-09,STABLE_LONG_GAP_R14B,2.9957749937176548,2.0459219462608442,0.9498530474568105
cutoff,2025-11-13,2026Q2,3,2025-09,TVWQRF_TVW3_FULLM,2.3194761028078443,2.0459219462608442,0.2735541565470001
cutoff,2025-11-13,2026Q2,3,2025-09,TVWQRF_QRF_MEAN_FULLM,2.0280720120592393,2.0459219462608442,-0.017849934201604967
cutoff,2025-11-13,2026Q2,3,2025-09,cnb,2.20112771,2.0459219462608442,0.15520576373915596
report,2026-02-12,2026Q1,1,2026-01,INDEPENDENT_BRIDGE,1.5682141767843198,1.6208666864394397,-0.052652509655119806
report,2026-02-12,2026Q1,1,2026-01,STABLE_PIPELINE_R14B,1.5646688677727394,1.6208666864394397,-0.05619781866670026
report,2026-02-12,2026Q1,1,2026-01,STABLE_LOCAL_CORE_R14B,1.5859401158870579,1.6208666864394397,-0.0349265705523818
report,2026-02-12,2026Q1,1,2026-01,STABLE_LONG_CORE_R14B,1.5916468725565458,1.6208666864394397,-0.029219813882893853
report,2026-02-12,2026Q1,1,2026-01,STABLE_LONG_GAP_R14B,1.5872880463997128,1.6208666864394397,-0.03357864003972688
report,2026-02-12,2026Q1,1,2026-01,TVWQRF_TVW3_FULLM,1.6710794785952707,1.6208666864394397,0.050212792155831076
report,2026-02-12,2026Q1,1,2026-01,TVWQRF_QRF_MEAN_FULLM,1.804753598385883,1.6208666864394397,0.18388691194644324
report,2026-02-12,2026Q1,1,2026-01,cnb,1.57154809020087,1.6208666864394397,-0.0493185962385696
cutoff,2026-02-12,2026Q1,1,2025-12,INDEPENDENT_BRIDGE,1.5836359221139007,1.6208666864394397,-0.037230764325538956
cutoff,2026-02-12,2026Q1,1,2025-12,STABLE_PIPELINE_R14B,1.4604588185120335,1.6208666864394397,-0.16040786792740613
cutoff,2026-02-12,2026Q1,1,2025-12,STABLE_LOCAL_CORE_R14B,1.5598377502550314,1.6208666864394397,-0.0610289361844083
cutoff,2026-02-12,2026Q1,1,2025-12,STABLE_LONG_CORE_R14B,1.4911018956981092,1.6208666864394397,-0.1297647907413304
cutoff,2026-02-12,2026Q1,1,2025-12,STABLE_LONG_GAP_R14B,1.4981179740522341,1.6208666864394397,-0.12274871238720553
cutoff,2026-02-12,2026Q1,1,2025-12,TVWQRF_TVW3_FULLM,1.3627401503232297,1.6208666864394397,-0.25812653611620995
cutoff,2026-02-12,2026Q1,1,2025-12,TVWQRF_QRF_MEAN_FULLM,1.4473704269957806,1.6208666864394397,-0.1734962594436591
cutoff,2026-02-12,2026Q1,1,2025-12,cnb,1.57154809020087,1.6208666864394397,-0.0493185962385696
report,2026-02-12,2026Q2,2,2026-01,INDEPENDENT_BRIDGE,1.7265791912450317,2.0459219462608442,-0.31934275501581255
report,2026-02-12,2026Q2,2,2026-01,STABLE_PIPELINE_R14B,1.6902829846339664,2.0459219462608442,-0.3556389616268778
report,2026-02-12,2026Q2,2,2026-01,STABLE_LOCAL_CORE_R14B,1.7220326077961114,2.0459219462608442,-0.3238893384647328
report,2026-02-12,2026Q2,2,2026-01,STABLE_LONG_CORE_R14B,1.7887874457110389,2.0459219462608442,-0.25713450054980536
report,2026-02-12,2026Q2,2,2026-01,STABLE_LONG_GAP_R14B,1.7712336870296108,2.0459219462608442,-0.2746882592312334
report,2026-02-12,2026Q2,2,2026-01,TVWQRF_TVW3_FULLM,1.8056096627510005,2.0459219462608442,-0.24031228350984368
report,2026-02-12,2026Q2,2,2026-01,TVWQRF_QRF_MEAN_FULLM,2.182793109164941,2.0459219462608442,0.13687116290409662
report,2026-02-12,2026Q2,2,2026-01,cnb,1.51116058,2.0459219462608442,-0.5347613662608441
cutoff,2026-02-12,2026Q2,2,2025-12,INDEPENDENT_BRIDGE,1.8468703342950403,2.0459219462608442,-0.1990516119658039
cutoff,2026-02-12,2026Q2,2,2025-12,STABLE_PIPELINE_R14B,1.588091805076518,2.0459219462608442,-0.4578301411843262
cutoff,2026-02-12,2026Q2,2,2025-12,STABLE_LOCAL_CORE_R14B,1.705096101849889,2.0459219462608442,-0.3408258444109553
cutoff,2026-02-12,2026Q2,2,2025-12,STABLE_LONG_CORE_R14B,1.5969770887535553,2.0459219462608442,-0.44894485750728896
cutoff,2026-02-12,2026Q2,2,2025-12,STABLE_LONG_GAP_R14B,1.6145599063014309,2.0459219462608442,-0.43136203995941336
cutoff,2026-02-12,2026Q2,2,2025-12,TVWQRF_TVW3_FULLM,1.6303416058167615,2.0459219462608442,-0.41558034044408276
cutoff,2026-02-12,2026Q2,2,2025-12,TVWQRF_QRF_MEAN_FULLM,1.801579323248381,2.0459219462608442,-0.24434262301246323
cutoff,2026-02-12,2026Q2,2,2025-12,cnb,1.51116058,2.0459219462608442,-0.5347613662608441
report,2026-05-14,2026Q2,1,2026-04,INDEPENDENT_BRIDGE,2.458775002024523,2.0459219462608442,0.4128530557636787
report,2026-05-14,2026Q2,1,2026-04,STABLE_PIPELINE_R14B,2.323039727161085,2.0459219462608442,0.277117780900241
report,2026-05-14,2026Q2,1,2026-04,STABLE_LOCAL_CORE_R14B,2.293910887620629,2.0459219462608442,0.24798894135978466
report,2026-05-14,2026Q2,1,2026-04,STABLE_LONG_CORE_R14B,2.381613429554364,2.0459219462608442,0.3356914832935196
report,2026-05-14,2026Q2,1,2026-04,STABLE_LONG_GAP_R14B,2.3775199906734454,2.0459219462608442,0.3315980444126012
report,2026-05-14,2026Q2,1,2026-04,TVWQRF_TVW3_FULLM,2.4131330898847505,2.0459219462608442,0.3672111436239063
report,2026-05-14,2026Q2,1,2026-04,TVWQRF_QRF_MEAN_FULLM,2.4534117482339712,2.0459219462608442,0.407489801973127
report,2026-05-14,2026Q2,1,2026-04,cnb,2.17907766252644,2.0459219462608442,0.13315571626559564
cutoff,2026-05-14,2026Q2,1,2026-03,INDEPENDENT_BRIDGE,1.964144355282447,2.0459219462608442,-0.08177759097839732
cutoff,2026-05-14,2026Q2,1,2026-03,STABLE_PIPELINE_R14B,2.4341040097522693,2.0459219462608442,0.38818206349142503
cutoff,2026-05-14,2026Q2,1,2026-03,STABLE_LOCAL_CORE_R14B,2.355017529500444,2.0459219462608442,0.30909558323959985
cutoff,2026-05-14,2026Q2,1,2026-03,STABLE_LONG_CORE_R14B,2.4742906277158903,2.0459219462608442,0.42836868145504603
cutoff,2026-05-14,2026Q2,1,2026-03,STABLE_LONG_GAP_R14B,2.4745082390758326,2.0459219462608442,0.4285862928149884
cutoff,2026-05-14,2026Q2,1,2026-03,TVWQRF_TVW3_FULLM,1.7989255609073276,2.0459219462608442,-0.24699638535351665
cutoff,2026-05-14,2026Q2,1,2026-03,TVWQRF_QRF_MEAN_FULLM,1.9185356024525897,2.0459219462608442,-0.12738634380825453
cutoff,2026-05-14,2026Q2,1,2026-03,cnb,2.17907766252644,2.0459219462608442,0.13315571626559564
