"Ukazatel","IndicatorType","Druh PHM","CENPHM","Území","Uz0","Týdny","CASTPHM","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 07. týden 2023","2023-W07","36.8","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 08. týden 2023","2023-W08","36.56","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 09. týden 2023","2023-W09","36.35","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 10. týden 2023","2023-W10","36.22","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 11. týden 2023","2023-W11","36.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 12. týden 2023","2023-W12","35.56","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 13. týden 2023","2023-W13","35.23","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 14. týden 2023","2023-W14","35.02","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 15. týden 2023","2023-W15","34.63","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 16. týden 2023","2023-W16","34.34","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 17. týden 2023","2023-W17","33.63","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 18. týden 2023","2023-W18","32.91","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 19. týden 2023","2023-W19","32.02","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 20. týden 2023","2023-W20","31.44","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 21. týden 2023","2023-W21","31.14","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 22. týden 2023","2023-W22","31.08","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 23. týden 2023","2023-W23","31.31","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 24. týden 2023","2023-W24","31.4","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 25. týden 2023","2023-W25","31.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 26. týden 2023","2023-W26","32.43","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 27. týden 2023","2023-W27","32.56","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 28. týden 2023","2023-W28","32.5","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 29. týden 2023","2023-W29","32.74","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 30. týden 2023","2023-W30","32.82","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 31. týden 2023","2023-W31","33.33","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 32. týden 2023","2023-W32","36.44","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 33. týden 2023","2023-W33","37.42","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 34. týden 2023","2023-W34","37.77","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 35. týden 2023","2023-W35","37.95","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 36. týden 2023","2023-W36","38.15","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 37. týden 2023","2023-W37","38.45","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 38. týden 2023","2023-W38","39.94","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 39. týden 2023","2023-W39","40.35","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 40. týden 2023","2023-W40","40.35","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 41. týden 2023","2023-W41","40.38","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 42. týden 2023","2023-W42","39.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 43. týden 2023","2023-W43","39.64","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 44. týden 2023","2023-W44","39.5","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 45. týden 2023","2023-W45","39.4","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 46. týden 2023","2023-W46","39.13","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 47. týden 2023","2023-W47","38.46","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 48. týden 2023","2023-W48","37.82","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 49. týden 2023","2023-W49","37.5","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 50. týden 2023","2023-W50","36.93","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 51. týden 2023","2023-W51","36.52","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 01. týden 2024","2024-W01","36.43","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 02. týden 2024","2024-W02","36.21","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 03. týden 2024","2024-W03","36.19","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 04. týden 2024","2024-W04","36.53","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 05. týden 2024","2024-W05","36.8","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 06. týden 2024","2024-W06","37.3","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 07. týden 2024","2024-W07","37.67","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 08. týden 2024","2024-W08","38.56","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 09. týden 2024","2024-W09","38.76","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 10. týden 2024","2024-W10","38.7","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 11. týden 2024","2024-W11","38.53","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 12. týden 2024","2024-W12","38.45","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 13. týden 2024","2024-W13","38.53","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 14. týden 2024","2024-W14","38.72","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 15. týden 2024","2024-W15","39.14","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 16. týden 2024","2024-W16","39.28","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 17. týden 2024","2024-W17","39.32","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 18. týden 2024","2024-W18","39.06","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 19. týden 2024","2024-W19","38.52","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 20. týden 2024","2024-W20","38.03","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 21. týden 2024","2024-W21","37.51","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 22. týden 2024","2024-W22","37.28","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 23. týden 2024","2024-W23","36.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 24. týden 2024","2024-W24","36.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 25. týden 2024","2024-W25","35.86","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 26. týden 2024","2024-W26","36.65","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 27. týden 2024","2024-W27","37.0","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 28. týden 2024","2024-W28","37.33","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 29. týden 2024","2024-W29","37.33","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 30. týden 2024","2024-W30","37.09","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 31. týden 2024","2024-W31","36.84","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 32. týden 2024","2024-W32","36.64","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 33. týden 2024","2024-W33","36.17","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 34. týden 2024","2024-W34","35.98","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 35. týden 2024","2024-W35","35.54","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 36. týden 2024","2024-W36","35.24","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 37. týden 2024","2024-W37","34.61","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 38. týden 2024","2024-W38","33.85","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 39. týden 2024","2024-W39","33.73","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 40. týden 2024","2024-W40","33.64","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 41. týden 2024","2024-W41","33.75","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 42. týden 2024","2024-W42","34.18","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 43. týden 2024","2024-W43","34.42","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 44. týden 2024","2024-W44","34.51","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 45. týden 2024","2024-W45","34.41","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 46. týden 2024","2024-W46","34.4","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 47. týden 2024","2024-W47","34.74","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 48. týden 2024","2024-W48","35.09","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 49. týden 2024","2024-W49","35.26","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 50. týden 2024","2024-W50","35.21","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 51. týden 2024","2024-W51","34.92","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 02. týden 2025","2025-W02","35.24","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 03. týden 2025","2025-W03","35.49","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 04. týden 2025","2025-W04","36.08","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 05. týden 2025","2025-W05","36.37","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 06. týden 2025","2025-W06","36.01","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 07. týden 2025","2025-W07","35.96","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 08. týden 2025","2025-W08","36.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 09. týden 2025","2025-W09","36.04","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 10. týden 2025","2025-W10","35.66","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 11. týden 2025","2025-W11","35.2","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 12. týden 2025","2025-W12","34.61","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 13. týden 2025","2025-W13","34.35","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","Motorová nafta","0722101","Česko","CZ"," 14. týden 2025","2025-W14","34.34","koruna česká","Kč"
