origin,target,model,h,mm_forecast,mm_actual,cumulative_arithmetic_forecast,cumulative_compounded_forecast,arithmetic_minus_compounded_forecast,cumulative_arithmetic_actual,cumulative_compounded_actual,arithmetic_minus_compounded_actual
2021-01,2021-02,CORE_SPLIT_CUMULATIVE_R13,1,0.34866954840385667,0.3,0.34866954840385667,0.34866954840385667,0.0,0.3,0.3,0.0
2021-01,2021-03,CORE_SPLIT_CUMULATIVE_R13,2,-0.0219445321469236,-0.2,0.32672501625693307,0.32664850235579707,7.651390113599943e-05,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-01,2021-04,CORE_SPLIT_CUMULATIVE_R13,3,0.24666763065940311,0.3,0.5733926469163362,0.5741218691365457,-0.0007292222202095466,0.39999999999999997,0.39969819999999995,0.0003018000000000187
2021-01,2021-05,CORE_SPLIT_CUMULATIVE_R13,4,0.27312532014214275,0.4,0.8465179670584789,0.8488152614717738,-0.002297294413294848,0.8,0.8012969928,-0.001296992799999952
2021-01,2021-06,CORE_SPLIT_CUMULATIVE_R13,5,0.2006346122204633,0.9,1.0471525792789422,1.051152890900559,-0.004000311621616737,1.7000000000000002,1.7085086657352002,-0.008508665735200038
2021-01,2021-07,CORE_SPLIT_CUMULATIVE_R13,6,0.7198090207915904,1.5,1.7669616000705326,1.778528205023163,-0.0115666049526304,3.2,3.234136295721228,-0.03413629572122767
2021-01,2021-08,CORE_SPLIT_CUMULATIVE_R13,7,0.2320998650976347,1.0,1.9990614651681673,2.01475603168538,-0.01569456651721257,4.2,4.26647765867844,-0.06647765867843969
2021-01,2021-09,CORE_SPLIT_CUMULATIVE_R13,8,-0.3244736794080514,0.2,1.674587785760116,1.6837449992502231,-0.00915721349010723,4.3999999999999995,4.4750106139957975,-0.075010613995798
2021-01,2021-10,CORE_SPLIT_CUMULATIVE_R13,9,0.25014216423953495,1.3,1.9247299499996509,1.9380989196711575,-0.013368969671506692,5.699999999999999,5.833185751977742,-0.1331857519777424
2021-01,2021-11,CORE_SPLIT_CUMULATIVE_R13,10,0.057247152476012086,1.1,1.981977102475663,1.9964555785908493,-0.014478476115186378,6.799999999999999,6.997350795249497,-0.1973507952494984
2021-01,2021-12,CORE_SPLIT_CUMULATIVE_R13,11,0.13223645457758093,0.8,2.114213557053244,2.1313320752427756,-0.017118518189531695,7.599999999999999,7.8533296016114935,-0.25332960161149476
2021-01,2022-01,CORE_SPLIT_CUMULATIVE_R13,12,,1.7,,,,9.299999999999999,9.68683620483889,-0.38683620483889136
2021-01,2021-02,CORE_AGG_CUMULATIVE_LABOUR_R13,1,,0.3,,,,0.3,0.3,0.0
2021-01,2021-03,CORE_AGG_CUMULATIVE_LABOUR_R13,2,,-0.2,,,,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-01,2021-04,CORE_AGG_CUMULATIVE_LABOUR_R13,3,,0.3,,,,0.39999999999999997,0.39969819999999995,0.0003018000000000187
2021-01,2021-05,CORE_AGG_CUMULATIVE_LABOUR_R13,4,,0.4,,,,0.8,0.8012969928,-0.001296992799999952
2021-01,2021-06,CORE_AGG_CUMULATIVE_LABOUR_R13,5,,0.9,,,,1.7000000000000002,1.7085086657352002,-0.008508665735200038
2021-01,2021-07,CORE_AGG_CUMULATIVE_LABOUR_R13,6,,1.5,,,,3.2,3.234136295721228,-0.03413629572122767
2021-01,2021-08,CORE_AGG_CUMULATIVE_LABOUR_R13,7,,1.0,,,,4.2,4.26647765867844,-0.06647765867843969
2021-01,2021-09,CORE_AGG_CUMULATIVE_LABOUR_R13,8,,0.2,,,,4.3999999999999995,4.4750106139957975,-0.075010613995798
2021-01,2021-10,CORE_AGG_CUMULATIVE_LABOUR_R13,9,,1.3,,,,5.699999999999999,5.833185751977742,-0.1331857519777424
2021-01,2021-11,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,1.1,,,,6.799999999999999,6.997350795249497,-0.1973507952494984
2021-01,2021-12,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,0.8,,,,7.599999999999999,7.8533296016114935,-0.25332960161149476
2021-01,2022-01,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,1.7,,,,9.299999999999999,9.68683620483889,-0.38683620483889136
2021-01,2021-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,,0.3,,,,0.3,0.3,0.0
2021-01,2021-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,,-0.2,,,,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-01,2021-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,,0.3,,,,0.39999999999999997,0.39969819999999995,0.0003018000000000187
2021-01,2021-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,,0.4,,,,0.8,0.8012969928,-0.001296992799999952
2021-01,2021-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,,0.9,,,,1.7000000000000002,1.7085086657352002,-0.008508665735200038
2021-01,2021-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,,1.5,,,,3.2,3.234136295721228,-0.03413629572122767
2021-01,2021-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,,1.0,,,,4.2,4.26647765867844,-0.06647765867843969
2021-01,2021-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,,0.2,,,,4.3999999999999995,4.4750106139957975,-0.075010613995798
2021-01,2021-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,,1.3,,,,5.699999999999999,5.833185751977742,-0.1331857519777424
2021-01,2021-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,1.1,,,,6.799999999999999,6.997350795249497,-0.1973507952494984
2021-01,2021-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,0.8,,,,7.599999999999999,7.8533296016114935,-0.25332960161149476
2021-01,2022-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,1.7,,,,9.299999999999999,9.68683620483889,-0.38683620483889136
2021-02,2021-03,CORE_AGG_MONTHLY_R13,1,-0.09096088380230508,-0.2,-0.09096088380230508,-0.09096088380230509,1.3877787807814457e-17,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_AGG_MONTHLY_R13,2,0.28965625385911564,0.3,0.19869537005681057,0.19843189616831164,0.0002634738884989274,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_AGG_MONTHLY_R13,3,0.2831600357846822,0.4,0.4818554058414928,0.4821538117811924,-0.0002984059396995975,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_AGG_MONTHLY_R13,4,0.1438589688439536,0.9,0.6257143746854463,0.6267064021270161,-0.0009920274415697872,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_AGG_MONTHLY_R13,5,0.6135388191685606,1.5,1.2392531938540068,1.2440903083548405,-0.0048371145008336836,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_AGG_MONTHLY_R13,6,0.2581045701570046,1.0,1.4973577640110114,1.5054059324545894,-0.00804816844357803,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_AGG_MONTHLY_R13,7,-0.31003917564798467,0.2,1.1873185883630266,1.1906994086634668,-0.0033808203004401793,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_AGG_MONTHLY_R13,8,0.44183220456597994,1.3,1.6291507929290068,1.6377925066764987,-0.008641713747491897,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_AGG_MONTHLY_R13,9,0.20725163288184428,1.1,1.8364024258108511,1.8484384912716467,-0.012036065460795609,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_AGG_MONTHLY_R13,10,0.1650600081476486,0.8,2.0014624339585,2.0165495321435922,-0.015087098185092351,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_AGG_MONTHLY_R13,11,0.4581343621509337,1.7,2.459596796109434,2.48392240063107,-0.024325604521636013,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_AGG_MONTHLY_R13,12,0.46864265815877204,0.9,2.9282394542682058,2.96420577875476,-0.035966324486554235,9.9,10.342988764389272,-0.4429887643892716
2021-02,2021-03,CORE_AGG_CUMULATIVE_R13,1,-0.09096088380230508,-0.2,-0.09096088380230508,-0.09096088380230509,1.3877787807814457e-17,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_AGG_CUMULATIVE_R13,2,0.29595308479817817,0.3,0.2049922009958731,0.2047229994543005,0.000269201541572589,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_AGG_CUMULATIVE_R13,3,0.2639041864113196,0.4,0.46889638740719264,0.4691674584317268,-0.0002710710245341641,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_AGG_CUMULATIVE_R13,4,0.14081681685021313,0.9,0.6097132042574058,0.6106449419626006,-0.000931737705194724,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_AGG_CUMULATIVE_R13,5,0.5506817237195538,1.5,1.1603949279769596,1.1646893757743602,-0.0042944477974005135,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_AGG_CUMULATIVE_R13,6,0.2543124463946278,1.0,1.4147073743715874,1.4219637722134184,-0.007256397841830964,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_AGG_CUMULATIVE_R13,7,-0.22749976325262122,0.2,1.1872076111189662,1.1912290447454732,-0.004021433626506976,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_AGG_CUMULATIVE_R13,8,0.4040888539457528,1.3,1.591296465064719,1.600131522486007,-0.008835057421288095,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_AGG_CUMULATIVE_R13,9,0.18313572636564612,1.1,1.7744321914303651,1.7861976613381636,-0.011765469907798476,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_AGG_CUMULATIVE_R13,10,0.16835604344749133,0.8,1.9427882348778565,1.9575608764964354,-0.014772641618578941,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_AGG_CUMULATIVE_R13,11,0.6323643168709849,1.7,2.5751525517488414,2.6023041098314112,-0.02715155808256986,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_AGG_CUMULATIVE_R13,12,0.27004725126355567,0.9,2.845199803012397,2.8793788118130847,-0.034179008800687694,9.9,10.342988764389272,-0.4429887643892716
2021-02,2021-03,CORE_SPLIT_MONTHLY_R13,1,-0.02673675784882122,-0.2,-0.02673675784882122,-0.02673675784882122,0.0,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_SPLIT_MONTHLY_R13,2,0.2439369490464983,0.3,0.21720019119767708,0.2171349703663067,6.522083137039392e-05,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_SPLIT_MONTHLY_R13,3,0.21130129790456642,0.4,0.4285014891022435,0.42889507728146176,-0.0003935881792182516,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_SPLIT_MONTHLY_R13,4,0.22623782672778975,0.9,0.6547393158300332,0.6561032269110357,-0.0013639110810025334,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_SPLIT_MONTHLY_R13,5,0.6142369770694768,1.5,1.2689762928995099,1.2743702326079458,-0.005393939708435935,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_SPLIT_MONTHLY_R13,6,0.23961592648761912,1.0,1.508592219387129,1.517039753135311,-0.008447533748181968,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_SPLIT_MONTHLY_R13,7,-0.2731391590975464,0.2,1.2354530602895828,1.2397569644128752,-0.004303904123292401,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_SPLIT_MONTHLY_R13,8,0.3769330105336112,1.3,1.6123860708231939,1.6213630281957485,-0.008976957372554661,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_SPLIT_MONTHLY_R13,9,0.1147902676559209,1.1,1.7271763384791148,1.7380144628114091,-0.010838124332294363,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_SPLIT_MONTHLY_R13,10,0.22022939373909498,0.8,1.9474057322182097,1.9620714752650517,-0.014665743046841984,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_SPLIT_MONTHLY_R13,11,0.4734184051040569,1.7,2.4208241373222665,2.44477868785431,-0.023954550532043317,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_SPLIT_MONTHLY_R13,12,0.48371344571714664,0.9,2.904537583039413,2.9403178568026345,-0.03578027376322135,9.9,10.342988764389272,-0.4429887643892716
2021-02,2021-03,CORE_SPLIT_CUMULATIVE_R13,1,-0.02673675784882122,-0.2,-0.02673675784882122,-0.02673675784882122,0.0,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_SPLIT_CUMULATIVE_R13,2,0.23743811550191574,0.3,0.2107013576530945,0.210637874399112,6.348325398250476e-05,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_SPLIT_CUMULATIVE_R13,3,0.1840281122761167,0.4,0.3947294699292112,0.3950536195792239,-0.0003241496500127061,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_SPLIT_CUMULATIVE_R13,4,0.2549305537489054,0.9,0.6496600236781166,0.6509912857081277,-0.0013312620300111044,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_SPLIT_CUMULATIVE_R13,5,0.5541844901387122,1.5,1.2038445138168288,1.208783468584389,-0.004938954767560233,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_SPLIT_CUMULATIVE_R13,6,0.26019972959989657,1.0,1.4640442434167253,1.4721284495009903,-0.008084206084264967,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_SPLIT_CUMULATIVE_R13,7,-0.23961461787082672,0.2,1.2244296255458986,1.2289863966713241,-0.004556771125425518,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_SPLIT_CUMULATIVE_R13,8,0.31376506265168547,1.3,1.538194688197584,1.5466075892605058,-0.008412901062921696,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_SPLIT_CUMULATIVE_R13,9,0.062160689587626106,1.1,1.6003553777852102,1.6097296607908307,-0.009374283005620487,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_SPLIT_CUMULATIVE_R13,10,0.24865983960790317,0.8,1.8490152173931134,1.8623922515913776,-0.013377034198264193,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_SPLIT_CUMULATIVE_R13,11,0.6001207763442542,1.7,2.4491359937373676,2.473689630774457,-0.02455363703708935,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_SPLIT_CUMULATIVE_R13,12,0.299764161243242,0.9,2.7489001549806096,2.780869026991151,-0.03196887201054155,9.9,10.342988764389272,-0.4429887643892716
2021-02,2021-03,CORE_AGG_CUMULATIVE_LABOUR_R13,1,,-0.2,,,,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_AGG_CUMULATIVE_LABOUR_R13,2,,0.3,,,,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_AGG_CUMULATIVE_LABOUR_R13,3,,0.4,,,,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_AGG_CUMULATIVE_LABOUR_R13,4,,0.9,,,,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_AGG_CUMULATIVE_LABOUR_R13,5,,1.5,,,,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_AGG_CUMULATIVE_LABOUR_R13,6,,1.0,,,,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_AGG_CUMULATIVE_LABOUR_R13,7,,0.2,,,,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_AGG_CUMULATIVE_LABOUR_R13,8,,1.3,,,,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_AGG_CUMULATIVE_LABOUR_R13,9,,1.1,,,,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,0.8,,,,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,1.7,,,,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,0.9,,,,9.9,10.342988764389272,-0.4429887643892716
2021-02,2021-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,,-0.2,,,,-0.2,-0.20000000000000004,2.7755575615628914e-17
2021-02,2021-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,,0.3,,,,0.09999999999999998,0.09940000000000002,0.0005999999999999617
2021-02,2021-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,,0.4,,,,0.5,0.49979759999999995,0.000202400000000047
2021-02,2021-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,,0.9,,,,1.4,1.4042957784,-0.004295778400000172
2021-02,2021-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,,1.5,,,,2.9,2.9253602150759996,-0.025360215075999726
2021-02,2021-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,,1.0,,,,3.9,3.9546138172267606,-0.05461381722676073
2021-02,2021-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,,0.2,,,,4.1,4.162523044861214,-0.06252304486121396
2021-02,2021-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,,1.3,,,,5.4,5.5166358444444095,-0.11663584444440911
2021-02,2021-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,,1.1,,,,6.5,6.6773188387332985,-0.17731883873329846
2021-02,2021-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,0.8,,,,7.3,7.530737389443165,-0.23073738944316524
2021-02,2022-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,1.7,,,,9.0,9.358759925063698,-0.3587599250636977
2021-02,2022-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,0.9,,,,9.9,10.342988764389272,-0.4429887643892716
2021-03,2021-04,CORE_AGG_MONTHLY_R13,1,0.3280132309006282,0.3,0.3280132309006282,0.3280132309006282,0.0,0.3,0.3,0.0
2021-03,2021-05,CORE_AGG_MONTHLY_R13,2,0.21539676550221193,0.4,0.5434099964028402,0.5441165262926193,-0.0007065298897791505,0.7,0.7012,-0.0012000000000000899
2021-03,2021-06,CORE_AGG_MONTHLY_R13,3,0.1488618476542383,0.9,0.6922718440570784,0.693788355861289,-0.0015165118042105297,1.6,1.6075107999999998,-0.007510799999999707
2021-03,2021-07,CORE_AGG_MONTHLY_R13,4,0.6573734523336066,1.5,1.349645296390685,1.3557225886617095,-0.0060772922710243815,3.1,3.1316234619999994,-0.031623461999999325
2021-03,2021-08,CORE_AGG_MONTHLY_R13,5,0.19068102314765112,1.0,1.540326319538336,1.5489887175124646,-0.008662397974128488,4.1,4.1629396966200005,-0.06293969662000087
2021-03,2021-09,CORE_AGG_MONTHLY_R13,6,-0.34626384285077094,0.2,1.1940624766875652,1.1973612868031103,-0.0032988101155451144,4.3,4.37126557601324,-0.07126557601324013
2021-03,2021-10,CORE_AGG_MONTHLY_R13,7,0.4281573276888647,1.3,1.6222198043764298,1.6306452045803315,-0.0084254002039017,5.6,5.728092028501412,-0.12809202850141244
2021-03,2021-11,CORE_AGG_MONTHLY_R13,8,0.12384143717468195,1.1,1.746061241551112,1.7565060562115862,-0.010444814660474089,6.7,6.891101040814929,-0.19110104081492896
2021-03,2021-12,CORE_AGG_MONTHLY_R13,9,0.12190351277556093,0.8,1.867964754326673,1.8805508115717844,-0.012586057245111304,7.5,7.746229849141447,-0.2462298491414474
2021-03,2022-01,CORE_AGG_MONTHLY_R13,10,0.4644019592120033,1.7,2.3323667135386765,2.353686085596704,-0.021319372058027586,9.2,9.577915756576854,-0.3779157565768543
2021-03,2022-02,CORE_AGG_MONTHLY_R13,11,0.37272173991111657,0.9,2.705088453449793,2.7351805252381025,-0.030092071788309305,10.1,10.564116998386043,-0.4641169983860429
2021-03,2022-03,CORE_AGG_MONTHLY_R13,12,-0.09741221267729291,0.7,2.6076762407725003,2.6351039126904565,-0.027427671917956253,10.799999999999999,11.338065817374748,-0.5380658173747488
2021-03,2021-04,CORE_AGG_CUMULATIVE_R13,1,0.3280132309006282,0.3,0.3280132309006282,0.3280132309006282,0.0,0.3,0.3,0.0
2021-03,2021-05,CORE_AGG_CUMULATIVE_R13,2,0.19609232585155928,0.4,0.5241055567521875,0.5247487655257614,-0.0006432087735739334,0.7,0.7012,-0.0012000000000000899
2021-03,2021-06,CORE_AGG_CUMULATIVE_R13,3,0.12575199266493708,0.9,0.6498575494171246,0.6511606402198318,-0.0013030908027071852,1.6,1.6075107999999998,-0.007510799999999707
2021-03,2021-07,CORE_AGG_CUMULATIVE_R13,4,0.6507537741189062,1.5,1.3006113235360308,1.3061518667805456,-0.005540543244514806,3.1,3.1316234619999994,-0.031623461999999325
2021-03,2021-08,CORE_AGG_CUMULATIVE_R13,5,0.1344659354806601,1.0,1.435077259016691,1.4423741315876704,-0.00729687257097944,4.1,4.1629396966200005,-0.06293969662000087
2021-03,2021-09,CORE_AGG_CUMULATIVE_R13,6,-0.3247527505219612,0.2,1.1103245084947297,1.112937231400561,-0.002612722905831255,4.3,4.37126557601324,-0.07126557601324013
2021-03,2021-10,CORE_AGG_CUMULATIVE_R13,7,0.4190026147922765,1.3,1.5293271232870063,1.5366030822934025,-0.007275959006396215,5.6,5.728092028501412,-0.12809202850141244
2021-03,2021-11,CORE_AGG_CUMULATIVE_R13,8,0.12656477419979262,1.1,1.6558918974867989,1.6651126547146469,-0.009220757227847987,6.7,6.891101040814929,-0.19110104081492896
2021-03,2021-12,CORE_AGG_CUMULATIVE_R13,9,0.11926291361904218,0.8,1.775154811105841,1.7863614302007411,-0.011206619094900061,7.5,7.746229849141447,-0.2462298491414474
2021-03,2022-01,CORE_AGG_CUMULATIVE_R13,10,0.5635610660259582,1.7,2.3387158771317993,2.359989733745815,-0.021273856614015596,9.2,9.577915756576854,-0.3779157565768543
2021-03,2022-02,CORE_AGG_CUMULATIVE_R13,11,0.32615609404363477,0.9,2.664871971175434,2.6938430781248655,-0.02897110694943139,10.1,10.564116998386043,-0.4641169983860429
2021-03,2022-03,CORE_AGG_CUMULATIVE_R13,12,-0.18085470006737348,0.7,2.4840172711080606,2.508116436238264,-0.02409916513020338,10.799999999999999,11.338065817374748,-0.5380658173747488
2021-03,2021-04,CORE_SPLIT_MONTHLY_R13,1,0.2599939538314784,0.3,0.2599939538314784,0.2599939538314784,0.0,0.3,0.3,0.0
2021-03,2021-05,CORE_SPLIT_MONTHLY_R13,2,0.22841219083924835,0.4,0.48840614467072674,0.4890000025567227,-0.0005938578859959742,0.7,0.7012,-0.0012000000000000899
2021-03,2021-06,CORE_SPLIT_MONTHLY_R13,3,0.23090294255675586,0.9,0.7193090872274825,0.7210320605084849,-0.001722973281002349,1.6,1.6075107999999998,-0.007510799999999707
2021-03,2021-07,CORE_SPLIT_MONTHLY_R13,4,0.6368234441583658,1.5,1.3561325313858483,1.3624472058680666,-0.00631467448221823,3.1,3.1316234619999994,-0.031623461999999325
2021-03,2021-08,CORE_SPLIT_MONTHLY_R13,5,0.1857945554084936,1.0,1.541927086794342,1.5507731140053782,-0.008846027211036223,4.1,4.1629396966200005,-0.06293969662000087
2021-03,2021-09,CORE_SPLIT_MONTHLY_R13,6,-0.3018334032452365,0.2,1.2400936835491054,1.2442589594935276,-0.004165275944422175,4.3,4.37126557601324,-0.07126557601324013
2021-03,2021-10,CORE_SPLIT_MONTHLY_R13,7,0.3641516410829344,1.3,1.6042453246320398,1.612941589996779,-0.008696265364739109,5.6,5.728092028501412,-0.12809202850141244
2021-03,2021-11,CORE_SPLIT_MONTHLY_R13,8,0.12970971453860855,1.1,1.7339550391706484,1.744743446467447,-0.01078840729679853,6.7,6.891101040814929,-0.19110104081492896
2021-03,2021-12,CORE_SPLIT_MONTHLY_R13,9,0.21314515976769788,0.8,1.9471001989383463,1.9616074424416536,-0.014507243503307343,7.5,7.746229849141447,-0.2462298491414474
2021-03,2022-01,CORE_SPLIT_MONTHLY_R13,10,0.4818705394913608,1.7,2.4289707384297072,2.452930390298611,-0.02395965186890381,9.2,9.577915756576854,-0.3779157565768543
2021-03,2022-02,CORE_SPLIT_MONTHLY_R13,11,0.3775831282923098,0.9,2.806553866722017,2.839775369893443,-0.033221503171426026,10.1,10.564116998386043,-0.4641169983860429
2021-03,2022-03,CORE_SPLIT_MONTHLY_R13,12,-0.04981185572635123,0.7,2.7567420109956657,2.7885489693568886,-0.031806958361222826,10.799999999999999,11.338065817374748,-0.5380658173747488
2021-03,2021-04,CORE_SPLIT_CUMULATIVE_R13,1,0.2599939538314784,0.3,0.2599939538314784,0.2599939538314784,0.0,0.3,0.3,0.0
2021-03,2021-05,CORE_SPLIT_CUMULATIVE_R13,2,0.21061885003617214,0.4,0.47061280386765053,0.47116040014337396,-0.0005475962757234276,0.7,0.7012,-0.0012000000000000899
2021-03,2021-06,CORE_SPLIT_CUMULATIVE_R13,3,0.20553774238992567,0.9,0.6761505462575762,0.6776665549827897,-0.0015160087252135135,1.6,1.6075107999999998,-0.007510799999999707
