origin,target,h,candidate,reference,metric,candidate_fuel_error,reference_fuel_error,shared_other_error,fuel_squared_gain,cross_term_gain,headline_squared_gain
2019-08,2020-03,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.23143638332769223,0.13596366691075001,-0.4483284471085467,-0.03507668080798512,0.0856062693848847,0.0505295885768996
2019-08,2020-03,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919446,0.14823334159129656,0.052678499743395224,-0.004525585066753407,-0.0015330389423611694,-0.006058624009114576
2019-08,2020-04,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5464099527905204,0.5014732845858334,-0.2276886271884888,-0.047088381355234465,0.020463136587899597,-0.026625244767334896
2019-08,2020-04,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,0.21323831323663672,0.03254057978938647,0.021014956711202962,0.05355553650058936
2019-08,2020-05,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6486420715706496,0.6819171859950286,-0.3133795038760141,0.04427451154391476,-0.020855477699459,0.023419033844455747
2019-08,2020-05,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860446,0.17740502282131537,-0.0844333676830924,0.021187261122016854,-0.012831954980654644,0.008355306141362213
2019-08,2020-06,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5556476899380329,0.6148087055192417,-0.6399830463330543,0.06924538904877331,-0.07572409395163858,-0.0064787049028652765
2019-08,2020-06,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855376,-0.06596031746964809,-0.31771749710090924,-0.003943179887256731,-0.015956263367551758,-0.019899443254808497
2019-08,2020-07,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4236712573619492,0.4701736097895095,-0.5775984665586211,0.041565889027842945,-0.05371937490705479,-0.012153485879211851
2019-08,2020-07,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.12906102476635578,-0.14136692698857806,0.061463711383295316,0.003327859932452059,-0.0015127328449954448,0.0018151270874566137
2019-08,2020-08,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4103408683139316,0.4311507048245944,-0.46094852479609294,0.017511302062113182,-0.0191845268816758,-0.0016732248195626116
2019-08,2020-08,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013007916778523046,-0.0379036585482661,0.09332768140477234,0.0012674814324265644,-0.004646923712444125,-0.003379442280017561
2019-09,2019-10,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,-0.002879456077652165,0.024801474916024357,-0.013381884795295118,0.0006068218907070574,-0.0007408460591677865,-0.0001340241684607291
2019-09,2019-10,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.002808955942028596,0.024194239626404934,-0.25382766776873955,0.000577470997615645,-0.013708316306877293,-0.013130845309261632
2019-09,2019-11,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.014429953044107435,0.04275738232537263,-0.31163124840693923,0.0016199701984629421,-0.017655424302159915,-0.016035454103696972
2019-09,2019-11,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.016837467567567536,0.017440051482978326,-0.29002273346217,2.0655081640045864e-05,-0.0003495260685755482,-0.00032887098693550054
2019-09,2019-12,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.028911881690294017,0.022478319395130786,-0.5111568134893751,-0.0003306220600440455,0.006577118404362056,0.006246496344318009
2019-09,2019-12,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.014112958252427178,-0.019692499887107605,-0.19399681870918778,0.00018861896116898063,0.013116302668152731,0.013304921629321717
2019-09,2020-01,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.005799356797481892,-0.04583954326201978,-1.0965645430726862,0.0020676311872060834,0.11325077369704711,0.11531840488425327
2019-09,2020-01,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.022690883121951222,-0.06716713125398832,-0.5738384627772045,0.003996547344036444,0.05104436371637137,0.055040911060407816
2019-09,2020-02,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.049011238591031514,-0.04735314880805053,-1.1853962854392028,-0.00015978080618963978,0.22845997374299234,0.2283001929368027
2019-09,2020-02,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.04221591577928349,-0.001480518088451871,-0.0858957260993351,-0.0017799916112733237,0.007506673830041413,0.00572668221876809
2019-09,2020-03,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.2155277412758676,0.10446574009065479,-1.266693823076226,-0.035539116406789084,0.2813631017595871,0.24582398535279792
2019-09,2020-03,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919446,0.14823334159129656,-0.08262295262473973,-0.004525585066753407,0.0024044762953308865,-0.0021211087714225188
2019-09,2020-04,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5277639206562679,0.46688439681398863,-1.1404317186049342,-0.06055371595811343,0.13885788000660115,0.07830416404848772
2019-09,2020-04,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,0.12030615216558488,0.03254057978938647,0.011856352366872807,0.04439693215625928
2019-09,2020-05,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6286094676563945,0.6453294864996244,-1.322760299373341,0.021300283318613222,-0.044233154261197456,-0.02293287094258417
2019-09,2020-05,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860449,0.1774050228213154,-0.18312614952607656,0.021187261122016864,-0.027831017179358594,-0.006643756057341732
2019-09,2020-06,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5357366074542627,0.5780536051457361,-1.7780901828725566,0.04713225785537983,-0.1504868763276992,-0.1033546184723193
2019-09,2020-06,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855379,-0.06596031746964812,-0.4434737593849087,-0.003943179887256732,-0.02227193706960507,-0.026215116956861795
2019-09,2020-07,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.40510754429267437,0.43489926913062393,-1.738915061181937,0.025025251847509755,-0.10361055803859699,-0.07858530619108728
2019-09,2020-07,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.12906102476635578,-0.14136692698857806,0.04007804181384289,0.003327859932452059,-0.000986392927638573,0.0023414670048134845
2019-09,2020-08,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.39180652708457275,0.40740309409262476,-1.6532952104641283,0.012464926410170024,-0.05157145906819045,-0.03910653265802044
2019-09,2020-08,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013007916778523046,-0.026918296682829336,0.08272944216882315,0.0005553887973878394,-0.002301595939679334,-0.0017462071422914942
2019-09,2020-09,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4156778114201436,0.44758156557786277,-1.4044746641380876,0.027541214938090197,-0.08961602881081351,-0.06207481387272329
2019-09,2020-09,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.022662456347439006,0.03856153944879018,0.4816095695513739,0.0009734053969610225,0.01531430113740652,0.016287706534367508
2019-10,2019-11,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.01727449067319231,0.017892714891579953,-0.5057464154966169,2.1741218173158827e-05,-0.0006253293648454951,-0.0006035881466723292
2019-10,2019-11,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.016837467567567533,0.017440051482978326,-0.26099658313303836,2.0655081640045972e-05,-0.0003145446859462894,-0.0002938896043062425
2019-10,2019-12,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.03175562611385008,-0.002286903565345,-0.5318156999000974,-0.0010031898619654494,0.036208703495421934,0.03520551363345653
2019-10,2019-12,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.014112958252427171,-0.019692499887107612,-0.024992783752351644,0.00018861896116898112,0.0016897850098611372,0.001878403971030118
2019-10,2020-01,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.008625654801125648,-0.07053679328176132,-1.172974654685441,0.004901037285725747,0.18571109040815698,0.19061212769388258
2019-10,2020-01,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.022690883121951222,-0.06716713125398832,-0.628730273351308,0.003996547344036444,0.05592712729139258,0.059923674635429025
2019-10,2020-02,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.051807448002848755,-0.07205637088606176,-1.250110929846365,0.002508108916701812,0.30968702761107536,0.3121951365277773
2019-10,2020-02,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.04221591577928349,-0.001480518088451871,-0.07446245533061929,-0.0017799916112733237,0.006507487509967209,0.004727495898693885
2019-10,2020-03,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.2181935994476385,0.07974614407000624,-1.3702024206226877,-0.04124899934588232,0.37940207697496653,0.3381530776290842
2019-10,2020-03,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919446,0.14823334159129656,-0.12077611060021667,-0.004525585066753407,0.0035148017076979546,-0.001010783359055452
2019-10,2020-04,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.529774624615891,0.4416224638873667,-1.4043565774044302,-0.08563075227695968,0.24759413346303116,0.16196338118607145
2019-10,2020-04,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,-0.037155199163706104,0.03254057978938647,-0.003661700799306715,0.028878878990079723
2019-10,2020-05,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6297399151330345,0.6191707260439379,-1.702012051667513,-0.013199972721984365,0.03597777441199058,0.022777801690006205
2019-10,2020-05,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860449,0.1774050228213154,-0.2984284040620013,0.021187261122016864,-0.04535434213929912,-0.024167081017282252
2019-10,2020-06,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5374924311741294,0.5524386266027259,-2.1120990738659042,0.016290322593229822,-0.06313569104511514,-0.046845368451885694
2019-10,2020-06,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855379,-0.06596031746964812,-0.39866645879377516,-0.003943179887256732,-0.020021645236309817,-0.02396482512356657
2019-10,2020-07,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4066235123080244,0.40907308799669884,-2.199309760331343,0.0019981105614408357,-0.010774751441544102,-0.008776640880103326
2019-10,2020-07,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.12906102476635578,-0.14136692698857806,-0.08487465759663249,0.003327859932452059,0.002088918475057509,0.005416778407509572
2019-10,2020-08,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3926963226976916,0.38102022173773387,-2.2842940757183463,-0.009033992487217674,0.053343296500641554,0.04430930401342392
2019-10,2020-08,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013007916778523032,-0.02691829668282933,-0.08605077366693493,0.0005553887973878395,0.0023939979055330823,0.002949386702920921
2019-10,2020-09,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.41628843488466205,0.41744157660341275,-2.086166801711637,0.0009614088584213865,-0.004811291942652792,-0.003849883084231287
2019-10,2020-09,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.02266245634743902,0.035261673682217,0.19343989403116985,0.0007297987031715758,0.004874382532230261,0.005604181235401837
2019-10,2020-10,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4028100393766698,0.4313240200056043,-1.8574648459917626,0.023784482411160685,-0.10592743327507188,-0.08214295086391132
2019-10,2020-10,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013051714478114401,0.013951481090319129,-0.010373335356771707,2.4296573795311164e-05,-0.0005602264066717052,-0.000535929832876394
2019-11,2019-12,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.014522306427323883,-0.020263683386963827,-0.19346572966783926,0.00019971948043802124,0.013459793803278393,0.01365951328371641
2019-11,2019-12,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.014112958252427171,-0.019692499887107612,-0.07278286288397218,0.00018861896116898112,0.004920916048999242,0.005109535010168224
2019-11,2020-01,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,-0.008645544655343507,-0.08868949631908585,-0.8392030742514156,0.0077910813149456035,0.13434626062288857,0.14213734193783423
2019-11,2020-01,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.022690883121951222,-0.06716713125398832,-0.6325509737259251,0.003996547344036444,0.056266988127191844,0.06026353547122831
2019-11,2020-02,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.03465751742242107,-0.09032342888524969,-0.7910677957727281,0.006957178291703338,0.19773680341839758,0.2046939817101009
2019-11,2020-02,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.04221591577928352,-0.0014805180884518432,0.04759248211016759,-0.001779991611273326,-0.004159243494256633,-0.005939235105529959
2019-11,2020-03,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.20183283311145273,0.06219527366166666,-0.9034483437008163,-0.03686824045594592,0.252310643606667,0.2154424031507211
2019-11,2020-03,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919446,0.14823334159129656,-0.11150071692854932,-0.004525585066753407,0.0032448710951394747,-0.0012807139716139318
2019-11,2020-04,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5151712740759917,0.4258206237914455,-0.7704624778126874,-0.08407823798694486,0.13768264682481282,0.053604408837867976
2019-11,2020-04,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,0.12741005717814202,0.03254057978938647,0.012556452897839382,0.04509703268722587
2019-11,2020-05,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6164604489565964,0.6050586415759187,-0.9496986386530617,-0.013927525382072259,0.021656561895227976,0.007729036513155707
2019-11,2020-05,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860449,0.1774050228213154,-0.17837596107017686,0.021187261122016864,-0.02710909637851464,-0.005921835256497775
2019-11,2020-06,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5227944528076947,0.5371071393647111,-1.4819057434088023,0.015170039270046287,-0.042420104824905276,-0.02725006555485887
2019-11,2020-06,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855379,-0.06596031746964812,-0.5190482445667723,-0.003943179887256732,-0.0260674044279733,-0.030010584315230016
2019-11,2020-07,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.390863146410638,0.3925972411334204,-1.622154759482324,0.0013585945235491947,-0.005625940015909331,-0.004267345492360075
2019-11,2020-07,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.12906102476635575,-0.14136692698857803,-0.13710227200566555,0.003327859932452059,0.003374334307492485,0.006702194239944545
2019-11,2020-08,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.37723441090663634,0.36476779597367415,-1.618746939117592,-0.009250255792584983,0.04036058952778043,0.03111033373519545
2019-11,2020-08,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.01300791677852304,-0.026918296682829333,0.0018878497376503302,0.0005553887973878393,-5.2521414105922114e-05,0.0005028673832819173
2019-11,2020-09,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4010968817586198,0.40153594962829464,-1.381735246324764,0.0003524102874081503,-0.0012133511021169292,-0.0008609408147087771
2019-11,2020-09,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.02266245634743902,0.035261673682217,0.23066982462640057,0.0007297987031715758,0.005812518506086285,0.006542317209257867
2019-11,2020-10,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3872536304287493,0.40938098483410745,-1.2334691493716787,0.017627416463497386,-0.054586818032445646,-0.03695940156894828
2019-11,2020-10,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013051714478114429,0.008258113584713123,0.14241576675964862,-0.00010215081084019837,0.006069711006167727,0.005967560195327529
2019-11,2020-11,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3966524879588418,0.4193658145239385,-1.090955913911132,0.01853449018738726,-0.04955847588157418,-0.031023985694186906
2019-11,2020-11,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.009745037094971896,0.010347621010382689,0.022124772017495714,1.2107512592134955e-05,2.6664063499747416e-05,3.877157609188226e-05
2019-12,2020-01,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,-0.023139303783287435,-0.06849449825222687,-0.7818673115679551,0.004156068911249049,0.07092348793014291,0.075079556841392
2019-12,2020-01,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.022690883121951222,-0.06716713125398832,-0.5962677570969575,0.003996547344036444,0.05303950543555501,0.05703605277959145
2019-12,2020-02,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.020191943171011584,-0.07001700295555002,-0.8630196617936416,0.004494666133856139,0.15570418835381208,0.16019885448766824
2019-12,2020-02,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.04221591577928349,-0.001480518088451871,-0.07840864481603185,-0.0017799916112733237,0.006852356325724974,0.00507236471445165
2019-12,2020-03,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.1872899141484594,0.08232213591514981,-0.93903899774357,-0.0283005778801049,0.19713767453515277,0.16883709665504787
2019-12,2020-03,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919443,0.14823334159129656,-0.07635751580675193,-0.0045255850667534,0.002222140832482341,-0.0023034442342710617
2019-12,2020-04,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5004731995122191,0.4458531966871635,-0.8187261842075628,-0.05168835043383502,0.0894376529887282,0.03774930255489321
2019-12,2020-04,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,0.11498443363345051,0.03254057978938647,0.011331888995893583,0.04387246878528006
2019-12,2020-05,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6014722064905376,0.6246852530707516,-1.0580931477929172,0.02846285022347317,-0.04912313105184461,-0.020660280828371458
2019-12,2020-05,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860449,0.1774050228213154,-0.23773444379077122,0.021187261122016864,-0.03613023812486191,-0.014942977002845047
2019-12,2020-06,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5085611650861122,0.5574333275002736,-1.4833281439800894,0.0520974559742835,-0.14498690793218327,-0.09288945195789977
2019-12,2020-06,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855379,-0.06596031746964812,-0.4138582387492699,-0.003943179887256732,-0.02078459988691497,-0.024727779774171676
2019-12,2020-07,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.37706323313488777,0.4133283766900091,-1.5425244505241198,0.02866366519506333,-0.11187974127108373,-0.08321607607602055
2019-12,2020-07,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.12906102476635573,-0.14136692698857803,-0.057217207038497586,0.003327859932452066,0.001408218710488802,0.004736078642940865
2019-12,2020-08,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3632747116380297,0.3852739438017816,-1.5833893562858121,0.01646749565688474,-0.06966670010909044,-0.053199204452205606
2019-12,2020-08,8,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013007916778523039,-0.02691829668282933,-0.041548135977676606,0.0005553887973878393,0.0011559007115305158,0.0017112895089183545
2019-12,2020-09,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.38764558236694,0.4226525397242633,-1.1990634883781865,0.028366071806765897,-0.08395112881275697,-0.055585057005991145
2019-12,2020-09,9,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.02266245634743899,0.03526167368221697,0.37464132263069266,0.000729798703171575,0.009440374892825546,0.010170173595997117
2019-12,2020-10,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.374220593146287,0.4309444267263838,-0.9401152303103211,0.045672046591772736,-0.10665387974047406,-0.06098183314870137
2019-12,2020-10,10,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.013051714478114429,0.008258113584713123,0.2516472989509905,-0.00010215081084019837,0.010725121346241142,0.010622970535400934
2019-12,2020-11,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3835196057961243,0.4318935991974928,-0.8344351973430488,0.03944479299774997,-0.08072992546028453,-0.04128513246253454
2019-12,2020-11,11,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.009745037094971903,0.001661804286816046,0.10135585804911104,-9.220415449469824e-05,-0.0016385659941627246,-0.0017307701486574227
2019-12,2020-12,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.3573106212396093,0.37116508906867574,-0.34818949647702335,0.010092643292722414,-0.009647960354719503,0.0004446829380029329
2019-12,2020-12,12,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.02607416502242159,-0.05987962316195637,0.30725283108784024,0.0029057071884014286,-0.02077364543918707,-0.01786793825078565
2020-01,2020-02,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.0434256751000035,-0.0015229445175362066,-0.5628820964160988,-0.0018834698978875705,0.05060154648266107,0.048718076584773506
2020-01,2020-02,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.04221591577928352,-0.0014805180884518432,0.0207270081456718,-0.001779991611273326,-0.00181139268142672,-0.0035913842927000456
2020-01,2020-03,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.2109863199112283,0.1511198860901688,-0.5947607844392171,-0.021678007217777576,0.07121241428198365,0.04953440706420609
2020-01,2020-03,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.16278423948919446,0.14823334159129656,-0.03246548892201717,-0.004525585066753407,0.0009448040290192146,-0.003580781037734194
2020-01,2020-04,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5251688283126756,0.5159446606970293,-0.5172538959981003,-0.009603405329535908,0.009542473273065188,-6.093205647073757e-05
2020-01,2020-04,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.30555068616024955,0.3548264387026223,0.07385333044975168,0.03254057978938647,0.007278356871344094,0.03981893666073058
2020-01,2020-05,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.6267054734195767,0.6953965619386553,-0.6920391038696856,0.09081662794204626,-0.09507383868515276,-0.004257210743106503
2020-01,2020-05,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,0.10141637441860449,0.1774050228213154,-0.17285546886248745,0.021187261122016864,-0.026270106895754607,-0.005082845773737743
2020-01,2020-06,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.5331664050711966,0.6275676118380784,-1.162788215138748,0.10957469193160574,-0.21953722144681279,-0.10996252951520707
2020-01,2020-06,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,mm,-0.09107108963855379,-0.06596031746964812,-0.4585946703034814,-0.003943179887256732,-0.023031332567730264,-0.026974512454987
2020-01,2020-07,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,yy,0.4011241313998224,0.48280234147264567,-1.2421282517964713,0.07219753214020716,-0.20290962457524184,-0.13071209243503468
