sample,h,candidate,reference,n,metric,delta,lower,upper,block,draws,seed
recent_targets,12,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.03258775216223131,-0.07433153046172736,0.009909099756945317,18,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,rmse,-0.007416183625703843,-0.01910732328260362,0.00752650829450481,12,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,mae,-0.0021831539890863616,-0.015711420887888017,0.00957881266982803,12,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,rmse,-0.007416183625703843,-0.019133062855907337,0.007368903211532938,6,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,mae,-0.0021831539890863616,-0.01534482127996465,0.009401179017719696,6,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,rmse,-0.007416183625703843,-0.016443955816613322,0.006683980154317148,18,5000,42
recent_origins,1,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,30,mae,-0.0021831539890863616,-0.013298774261725821,0.008933802219436602,18,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,rmse,-0.025649332480601084,-0.043987162589426664,-0.003964693177060738,12,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,mae,-0.024912889793514692,-0.04745133903986442,-0.0060619392563693916,12,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,rmse,-0.025649332480601084,-0.04536019201581096,0.000213749281674437,6,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,mae,-0.024912889793514692,-0.047765226605623844,-0.0028888333811831067,6,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,rmse,-0.025649332480601084,-0.041596926099250975,-0.002173146465256681,18,5000,42
recent_origins,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,30,mae,-0.024912889793514692,-0.044666787955555065,-0.004733497933901787,18,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,rmse,-0.034185919199396175,-0.057236974093800866,-0.0066109392071610614,12,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,mae,-0.03158609428828307,-0.05690537389135678,-0.01053123535912748,12,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,rmse,-0.034185919199396175,-0.05938611764369799,-0.004757938323711129,6,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,mae,-0.03158609428828307,-0.059104610719880254,-0.006174999828903517,6,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,rmse,-0.034185919199396175,-0.05381371582534672,-0.007231263851574965,18,5000,42
recent_origins,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,30,mae,-0.03158609428828307,-0.05142880651167925,-0.011185134740838515,18,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,rmse,-0.008536586718795092,-0.017485442840097388,0.0009042552837001918,12,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,mae,-0.006673204494768381,-0.013207057907768233,-0.000560854130470305,12,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,rmse,-0.008536586718795092,-0.017872289533464404,0.0003233638946773934,6,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,mae,-0.006673204494768381,-0.01459966844832601,0.0006631863982152624,6,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,rmse,-0.008536586718795092,-0.016562892918108807,-0.0007648067351812369,18,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,30,mae,-0.006673204494768381,-0.011887201920420948,-0.0014592070691156755,18,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,rmse,-0.026769735573692333,-0.0437639548205413,-0.007171597854496834,12,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,mae,-0.02940294029919671,-0.04888886452506138,-0.012471256575151442,12,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,rmse,-0.026769735573692333,-0.046219263901242244,-0.0038481327336117696,6,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,mae,-0.02940294029919671,-0.05127171420542188,-0.007752845830550633,6,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,rmse,-0.026769735573692333,-0.04311750672005499,-0.008833346932087427,18,5000,42
recent_origins,1,FUEL_ECM_R14,FUEL_ZERO_R14,30,mae,-0.02940294029919671,-0.044698817997764206,-0.014107062600629328,18,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,rmse,-0.01612777144171207,-0.035227832559716656,0.007832611075991617,12,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,mae,-0.012104621294797668,-0.03114902680302748,0.006928858432409458,12,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,rmse,-0.01612777144171207,-0.03737912047891158,0.007484742861749474,6,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,mae,-0.012104621294797668,-0.03138536466450413,0.006253860829716012,6,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,rmse,-0.01612777144171207,-0.030913311016886547,0.005138539015503485,18,5000,42
recent_origins,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,29,mae,-0.012104621294797668,-0.028582871258544695,0.00421076796342057,18,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,rmse,-0.031644504576507027,-0.05443932543718061,-0.0004864856734778458,12,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,mae,-0.038029420811133474,-0.06497365430517887,-0.01245935599689812,12,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,rmse,-0.031644504576507027,-0.05907188464136527,0.0007933407586501943,6,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,mae,-0.038029420811133474,-0.06647448369674469,-0.011772819771457162,6,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,rmse,-0.031644504576507027,-0.050932248789014256,-0.002254301838501782,18,5000,42
recent_origins,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,29,mae,-0.038029420811133474,-0.0609924585688727,-0.015000848763766228,18,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,rmse,-0.04707988440334632,-0.07773465839491314,-0.007073380604570086,12,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,mae,-0.06699759374402303,-0.09820260027863734,-0.03566074086810685,12,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,rmse,-0.04707988440334632,-0.08176489628158132,-0.0072517970098002395,6,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,mae,-0.06699759374402303,-0.09831861919491074,-0.0359959063013784,6,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,rmse,-0.04707988440334632,-0.07157027767844082,-0.01259432244360209,18,5000,42
recent_origins,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,29,mae,-0.06699759374402303,-0.09298903757721816,-0.04061894216263073,18,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,rmse,-0.01543537982683929,-0.03813562054490831,0.00803939881715271,12,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,mae,-0.028968172932889558,-0.06083116378299507,-0.0005686052482399562,12,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,rmse,-0.01543537982683929,-0.03967411417824516,0.005912628558891606,6,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,mae,-0.028968172932889558,-0.061471184186840104,-0.0018629397051289657,6,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,rmse,-0.01543537982683929,-0.03377685639739183,0.0042633917941560795,18,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,29,mae,-0.028968172932889558,-0.05547787402871279,-0.0019572899053154624,18,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,rmse,-0.03095211296163425,-0.0603037584512347,8.683027946517707e-05,12,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,mae,-0.05489297244922536,-0.09014589344687413,-0.020813264524103574,12,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,rmse,-0.03095211296163425,-0.06069008973620896,-0.000879801680526767,6,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,mae,-0.05489297244922536,-0.08899558409591206,-0.02315705484866819,6,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,rmse,-0.03095211296163425,-0.05577727220581369,-0.0035665484641281275,18,5000,42
recent_origins,2,FUEL_ECM_R14,FUEL_ZERO_R14,29,mae,-0.05489297244922536,-0.08531685738956339,-0.024162639160797472,18,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,rmse,-0.009571305479569525,-0.027631997440923293,0.011077933663789804,12,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,mae,-0.0061231498018864405,-0.02411986850359993,0.014706530528338778,12,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,rmse,-0.009571305479569525,-0.033475423803921864,0.013085587770067427,6,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,mae,-0.0061231498018864405,-0.029645814352482817,0.015718070640446394,6,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,rmse,-0.009571305479569525,-0.02471523220382832,0.008075558722140127,18,5000,42
recent_origins,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,28,mae,-0.0061231498018864405,-0.023008887943240852,0.010724801452665078,18,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,rmse,-0.008020339003794064,-0.032695094117595795,0.02134157763916328,12,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,mae,-0.0015236765125624663,-0.03220394868944082,0.030776495568356942,12,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,rmse,-0.008020339003794064,-0.03996084629372054,0.026278463269863037,6,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,mae,-0.0015236765125624663,-0.03279824630010286,0.03297952818711741,6,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,rmse,-0.008020339003794064,-0.029372540266353386,0.01534999885499394,18,5000,42
recent_origins,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,28,mae,-0.0015236765125624663,-0.028023429268692,0.024740623943060758,18,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,rmse,-0.024703230828833966,-0.05660410154838176,0.013810455204774752,12,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,mae,-0.024325064848576827,-0.05885425734073124,0.008157299258053873,12,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,rmse,-0.024703230828833966,-0.07095799947652798,0.019015188664942645,6,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,mae,-0.024325064848576827,-0.07054255012853043,0.01654273637881664,6,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,rmse,-0.024703230828833966,-0.04727985992893868,0.0026603186475046003,18,5000,42
recent_origins,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,28,mae,-0.024325064848576827,-0.04636497301159925,-0.002266076849691101,18,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,rmse,-0.016682891825039903,-0.05284807223485067,0.023859257678845766,12,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,mae,-0.02280138833601436,-0.0704701122378845,0.0216976120462202,12,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,rmse,-0.016682891825039903,-0.0607053806624217,0.020477667849932893,6,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,mae,-0.02280138833601436,-0.07933295591256935,0.020760832239744974,6,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,rmse,-0.016682891825039903,-0.047071238997505316,0.015902511068354053,18,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,28,mae,-0.02280138833601436,-0.06274145132742237,0.017584363103195444,18,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,rmse,-0.015131925349264441,-0.0495845395974035,0.02171978307484395,12,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,mae,-0.018201915046690387,-0.058881031446780106,0.01918724296629562,12,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,rmse,-0.015131925349264441,-0.05924426712702424,0.02079723314468097,6,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,mae,-0.018201915046690387,-0.07454019928240382,0.023185944941932927,6,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,rmse,-0.015131925349264441,-0.04099010538863382,0.01123115605981062,18,5000,42
recent_origins,3,FUEL_ECM_R14,FUEL_ZERO_R14,28,mae,-0.018201915046690387,-0.05024451992821921,0.01422069127214931,18,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,rmse,-0.0019251024497304314,-0.02136267152008285,0.01984108889355622,12,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,mae,-0.007644103650852108,-0.029120439622617223,0.017234069993374568,12,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,rmse,-0.0019251024497304314,-0.029602945366807465,0.022977254673113418,6,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,mae,-0.007644103650852108,-0.040426222952897654,0.02208429104891143,6,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,rmse,-0.0019251024497304314,-0.02018651436879848,0.01456810580563872,18,5000,42
recent_origins,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,27,mae,-0.007644103650852108,-0.02771757556910509,0.012459713572952835,18,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,rmse,-0.003809251374371936,-0.030849205925050225,0.024103239030149118,12,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,mae,0.003661327249536106,-0.02926702763415895,0.03923237040210205,12,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,rmse,-0.003809251374371936,-0.03570086053592638,0.02729672947378196,6,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,mae,0.003661327249536106,-0.030294576059753227,0.041357123756140014,6,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,rmse,-0.003809251374371936,-0.02860803867526185,0.019298509552097665,18,5000,42
recent_origins,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,27,mae,0.003661327249536106,-0.024708359115320766,0.03266341877246498,18,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,rmse,-0.021678476205223007,-0.06343917447218556,0.016579404094535465,12,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,mae,-0.013006042789718841,-0.04744965579354068,0.02180582412642879,12,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,rmse,-0.021678476205223007,-0.07650790951369867,0.029099975089261883,6,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,mae,-0.013006042789718841,-0.061383780673497534,0.0342846905921796,6,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,rmse,-0.021678476205223007,-0.05563086446190035,0.009931289952798128,18,5000,42
recent_origins,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,27,mae,-0.013006042789718841,-0.03552447466691189,0.010238747456797204,18,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,rmse,-0.01786922483085107,-0.06585385229845331,0.027753835961281316,12,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,mae,-0.016667370039254947,-0.05731151720997265,0.024192579651202712,12,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,rmse,-0.01786922483085107,-0.07569166123105503,0.029909853522062123,6,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,mae,-0.016667370039254947,-0.06661342803774582,0.024682224857435223,6,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,rmse,-0.01786922483085107,-0.05703866382882111,0.02221490128521153,18,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,27,mae,-0.016667370039254947,-0.04925037393446474,0.015915633855954903,18,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,rmse,-0.019753373755492576,-0.06780511176855308,0.02139117476523863,12,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,mae,-0.005361939138866734,-0.045185171191223956,0.030432205171168826,12,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,rmse,-0.019753373755492576,-0.08096032295752767,0.02860799546345571,6,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,mae,-0.005361939138866734,-0.06503640938126944,0.04084761653896189,6,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,rmse,-0.019753373755492576,-0.061865420397605675,0.01966019264334906,18,5000,42
recent_origins,4,FUEL_ECM_R14,FUEL_ZERO_R14,27,mae,-0.005361939138866734,-0.04100878771666239,0.029130764380933538,18,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,rmse,-0.0036089962876009185,-0.02898250569494214,0.021330971551722495,12,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,mae,-0.0038757606323566174,-0.03226112741889203,0.026973972582638395,12,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,rmse,-0.0036089962876009185,-0.03285655476945782,0.023077912325455557,6,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,mae,-0.0038757606323566174,-0.03824058810310325,0.026238834787330925,6,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,rmse,-0.0036089962876009185,-0.02423453644022805,0.015312744541476459,18,5000,42
recent_origins,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,26,mae,-0.0038757606323566174,-0.028236475480086176,0.020696762780677003,18,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,rmse,-0.00952891279244994,-0.03639613118827756,0.018130171251063754,12,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,mae,-0.005449414069068126,-0.03656689072906669,0.028101874221742602,12,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,rmse,-0.00952891279244994,-0.040548003816679924,0.01779597528364022,6,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,mae,-0.005449414069068126,-0.04097703561339508,0.026782489433590146,6,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,rmse,-0.00952891279244994,-0.03377459008411434,0.010764090257582404,18,5000,42
recent_origins,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,26,mae,-0.005449414069068126,-0.0325390051378846,0.021311529438464205,18,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,rmse,-0.01886304980382847,-0.05620351323166499,0.019872605374936403,12,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,mae,0.015191281242457944,-0.021291342686346557,0.056795865579105764,12,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,rmse,-0.01886304980382847,-0.06312257009113449,0.039597386440308156,6,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,mae,0.015191281242457944,-0.027122654874408444,0.06633002043245029,6,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,rmse,-0.01886304980382847,-0.05053040491548999,0.019754395421267557,18,5000,42
recent_origins,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,26,mae,0.015191281242457944,-0.019471316113983006,0.04985387859889884,18,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,rmse,-0.00933413701137853,-0.05274549578842635,0.035999183887520554,12,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,mae,0.02064069531152607,-0.006115378657601909,0.04429684744723364,12,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,rmse,-0.00933413701137853,-0.06566327255957742,0.044365604577798444,6,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,mae,0.02064069531152607,-0.0180171751133482,0.05420650812933205,6,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,rmse,-0.00933413701137853,-0.04633313014259033,0.037276090437567855,18,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,26,mae,0.02064069531152607,-0.003778987441992454,0.04540598649328159,18,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,rmse,-0.01525405351622755,-0.0574291282808832,0.030004750427153337,12,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,mae,0.01906704187481456,-0.008728104766724143,0.04667448783155024,12,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,rmse,-0.01525405351622755,-0.06965269988138473,0.035624235883293026,6,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,mae,0.01906704187481456,-0.0196298151927192,0.057079915915159485,6,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,rmse,-0.01525405351622755,-0.05296572864396609,0.031061622950779688,18,5000,42
recent_origins,5,FUEL_ECM_R14,FUEL_ZERO_R14,26,mae,0.01906704187481456,-0.006297494271123583,0.044431578020752815,18,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,rmse,-0.01154303726869288,-0.04170438560811837,0.016502348881860227,12,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,mae,-0.005755520225633082,-0.02778908715749903,0.019570370995346684,12,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,rmse,-0.01154303726869288,-0.04329575663687105,0.021707155773142823,6,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,mae,-0.005755520225633082,-0.031049281177778672,0.022386327612391555,6,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,rmse,-0.01154303726869288,-0.03438098667344536,0.010140793683474869,18,5000,42
recent_origins,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,25,mae,-0.005755520225633082,-0.0256844173794033,0.011799963694615967,18,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,rmse,-0.02388282403881614,-0.05190257857527461,0.003913923596696948,12,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,mae,-0.015817223600930352,-0.040370144721038344,0.011605563794362147,12,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,rmse,-0.02388282403881614,-0.054941823666031356,0.0034544009223163425,6,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,mae,-0.015817223600930352,-0.04438034141993747,0.012860555463243193,6,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,rmse,-0.02388282403881614,-0.045534651391251235,-0.00421019267698608,18,5000,42
recent_origins,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,25,mae,-0.015817223600930352,-0.036065634451226625,0.004582962711673466,18,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,rmse,-0.03855981548639564,-0.07692631254853853,5.593342599974349e-05,12,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,mae,-0.007650602470064105,-0.033099169030708815,0.016779431411656325,12,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,rmse,-0.03855981548639564,-0.08083971250135813,0.009682471469287149,6,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,mae,-0.007650602470064105,-0.03836343915196709,0.030035263558225726,6,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,rmse,-0.03855981548639564,-0.06991505768604944,-0.0016349399227045813,18,5000,42
recent_origins,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,25,mae,-0.007650602470064105,-0.029894605587539758,0.014593400647411658,18,5000,42
recent_origins,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,25,rmse,-0.014676991447579502,-0.059450819626906126,0.03589622385788671,12,5000,42
recent_origins,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,25,mae,0.008166621130866247,-0.015316651220798684,0.030980989264359937,12,5000,42
recent_origins,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,25,rmse,-0.014676991447579502,-0.0713473524517424,0.03950110684837656,6,5000,42
recent_origins,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,25,mae,0.008166621130866247,-0.024365403576341975,0.03528948364646593,6,5000,42
recent_origins,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,25,rmse,-0.014676991447579502,-0.05345854101510428,0.03120590045534268,18,5000,42
