origin,h,target,mm_real,mm_naive,h0_model,h0_real,mm_P0,mm_P1,mm_P2,mm_P3,mm_P4,mm_P5,mm_P6,mm_P7,blk_core,blk_food,blk_admin,blk_alc,blk_fuel,blk_wedge,blkact_core,blkact_food,blkact_admin,blkact_alc,blkact_fuel,blkact_wedge,tp,op,real_yy,yy_a_P0,yy_b_P0,yy_a_P1,yy_b_P1,yy_a_P2,yy_b_P2,yy_a_P3,yy_b_P3,yy_a_P4,yy_b_P4,yy_a_P5,yy_b_P5,yy_a_P6,yy_b_P6,yy_a_P7,yy_b_P7,yy_a_naive,yy_b_naive,yy_a_nowcast_naive,yy_rw,yy_last
2019-05,3,2019-08,0.09182736455464191,-0.07512626385715315,0.2348046582023983,0.6505576208178487,-0.0017381381885210045,-0.0017381381885210045,-0.01173481389140918,0.0023426011883730946,0.06207665654343422,-0.0017381381885210045,-0.0017381381885210045,-0.0017381381885210045,0.09115833640342252,-0.07454654227383742,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.11018051811705652,-0.04897822031249884,0.0,0.05810921792792733,-0.013910379904306292,-0.013573771273536803,2019-08,2019-05,2.927289896128419,2.447424011496281,2.8723544554707177,2.447424011496281,2.8723544554707177,2.4811152429096524,2.906185431051018,2.419997487793894,2.844814172296035,2.6261531135115272,3.0518248883432624,2.447424011496281,2.8723544554707177,2.447424011496281,2.8723544554707177,2.447424011496281,2.8723544554707177,2.137429705484694,2.5610743580460804,2.137429705484694,2.769818529130848,2.769818529130848
2019-05,4,2019-09,-0.5504587155963248,-0.2193278465265014,0.2348046582023983,0.6505576208178487,,,,,,,,-0.19324945033645033,-0.2753269403324682,,0.015025241941471746,0.026029154569884028,0.015899083101351172,-0.04889833281278461,-0.4958123315267543,-0.09822728792626725,0.030050483882943492,0.04124647135183479,-0.013977256730769182,-0.013738794647312313,2019-09,2019-05,2.6515151515151705,,,,,,,,,,,,,,,2.53992630534577,2.9652404294485586,2.202940624392601,2.6268570025159073,2.202940624392601,2.769818529130848,2.769818529130848
2019-05,5,2019-10,0.46125461254613587,0.2904478663763643,0.2348046582023983,0.6505576208178487,,,,,,,,0.24776836638946587,0.15081343125066834,,0.0,0.010708127968202122,0.027003195568433537,-0.00755890406488208,0.33054155435116955,0.1481602512511573,0.0,0.0,0.0028089559420286106,-0.020256148998219592,2019-10,2019-05,2.735849056603792,,,,,,,,,,,,,,,2.40608596487344,2.830844947294069,2.1129952361881164,2.5365385396918114,2.1129952361881164,2.769818529130848,2.769818529130848
2019-05,6,2019-11,0.2754820936639035,-0.00027055259674557686,0.2348046582023983,0.6505576208178487,,,,,,,,0.006652319158448321,-0.017326765534079594,,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301892,0.0,0.21223895468750023,0.060100967765886984,0.0,-0.016837467567567533,0.01997963877808384,2019-11,2019-05,3.116147308781873,,,,,,,,,,,,,,,2.509605519567953,2.934793879405934,2.2091426863433026,2.6330847893197578,2.2091426863433026,2.769818529130848,2.769818529130848
2019-05,7,2019-12,0.1831501831501825,0.0967022253320543,0.2348046582023983,0.6505576208178487,,,,,,,0.108610747709836,0.06273098695067414,0.0915952875520731,,0.0,-0.04753595728397575,-0.03380545813953478,-0.018428391106899172,0.05509025905852826,0.12906643342416177,0.030050483882943492,-0.04106266354723758,-0.014112958252427178,0.024118628584213736,2019-12,2019-05,3.207547169811327,,,,,,,,,,,,,,,2.477142966445821,2.9021966784169195,2.211464238415876,2.6354159707037796,2.211464238415876,2.769818529130848,2.769818529130848
2019-05,8,2020-01,1.4625228519195455,0.7516016522242597,0.2348046582023983,0.6505576208178487,,,,,,,0.7635101746020414,0.783540950960981,0.1810339589017677,,0.22537862912207618,0.21428908243768857,-0.04447624813203713,0.01066578324169427,0.4407220724682261,0.41644000486925214,0.22537862912207618,0.412464713518352,0.02269088312195124,-0.05517345118031214,2020-01,2019-05,3.6414565826330487,,,,,,,,,,,,,,,2.2193267486279424,2.6433110929603885,1.9220060970477026,2.344757217629549,1.9220060970477026,2.769818529130848,2.769818529130848
2019-05,9,2020-02,0.2702702702702675,0.17573066617148747,0.2348046582023983,0.6505576208178487,,,,,,,0.18763918854926917,0.20649791079035992,0.16743364838914102,,0.015025241941471746,-0.01469860497938596,-0.043696433867735356,0.02655891771198706,0.38563181340969777,0.0,0.030050483882943492,-0.1342295191945158,-0.042215915779283485,0.031033407951425562,2020-02,2019-05,3.7278657968313067,,,,,,,,,,,,,,,2.2394841164079846,2.6635520692774226,1.910804691396406,2.3335093508951905,1.910804691396406,2.769818529130848,2.769818529130848
2019-05,10,2020-03,-0.08984725965857088,0.018240002688751922,0.2348046582023983,0.6505576208178487,,,,,,,0.03014852506653362,-0.0922874037314875,-0.08307515401455223,,0.015025241941471746,0.050598314878869684,-0.014550897897897893,-0.03336898719461841,-0.16527077717558478,0.15650015770925232,0.07512620970735873,0.12820120626086923,-0.16278423948919446,-0.12161981667127192,2020-03,2019-05,3.4418604651162905,,,,,,,,,,,,,,,1.955092499856998,2.377980855903484,1.7397571444938125,2.1617523346160126,1.7397571444938125,2.769818529130848,2.769818529130848
2019-05,11,2020-04,-0.17985611510791255,0.2560762758916857,0.2348046582023983,0.6505576208178487,,,,,,,0.2679847982694674,0.1936671618621853,0.1653291302512911,,0.015025241941471746,0.01872485688706883,0.04927575254237275,-0.015562605075848635,0.11018051811705652,0.1085933408733631,-0.015025241941471746,-0.10273413559176697,-0.30555068616024955,0.024680089595156107,2020-04,2019-05,3.159851301115256,,,,,,,,,,,,,,,2.057608723435035,2.4809222952916783,1.90549271851067,2.3281753450592015,1.90549271851067,2.769818529130848,2.769818529130848
2019-05,12,2020-05,0.3603603603603567,0.19334686338324247,0.2348046582023983,0.6505576208178487,,,,,,,0.20525538576102417,0.2206137337938495,0.03227761003674532,,0.015025241941471746,0.011091361384545594,0.0776049184759356,0.0298391502631064,0.38563181340969777,0.10793348550347136,0.030050483882943492,0.2717187318300084,-0.1014163744186045,-0.33355777984715984,2020-05,2019-05,2.8624192059095166,,,,,,,,,,,,,,,2.043159732232327,2.043159732232327,1.8633439157821632,1.8633439157821632,1.8633439157821632,2.769818529130848,2.769818529130848
