origin,as_of,config,alpha,window,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status,actual,target_available_from,error,core_actual,headline_actual,core_weight,fixed_noncore_reference,model,core_forecast,headline_forecast
2019-09,2019-10-09 23:59:00,a30_w120,30.0,120,-0.4738648700545346,120,2009-09,2019-08,2019-09-10 09:00:00,[],estimated,-0.9,2019-10-10 09:00:00,-0.42613512994546543,-0.9,-0.6,0.5501700104465688,-0.02921482102227202,a30_w120,-0.4738648700545346,-0.2899210615304373
2019-09,2019-10-09 23:59:00,a30_wexpanding,30.0,expanding,-0.49581036993964556,152,2007-01,2019-08,2019-09-10 09:00:00,[],estimated,-0.9,2019-10-10 09:00:00,-0.40418963006035447,-0.9,-0.6,0.5501700104465688,-0.02921482102227202,a30_wexpanding,-0.49581036993964556,-0.30199481743148393
2019-09,2019-10-09 23:59:00,a300_w60,300.0,60,-0.05008597999759842,60,2014-09,2019-08,2019-09-10 09:00:00,[],estimated,-0.9,2019-10-10 09:00:00,-0.8499140200024016,-0.9,-0.6,0.5501700104465688,-0.02921482102227202,a300_w60,-0.05008597999759842,-0.05677062516077738
2019-09,2019-10-09 23:59:00,a300_w120,300.0,120,-0.21526548639781667,120,2009-09,2019-08,2019-09-10 09:00:00,[],estimated,-0.9,2019-10-10 09:00:00,-0.6847345136021834,-0.9,-0.6,0.5501700104465688,-0.02921482102227202,a300_w120,-0.21526548639781667,-0.14764743592254453
2019-09,2019-10-09 23:59:00,a300_wexpanding,300.0,expanding,-0.25612141124624893,152,2007-01,2019-08,2019-09-10 09:00:00,[],estimated,-0.9,2019-10-10 09:00:00,-0.643878588753751,-0.9,-0.6,0.5501700104465688,-0.02921482102227202,a300_wexpanding,-0.25612141124624893,-0.17012514052321073
2019-10,2019-11-10 23:59:00,a0.3_w60,0.3,60,0.2586911154865266,60,2014-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.34130888451347335,0.6,0.5,0.5518523549344644,0.11359727387659571,a0.3_w60,0.2586911154865266,0.2563565751584589
2019-10,2019-11-10 23:59:00,a0.3_w120,0.3,120,0.24588983918780966,120,2009-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.3541101608121903,0.6,0.5,0.5518523549344644,0.11359727387659571,a0.3_w120,0.24588983918780966,0.2492921606868452
2019-10,2019-11-10 23:59:00,a0.3_wexpanding,0.3,expanding,0.19086944885185825,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.40913055114814173,0.6,0.5,0.5518523549344644,0.11359727387659571,a0.3_wexpanding,0.19086944885185825,0.218929028710537
2019-10,2019-11-10 23:59:00,a3_w60,3.0,60,0.3604001602076814,60,2014-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.23959983979231858,0.6,0.5,0.5518523549344644,0.11359727387659571,a3_w60,0.3604001602076814,0.31248495100596296
2019-10,2019-11-10 23:59:00,a3_w120,3.0,120,0.27614601184362525,120,2009-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.32385398815637473,0.6,0.5,0.5518523549344644,0.11359727387659571,a3_w120,0.27614601184362525,0.26598910081826077
2019-10,2019-11-10 23:59:00,a3_wexpanding,3.0,expanding,0.20985475885593016,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.3901452411440698,0.6,0.5,0.5518523549344644,0.11359727387659571,a3_wexpanding,0.20985475885593016,0.22940611674544492
2019-10,2019-11-10 23:59:00,a30_w60,30.0,60,0.4617633657934298,60,2014-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.13823663420657017,0.6,0.5,0.5518523549344644,0.11359727387659571,a30_w60,0.4617633657934298,0.3684224747121645
2019-10,2019-11-10 23:59:00,a30_w120,30.0,120,0.358832954949859,120,2009-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.24116704505014097,0.6,0.5,0.5518523549344644,0.11359727387659571,a30_w120,0.358832954949859,0.311620085093768
2019-10,2019-11-10 23:59:00,a30_wexpanding,30.0,expanding,0.2889902277491814,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.31100977225081855,0.6,0.5,0.5518523549344644,0.11359727387659571,a30_wexpanding,0.2889902277491814,0.27307721161302867
2019-10,2019-11-10 23:59:00,a300_w60,300.0,60,0.3059674654404394,60,2014-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.2940325345595606,0.6,0.5,0.5518523549344644,0.11359727387659571,a300_w60,0.3059674654404394,0.28244614021323156
2019-10,2019-11-10 23:59:00,a300_w120,300.0,120,0.25583538330260813,120,2009-10,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.34416461669739185,0.6,0.5,0.5518523549344644,0.11359727387659571,a300_w120,0.25583538330260813,0.25478063262770134
2019-10,2019-11-10 23:59:00,a300_wexpanding,300.0,expanding,0.24569487364496234,153,2007-01,2019-09,2019-10-10 09:00:00,[],estimated,0.6,2019-11-11 09:00:00,0.35430512635503764,0.6,0.5,0.5518523549344644,0.11359727387659571,a300_wexpanding,0.24569487364496234,0.24918456849289386
2019-11,2019-12-09 23:59:00,a0.3_w60,0.3,60,0.16845104770352193,60,2014-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.16845104770352193,0.0,0.3,0.5505863362349064,0.10569877496001048,a0.3_w60,0.16845104770352193,0.19844562015002407
2019-11,2019-12-09 23:59:00,a0.3_w120,0.3,120,0.12396533723626188,120,2009-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.12396533723626188,0.0,0.3,0.5505863362349064,0.10569877496001048,a0.3_w120,0.12396533723626188,0.17395239580904853
2019-11,2019-12-09 23:59:00,a0.3_wexpanding,0.3,expanding,0.10224954862923577,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.10224954862923577,0.0,0.3,0.5505863362349064,0.10569877496001048,a0.3_wexpanding,0.10224954862923577,0.1619959793214543
2019-11,2019-12-09 23:59:00,a3_w60,3.0,60,0.15859048625297828,60,2014-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.15859048625297828,0.0,0.3,0.5505863362349064,0.10569877496001048,a3_w60,0.15859048625297828,0.19301652974775008
2019-11,2019-12-09 23:59:00,a3_w120,3.0,120,0.11431351074169047,120,2009-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.11431351074169047,0.0,0.3,0.5505863362349064,0.10569877496001048,a3_w120,0.11431351074169047,0.16863823202142747
2019-11,2019-12-09 23:59:00,a3_wexpanding,3.0,expanding,0.09913083335455766,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.09913083335455766,0.0,0.3,0.5505863362349064,0.10569877496001048,a3_wexpanding,0.09913083335455766,0.16027885730460945
2019-11,2019-12-09 23:59:00,a30_w60,30.0,60,0.15524543751884431,60,2014-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.15524543751884431,0.0,0.3,0.5505863362349064,0.10569877496001048,a30_w60,0.15524543751884431,0.19117479162069606
2019-11,2019-12-09 23:59:00,a30_w120,30.0,120,0.07209201284100913,120,2009-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.07209201284100913,0.0,0.3,0.5505863362349064,0.10569877496001048,a30_w120,0.07209201284100913,0.14539165218194153
2019-11,2019-12-09 23:59:00,a30_wexpanding,30.0,expanding,0.07096940238394116,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.07096940238394116,0.0,0.3,0.5505863362349064,0.10569877496001048,a30_wexpanding,0.07096940238394116,0.14477355820336546
2019-11,2019-12-09 23:59:00,a300_w60,300.0,60,0.17084990764149013,60,2014-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.17084990764149013,0.0,0.3,0.5505863362349064,0.10569877496001048,a300_w60,0.17084990764149013,0.19976639965441068
2019-11,2019-12-09 23:59:00,a300_w120,300.0,120,0.05512042417174853,120,2009-11,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.05512042417174853,0.0,0.3,0.5505863362349064,0.10569877496001048,a300_w120,0.05512042417174853,0.13604732735644748
2019-11,2019-12-09 23:59:00,a300_wexpanding,300.0,expanding,0.05748673378997753,154,2007-01,2019-10,2019-11-11 09:00:00,[],estimated,0.0,2019-12-10 09:00:00,-0.05748673378997753,0.0,0.3,0.5505863362349064,0.10569877496001048,a300_wexpanding,0.05748673378997753,0.1373501850995456
2019-12,2020-01-12 23:59:00,a0.3_w60,0.3,60,0.11455495731164964,60,2014-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,-0.01455495731164963,0.1,0.2,0.5497945860040815,-0.03829227345442547,a0.3_w60,0.11455495731164964,0.02468942187544816
2019-12,2020-01-12 23:59:00,a0.3_w120,0.3,120,0.09427283202019039,120,2009-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.005727167979809614,0.1,0.2,0.5497945860040815,-0.03829227345442547,a0.3_w120,0.09427283202019039,0.013538419197547426
2019-12,2020-01-12 23:59:00,a0.3_wexpanding,0.3,expanding,0.10174613175674398,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,-0.001746131756743971,0.1,0.2,0.5497945860040815,-0.03829227345442547,a0.3_wexpanding,0.10174613175674398,0.01764719893229031
2019-12,2020-01-12 23:59:00,a3_w60,3.0,60,0.10629441287972474,60,2014-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,-0.006294412879724737,0.1,0.2,0.5497945860040815,-0.03829227345442547,a3_w60,0.10629441287972474,0.020147819269329702
2019-12,2020-01-12 23:59:00,a3_w120,3.0,120,0.08980145681003773,120,2009-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.010198543189962272,0.1,0.2,0.5497945860040815,-0.03829227345442547,a3_w120,0.08980145681003773,0.011080081315012626
2019-12,2020-01-12 23:59:00,a3_wexpanding,3.0,expanding,0.09717506704197051,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.0028249329580294913,0.1,0.2,0.5497945860040815,-0.03829227345442547,a3_wexpanding,0.09717506704197051,0.01513405229983357
2019-12,2020-01-12 23:59:00,a30_w60,30.0,60,0.1015341543168448,60,2014-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,-0.0015341543168447963,0.1,0.2,0.5497945860040815,-0.03829227345442547,a30_w60,0.1015341543168448,0.01753065488347874
2019-12,2020-01-12 23:59:00,a30_w120,30.0,120,0.06093001576700339,120,2009-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.03906998423299662,0.1,0.2,0.5497945860040815,-0.03829227345442547,a30_w120,0.06093001576700339,-0.004793280660583689
2019-12,2020-01-12 23:59:00,a30_wexpanding,30.0,expanding,0.06641538023337078,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.03358461976662923,0.1,0.2,0.5497945860040815,-0.03829227345442547,a30_wexpanding,0.06641538023337078,-0.0017774569747157284
2019-12,2020-01-12 23:59:00,a300_w60,300.0,60,0.13854941276315533,60,2014-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,-0.03854941276315532,0.1,0.2,0.5497945860040815,-0.03829227345442547,a300_w60,0.13854941276315533,0.03788144357680212
2019-12,2020-01-12 23:59:00,a300_w120,300.0,120,0.03789507971776821,120,2009-12,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.062104920282231794,0.1,0.2,0.5497945860040815,-0.03829227345442547,a300_w120,0.03789507971776821,-0.017457763789403433
2019-12,2020-01-12 23:59:00,a300_wexpanding,300.0,expanding,0.031050531608081994,155,2007-01,2019-11,2019-12-10 09:00:00,[],estimated,0.1,2020-01-13 09:00:00,0.06894946839191801,0.1,0.2,0.5497945860040815,-0.03829227345442547,a300_wexpanding,0.031050531608081994,-0.021220859283753384
2020-01,2020-02-13 23:59:00,a0.3_w60,0.3,60,0.373761236521722,60,2015-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.42623876347827805,0.8,1.5,0.5495554642099969,0.6960859512836847,a0.3_w60,0.373761236521722,0.9014884811240821
2020-01,2020-02-13 23:59:00,a0.3_w120,0.3,120,0.3793461927364913,120,2010-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.42065380726350876,0.8,1.5,0.5495554642099969,0.6960859512836847,a0.3_w120,0.3793461927364913,0.904557724329282
2020-01,2020-02-13 23:59:00,a0.3_wexpanding,0.3,expanding,0.36887046485632047,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.4311295351436796,0.8,1.5,0.5495554642099969,0.6960859512836847,a0.3_wexpanding,0.36887046485632047,0.8988007308311572
2020-01,2020-02-13 23:59:00,a3_w60,3.0,60,0.36586659522784637,60,2015-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.4341334047721537,0.8,1.5,0.5495554642099969,0.6960859512836847,a3_w60,0.36586659522784637,0.8971499378630547
2020-01,2020-02-13 23:59:00,a3_w120,3.0,120,0.3673095828863864,120,2010-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.43269041711361367,0.8,1.5,0.5495554642099969,0.6960859512836847,a3_w120,0.3673095828863864,0.8979429396155931
2020-01,2020-02-13 23:59:00,a3_wexpanding,3.0,expanding,0.3548184414777976,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.4451815585222024,0.8,1.5,0.5495554642099969,0.6960859512836847,a3_wexpanding,0.3548184414777976,0.8910783646002833
2020-01,2020-02-13 23:59:00,a30_w60,30.0,60,0.31534712806530285,60,2015-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.4846528719346972,0.8,1.5,0.5495554642099969,0.6960859512836847,a30_w60,0.31534712806530285,0.8693866886349015
2020-01,2020-02-13 23:59:00,a30_w120,30.0,120,0.2988029897585812,120,2010-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.5011970102414188,0.8,1.5,0.5495554642099969,0.6960859512836847,a30_w120,0.2988029897585812,0.8602947670277967
2020-01,2020-02-13 23:59:00,a30_wexpanding,30.0,expanding,0.29085589311499116,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.5091441068850089,0.8,1.5,0.5495554642099969,0.6960859512836847,a30_wexpanding,0.29085589311499116,0.8559273966427069
2020-01,2020-02-13 23:59:00,a300_w60,300.0,60,0.2226463472518727,60,2015-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.5773536527481273,0.8,1.5,0.5495554642099969,0.6960859512836847,a300_w60,0.2226463472518727,0.8184424680023478
2020-01,2020-02-13 23:59:00,a300_w120,300.0,120,0.15893540390428915,120,2010-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.6410645960957109,0.8,1.5,0.5495554642099969,0.6960859512836847,a300_w120,0.15893540390428915,0.7834297709557096
2020-01,2020-02-13 23:59:00,a300_wexpanding,300.0,expanding,0.16375783589283327,156,2007-01,2019-12,2020-01-13 09:00:00,[],estimated,0.8,2020-02-14 09:00:00,0.6362421641071667,0.8,1.5,0.5495554642099969,0.6960859512836847,a300_wexpanding,0.16375783589283327,0.7860799648057951
2020-02,2020-03-09 23:59:00,a0.3_w60,0.3,60,0.29479464514607995,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.40520535485392,0.7,0.3,0.5500012072099969,0.09312430840862199,a0.3_w60,0.29479464514607995,0.2552617191180086
2020-02,2020-03-09 23:59:00,a0.3_w120,0.3,120,0.3821676632498115,120,2010-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.31783233675018846,0.7,0.3,0.5500012072099969,0.09312430840862199,a0.3_w120,0.3821676632498115,0.3033169845526419
2020-02,2020-03-09 23:59:00,a0.3_wexpanding,0.3,expanding,0.39192981532237414,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.3080701846776258,0.7,0.3,0.5500012072099969,0.09312430840862199,a0.3_wexpanding,0.39192981532237414,0.3086861799775189
2020-02,2020-03-09 23:59:00,a3_w60,3.0,60,0.2868556110408875,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.41314438895911243,0.7,0.3,0.5500012072099969,0.09312430840862199,a3_w60,0.2868556110408875,0.25089524077607145
2020-02,2020-03-09 23:59:00,a3_w120,3.0,120,0.3672580390909219,120,2010-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.33274196090907804,0.7,0.3,0.5500012072099969,0.09312430840862199,a3_w120,0.3672580390909219,0.2951166732662053
2020-02,2020-03-09 23:59:00,a3_wexpanding,3.0,expanding,0.3790923675015879,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.32090763249841203,0.7,0.3,0.5500012072099969,0.09312430840862199,a3_wexpanding,0.3790923675015879,0.30162556817859115
2020-02,2020-03-09 23:59:00,a30_w60,30.0,60,0.28216005905436875,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.4178399409456312,0.7,0.3,0.5500012072099969,0.09312430840862199,a30_w60,0.28216005905436875,0.24831268151496882
2020-02,2020-03-09 23:59:00,a30_w120,30.0,120,0.30209045165691806,120,2010-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.3979095483430819,0.7,0.3,0.5500012072099969,0.09312430840862199,a30_w120,0.30209045165691806,0.2592744215065401
2020-02,2020-03-09 23:59:00,a30_wexpanding,30.0,expanding,0.3200804431530027,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.37991955684699724,0.7,0.3,0.5500012072099969,0.09312430840862199,a30_wexpanding,0.3200804431530027,0.26916893854708424
2020-02,2020-03-09 23:59:00,a300_w60,300.0,60,0.2284619814552782,60,2015-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.47153801854472177,0.7,0.3,0.5500012072099969,0.09312430840862199,a300_w60,0.2284619814552782,0.21877867401061293
2020-02,2020-03-09 23:59:00,a300_w120,300.0,120,0.18630287238607424,120,2010-02,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.5136971276139257,0.7,0.3,0.5500012072099969,0.09312430840862199,a300_w120,0.18630287238607424,0.19559111312765282
2020-02,2020-03-09 23:59:00,a300_wexpanding,300.0,expanding,0.20698713690777917,157,2007-01,2020-01,2020-02-14 09:00:00,[],estimated,0.7,2020-03-10 09:00:00,0.4930128630922208,0.7,0.3,0.5500012072099969,0.09312430840862199,a300_wexpanding,0.20698713690777917,0.20696748358484143
2020-03,2020-04-13 23:59:00,a0.3_w60,0.3,60,-0.014323218937661614,60,2015-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.2856767810623384,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a0.3_w60,-0.014323218937661614,-0.2790673061958432
2020-03,2020-04-13 23:59:00,a0.3_w120,0.3,120,0.05305611005861481,120,2010-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.3530561100586148,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a0.3_w120,0.05305611005861481,-0.24200859390689158
2020-03,2020-04-13 23:59:00,a0.3_wexpanding,0.3,expanding,0.027018801242858763,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.32701880124285876,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a0.3_wexpanding,0.027018801242858763,-0.25632914518805694
2020-03,2020-04-13 23:59:00,a3_w60,3.0,60,-0.0671723989366681,60,2015-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.2328276010633319,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a3_w60,-0.0671723989366681,-0.30813441899535515
2020-03,2020-04-13 23:59:00,a3_w120,3.0,120,0.031937425771723114,120,2010-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.3319374257717231,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a3_w120,0.031937425771723114,-0.25362389575936883
2020-03,2020-04-13 23:59:00,a3_wexpanding,3.0,expanding,0.01660377544310196,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.3166037754431019,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a3_wexpanding,0.01660377544310196,-0.2620574219510464
2020-03,2020-04-13 23:59:00,a30_w60,30.0,60,-0.15821095689496445,60,2015-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.14178904310503554,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a30_w60,-0.15821095689496445,-0.3582057357750754
2020-03,2020-04-13 23:59:00,a30_w120,30.0,120,-0.03344053917426627,120,2010-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.26655946082573373,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a30_w120,-0.03344053917426627,-0.28958185540459586
2020-03,2020-04-13 23:59:00,a30_wexpanding,30.0,expanding,-0.024116155047713167,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.2758838449522868,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a30_wexpanding,-0.024116155047713167,-0.2844534328785019
2020-03,2020-04-13 23:59:00,a300_w60,300.0,60,0.01844065916980467,60,2015-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.3184406591698047,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a300_w60,0.01844065916980467,-0.2610471336838555
2020-03,2020-04-13 23:59:00,a300_w120,300.0,120,-0.015139777641594673,120,2010-03,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.2848602223584053,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a300_w120,-0.015139777641594673,-0.2795164144687642
2020-03,2020-04-13 23:59:00,a300_wexpanding,300.0,expanding,-0.018039727049078386,158,2007-01,2020-02,2020-03-10 09:00:00,[],estimated,-0.3,2020-04-14 09:00:00,-0.28196027295092163,-0.3,-0.1,0.5500012072099969,-0.2711895184889962,a300_wexpanding,-0.018039727049078386,-0.28111139014372816
2020-04,2020-05-12 23:59:00,a0.3_w60,0.3,60,0.12707298311449772,60,2015-04,2020-03,2020-04-14 09:00:00,[],estimated,0.2,2020-05-13 09:00:00,0.0729270168855023,0.2,-0.2,0.5500012072099969,-0.41042484754715575,a0.3_w60,0.12707298311449772,-0.34053455343040645
