period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2024-10,2024-11-10 23:59:00,TARGET_SHARED,catering,0.2129084019800906,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_SHARED,accommodation,-1.0613440027309602,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_SHARED,package_holidays,-1.5249371473906028,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.16905396901956404,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,actual_rent,0.4391409009050237,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,imputed_rent,0.7352891456192516,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,catering,0.4320817381830877,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,accommodation,-0.5896518903084167,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,package_holidays,-1.0329304109103967,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.14371902834114883,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,actual_rent,0.4391409009050237,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.7352891456192516,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,catering,0.3673261836145581,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,accommodation,-0.6695606106603302,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,package_holidays,-1.0541628232979263,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.14262832185710864,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,NO_PROXY,core,-0.012135241604231295,214,2007-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,OFFICIAL_PREDICTORS,core,-0.029690178540665912,214,2007-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,BROAD_SPLIT,goods,0.12159568073987563,202,2008-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,BROAD_SPLIT,services,0.11719108055500488,202,2008-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,BROAD_SPLIT,reconciliation,0.06392419220753622,202,2008-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.0942130170641729,202,2008-01,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,AGG_COMMON,core,-0.045159193937402864,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,actual_rent,0.1731943960012742,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,imputed_rent,0.2060986431246118,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,catering,0.14930294021515855,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,accommodation,-0.9779013016888779,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,package_holidays,-0.576653677271253,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.040886277649455044,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,actual_rent,0.28965757156641897,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,imputed_rent,0.5085916217702997,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,catering,0.4612126117677231,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,accommodation,-0.43381163687572866,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,package_holidays,-0.7913721737860994,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.0741549008137001,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,actual_rent,0.28965757156641897,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.5085916217702997,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,catering,0.4793859720687201,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,accommodation,-0.5029845005899194,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,package_holidays,-0.8216246352774349,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,-0.0775279114172758,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,NO_PROXY,core,0.12080690159129315,215,2007-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,OFFICIAL_PREDICTORS,core,0.1000403067579883,215,2007-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,BROAD_SPLIT,goods,0.009982767877176585,203,2008-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,BROAD_SPLIT,services,0.07048113782943423,203,2008-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,BROAD_SPLIT,reconciliation,0.008506977432770608,203,2008-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.026880163793263988,203,2008-01,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,AGG_COMMON,core,0.09934034374931588,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,actual_rent,0.09532161370998612,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,imputed_rent,0.2595146427718353,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,catering,0.2772393458232557,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,accommodation,0.06885350634249016,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,package_holidays,-0.17180839927819336,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.009127273490367127,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,actual_rent,0.254238202341804,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,imputed_rent,0.15353619821942105,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,catering,0.43697460123371024,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,accommodation,0.37784878650723164,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,package_holidays,-0.016198826175706338,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.024853217626457466,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,actual_rent,0.254238202341804,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,imputed_rent,0.15353619821942105,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,catering,0.4979301552429419,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,accommodation,0.4427155393532161,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,package_holidays,-3.096826192061641e-05,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,-0.016535628476157735,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,NO_PROXY,core,0.27887133421100274,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,OFFICIAL_PREDICTORS,core,0.27291579441231034,216,2007-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,BROAD_SPLIT,goods,0.11775758210018153,204,2008-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,BROAD_SPLIT,services,-0.004095591922568309,204,2008-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,BROAD_SPLIT,reconciliation,0.16111720917813124,204,2008-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.0905972689996417,204,2008-01,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,AGG_COMMON,core,0.34213317679519933,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,actual_rent,0.5007893261024082,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,imputed_rent,0.09531127404978829,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,catering,0.6702780604065891,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,accommodation,-0.14519083366953378,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,package_holidays,5.829494732761811,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.007102890337633505,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,actual_rent,0.7543492523477043,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,imputed_rent,0.02243082181942868,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,catering,0.6456165715793315,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,accommodation,0.2941061537401847,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,package_holidays,7.080230268034155,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.011651457635896242,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,actual_rent,0.7543492523477043,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,imputed_rent,0.02243082181942868,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,catering,0.8509893541144876,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,accommodation,0.20494788345394221,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,package_holidays,7.063093816799658,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.010810156451734637,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,NO_PROXY,core,0.39937976388954854,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,OFFICIAL_PREDICTORS,core,0.37516675370707486,217,2007-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,BROAD_SPLIT,goods,0.2906929804177454,205,2008-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,BROAD_SPLIT,services,-0.12586949106465983,205,2008-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,BROAD_SPLIT,reconciliation,-0.013967705464594608,205,2008-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.22565491547177915,205,2008-01,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,AGG_COMMON,core,0.38364005588739863,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,actual_rent,0.34930675102323056,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,imputed_rent,-0.13283267754878753,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,catering,0.23712996443562112,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,accommodation,0.43138531567544647,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,package_holidays,5.315864994922953,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.08755286247517435,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,actual_rent,0.566924411044921,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,imputed_rent,0.015395822918549906,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,catering,0.06440724910223439,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,accommodation,0.6487721735390295,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,package_holidays,5.6669849848292015,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.10500177802709862,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,actual_rent,0.566924411044921,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,imputed_rent,0.015395822918549906,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,catering,0.18656092740288244,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,accommodation,0.6759026439782023,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,package_holidays,5.672188023691711,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.09641782256685463,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,NO_PROXY,core,0.16181935397126568,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,OFFICIAL_PREDICTORS,core,0.13168166651259505,218,2007-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,BROAD_SPLIT,goods,0.021363080666280256,206,2008-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,BROAD_SPLIT,services,0.0043551904357367124,206,2008-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,BROAD_SPLIT,reconciliation,0.04361110077575284,206,2008-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.08546030497488163,206,2008-01,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,AGG_COMMON,core,0.12694645482133776,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,actual_rent,0.2767668529501758,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,imputed_rent,0.1320545257285561,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,catering,0.4837384704983189,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,accommodation,1.1019017686960342,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,package_holidays,-5.0686271039526245,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.10294802769011596,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,actual_rent,0.6239237516498928,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,imputed_rent,0.14134819167779783,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,catering,0.38980671977628156,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,accommodation,1.037560066025419,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,package_holidays,-4.3712825084986315,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.07340829657819523,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,actual_rent,0.6239237516498928,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,imputed_rent,0.14134819167779783,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,catering,0.5017413525409813,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,accommodation,1.3078731142897781,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,package_holidays,-4.32949391524081,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.09569464716656456,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,NO_PROXY,core,0.26983199538463576,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,OFFICIAL_PREDICTORS,core,0.2548750746476031,219,2007-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,BROAD_SPLIT,goods,0.03568135184863306,207,2008-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,BROAD_SPLIT,services,0.001989394005169877,207,2008-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,BROAD_SPLIT,reconciliation,-0.011767882402580095,207,2008-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.04053474814722662,207,2008-01,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,AGG_COMMON,core,0.3084882751409456,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,actual_rent,0.18185337885194944,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,imputed_rent,0.4267646295544029,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,catering,0.4455293187844982,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,accommodation,1.304882951299382,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,package_holidays,-3.5384003463280265,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.1433249055301636,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,actual_rent,0.5254862382405316,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,imputed_rent,0.4825033379880617,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,catering,0.5890962586830709,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,accommodation,1.4580650134545843,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,package_holidays,-3.298044155717109,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.12514195068134307,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,actual_rent,0.5254862382405316,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,imputed_rent,0.4825033379880617,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,catering,0.4983765698152085,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,accommodation,1.3098219460585896,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,package_holidays,-3.388818273502721,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.12022156022486638,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,NO_PROXY,core,0.02850036647400575,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,OFFICIAL_PREDICTORS,core,0.009277787086284767,220,2007-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,BROAD_SPLIT,goods,-0.06119761773272671,208,2008-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,BROAD_SPLIT,services,0.10616380825303821,208,2008-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,BROAD_SPLIT,reconciliation,0.0021467651755026117,208,2008-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.03028811183459242,208,2008-01,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,AGG_COMMON,core,0.12065398322405416,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,actual_rent,0.08782193006149774,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,imputed_rent,0.39151552714806387,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,catering,0.3481607798095918,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,accommodation,0.8318498685843603,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,package_holidays,-1.4062176442071377,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.020281478034588706,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,actual_rent,0.32638308433006075,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,imputed_rent,0.7062942582387389,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,catering,0.47300938252723757,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,accommodation,1.6198667049007518,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,package_holidays,-1.8755981091494038,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.002435229448413345,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_CHANNEL,actual_rent,0.32638308433006075,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
