origin,h,target,as_of_utc,mm_forecast,model,value_food,contribution_food,weight_food
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,0.21452416266024948,FOOD_TREND_R12,0.5272332246730813,0.09365121399036497,0.177627679
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,-0.014736566817615215,FOOD_TREND_R12,-0.07813143961289441,-0.013878306275367094,0.177627679
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,0.18005289832951835,FOOD_TREND_R12,-0.21935183188487822,-0.038962956782109114,0.177627679
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,0.30787365891145235,FOOD_TREND_R12,0.7965197020441118,0.14148394595186714,0.177627679
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,0.1602782902201922,FOOD_TREND_R12,0.13279586279280164,0.023588220888687814,0.177627679
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,0.1241032984628462,FOOD_COST_R12,,,
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,0.21483995263379627,FOOD_COST_R12,-0.27922758866048886,-0.04959854848652936,0.177627679
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,0.056884569366495746,FOOD_COST_R12,0.038337944223704845,0.006809880050088149,0.177627679
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,-0.09479184145017915,FOOD_COST_R12,0.7152645815577303,0.12705078749300586,0.177627679
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,0.32337964613146214,FOOD_COST_R12,0.7183284863976428,0.12759502179839638,0.177627679
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,0.08831947885246548,FOOD_COST_R12,0.48197572404924177,0.0856122291972113,0.177627679
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,0.12875448503908082,FOOD_COST_R12,0.8919570518847517,0.15843626089397103,0.177627679
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,0.7575144683298162,FOOD_COST_R12,1.2624731784129914,0.2242501804812526,0.177627679
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,0.21806635333067378,FOOD_COST_R12,0.5471748840494012,0.09719340466078925,0.177627679
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,-0.011942115589942022,FOOD_COST_R12,-0.06239936878133672,-0.011083855047693901,0.177627679
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,0.18226768511439156,FOOD_COST_R12,-0.2068831288238354,-0.03674816999723588,0.177627679
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,0.30964941049343064,FOOD_COST_R12,0.8065167452525538,0.1432596975338454,0.177627679
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,0.16167841016090595,FOOD_COST_R12,0.14067819255467257,0.02498834082940157,0.177627679
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,0.12410329846284626,DIRECT_MONTHLY_R12,,,
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,0.2365302617951919,DIRECT_MONTHLY_R12,,,
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,-0.03305463322503694,DIRECT_MONTHLY_R12,,,
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,-0.14071511284500257,DIRECT_MONTHLY_R12,,,
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,0.2675753110975746,DIRECT_MONTHLY_R12,,,
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,0.08514079542781837,DIRECT_MONTHLY_R12,,,
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,0.2937403745808228,DIRECT_MONTHLY_R12,,,
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,0.8960426624377724,DIRECT_MONTHLY_R12,,,
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,0.2321350313722556,DIRECT_MONTHLY_R12,,,
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,0.1328804133175765,DIRECT_MONTHLY_R12,,,
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,0.2849911394947435,DIRECT_MONTHLY_R12,,,
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,0.32620565779291927,DIRECT_MONTHLY_R12,,,
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,0.21163286885574148,DIRECT_MONTHLY_R12,,,
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,0.12410329846284626,DIRECT_CUMULATIVE_R12,,,
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,0.2365302617951919,DIRECT_CUMULATIVE_R12,,,
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,-0.03327785334533135,DIRECT_CUMULATIVE_R12,,,
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,-0.1407144395924422,DIRECT_CUMULATIVE_R12,,,
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,0.26742532258022467,DIRECT_CUMULATIVE_R12,,,
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,0.08548645864678436,DIRECT_CUMULATIVE_R12,,,
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,0.2942185739930738,DIRECT_CUMULATIVE_R12,,,
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,0.8956603052435131,DIRECT_CUMULATIVE_R12,,,
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,0.2322704758073281,DIRECT_CUMULATIVE_R12,,,
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,0.1320454675779477,DIRECT_CUMULATIVE_R12,,,
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,0.28419471874547575,DIRECT_CUMULATIVE_R12,,,
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,0.32435296883449266,DIRECT_CUMULATIVE_R12,,,
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,0.20980549443855068,DIRECT_CUMULATIVE_R12,,,
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,0.435229027763851,FOOD_TREND_R12,,,
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,0.12581582874468034,FOOD_TREND_R12,0.006111632321512239,0.001085595064171601,0.177627679
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,-0.0623919120508502,FOOD_TREND_R12,0.6431029611332877,0.1142328863441331,0.177627679
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,0.36419501286541506,FOOD_TREND_R12,0.43004977053955185,0.07638874259542318,0.177627679
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,0.1679782656400357,FOOD_TREND_R12,0.4667296454715121,0.08290410364559755,0.177627679
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,0.2078225519691338,FOOD_TREND_R12,0.8849047925505399,0.1571835844367289,0.177627679
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,0.8900987858311298,FOOD_TREND_R12,1.2619723794316156,0.22416122472054523,0.177627679
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,0.24909662077118,FOOD_TREND_R12,0.5518615017162483,0.0980258776793117,0.177627679
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,0.0007904648418161665,FOOD_TREND_R12,-0.05365147152229617,-0.009529986361440066,0.177627679
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,0.27251932066986395,FOOD_TREND_R12,-0.1949064615329569,-0.034620782384201916,0.177627679
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,0.3822161740286189,FOOD_TREND_R12,0.8212139518765016,0.14587032823424068,0.177627679
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,0.15713533987799538,FOOD_TREND_R12,0.22180267678549834,0.03939829467339525,0.177627679
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,0.29792536911332,FOOD_TREND_R12,-0.03613238173830455,-0.006418111104917023,0.177627679
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,0.435229027763851,FOOD_COST_R12,,,
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,0.12581582874468034,FOOD_COST_R12,0.006111632321512239,0.001085595064171601,0.177627679
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,-0.0623919120508502,FOOD_COST_R12,0.6431029611332877,0.1142328863441331,0.177627679
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,0.36419501286541506,FOOD_COST_R12,0.43004977053955185,0.07638874259542318,0.177627679
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,0.18466321785138498,FOOD_COST_R12,0.5606618091144838,0.09958905585694681,0.177627679
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,0.22111924639501213,FOOD_COST_R12,0.9597619009738184,0.17048027886260722,0.177627679
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,0.900691013794572,FOOD_COST_R12,1.3216040090462893,0.23475345268398737,0.177627679
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,0.2574442152814528,FOOD_COST_R12,0.5988563988925649,0.10637347218958448,0.177627679
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,0.007375739549123659,FOOD_COST_R12,-0.016577999953107395,-0.0029447116541325754,0.177627679
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,0.2777384700086906,FOOD_COST_R12,-0.16552393867272933,-0.029401633045375252,0.177627679
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,0.3864006629391606,FOOD_COST_R12,0.8447715918462366,0.15005481714478233,0.177627679
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,0.16043674568416647,FOOD_COST_R12,0.24038877679399473,0.042699700479566345,0.177627679
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,0.3005389028609905,FOOD_COST_R12,-0.021418831674575388,-0.0038045773572465097,0.177627679
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,0.435229027763851,DIRECT_MONTHLY_R12,,,
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,-0.0434423851007164,DIRECT_MONTHLY_R12,,,
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,-0.14461671140028992,DIRECT_MONTHLY_R12,,,
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,0.269268108465175,DIRECT_MONTHLY_R12,,,
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,0.0945693434535789,DIRECT_MONTHLY_R12,,,
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,0.29783536808475386,DIRECT_MONTHLY_R12,,,
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,0.8993370767737332,DIRECT_MONTHLY_R12,,,
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,0.23809565727097542,DIRECT_MONTHLY_R12,,,
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,0.15241280724535086,DIRECT_MONTHLY_R12,,,
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,0.2896630465290039,DIRECT_MONTHLY_R12,,,
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,0.3068858594318968,DIRECT_MONTHLY_R12,,,
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,0.21347490877899264,DIRECT_MONTHLY_R12,,,
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,0.21070304489043015,DIRECT_MONTHLY_R12,,,
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,0.435229027763851,DIRECT_CUMULATIVE_R12,,,
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,-0.0434423851007164,DIRECT_CUMULATIVE_R12,,,
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,-0.14460470568273992,DIRECT_CUMULATIVE_R12,,,
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,0.2692852493557313,DIRECT_CUMULATIVE_R12,,,
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,0.09463906058534567,DIRECT_CUMULATIVE_R12,,,
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,0.2980362920271265,DIRECT_CUMULATIVE_R12,,,
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,0.8993723479657936,DIRECT_CUMULATIVE_R12,,,
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,0.2380584294515427,DIRECT_CUMULATIVE_R12,,,
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,0.15206772558793208,DIRECT_CUMULATIVE_R12,,,
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,0.2895407295368071,DIRECT_CUMULATIVE_R12,,,
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,0.306244591840732,DIRECT_CUMULATIVE_R12,,,
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,0.21253561881281283,DIRECT_CUMULATIVE_R12,,,
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,0.20972128581241076,DIRECT_CUMULATIVE_R12,,,
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,0.0721202716889229,FOOD_TREND_R12,,,
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,-0.09969759397933027,FOOD_TREND_R12,0.4291438304490967,0.07622782255984258,0.177627679
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,0.38657079836167996,FOOD_TREND_R12,0.46627347557212184,0.08282307524513921,0.177627679
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,0.08157572835519498,FOOD_TREND_R12,0.23350569998132986,0.04147707552095397,0.177627679
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,0.2028102951257452,FOOD_TREND_R12,0.8310732379277428,0.14762161033211973,0.177627679
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,0.9073340459386207,FOOD_TREND_R12,1.207939623901295,0.21456351176571997,0.177627679
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,0.2582605962516036,FOOD_TREND_R12,0.49820765691177504,0.08849546975726691,0.177627679
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,0.1189774999741778,FOOD_TREND_R12,-0.10698221838896854,-0.0190030031467036,0.177627679
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,0.3832534406379809,FOOD_TREND_R12,-0.24816183561986474,-0.0440804108775361,0.177627679
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,0.4760378081192062,FOOD_TREND_R12,0.7674163822881931,0.13631439081242847,0.177627679
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,0.25945917109117494,FOOD_TREND_R12,0.168324949306997,0.02989917006319454,0.177627679
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,0.42843962831328153,FOOD_TREND_R12,-0.23365258447916537,-0.04150316627338557,0.177627679
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,0.08091511901544056,FOOD_TREND_R12,-0.42409101761201634,-0.07533030314317059,0.177627679
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,0.0721202716889229,FOOD_COST_R12,,,
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,-0.09969759397933027,FOOD_COST_R12,0.4291438304490967,0.07622782255984258,0.177627679
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,0.38657079836167996,FOOD_COST_R12,0.46627347557212184,0.08282307524513921,0.177627679
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,0.08157572835519498,FOOD_COST_R12,0.23350569998132986,0.04147707552095397,0.177627679
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,0.21907248382109692,FOOD_COST_R12,0.9226253473000199,0.16388379902747147,0.177627679
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,0.9202883830941067,FOOD_COST_R12,1.2808693453749735,0.22751784892120594,0.177627679
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,0.26846959908465573,FOOD_COST_R12,0.5556818236099288,0.09870447259031906,0.177627679
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,0.12703112111002066,FOOD_COST_R12,-0.06164231876756518,-0.010949382010860743,0.177627679
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,0.3896362710816842,FOOD_COST_R12,-0.21222807529806673,-0.037697580433832825,0.177627679
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,0.48115525162355577,FOOD_COST_R12,0.7962263263980273,0.14143183431677803,0.177627679
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,0.26349662154793,FOOD_COST_R12,0.1910547990662515,0.033936620519949626,0.177627679
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,0.43163122033539275,FOOD_COST_R12,-0.21568470897643335,-0.03831157425127432,0.177627679
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,0.08344340489206734,FOOD_COST_R12,-0.4098573920258442,-0.07280201726654381,0.177627679
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,0.07212027168892293,DIRECT_MONTHLY_R12,,,
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,-0.12433522133929734,DIRECT_MONTHLY_R12,,,
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,0.2790790650987064,DIRECT_MONTHLY_R12,,,
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,0.09313340146824191,DIRECT_MONTHLY_R12,,,
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,0.2931063834497335,DIRECT_MONTHLY_R12,,,
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,0.8978603213203595,DIRECT_MONTHLY_R12,,,
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,0.24144823548268826,DIRECT_MONTHLY_R12,,,
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,0.14420038729761864,DIRECT_MONTHLY_R12,,,
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,0.27524246440401273,DIRECT_MONTHLY_R12,,,
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,0.3071345114516727,DIRECT_MONTHLY_R12,,,
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,0.2229161650048836,DIRECT_MONTHLY_R12,,,
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,0.27310415260551507,DIRECT_MONTHLY_R12,,,
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,-0.037483047825317604,DIRECT_MONTHLY_R12,,,
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,0.07212027168892293,DIRECT_CUMULATIVE_R12,,,
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,-0.12433522133929734,DIRECT_CUMULATIVE_R12,,,
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,0.27904302248422586,DIRECT_CUMULATIVE_R12,,,
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,0.0932090397439772,DIRECT_CUMULATIVE_R12,,,
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,0.29282434733325813,DIRECT_CUMULATIVE_R12,,,
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,0.8979158878153661,DIRECT_CUMULATIVE_R12,,,
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,0.24166233249965055,DIRECT_CUMULATIVE_R12,,,
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,0.14447603846558432,DIRECT_CUMULATIVE_R12,,,
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,0.2755590220727575,DIRECT_CUMULATIVE_R12,,,
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,0.3066249102808268,DIRECT_CUMULATIVE_R12,,,
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,0.22286304970455453,DIRECT_CUMULATIVE_R12,,,
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,0.27200793787959215,DIRECT_CUMULATIVE_R12,,,
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,-0.03910591410691394,DIRECT_CUMULATIVE_R12,,,
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,-0.3115374275151629,FOOD_TREND_R12,,,
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,0.2316211844038012,FOOD_TREND_R12,0.10219500244855328,0.018152661090335837,0.177627679
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,0.0028994116847118794,FOOD_TREND_R12,0.1694113148680923,0.030092138656357428,0.177627679
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,-0.030539135446112878,FOOD_TREND_R12,0.12059932411782173,0.021421778032017398,0.177627679
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,0.8431758302309991,FOOD_TREND_R12,1.2290219573968408,0.21830831773243772,0.177627679
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,0.21923289934198575,FOOD_TREND_R12,0.5191421481918176,0.09221401485438661,0.177627679
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,-0.012627799993146109,FOOD_TREND_R12,-0.08617379246334995,-0.015306850745892546,0.177627679
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,0.29401220816538876,FOOD_TREND_R12,-0.22738281841241884,-0.040389482279076426,0.177627679
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,0.3810735323946295,FOOD_TREND_R12,0.7884069516600274,0.14004289693083588,0.177627679
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,0.13740924787840092,FOOD_TREND_R12,0.18919072367330764,0.033605509134419995,0.177627679
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,0.4107454242006662,FOOD_TREND_R12,-0.2128705448915341,-0.03781170081654851,0.177627679
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,0.07668346428830533,FOOD_TREND_R12,-0.3917207334667261,-0.06958044470187218,0.177627679
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,-0.10423859367950489,FOOD_TREND_R12,0.40130157594773247,0.07128226751463795,0.177627679
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,-0.3115374275151629,FOOD_COST_R12,,,
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,0.2316211844038012,FOOD_COST_R12,0.10219500244855328,0.018152661090335837,0.177627679
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,0.0028994116847118794,FOOD_COST_R12,0.1694113148680923,0.030092138656357428,0.177627679
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,-0.030539135446112878,FOOD_COST_R12,0.12059932411782173,0.021421778032017398,0.177627679
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,0.863373053363828,FOOD_COST_R12,1.3427273396128012,0.23850554086526665,0.177627679
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,0.23514918648235442,FOOD_COST_R12,0.6087469171668638,0.10813030199475528,0.177627679
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,-7.226190402872396e-05,FOOD_COST_R12,-0.015489211322606779,-0.0027513126567751626,0.177627679
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,0.303962735283671,FOOD_COST_R12,-0.1713638062049673,-0.030438955160794142,0.177627679
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,0.38905121630409745,FOOD_COST_R12,0.833319343435793,0.14802058084030378,0.177627679
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,0.14370320560394081,FOOD_COST_R12,0.2246241525227601,0.039899466859959876,0.177627679
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,0.41572071316226833,FOOD_COST_R12,-0.1848608957782211,-0.03283641185494631,0.177627679
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,0.08062516197511756,FOOD_COST_R12,-0.36952994817356116,-0.06563874701505996,0.177627679
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,-0.10108523112183287,FOOD_COST_R12,0.41905422899946776,0.07443563007230995,0.177627679
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,-0.3115374275151629,DIRECT_MONTHLY_R12,,,
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,0.3088519855078624,DIRECT_MONTHLY_R12,,,
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,0.12280712758227187,DIRECT_MONTHLY_R12,,,
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,0.31981602569424344,DIRECT_MONTHLY_R12,,,
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,0.9214147987964494,DIRECT_MONTHLY_R12,,,
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,0.2637241865098753,DIRECT_MONTHLY_R12,,,
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,0.18332533908782686,DIRECT_MONTHLY_R12,,,
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,0.3112103437088602,DIRECT_MONTHLY_R12,,,
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,0.3263902278708984,DIRECT_MONTHLY_R12,,,
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,0.2354872473177449,DIRECT_MONTHLY_R12,,,
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,0.28815773081156315,DIRECT_MONTHLY_R12,,,
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,-0.001273277292658014,DIRECT_MONTHLY_R12,,,
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,-0.11325756563263338,DIRECT_MONTHLY_R12,,,
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,-0.3115374275151629,DIRECT_CUMULATIVE_R12,,,
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,0.3088519855078624,DIRECT_CUMULATIVE_R12,,,
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,0.12278074985642728,DIRECT_CUMULATIVE_R12,,,
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,0.3197746877670804,DIRECT_CUMULATIVE_R12,,,
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,0.9217324584370375,DIRECT_CUMULATIVE_R12,,,
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,0.2639109836211712,DIRECT_CUMULATIVE_R12,,,
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,0.18357036982531835,DIRECT_CUMULATIVE_R12,,,
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,0.31128330449638186,DIRECT_CUMULATIVE_R12,,,
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,0.3265777199477195,DIRECT_CUMULATIVE_R12,,,
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,0.2354687337732425,DIRECT_CUMULATIVE_R12,,,
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,0.28740261438549636,DIRECT_CUMULATIVE_R12,,,
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,-0.0012998914823062508,DIRECT_CUMULATIVE_R12,,,
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,-0.11409950861065778,DIRECT_CUMULATIVE_R12,,,
2019-10,0,2019-10,2019-11-10T22:59:00+00:00,0.229406116745445,FOOD_TREND_R12,,,
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,0.0319255620138435,FOOD_TREND_R12,0.5888856408712659,0.10460238958439051,0.177627679
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,0.13846489951072324,FOOD_TREND_R12,0.5815743523640975,0.10330370237636281,0.177627679
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,0.7666254473142493,FOOD_TREND_R12,1.1262431350099211,0.20005195406149595,0.177627679
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,0.21173268582637866,FOOD_TREND_R12,0.41255130384304417,0.07328053057006371,0.177627679
