period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2005-01,21.2,22.9,-0.5,0.5,2.299999999999997,3.8000000000000043,-0.40000000000000036,0.09999999999999987,0.09999999999999964,-1.2999999999999998,8.3,70.06313097,12730.0,,66.8,-7.4,-0.9000000000000004,-2.3999999999999986,-0.8999999999999986,-0.40000000000000036,-0.005775400428517763,10.7,,,13.4,41.8,-2.3999999999999995,6.199999999999999,12.0,38.6,-6.0,0.0,-8.0,0.8000000000000007,-19.0,-9.5,0.1999999999999993,-6.8999999999999995,0.5,4.9,,7.1,0.002503130218117988,0.01568100556215324,-0.007092228309492299,0.06548984513511513,0.03487532931401249,,,,3.622713884405136,2.21,2.25,-0.0036581689001717876,0.006896996303523473,,,45.8645,,0.029201855258259357,0.03397805131807807,-0.5161957982298336,,,0.0,1.4000000000000021,2.7153846153846155,2.623076923076923,-18.6,16.4
2005-02,12.6,23.0,0.7999999999999972,-3.200000000000003,-12.5,-9.600000000000001,-4.3999999999999995,-0.7,-5.4,1.2999999999999998,8.2,69.15407113,8713.0,,71.8,-10.1,-2.2,-6.0,2.0,0.5,0.0039059498139595306,10.9,-4097.0,,15.0,41.4,-1.4000000000000004,3.200000000000003,-2.799999999999999,38.8,8.0,9.3,14.5,-3.6999999999999993,14.799999999999999,1.5,2.0,3.3000000000000003,-5.899999999999999,-10.100000000000001,,6.9,0.0024968801985876254,0.015438903151650862,0.002369669355318571,0.0,0.0,,,,3.691889680611004,2.06,2.25,0.006898678064970909,0.003971363303716835,0.021059131709002088,0.010036818501454547,53.272857142857134,,0.043244264895208495,0.10716698064101049,0.5272229828688337,,,-6.200000000000001,2.099999999999998,2.5923076923076924,2.6,-15.7,19.2
2005-03,4.5,20.7,-1.0,-0.7999999999999972,-1.3999999999999986,-3.200000000000003,1.3999999999999995,1.4,2.0,-1.5999999999999996,7.8,69.16205641,8056.0,,71.8,-10.5,2.0,4.699999999999999,2.0999999999999943,-2.7,0.0037354129037536765,10.9,-4097.0,,15.4,42.4,-2.2,0.5,1.5,38.4,3.8999999999999995,-1.5,-3.6000000000000005,-2.8000000000000007,5.6,1.6,-3.6999999999999993,-4.2,1.3999999999999986,13.600000000000001,,6.5,0.0012461060802468893,-0.005586606708638975,0.001182732249049856,0.0015835316056440618,0.0,,,,3.698130927461897,1.79,1.75,0.0017172588694096547,0.005390202905135588,0.019072534648881145,0.022764420478726066,53.30714285714285,,-0.028729983203309217,-0.026368340751449004,1.6705918843722236,,,-5.6000000000000005,-4.5,2.526666666666667,2.506666666666667,-18.7,14.5
2005-04,19.8,29.7,2.8999999999999986,10.799999999999997,1.3000000000000043,-0.10000000000000142,-1.0999999999999996,-0.5999999999999999,1.0,2.9999999999999996,8.1,69.30429736,10505.0,,71.8,-10.7,2.4000000000000004,0.3000000000000007,2.0,-0.7000000000000002,0.00015533980613735565,11.2,-8659.0,,16.5,41.3,3.2,5.0,-0.5,44.6,8.5,0.29999999999999716,4.3,2.6999999999999993,-0.9000000000000004,0.3999999999999999,2.5999999999999996,0.9,-10.7,-12.899999999999999,,5.8,0.0012445552322049025,0.0,0.0011813350458309557,-0.009539023046759354,0.008032171697264001,,,,3.492065704193116,1.76,1.75,-0.013003027580387183,-0.011534430414792851,0.005410625158912552,0.02248701719318902,49.674,,-0.04413658136669962,-0.0012844250354868691,0.13647747823244938,,,-6.0,-3.6999999999999993,2.4384615384615382,2.361538461538461,-24.6,9.4
2005-05,13.4,32.9,-6.099999999999994,-4.099999999999998,3.799999999999997,-1.7999999999999972,0.7999999999999998,2.4000000000000004,4.4,0.30000000000000004,8.1,70.78315935,10879.0,,68.7,-11.1,-1.2999999999999998,0.5,-2.3999999999999986,0.0,0.003411384917893834,11.2,-8659.0,,15.9,41.4,-0.5999999999999996,-4.100000000000001,-4.200000000000001,39.9,0.5,4.100000000000001,-1.0,2.0,-3.3,-2.0999999999999996,2.4000000000000004,5.5,5.6,9.099999999999998,,3.8,-0.008744590388751305,0.0,-0.005920680409727375,0.0,0.0,,,,3.312534573901784,1.74,1.75,-0.009141864294313073,-0.0061822125503177006,0.0063262245283759455,0.026073145788277685,55.41636363636364,,0.025219922916802417,0.049396550861063204,0.6347575342369671,,,-2.8999999999999995,2.0,2.528571428571429,2.314285714285714,-17.7,13.4
2005-06,15.4,35.8,1.2999999999999972,3.6999999999999993,-1.1000000000000014,-3.299999999999997,1.6000000000000005,-0.7000000000000002,-2.5,1.0,7.8,70.2049104,13038.0,,68.7,-8.9,2.3,-0.3000000000000007,1.3999999999999986,1.7000000000000002,0.0013922192673376799,11.2,2135.0,,19.8,43.3,2.999999999999999,2.6999999999999957,5.100000000000001,42.5,-5.6,-2.1999999999999993,-4.5,0.0,3.2,1.9,-2.3000000000000007,-9.3,-2.299999999999999,4.200000000000001,,2.6,0.0,0.0027972046210607004,-0.0011883542693791327,0.0,0.0,,,,3.343945201205204,1.8,1.75,-0.00818530187819011,0.00012158793862671047,0.026577649081744426,0.029338426649708538,57.94666666666666,,-0.001832554446540513,0.011208890890928025,0.9891562582594036,,,6.0,-10.2,2.507692307692308,2.3615384615384616,-18.0,20.3
2005-07,14.7,27.9,4.399999999999999,0.3999999999999986,-0.19999999999999574,5.199999999999996,0.2999999999999998,-2.0,-0.6999999999999993,-3.4000000000000004,7.8,70.89389002,13673.0,,68.7,-8.0,0.40000000000000036,6.199999999999999,2.200000000000003,0.10000000000000053,0.004780639839743195,11.2,-8651.0,,17.6,41.8,-4.1,0.8000000000000043,-0.20000000000000107,44.3,20.5,-0.1999999999999993,14.700000000000001,-1.0999999999999979,-5.800000000000001,-3.1999999999999997,-1.3999999999999986,2.0,7.5,-5.0,,1.8,0.0,0.0013956736389753033,0.0011883542693791327,0.0,0.0,,,,3.361249813909117,1.79,1.75,-0.006575880906157572,-0.005852961471595641,0.002055778046340606,0.01961647515949494,63.8,,0.045480196451853416,-0.053547725613665165,0.2898949294940598,,,-1.0999999999999999,8.899999999999999,2.557142857142857,2.45,-17.2,23.8
2005-08,23.6,23.3,2.8999999999999986,6.899999999999999,-3.3000000000000043,2.0,0.39999999999999947,0.19999999999999996,0.6999999999999993,-1.5,7.8,71.05532426,12393.0,,67.1,-6.3,1.299999999999999,1.6000000000000014,4.0,0.1999999999999993,0.0013836576886587793,11.2,-8651.0,,21.2,44.8,-0.39999999999999947,-1.2000000000000028,-0.5999999999999996,47.2,-2.200000000000003,3.799999999999997,-3.700000000000001,0.3999999999999986,1.5,2.8999999999999995,-0.10000000000000142,8.1,0.3999999999999986,0.6999999999999993,,1.0,0.0,0.0,-0.0023781224049681526,0.0,0.0,,,,3.254969826082502,1.8,1.75,0.012488454533345461,0.018057813592943894,0.027041814821334498,0.02576582169631436,63.79954545454546,,0.0029350241902550422,-0.03645498748069098,2.763643846200327,,,10.6,3.200000000000003,2.476923076923077,2.5384615384615383,-13.5,31.4
2005-09,22.5,34.3,-1.8999999999999986,-7.799999999999997,1.0,-2.6000000000000014,5.6,0.0,6.5,1.5,7.8,72.24092836,14397.0,,67.1,-4.2,0.40000000000000036,-1.6999999999999993,2.1000000000000014,1.8000000000000003,0.003527340517968547,11.1,7103.0,,21.4,43.5,5.2,-5.299999999999997,-0.40000000000000036,42.2,1.6000000000000014,3.8000000000000007,3.0999999999999996,1.5,1.9000000000000001,2.0,2.3000000000000007,-5.0,-4.6,-2.5999999999999996,,0.9,0.0012539186595939,0.0055632966853282895,0.0023781224049681526,0.0,0.0,,,,3.4489436933555595,2.21,2.0,0.0032009940079262833,0.007299739229490676,0.009783695054370156,0.023601913790205487,59.49952380952381,,0.038809482411121365,0.023480786243216478,-0.26702220762168594,,,0.5999999999999996,-0.7000000000000028,2.5,2.661538461538462,-8.4,22.8
2005-10,24.4,37.5,-1.6999999999999957,-2.3999999999999986,3.6000000000000014,2.5,0.0,-0.29999999999999993,1.1999999999999993,3.3000000000000003,7.9,72.3641046,14296.0,,67.1,-5.1,-0.9000000000000004,-0.10000000000000142,0.0,2.1,0.00045917196796718684,11.0,7103.0,,21.0,41.6,-0.7000000000000011,-0.7000000000000028,-3.0999999999999996,40.6,-3.3000000000000007,1.1999999999999993,-0.3000000000000007,1.5,2.4000000000000004,-1.4000000000000001,1.5999999999999996,8.2,-5.0,7.9,,0.5,0.006246116496952503,0.0013860016078774962,0.0023724803536300243,0.015848192240023984,0.0,,,,3.783979047940573,2.21,2.0,-0.013910740251231957,-0.006579364603549465,0.012191014016760704,0.02795349134360592,56.225,,0.04429405061286129,-0.01535806422891639,-0.7913921772230017,,,-3.5,-4.299999999999997,2.55,2.7928571428571423,-17.1,20.5
2005-11,21.6,38.9,2.0,1.5999999999999979,14.200000000000003,-1.7999999999999972,-6.1,0.09999999999999998,-6.5,-1.7000000000000002,7.8,72.59062694,13301.0,,66.8,-3.8,3.5,1.8000000000000007,-1.3999999999999986,-1.9,-0.005524028163973682,10.9,992.0,,18.7,38.7,1.8000000000000007,8.600000000000001,4.5,44.6,-2.5,-8.299999999999997,-8.7,4.400000000000002,-1.5000000000000002,-3.3000000000000003,-1.4000000000000004,-2.7,0.5999999999999996,-4.800000000000001,,0.1,-0.0037429862788345147,0.0,-0.0023724803536300243,0.0,0.0,,,,3.6146610256558382,2.17,2.0,0.014838145129902891,0.011693248615038954,0.0030274694909451227,0.027059065082472245,57.63142857142857,,0.09552639534697516,0.03195496288348565,-1.2563494535358775,,,1.1999999999999993,1.5999999999999979,2.5307692307692307,2.646153846153846,-14.5,24.0
2005-12,16.6,34.6,0.6999999999999957,6.699999999999999,-19.5,2.200000000000003,-1.5999999999999996,-0.19999999999999996,-3.5999999999999996,3.5,7.9,73.70983881,12045.0,,66.8,-1.3,-0.1999999999999993,5.4,4.699999999999996,-2.4,0.009951854315632502,10.7,-5701.0,,18.5,39.4,-1.1999999999999993,-7.5,-7.899999999999999,44.6,-3.599999999999998,-0.40000000000000213,0.6000000000000014,-8.100000000000001,-8.2,-2.9000000000000004,2.4000000000000004,-0.20000000000000018,-7.299999999999999,2.0,,-0.4,-0.006269613013595077,-0.022409901399584875,-0.007151401157625692,0.0,0.0,,,,3.387924963618192,2.03,2.0,0.0003089439291343865,0.00248800554858164,-0.007092288710040862,0.03801967701064157,63.857619047619046,,0.06737645336626841,0.06156299200203019,-0.20431901869257718,,,-9.399999999999999,9.7,2.4285714285714284,2.4642857142857144,-17.5,16.4
2006-01,25.5,27.6,-0.7999999999999972,-1.6999999999999957,0.5,-2.6000000000000014,-0.2999999999999998,0.0,3.299999999999999,-2.5,7.9,74.33407242,11645.0,,66.8,0.1,1.3000000000000007,3.9000000000000004,3.5,1.7000000000000002,-0.005805975056715873,10.6,-5701.0,,20.3,39.4,-2.200000000000001,5.899999999999999,16.5,45.7,-2.900000000000002,7.0,0.1999999999999993,2.5,7.4,2.700000000000001,0.5,1.1999999999999993,5.6,-0.6999999999999993,,0.5,0.011257154524634494,0.02655641736143277,0.0,0.06983109450334002,0.03343477608623768,,,,3.4264049734268185,2.03,2.0,0.004725227076503025,0.014566215489658418,0.01592096379569341,0.010937262349521859,61.142,,0.03763228850834821,0.032227067133550946,0.1436393405127827,,,6.4,1.8000000000000007,2.407692307692308,2.5,-18.4,27.1
2006-02,21.0,28.0,7.600000000000001,-16.400000000000002,-2.3000000000000043,-8.700000000000003,0.0,-0.4,-2.9999999999999982,0.9000000000000001,7.3,75.01814407,8652.0,,70.7,0.9,0.1999999999999993,0.5999999999999996,1.4000000000000021,1.5999999999999996,0.003976148379639888,10.5,-3949.0,,20.6,38.1,2.0999999999999996,4.5,-2.3000000000000003,44.3,5.600000000000001,-9.399999999999999,3.0999999999999996,-5.1,0.1,1.0999999999999996,0.10000000000000053,4.300000000000001,3.1999999999999993,0.8999999999999995,,0.2,0.0,0.0013783599701211457,0.002389487397381096,0.0,0.0,,,,3.5772238791623328,2.09,2.0,0.007859990447377285,0.004769946802083425,0.016513076104505586,0.012685998106487517,63.02869565217392,,0.029602008998496743,-0.015090302549128687,-0.1796701951474735,,,0.7999999999999998,-0.6999999999999993,2.407142857142857,2.528571428571429,-18.4,21.0
2006-03,29.5,29.9,1.8999999999999915,-3.1999999999999993,-0.7999999999999972,4.100000000000001,0.7999999999999998,0.29999999999999993,-3.200000000000001,0.39999999999999997,7.8,73.88600182,7577.0,,70.7,4.1,-1.5999999999999996,0.5,6.399999999999999,1.1,0.0004577706648944968,10.5,-3949.0,,21.2,40.3,-0.5,-7.0,6.1000000000000005,41.5,-9.9,3.6999999999999993,-0.7999999999999989,2.5999999999999996,3.2,1.0,-1.5,-11.6,-5.299999999999999,1.7999999999999998,,0.2,0.0012430082395971098,-0.005524875931969042,0.0,0.0,0.0,,,,3.8501115300831055,2.17,2.0,-0.009295740873481506,-0.005820060660908233,0.007497499211226,0.02251801566518452,70.45052631578949,,0.16632788983897218,0.0055396488614425365,0.7368150703458709,,,2.9000000000000004,-8.100000000000001,2.423076923076924,2.569230769230769,-11.6,29.1
2006-04,24.4,33.4,-1.6999999999999886,18.699999999999996,3.799999999999997,-2.299999999999997,0.7000000000000002,0.30000000000000004,0.0,1.1,7.3,75.28941669,9120.0,,70.7,4.0,3.5999999999999996,-0.5999999999999996,1.5,0.2999999999999998,0.0038066281215627384,10.3,-10202.0,,26.2,40.5,0.8000000000000007,-0.8999999999999986,8.9,46.9,-3.8000000000000007,7.399999999999999,-3.0,0.5,4.2,1.6,1.0,4.5,0.2999999999999998,-7.6,,0.5,0.003719781102532238,-0.0013860016078774962,0.004761913760244596,0.0,-0.0019361090268663617,,,,3.925162297552202,2.09,2.0,0.005730674708985362,0.0061681894720830854,0.023820512872411825,0.015952754827068816,70.86772727272728,,0.1548607299420599,0.024114039370251916,0.5418494834884569,,,2.6999999999999993,0.5,2.4692307692307693,2.642857142857143,-10.6,30.4
2006-05,25.4,33.8,1.3999999999999915,2.8000000000000043,-3.299999999999997,1.0999999999999943,5.1000000000000005,0.8,1.4000000000000004,-1.1,7.0,74.31707781,9705.0,,68.6,5.2,-3.3000000000000007,3.0999999999999996,1.4000000000000021,0.40000000000000013,0.001973734793937254,10.2,-10202.0,,27.8,39.8,0.3000000000000007,5.200000000000003,-11.100000000000001,50.0,1.0999999999999996,2.8999999999999986,-6.000000000000001,1.1999999999999993,-2.7,0.10000000000000009,1.7999999999999998,2.0999999999999996,3.3,6.2,,1.5,0.0012368585373963015,-0.01960847138837618,0.003556613114846563,0.0,0.0,,,,4.0419742861903805,2.24,2.0,0.010556330265713676,0.01497033945886539,0.013506887071322637,0.024956807262348946,69.77863636363638,,-0.1035913990517967,-0.008765329220032037,-0.10760591310629986,,,-3.299999999999999,-4.0,2.4461538461538463,2.8,-19.7,29.9
2006-06,30.5,34.0,-5.8999999999999915,-6.300000000000004,8.100000000000001,4.100000000000001,-2.3000000000000007,0.8,-2.0999999999999996,2.6999999999999997,7.4,77.78680003,12469.0,,68.6,5.9,0.7000000000000011,-6.200000000000001,1.0999999999999979,0.7999999999999999,0.0018184578431252874,10.1,3741.0,,29.2,39.6,2.1999999999999993,-2.3000000000000043,2.3,45.2,1.6000000000000014,-4.9999999999999964,4.3999999999999995,2.1000000000000014,4.1000000000000005,3.5999999999999996,-1.5999999999999996,1.4000000000000004,-0.40000000000000036,-8.899999999999999,,1.8,0.002469137056920978,-0.005673774085908079,0.0023640672948808117,0.0,0.0,,,,4.031030171958521,2.36,2.25,-0.000605999412545799,-0.0025177399429532343,0.024836732432376607,0.026681847561693672,74.2604761904762,,0.07692452977554431,0.01875987101917609,0.20026847377416646,,,0.5999999999999996,0.8000000000000007,2.392307692307692,2.923076923076924,-13.1,23.4
2006-07,28.3,32.1,3.5999999999999943,5.100000000000001,-3.4000000000000057,-1.0,0.8000000000000007,-0.7000000000000002,2.0,-4.8,7.2,76.98937502,12186.0,,68.6,6.0,-0.5,0.10000000000000142,1.700000000000001,-1.6,0.0046824343539100255,10.0,-7859.0,,30.8,40.5,1.1999999999999993,-2.799999999999997,-16.1,47.2,1.3000000000000007,1.1999999999999993,0.8000000000000007,-0.8000000000000007,-0.3000000000000007,0.09999999999999987,1.1999999999999993,1.0999999999999996,-5.699999999999999,2.8999999999999986,,2.4,0.00614630084869372,0.0014214643473779986,0.008230499136515412,-0.004408530284766066,0.0,,,,3.866275180172023,2.36,2.25,-0.001010815814360022,-0.001031814364973016,0.018269430726981284,0.02266088209945849,73.90173913043478,,0.012355194669256164,-0.03902981937532424,0.09460359535148655,,,1.299999999999999,-8.299999999999999,2.658333333333333,3.053846153846154,-18.3,24.5
2006-08,32.9,27.5,2.200000000000003,-5.5,-3.799999999999997,-0.5,1.5,1.3000000000000003,-1.0999999999999996,1.7,6.7,76.97265393,11806.0,,67.6,8.5,-0.9000000000000004,4.399999999999999,-0.09999999999999964,-0.19999999999999996,-0.001659000455912718,9.9,-7859.0,,28.7,41.2,-3.8999999999999986,-0.20000000000000284,-0.29999999999999716,46.0,-1.1000000000000014,-0.5,-13.0,-1.3000000000000007,0.8000000000000007,0.40000000000000013,-3.299999999999999,-6.0,5.6,4.9,,2.6,0.002447981638640684,0.002836881335198882,0.0035067248092097714,0.0,0.0,,,,3.91877473909251,2.63,2.5,0.008559540704396795,0.00856609658066354,0.009365770518417804,0.02267561952937669,63.6395238095238,,0.00595696275603963,-0.013380300043772664,-0.4754047816803264,,,3.1000000000000014,1.299999999999999,2.6846153846153844,3.223076923076923,-7.1,36.9
2006-09,34.2,35.2,-1.7000000000000028,-2.1999999999999993,3.799999999999997,0.8000000000000043,-0.3000000000000007,0.7999999999999998,0.6999999999999993,3.4000000000000004,7.2,77.20526139,13594.0,,67.6,10.3,2.5,2.000000000000001,-1.3000000000000007,1.2999999999999998,-0.004690227222746479,9.8,5729.0,,29.6,40.4,3.8999999999999986,-2.8999999999999986,4.299999999999999,43.7,-8.3,-4.399999999999999,14.0,0.9000000000000021,-3.000000000000001,0.19999999999999996,2.799999999999999,10.1,-3.8,-1.1999999999999993,,2.5,0.0,0.012667305200765533,-0.002336449661019202,0.0,0.0,,,,3.922115353306858,2.68,2.5,-0.003918224734572817,-0.007763482308374314,0.015334271318835135,0.024042851410534638,59.83863636363637,,0.04649711343529983,0.1006412552924969,-0.9143189437579811,,,-6.500000000000001,2.5,2.692307692307693,3.1461538461538465,-6.4,26.7
2006-10,36.1,39.9,-1.5999999999999943,5.099999999999998,2.6000000000000014,1.8999999999999986,4.699999999999999,-3.2,1.3000000000000007,-4.1,6.7,78.81221744,13327.0,,67.6,11.6,1.1000000000000014,-1.2000000000000002,-0.3999999999999986,2.6999999999999997,0.0015153814083426198,9.7,5729.0,,31.9,38.7,3.0,4.899999999999999,5.8,46.5,10.8,1.3999999999999986,-2.5999999999999996,0.0,-1.7000000000000002,-3.5,0.10000000000000053,-11.1,1.2999999999999998,-1.8000000000000007,,1.7,-0.001223241742744463,0.0,-0.0011702751481905693,0.004408530284766066,0.0,,,,3.86582844254085,2.62,2.5,-0.00040273862807715943,-0.00517093941623159,0.014573531019387076,0.020222939088000658,59.86136363636364,,0.01204476272056798,0.0957568393772048,-0.4991882872987108,,,1.5000000000000009,-0.29999999999999893,2.728571428571429,3.3642857142857143,-15.0,29.0
2006-11,35.5,40.5,2.1999999999999886,-1.1999999999999957,2.6000000000000014,-5.399999999999999,-3.0,0.7,-0.8000000000000007,7.9,6.5,77.95077275,13784.0,,67.2,11.3,1.5,0.5999999999999996,-0.40000000000000213,2.0,-0.0015153814083426198,9.6,3488.0,,29.4,38.4,0.5,-1.8999999999999986,14.8,46.2,-8.1,-2.5,-1.3000000000000007,-0.6000000000000014,1.4000000000000004,1.5,-1.2000000000000002,3.7,-2.3,1.0,,2.0,-0.0012247398958962208,0.0,0.0,0.0,0.0,,,,3.7659619442568335,2.55,2.5,0.009820702238966028,0.007003070926091759,0.03539151983963862,0.023380811902217857,62.28649999999999,,0.00863740469933294,0.019598143541268875,-0.19202369353581927,,,2.1999999999999993,-0.5999999999999996,2.675,3.283333333333333,-17.3,27.1
2006-12,30.7,42.3,2.0,-4.0,-0.29999999999999716,5.899999999999999,0.5,-0.10000000000000009,0.09999999999999964,-4.2,6.6,79.64973875,11730.0,,67.2,10.7,-0.8000000000000007,-1.0,-2.3999999999999986,1.5,0.00905803294674623,9.4,-9665.0,,25.5,39.9,-3.5,9.100000000000001,-13.7,48.6,1.1999999999999993,6.5,-5.3999999999999995,5.100000000000001,-6.2,-3.8,3.0,0.8999999999999995,0.0,-4.5,,2.6,0.0,0.0013976242666382532,0.0,0.0,0.0,,,,3.9355886676042737,2.62,2.5,0.010909559754110454,0.008883885307692907,-0.005666383153286603,0.030076276736593854,54.62409090909092,,-0.07899013202412775,-0.010627235042480976,-0.4715134188030985,,,6.100000000000001,0.7999999999999989,2.583333333333333,3.0583333333333336,-10.6,28.2
2007-01,32.9,33.9,-2.299999999999997,8.399999999999999,-7.200000000000003,-4.399999999999999,-1.1999999999999993,-0.7999999999999999,-1.799999999999999,-1.9999999999999998,6.1,81.3587155,11441.0,,67.2,8.9,-3.6000000000000014,-8.200000000000001,-5.400000000000002,2.2,-0.0015039858452370325,9.2,-9665.0,,22.4,38.8,-1.5999999999999996,4.0,6.300000000000001,51.9,1.9000000000000004,-4.899999999999999,23.1,-6.0,6.6000000000000005,3.4,0.6000000000000001,7.700000000000001,0.09999999999999964,8.600000000000001,,2.6,0.010969031370573923,0.0490561569891943,0.0,0.07211604404318894,0.06381151274495389,,,,3.893154100957871,2.58,2.5,-0.005043273977459073,0.0003401167767043134,0.00917133580238172,0.014127604060096388,58.804,,0.014489815825489138,0.04144965436685322,-0.5461885651367512,,,2.8999999999999986,14.500000000000002,2.56,3.03,-18.3,21.9
2007-02,38.0,31.4,-2.5999999999999943,-5.0,6.799999999999997,5.0,4.899999999999999,0.20000000000000007,0.5999999999999996,0.0,5.8,84.04897623,8410.0,,71.8,8.8,3.1999999999999993,2.200000000000001,-0.1999999999999993,-3.2,0.004355342170421217,9.1,-1090.0,,21.6,37.0,2.9000000000000004,-10.600000000000001,6.1,45.9,-1.3000000000000007,2.3999999999999986,-4.900000000000002,3.299999999999997,-3.1000000000000005,-1.7000000000000002,1.1999999999999997,-3.1000000000000014,-2.9,-6.3999999999999995,,3.2,0.006042314455963371,0.0,0.00467290569939216,0.0,0.0,,,,3.869668001530388,2.57,2.5,-0.011566586226043007,-0.013925576022209896,0.0028278054834949273,0.01638397468019903,62.45499999999999,,0.05328643391899046,-0.015676685055394657,0.4513413564945311,,,-2.5,1.7999999999999972,2.533333333333333,3.1846153846153844,-15.6,23.0
2007-03,29.7,22.1,-4.300000000000004,6.0,2.4000000000000057,1.1999999999999957,-3.8999999999999986,0.09999999999999998,1.8000000000000007,-9.700000000000001,5.7,83.745111,8161.0,,71.8,8.8,2.8000000000000007,6.2,-0.8999999999999986,1.7999999999999998,0.0020958091503722187,8.9,-1090.0,,21.7,39.0,-0.8000000000000007,-6.600000000000001,-6.9,44.3,4.800000000000001,0.0,-5.699999999999999,2.0,0.10000000000000009,1.8,-0.19999999999999973,4.199999999999999,3.6999999999999997,6.1,,3.6,0.004807701568102729,-0.005333345975362391,0.006968669316093745,0.0,0.0,,,,4.010516332242967,2.67,2.5,0.008289685423727988,0.009608859106636558,0.01596405707876869,0.025903535281592838,67.59850000000002,,0.10469946520672391,-0.02519874545701306,0.6089504382213686,,,-4.1,0.8000000000000043,2.516666666666667,3.1,-11.4,47.1
