period,a6_11,a6_12,a6_13,a6_14,a6_18,a6_20,a6_22,a6_23,a6_25,a6_26,a6_29,a6_32,a6_36,a6_38,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_64,a6_65,a6_66,a6_69,a6_70,a6_72
2020-08,2.776650189943275,97.56090039,103.10550583129915,5.546415916173314,97.2,7.3,0.17229999833293563,-0.0018814680997056854,7454.923092,-1.0999999999999943,1.9000000000000004,2.8,0.5999999999999996,-10.2,,-0.1071811361200381,-0.002914038001849306,0.0017346058122083008,0.0,0.0,0.0,0.9497052540951684,0.34,0.25,0.012407722830734436,0.0210969969696011,0.004355598683893902,0.005559329765528531,45.02,0.035749497464917734,0.03877696476235104,12.991857142857144,47.59095238095239,2.001748886273892,1.801731519170399,34.7
2020-09,2.821702030761274,98.86223882,99.02744471089795,9.693563838294146,98.7,5.8,0.35545468753350296,-0.003773589383639475,33881.600905,1.9000000000000057,2.0,18.6,-2.4000000000000004,-8.7,-1.9000000000000057,-0.5,0.001943635208570882,0.006908490343811913,-0.0008206812114295303,0.0,0.0,0.9811859152875626,0.35,0.25,-0.014507408649381048,-0.022093807259476073,0.011182481473646533,0.0062179081174029704,41.87363636363636,0.04181549008207597,-0.022511151782898198,13.546636363636363,44.68318181818183,2.01764705882353,1.9352941176470588,28.8
2020-10,2.8762232357390887,101.47614058,92.37668161434978,7.2793987796356125,100.5,9.9,-0.2661095871976529,0.0,31041.613608,1.5999999999999943,1.2,6.5,2.1000000000000014,-8.3,-3.5,-0.4000000000000057,0.003875973844692737,-0.0008609557139651614,0.0,0.0,0.0,0.9447613400704524,0.35,0.25,-0.014416298868728639,-0.019232330187842095,0.0016126502014124355,0.006049669686554182,41.52409090909092,0.029953620441883988,-0.003065746291432081,13.958545454545456,43.400454545454544,2.0125,1.9764705882352944,33.2
2020-11,2.9542475993151656,101.01831173,103.65401084784472,3.38656211578568,98.5,10.7,-0.9475720312552443,-0.01045140154770774,32051.897015,-1.7999999999999972,-5.7,0.3,-4.800000000000001,-10.7,-4.299999999999997,0.2999999999999971,-0.00484731923432502,-0.0008616975974815588,0.0008206812114295303,0.0,0.0,1.1206174600982663,0.35,0.25,0.01651598468737525,0.024801713057131636,-0.010074620469072926,0.006406223545365464,43.98,-0.02371384707255908,0.007981036653187834,13.631428571428568,46.13999999999999,1.9875000000000005,2.05625,32.6
2020-12,3.05875391157309,100.76685656,100.71635211461634,1.5329047677915,99.0,4.4,0.42744401482694006,0.005714301263438415,15786.250675,-0.0999999999999943,4.8,10.8,1.1999999999999993,-9.0,-2.200000000000003,-0.0999999999999943,0.0019417481829107075,0.0,0.0016393446294324932,0.0,0.0,1.2577557610206602,0.36,0.25,0.004385097718418329,0.005637160751959414,-0.025411417422859017,0.006144584854983037,50.21818181818182,0.11267461162405157,0.02784319633132104,15.25721739130435,49.16391304347826,1.999946087554047,2.0901323877358102,31.0
2021-01,3.1539316992492026,99.81496614,87.68315682576528,0.7730520949252679,96.7,-6.7,0.37267528528517335,0.014144507386165017,24415.394227,0.2999999999999971,-3.5999999999999996,10.2,-5.699999999999999,-11.2,-2.700000000000003,0.0,0.012530284425624316,0.01199671628763177,0.01624731109390254,0.03166491464396781,0.05691557161334959,1.279437696769715,0.36,0.25,0.007825308616017601,0.0059977565373445785,0.00401754507122476,0.0019695623876216928,55.3215,0.07213865650776308,0.01900431609432851,16.398523809523805,51.95571428571428,2.01764705882353,2.1294117647058823,34.6
2021-02,3.219705789073903,98.23105682,96.7416968361404,0.7640455131534792,99.8,-3.9,0.26640467400449586,0.005602255548669888,20290.800529,0.4000000000000057,4.5,14.1,0.9000000000000004,-8.4,-2.799999999999997,0.0,0.006682602434366913,0.005944815809320048,-0.0016129035754648413,0.0,0.0,1.4935253142852796,0.36,0.25,0.0073728522726099754,0.007617224330402905,0.004962594493083117,0.005309275031578409,62.28150000000001,0.02428875260153074,0.06415548833083551,16.801700000000004,56.622,1.996358757156776,2.184453789759678,42.0
2021-03,3.2651545856456803,100.60469985,119.81041131105398,0.7741529904856722,105.2,8.2,0.3053816495511821,0.00464469018932423,16210.626462,2.299999999999997,-2.3,2.6,-0.40000000000000036,-5.2,-1.5999999999999943,1.4000000000000057,0.014171233848838227,-0.0025434519858302806,0.0008067769699406924,0.0,0.0,1.8696486147739595,0.36,0.25,-0.00589392668877764,-0.00987445086414418,0.0027828382496366544,0.007385664237858691,65.70217391304348,0.04254771079056985,0.2250350771185422,17.532000000000004,60.10217391304349,2.048580979378998,2.0638982342041228,42.6
2021-04,3.3046725858124053,102.82103358,113.54820308043354,1.2794490096367377,105.1,6.3,-0.4610349592629752,0.00462321674145727,19308.903342,0.4000000000000057,2.4000000000000004,10.6,5.0,-7.4,0.4000000000000057,3.299999999999997,0.007476670343020686,0.00676821534613925,0.00562928708095356,0.0,0.0,1.860483976272584,0.36,0.25,0.009999103014028954,0.012982758369165737,0.0048265562573348575,0.006931591647127533,65.32857142857144,0.05172863714973097,0.11287812515380558,18.462772727272725,60.995,2.0693740702482963,2.043713087991061,41.6
2021-05,3.318512216514228,99.05038415,115.14754098360656,2.081659374929378,108.7,-0.3,1.2755429968271879,0.002763705121617832,3441.970505,0.0999999999999943,1.2999999999999998,16.5,5.699999999999999,-3.7,1.2999999999999972,4.599999999999994,0.0092679069307815,0.0025263171331113554,0.0008016032493367575,0.0,0.0,1.741594651727828,0.4,0.25,0.014621417586933028,0.011570855158027804,0.000655672106955052,0.008707283873253147,68.30904761904762,0.1347886617608145,0.01893947272670682,21.12685714285714,64.31666666666668,2.067603267653645,2.206241437951247,44.2
2021-06,3.257705585745572,99.75968794,102.91144359078044,2.9120493937538123,116.0,5.1,0.7259370033829362,0.003673098711860945,-8902.681612,1.2000000000000028,5.7,27.6,6.300000000000001,-4.2,4.400000000000006,5.099999999999994,0.008268306176947071,0.0008406894147929833,0.0,0.0,0.0,1.672530406268727,0.66,0.5,0.001728774921532228,0.002680710078297288,-0.007812013471838242,0.01011558459790507,73.40818181818182,0.06756973478473816,0.04530963365029306,22.603727272727276,68.14454545454545,2.0842978162835624,2.2058889852794423,49.8
2021-07,3.11190112171223,101.23453774,,3.0763432079909148,117.5,0.2,-0.4274440148269396,0.00548447444216027,-10451.130879,2.4000000000000057,-7.0,29.7,-1.3000000000000007,-4.2,5.200000000000003,7.799999999999997,0.01633430146309145,0.0008399832497243409,0.0,0.0,0.0,1.7179902001419067,0.76,0.5,0.00047968533562414706,-0.007485639561022772,0.009286224652861108,0.008626513769751654,74.29363636363635,0.128896026354258,0.19483423120636517,25.71336363636365,68.81045454545455,2.1396126514819875,2.1957826749978104,45.8
2021-08,2.932163999213709,98.64352682,107.64172037353676,2.461594754254898,117.8,-0.2,-0.08338160893905111,0.0009111617942449968,-27750.305192,0.2999999999999971,-2.3,24.8,0.40000000000000213,-2.7,,7.832618025751059,0.01163324081400674,0.005025136202673863,0.0008009611962043195,0.0,0.0,1.7377855793346064,0.99,0.75,0.01191795581404076,0.009586881976932027,0.010727732319242733,0.009547005972763145,70.51363636363637,0.1910954328288259,0.13004781389572018,31.127954545454543,66.84136363636364,2.0933333333333333,2.3866666666666663,42.2
2021-09,2.7937074637330053,95.98152979,101.02246737521862,1.3149481507775695,118.9,-0.9,-0.07696104113612823,0.002728514653203895,-16498.845984,1.4000000000000057,-5.6,30.2,0.29999999999999716,-2.7,7.900000000000006,9.299999999999995,0.007092228309491411,0.00416840953717923,0.003995211067288729,0.0,0.0,1.8965170313553588,1.24,0.75,0.0022720827723867743,0.00551856776375903,0.023736769276524683,0.009817356628907703,74.87636363636364,0.28218705532206556,0.12995946970508837,41.2765,70.70818181818181,2.120769230769231,2.6000000000000005,45.7
2021-10,2.6978743919563963,97.16692386,109.62307252998286,0.2481407451410635,117.9,-1.1,0.30010459245033805,0.005434795985957308,-16851.831351,2.5999999999999943,-2.4000000000000004,33.6,0.3000000000000007,-4.4,9.5,9.900000000000006,0.019248188304916702,0.009109793848897318,0.002389487397381096,0.0,0.0,2.336489451194764,2.18,1.5,-0.006260692048882355,-0.0068552110790527365,0.016956245167659034,0.008549364282263383,83.74619047619048,0.28148506119847916,0.6419808397797535,54.69533333333334,78.97238095238097,2.174723491164396,2.855555555555555,49.1
2021-11,2.59259029611413,102.21375777,102.43734508399888,0.0056945688928972,116.0,-1.4,-0.8544153281560677,0.0027063615977427347,3822.274243,0.7999999999999972,8.2,28.1,-0.3999999999999986,-4.1,14.099999999999994,11.599999999999994,0.012058716320127338,0.0008240626753934777,0.0015898254540998025,0.019717741255638188,0.0,2.618002544105166,3.19,2.75,0.004462385757618037,-0.003157746272545836,0.0020713082345089617,0.009219659700036686,80.84954545454546,-0.06502641096173445,0.15554350644360054,51.251863636363645,71.59045454545455,2.1900000000000004,3.599999999999999,56.4
2021-12,2.4704874918609985,98.46910968,108.64450827520176,0.414806147748657,112.7,1.2,-0.10109611687136866,0.00269905696916517,-16239.817127,0.7999999999999972,1.1999999999999997,27.7,-1.0,-2.6,14.599999999999994,13.5,-0.0008565311016166532,-0.0016488049901841606,0.00158730192057277,0.03421276526974015,0.0,2.617613773821876,4.08,3.75,-0.0005685587190020769,0.005162041861197508,-0.015706530891421266,0.008177930921032583,74.80391304347826,0.5140460513682186,-0.13759006842688354,85.6953043478261,69.32478260869566,2.2176614050167283,3.8106149381280687,48.1
2022-01,2.373372063181193,102.23935639,111.9063434075058,1.0001491587219762,113.1,14.0,-0.5373926511507126,0.008944603462898826,7578.201582,-0.5999999999999943,1.9000000000000001,28.9,1.5,4.6,18.8,13.200000000000005,0.06630431339348064,0.04516896836791151,0.02428634837762722,0.12260232209233202,0.05149971403943443,3.124185514141264,4.36,3.75,0.027670488496792878,0.0602207174016538,-0.0006292972448420642,0.0055123002265453636,85.57238095238095,-0.5624453527136426,0.10549182102469207,48.83038095238095,75.88047619047617,2.1952850905695924,3.2498206648505588,51.7
2022-02,2.345192788278337,99.21816083,112.3901009443178,0.7627793367255167,115.1,9.7,0.24014112768278095,0.008865306289562724,-7473.501548,1.5,3.0,32.8,-3.900000000000002,1.4,21.40000000000001,19.40000000000001,0.02220551191249065,0.02184174191504873,0.02748264569383263,0.0,0.0,3.031199942165375,4.73,4.5,0.006799621897890518,0.007958194636583649,0.040645542260687506,0.0056345435421754075,94.1015,0.12376721281807779,0.1503232663958477,55.2639,80.9825,2.165121689143296,2.974281771012195,47.4
2022-03,2.379619800537878,100.77842076,106.11752079420444,0.3097921823546989,106.7,-0.3,-0.6493445579015524,0.024412720669885424,-12740.612626,7.0,-10.2,30.6,-1.8999999999999986,-0.7,22.90000000000001,21.3,0.0414806011207185,0.013031997390577033,0.001504891179419765,0.0,0.0,3.527307769443677,5.06,4.5,-0.0056938348335000555,-0.01344949888872371,-0.011697157275271763,0.007275493907716424,112.46304347826086,0.2435976530527979,0.9146654950028481,70.50739130434782,89.7613043478261,2.152777777777778,4.505555555555556,69.5
2022-04,2.4197968845162783,99.58960031,90.21110831867304,-0.3844793543690222,106.5,2.8,0.27286698666664044,0.00686697977417694,-29033.597959,-0.2999999999999971,5.6000000000000005,34.3,-1.1999999999999993,-1.7,27.200000000000003,24.700000000000003,0.023057920016852584,0.05482854601203524,0.004501132880792014,0.0,0.0,4.01302664446513,5.47,5.0,0.01897520899265892,0.028652195789537593,-0.004484016688664383,-0.009680713924719697,105.917,0.10092046059186366,-0.07270144583665683,77.99447619047619,93.05285714285716,2.206677589537,4.744241959104099,58.9
2022-05,2.4327908216771834,101.30464178,91.58878504672896,-0.4724933123537457,107.0,-1.5,0.18232155679395445,0.011059236493975,-28388.585971,2.0999999999999943,5.8999999999999995,29.2,0.5999999999999979,-3.1,35.30000000000001,26.599999999999994,0.018937201019750383,0.01786399773835523,0.01338309937562876,0.0,0.0,4.613011157774493,6.19,5.75,0.0014448259692398935,-0.00562985301207064,-0.00054793967059652,0.008034470005636507,111.95954545454546,0.008856125848916818,0.01390241112179802,78.68827272727272,94.15318181818184,2.2822521251219072,4.979909209677256,57.8
2022-06,2.439681994780186,102.79345026,90.57591623036647,-0.403893256096239,105.7,-6.0,0.01183445764700286,-0.000846381768681681,-15803.016166,1.4000000000000057,-0.6999999999999997,24.0,2.3000000000000007,-3.8,39.19999999999999,27.90000000000001,0.013615402017998157,0.009164674649563942,0.005891033237237053,0.0,0.0,5.122339317682441,7.23,7.0,0.00459150030141231,0.007032377786155841,0.003909469885527983,0.008731455392695153,117.50318181818184,0.12243258868657847,0.049163963782243414,88.93686363636363,98.94136363636365,2.4714285714285715,5.971428571428571,49.1
2022-07,2.4465345423114653,102.39655317,,-0.2490346108820925,100.5,-0.6,-0.21357410029805912,0.007591769908213308,-22484.509447,2.700000000000003,-5.6,28.3,-2.1999999999999993,-2.9,39.80000000000001,26.8,0.0028429301308339205,0.01393750784378156,0.0,0.11568439899946181,0.0,4.402221928863527,7.31,7.0,-0.005313652345794395,0.0020126893690015635,0.027301634236614802,0.003981239346703802,105.12380952380953,0.4251583946563384,-0.0070060450517777095,136.05852380952385,89.50285714285715,2.493553219110106,6.192437535430851,47.9
2022-08,2.433928376972936,103.15935383,90.6376208542406,-0.4684765216236168,98.5,-3.8,0.0492710490067827,0.004192878260036004,-29258.877997,2.5999999999999943,-3.0999999999999996,24.1,-1.0,-7.3,,26.76616915422887,-0.001420454784291536,-0.003466207976486224,-0.0007344840579914802,0.0,0.0,4.1070171757374645,7.26,7.0,-0.0024411205106371625,0.0013104444281291094,0.030802124923468455,0.004036198885884801,97.7408695652174,0.4337213348977018,-0.27793316169419024,209.9367826086957,89.92999999999999,2.492763687866703,6.678915947233751,40.3
2022-09,2.400522892363328,103.3514347,90.33288948069242,-0.7765960929517075,94.2,-0.3,-0.10536051565782634,0.021524009745093053,-12570.615517,-2.0,0.7000000000000002,21.9,-0.8000000000000007,-7.1,38.30000000000001,25.200000000000003,0.012010034857532048,0.012422519998557036,0.0014684290450670545,0.0,0.0,4.721319567326138,7.25,7.0,-0.002447094165369812,0.006006024060211779,-0.012609918981883794,0.0036363403835864005,90.57090909090908,-0.09523864944159222,-0.09315021079530661,190.86527272727272,83.22136363636365,2.757142857142857,6.678571428571429,36.2
2022-10,2.352230558287629,99.97884569,93.50091169575413,-1.012232904749448,92.8,-4.2,-0.1198011998126205,0.011400774951373371,-25785.177918,-2.200000000000003,-8.1,24.9,2.5,-8.2,33.599999999999994,25.8,0.005602255548669888,0.01969503389155136,0.002198608434202498,0.014120902159967308,0.0,5.517629275737765,7.31,7.0,0.007233304593519563,-0.022023263435498208,0.007185602764391064,0.0031772405487302535,93.59380952380953,-0.21650163951326196,0.10000105403617487,153.7097619047619,85.54809523809524,2.6733333333333333,6.153333333333332,39.7
2022-11,2.2976077474420697,102.76183559,93.74915983331093,-0.9493783099953276,94.1,-4.0,0.17589066646366414,0.0,-26425.988991,-1.7999999999999972,-0.3000000000000007,23.5,-4.5,-5.9,27.099999999999994,24.099999999999994,-0.010530107829910484,0.0006722689328828579,0.0007317965932145398,0.11316933545406371,0.0,5.112413284937542,7.25,7.0,0.004045858519543977,0.021328758676268933,-0.0042568782067000654,0.0038216514749329633,90.8518181818182,-0.19368257142225076,-0.07716199267627366,126.64445454545456,80.00136363636365,2.4941438252617383,7.257215951922228,32.7
2022-12,2.2738817883014604,102.75033364,84.37618028452725,-0.565603678539636,96.1,-4.9,0.0,-0.012220111334775297,-2428.3021,-0.7999999999999972,4.300000000000001,22.8,-2.6999999999999993,-9.4,29.599999999999994,21.3,-0.010642172096145153,-0.010810916104215806,0.0007312614585464061,0.0,0.0,4.710732332077027,7.26,7.0,-0.004406283825301394,0.009335360388922354,-0.03537027338692056,0.0023002759783956606,81.34142857142857,-0.0786290155486542,-0.3876605311040022,117.06795454545455,77.26181818181819,2.7293101434226057,6.950086338946699,27.2
2023-01,2.29832908047392,100.1807939,91.61347780911385,0.0698669978224979,98.3,-7.6,0.2876820724517808,0.004905978768854347,8102.00077,-2.0,4.1,24.9,7.699999999999999,-14.2,27.90000000000001,20.099999999999994,0.05684135613279029,0.04516039611885336,0.051987497817025385,0.14442798384873612,0.1511208845454055,4.468307174093073,7.21,7.0,0.024657442189776724,0.069778361182669,0.014359865591419663,0.0011688576382482552,83.99772727272727,-0.5515816406975445,-0.15247776566977767,67.4355909090909,78.48090909090908,2.588339164264576,4.844167190370386,18.3
2023-02,2.3594004881600643,100.81641098,87.04670728169422,0.467940246022612,98.6,-7.3,-0.05001042057466121,0.009740336748384593,15448.878966,-1.5,-3.5,27.9,-2.0,-15.9,25.5,19.0,-0.0033749610165259014,0.03383661450237341,0.004845976946140418,0.0,0.0,4.612445625045778,7.2,7.0,0.013276463680404582,0.011091276675624151,-0.00548063857636194,0.002083715207323422,83.53750000000001,-0.1327638357739236,0.00985753849429516,59.05145,77.5915,2.6785060059238357,3.801970840073033,19.6
2023-03,2.449857548935167,102.90704217,86.98254999363138,0.4230164433361758,98.1,-6.9,0.32918180335853364,0.010446057222369909,17334.28147,-0.9000000000000057,6.8999999999999995,22.3,3.1000000000000014,-16.3,22.200000000000003,16.0,-0.010193768189542318,0.052579347167492685,0.0020696799385255815,-0.013889112160667239,0.0,4.6664316498532505,7.18,7.0,-0.0013892508963584405,0.0028526168314000344,0.007255057895179107,0.0036951099697226653,79.20695652173913,-0.13998973579884133,-0.09103874080367402,51.33739130434783,74.70521739130434,2.555459071301628,3.7486333949577872,13.8
2023-04,2.5368128093264084,100.39933198,89.17712691771268,0.0081204603219197,99.1,-4.4,0.14571181118139376,0.005579926793474854,8754.904526,-2.9000000000000057,-2.5999999999999996,20.0,-1.8000000000000007,-15.7,11.599999999999994,10.200000000000005,-0.011679967889773657,0.028766292286459993,-0.0006894174695677435,0.0,0.0,4.646403153559368,7.18,7.0,0.008134347379054496,0.007567433243569788,0.016640438889588438,0.014345978798004921,83.36894736842106,0.08348980288939067,-0.09776188642433403,55.807550000000006,77.6415,2.649411764705883,3.5158823529411767,3.8
2023-05,2.595049720346622,101.20600574,88.41829085457272,-0.13925530692075,95.8,-2.2,-0.1625189294977749,-0.0015910902322424647,9411.847155,-0.7000000000000028,-5.8,20.4,0.3000000000000007,-15.4,0.0999999999999943,6.400000000000006,-0.0076309770233145,0.023449744795784433,0.0,0.0,0.0,4.499982151787169,7.17,7.0,-0.005271129076633407,-0.004801835494906648,0.003810045945414231,0.003841378362455572,75.69478260869565,-0.08299448196846626,-0.39121773159564455,51.36282608695651,72.5408695652174,2.5000000000000004,3.2333333333333334,7.2
2023-06,2.628154970700606,102.33524313,90.81721051111754,-0.2056960888449495,94.1,-1.2,0.3807724955177929,0.003972988936776112,18014.087871,-0.0999999999999943,-6.1,21.5,-2.3000000000000007,-14.1,-10.200000000000005,3.5999999999999943,-0.0034879700517187473,0.0016944370052405233,-0.0006898930939378545,0.0,0.0,4.347581720190916,7.13,7.0,-0.00582180034216595,-0.0037947709385033335,0.014298220648406357,0.003567729284192467,74.97863636363637,-0.04476407797135984,-0.047001165232205225,49.11431818181818,72.5409090909091,2.454050708067561,3.095500066545308,9.7
2023-07,2.651699616995693,99.64635861,,-0.144499429563998,91.9,-2.4,0.07598590697792207,0.004746844356219526,-6211.726745,0.0999999999999943,2.299999999999999,22.2,0.9000000000000004,-17.4,-14.299999999999995,1.4000000000000057,-0.001398601626583229,-0.007363386427468477,0.0034447157727823807,0.0,0.0,4.148892205872787,7.1,7.0,-0.004279295644337822,-0.0034117540135856217,0.01687470440228367,0.00235131544638989,80.16,0.043862196909240314,0.09580854954488523,51.31652380952381,76.87095238095239,2.5010504378730745,3.055123297348288,9.4
2023-08,2.678834522135299,100.15639619,91.3412335039052,-0.2804867059346332,89.9,-2.4,-0.1910552367627092,0.003938563578928189,-6462.959905,1.2999999999999972,4.4,26.4,-3.700000000000001,-14.1,,1.412872841444246,0.002097169590723702,-0.00799091010103048,-0.0006879945231812457,0.0,0.0,4.261232622042117,7.1,7.0,-0.007731544400159329,-0.005099612645328655,0.0065413705681507395,0.003602262154917213,85.10434782608695,0.026422784361042062,0.46783214066037887,52.69052173913044,81.58739130434783,2.386571558079074,2.6966451474122146,6.9
2023-09,2.6946937039546364,98.35740949,90.10908018867924,-0.330256696455234,90.2,-4.2,-0.04255961441879608,0.0015710922320408827,11451.144763,2.0,-6.6,26.3,-1.0,-15.0,-16.400000000000006,1.7999999999999972,0.0027894020875782743,0.0034324976493245174,0.004806051132098865,0.0,0.0,4.494145252607346,7.1,7.0,-0.008414203134488929,-0.016511993691775473,0.0065442305390597255,0.0024452817709992303,92.58714285714284,-0.038303065996610375,0.18307884836681432,50.71047619047619,86.23285714285714,2.3858311906649674,2.6502239983604508,11.3
2023-10,2.700665119550725,101.35944363,92.56163811115754,-0.3020621325029962,90.6,-0.8,0.18232155679395468,-0.0015710922320408827,14269.05961,0.7999999999999972,8.7,23.8,1.1000000000000014,-14.3,-13.400000000000006,0.7999999999999972,-0.0006966214144474847,0.004558412451705962,0.0006846970483174175,-0.020692133678819502,0.0,4.719649253817472,7.01,7.0,-0.008126858749454513,-0.013573389092599975,0.016970987051418973,0.004171853097624023,88.70409090909091,0.02048425178549218,0.040754437778223074,51.75995454545455,83.91090909090909,2.346942301776078,2.809385807242581,11.8
2023-11,2.721930636622551,100.1200104,88.31373673644967,-0.3744716508157817,90.3,-1.5,0.916290731874155,-0.00710062154957658,27766.127999,-1.0,-0.5,23.4,1.3999999999999986,-9.6,-9.700000000000005,0.2000000000000028,-0.004189950263854492,0.0,0.002051282770557883,0.0,0.0,4.423801182200116,7.06,7.0,0.0019707970187887724,0.0038618017674902916,-0.01259918966000484,0.003250896285237559,82.03,-0.09604952915789289,-0.12557724993816666,47.01972727272727,76.64954545454545,2.320964221702869,2.8331505698505577,17.8
2023-12,2.7487133450401724,102.70335047,92.46493584004774,-0.3379174461491555,92.9,-1.4,0.3746934494414107,0.0023724803536309125,4624.861449,-1.2000000000000028,2.3000000000000007,27.2,1.700000000000001,-12.6,-16.200000000000003,0.7999999999999972,-0.004910567566681401,-0.0028465718054295763,0.0,0.0,0.0,3.972312976652447,6.77,6.75,-0.006464378768987089,-0.005839552721178087,0.00807441291603439,0.0016357655013408134,77.324,-0.24307991838014287,-0.20224012165729244,36.873285714285714,74.31761904761905,2.3469284406569533,2.8948657369134443,19.7
2024-01,2.7733121007665944,100.37137866,,-0.2080588080237007,90.4,-0.8,-0.9343092373768332,-0.0015810279973189623,7255.067734,0.2999999999999971,-4.300000000000001,25.9,-1.9000000000000004,-7.6,-19.0,1.4000000000000057,0.024315195832018688,0.012464750619987086,0.02028467117150523,0.09154807044616398,0.08774161153970272,3.880892895053517,6.55,6.75,-0.0046043506613244745,-8.249123535275515e-05,0.009035801474404082,0.0023372642315386827,79.14954545454545,-0.10527537887685234,0.013863729644559175,33.188782608695654,74.40521739130435,2.26393639169507,2.491974612413918,13.6
2024-02,2.8182089784477835,100.00411294,,0.4430324093739937,90.0,-1.0,-0.19415601444095754,0.00630916919326463,35003.63346,1.2999999999999972,-3.5999999999999996,26.1,-6.9,-9.2,-19.8,-1.7999999999999972,0.005475715255963465,0.014533514616167587,0.008663832933732962,0.0,0.0,3.7595547903987336,5.98,6.25,-0.019462444462723383,-0.02210357305316002,0.00718679704430869,0.002801838219287589,81.71619047619048,-0.11011777750408536,0.23932488605014934,29.728142857142863,75.35952380952382,2.25256730249681,2.3726466806988147,8.2
2024-03,2.853894261493638,100.43516996,,0.8377038316764203,90.8,2.0,0.6359887667199966,0.006269613013595077,40024.216645,0.4000000000000057,3.5,25.5,5.5,-10.1,-18.700000000000003,-0.9000000000000057,-0.0006828269299106182,0.0033241027838393222,0.000663349941405933,0.0,0.0,3.823762729568484,5.61,5.75,0.003040216077940805,-8.434192220274639e-05,0.007834517046617862,0.004273041976521341,84.6655,0.02765856473904771,0.08547886338956623,30.561857142857143,77.47,2.1996468968025438,2.098125930182532,6.7
2024-04,2.858848922167641,100.77366796,,1.0564812599557007,92.6,0.9,0.4054651081081644,0.006230549750636527,29301.985405,0.4000000000000057,-0.40000000000000036,25.2,-1.299999999999999,-13.6,-13.200000000000005,0.0,0.0020470836217238997,0.004415018209116717,0.010554187678690319,0.0,0.0,4.20470033894857,5.52,5.75,0.0007356322170828378,0.004628274345033212,0.004015160763113812,0.005004845292059912,89.0,0.09824268775065548,0.11425128737749213,33.716772727272726,80.61863636363637,2.188235294117647,2.247058823529412,0.4
2024-05,2.850986081836125,98.74053597,,0.8870272238032978,93.2,-0.4,-0.45953232937844013,0.002326484182343158,10548.514413,-1.4000000000000057,-1.5,26.4,3.0,-13.5,-13.400000000000006,1.4000000000000057,-0.011655942728361346,0.0032985186586644843,0.0,0.0,0.0,4.156338874297369,5.11,5.25,0.01224206774386083,0.01764213186568231,-0.004885133012226817,0.005482347737167714,82.99652173913042,0.08349392870550965,-0.07384234417629665,36.65278260869565,78.13391304347827,2.1575602180234625,2.174317315269544,5.4
2024-06,2.829246848029857,99.75497865,,0.704417430541177,93.1,-1.5,-0.6109090823229733,0.0015479879252149331,31138.0412,0.0999999999999943,4.4,28.8,-4.4,-14.0,-10.099999999999994,1.0,-0.002762432695909922,0.004381168015563652,-0.0013131978249605325,0.0,0.0,4.211186823181153,4.71,4.75,-0.0024546582623781177,-0.0028085265445909613,0.0037563323879368227,0.0052112525162471,82.9985,0.015301822492670425,-0.15729560172646284,37.21795,78.256,2.1538760074971464,2.1798812847246025,12.0
2024-07,2.8082775289098136,98.98918518,,0.3480110655365968,93.0,-0.1,0.2595111954850847,0.005399164677770685,-7200.718678,1.7999999999999972,-1.6999999999999993,28.2,5.199999999999999,-10.7,-3.700000000000003,1.7000000000000028,0.005517255374754448,0.0016380020042383592,0.0013131978249605325,0.0,0.0,3.953085813536212,4.52,4.75,-0.016705298990059347,-0.020896781790356478,0.014024200317841462,0.005378781769788787,83.87913043478261,0.0014617012914071026,0.043241433521649664,37.27239130434783,79.05086956521737,2.0846629222074866,2.110374884931264,16.9
2024-08,2.7892714518745985,100.89239455,,0.1309664147599121,91.4,2.9,0.03774032798284699,-0.001539646185592325,11256.090688,-0.2999999999999971,1.5999999999999996,20.0,4.1,-11.8,,1.702786377708998,-0.004135085147802364,0.0032679767646159874,0.000655952794920367,0.0,0.0,3.781961904761576,4.36,4.5,0.005077793304394618,0.006818495207705055,-0.003572910144974628,0.004574516110803728,78.875,0.08913380638576074,-0.10099736664995307,40.74718181818182,75.56590909090909,2.15162609319596,2.108131835768416,20.8
2024-09,2.7675123600251625,100.3381196,,0.2656655123746748,90.3,4.9,0.03922071315328124,-0.0007707129475917895,23237.826596,-0.5999999999999943,0.5999999999999996,31.3,-0.8999999999999986,-10.4,-0.5,1.0999999999999943,-0.002073972399129431,-0.004359679929811122,0.0,0.0,0.0,3.768057331899009,4.2,4.25,0.0032179497267188495,0.004436453097502735,0.01619323117769511,0.005099053827063216,72.87095238095237,-0.08329212603826353,-0.23309388261353192,37.490761904761904,71.28952380952381,2.125,2.1562500000000004,18.3
2024-10,2.767452562890067,99.75534428,,0.671776811239259,90.8,2.7,0.22314355131420982,0.0038476384520702567,10966.805546,1.0,-2.9000000000000004,27.1,-4.9,-8.4,-0.2000000000000028,0.5999999999999943,0.0013831260849510585,0.008700435524729322,0.0006555228028899407,0.0,0.0,3.9822987021498246,4.05,4.25,-0.0037706394976044777,-0.00948272116512694,0.0009947629673021652,0.0065704220222784215,75.37695652173916,0.05408877006104218,-0.017299796465272965,39.5744347826087,73.6795652173913,2.158823529411765,2.2342866862716697,18.8
