sample,clock,model,omitted_report,n,mae,rmse,cnb_mae,cnb_rmse
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2026-05-14,33,0.5823349834453674,0.7252816690753164,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2024-02-15,30,0.6179072045455148,0.8327653405123745,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2024-05-09,30,0.598063887087655,0.828112892394381,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2024-08-08,30,0.5836459221172104,0.8224196123737991,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2024-11-14,30,0.4620006401247933,0.6471237804252042,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2025-02-13,30,0.5241028571942614,0.7639071777297044,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2025-05-15,30,0.48410987408844314,0.7040314336040344,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2025-08-14,30,0.5974556399598274,0.8269258726553375,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2025-11-13,31,0.5393274646715089,0.780053302698661,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2026-02-12,32,0.5837754265939232,0.8063675780935426,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,INDEPENDENT_BRIDGE,2026-05-14,33,0.5707672253429844,0.7947104975391883,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,RF_RESIDUAL_R15,2024-02-15,30,0.5640187126123289,0.7217689097180534,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,RF_RESIDUAL_R15,2024-05-09,30,0.5119915581261725,0.6628265139768605,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,RF_RESIDUAL_R15,2024-08-08,30,0.5757109005769837,0.7266952665222747,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,RF_RESIDUAL_R15,2024-11-14,30,0.5508412565902139,0.7077379315871912,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,RF_RESIDUAL_R15,2025-02-13,30,0.5444162010234265,0.7025505680715431,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,RF_RESIDUAL_R15,2025-05-15,30,0.5026122436963065,0.6368337916678962,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,RF_RESIDUAL_R15,2025-08-14,30,0.511834793734658,0.6658880495358623,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,RF_RESIDUAL_R15,2025-11-13,31,0.527027073124219,0.691036882933671,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,RF_RESIDUAL_R15,2026-02-12,32,0.5641556556446788,0.7136770558113315,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,RF_RESIDUAL_R15,2026-05-14,33,0.548147679812884,0.7026719709340362,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2024-02-15,30,0.28969713383548884,0.4139224993097939,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2024-05-09,30,0.3006737031879976,0.4180122103150309,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2024-08-08,30,0.304785011604636,0.4196723321790327,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2024-11-14,30,0.30021666915741274,0.41780176042020684,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2025-02-13,30,0.2909913133016523,0.41268465624980105,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2025-05-15,30,0.25257172490086793,0.3616329973628628,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2025-08-14,30,0.23526971813541606,0.33601087132221735,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2025-11-13,31,0.24703786858205812,0.36430536486974685,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2026-02-12,32,0.2828589210792207,0.4030122255861976,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,STABLE_LOCAL_CORE_R14B,2026-05-14,33,0.2770983233906311,0.397787442661549,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2024-02-15,30,0.5244470551095055,0.704736423198549,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2024-05-09,30,0.5606202617220564,0.7141858975362072,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2024-08-08,30,0.5226978890063861,0.7036220987251472,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2024-11-14,30,0.42506237760104626,0.5597993047260041,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2025-02-13,30,0.4942879679186561,0.6718193102892506,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2025-05-15,30,0.45381635160145517,0.6169032548796755,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2025-08-14,30,0.5328575812303263,0.7066579097401018,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2025-11-13,31,0.4740687478285541,0.6536631753881369,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2026-02-12,32,0.5123916498749235,0.6866249538470924,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,STABLE_PIPELINE_R14B,2026-05-14,33,0.5038360224732683,0.6780358504803932,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,STATE_FAST_R15,2024-02-15,30,0.41146743019988513,0.5316357555764095,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,STATE_FAST_R15,2024-05-09,30,0.41001051646553255,0.529837804323587,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,STATE_FAST_R15,2024-08-08,30,0.41057625709721424,0.5319183454559744,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,STATE_FAST_R15,2024-11-14,30,0.38271353700718697,0.509759641332012,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,STATE_FAST_R15,2025-02-13,30,0.40539730813972025,0.5264965536767973,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,STATE_FAST_R15,2025-05-15,30,0.3459524170728524,0.44807544398666865,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,STATE_FAST_R15,2025-08-14,30,0.35238064336257785,0.46767345118723314,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,STATE_FAST_R15,2025-11-13,31,0.34819455081726963,0.46560454797392453,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,STATE_FAST_R15,2026-02-12,32,0.3890624386955768,0.5118458726988407,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,STATE_FAST_R15,2026-05-14,33,0.38531101788178146,0.5080318385210766,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2024-02-15,30,0.4242685889352939,0.5585121853089373,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2024-05-09,30,0.43176982661119456,0.560097599646256,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2024-08-08,30,0.42769064058401807,0.560131460814145,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2024-11-14,30,0.39346570737987274,0.532356557993761,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2025-02-13,30,0.4178633752877881,0.5514709218123774,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2025-05-15,30,0.3588700240264854,0.47352969831417463,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2025-08-14,30,0.361914163451913,0.48645084493757246,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2025-11-13,31,0.3623376435073325,0.49382025673086655,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2026-02-12,32,0.4038121780216487,0.5388290997708537,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,TRANSMISSION_BOTH_R16,2026-05-14,33,0.3997458933940646,0.5344858587631593,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2024-02-15,30,0.4160220560823715,0.5436719253772694,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2024-05-09,30,0.4238198934621065,0.5451406009989427,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2024-08-08,30,0.40949725917838375,0.5418470951967864,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2024-11-14,30,0.3854641771569184,0.5216911035704337,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2025-02-13,30,0.40720254372676046,0.5370673421144199,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2025-05-15,30,0.34936512523612884,0.4628574059338811,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2025-08-14,30,0.3506784035660126,0.47062636344035175,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2025-11-13,31,0.35077726011816385,0.47700614394298324,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2026-02-12,32,0.3923299225632808,0.5234552641745752,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,TRANSMISSION_GOODS_R16,2026-05-14,33,0.3886100202871842,0.5194567502356219,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2024-02-15,30,0.41461028859269994,0.5361530093763444,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2024-05-09,30,0.42022777726591554,0.5369982658326496,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2024-08-08,30,0.42095429898438924,0.5391891674791258,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2024-11-14,30,0.39155696790235817,0.5159561253062296,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2025-02-13,30,0.4155569734910992,0.533756886885326,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2025-05-15,30,0.35533674789827663,0.45508243442778407,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2025-08-14,30,0.3619791100058186,0.4749240310800674,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2025-11-13,31,0.3574412570798968,0.47251205792981976,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2026-02-12,32,0.3982823064821788,0.5186421318984102,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,TRANSMISSION_OWN_R16,2026-05-14,33,0.394469926371976,0.5148397759440067,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2024-02-15,30,0.433372840868428,0.5628586963645112,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2024-05-09,30,0.43523895432613585,0.55931921868766,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2024-08-08,30,0.4499242994662425,0.5718970494355188,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2024-11-14,30,0.41139633627216576,0.5411642200092988,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2025-02-13,30,0.4380235306648984,0.5631823255806945,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2025-05-15,30,0.37895627723429326,0.4870737018386299,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2025-08-14,30,0.38744643240385035,0.5106697949232525,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2025-11-13,31,0.3819582002617037,0.5071782014106833,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2026-02-12,32,0.42231831487999266,0.5499175878411646,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,TRANSMISSION_SERVICES_R16,2026-05-14,33,0.41777926996799036,0.5454083410193866,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,cnb,2024-02-15,30,0.2850232651609711,0.3664473805092433,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,cnb,2024-05-09,30,0.2924677711402992,0.3821285081868645,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,cnb,2024-08-08,30,0.25758120871142315,0.346883073260452,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,cnb,2024-11-14,30,0.30250059833334336,0.3909388786508669,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,cnb,2025-02-13,30,0.30555471411739266,0.3922294848696333,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,cnb,2025-05-15,30,0.2945912558175779,0.3739879602757048,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,cnb,2025-08-14,30,0.2587774088437375,0.33774034475953657,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,cnb,2025-11-13,31,0.29068896645010295,0.37531830676343253,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,cnb,2026-02-12,32,0.28616271967604745,0.37128652827536635,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,cnb,2026-05-14,33,0.291155493208101,0.37666758725524474,0.291155493208101,0.37666758725524474
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2024-02-15,30,0.32818800798473974,0.46665202509526343,0.2850232651609711,0.3664473805092433
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2024-05-09,30,0.3577834005372959,0.4897667393113185,0.2924677711402992,0.3821285081868645
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2024-08-08,30,0.3812891829735,0.5022879244297591,0.25758120871142315,0.346883073260452
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2024-11-14,30,0.3698726422688799,0.49680977460609227,0.30250059833334336,0.3909388786508669
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2025-02-13,30,0.36748975074690005,0.4946286433526049,0.30555471411739266,0.3922294848696333
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2025-05-15,30,0.30874923066813825,0.4120806019833832,0.2945912558175779,0.3739879602757048
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2025-08-14,30,0.2993764193604073,0.4097304654714798,0.2587774088437375,0.33774034475953657
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2025-11-13,31,0.35441941147963846,0.48470732458073407,0.29068896645010295,0.37531830676343253
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2026-02-12,32,0.3583639416251043,0.48437953807713624,0.28616271967604745,0.37128652827536635
reports_2024plus,report,BLEND_DAMPED_TRANSMISSION_R16,2026-05-14,33,0.34892184327424164,0.4772907403636211,0.291155493208101,0.37666758725524474
reports_2024plus,report,DAMPED_ADAPT_R16,2024-02-15,30,0.3560928416770832,0.48563908175818743,0.2850232651609711,0.3664473805092433
reports_2024plus,report,DAMPED_ADAPT_R16,2024-05-09,30,0.3528178480598337,0.48157434721696146,0.2924677711402992,0.3821285081868645
reports_2024plus,report,DAMPED_ADAPT_R16,2024-08-08,30,0.39259697808398875,0.508697738080896,0.25758120871142315,0.346883073260452
reports_2024plus,report,DAMPED_ADAPT_R16,2024-11-14,30,0.3747303062278477,0.5004053157786711,0.30250059833334336,0.3909388786508669
reports_2024plus,report,DAMPED_ADAPT_R16,2025-02-13,30,0.37325313888860134,0.498738819292726,0.30555471411739266,0.3922294848696333
reports_2024plus,report,DAMPED_ADAPT_R16,2025-05-15,30,0.32293235720803354,0.4271668496962962,0.2945912558175779,0.3739879602757048
reports_2024plus,report,DAMPED_ADAPT_R16,2025-08-14,30,0.3120212616467584,0.4209648065554633,0.2587774088437375,0.33774034475953657
reports_2024plus,report,DAMPED_ADAPT_R16,2025-11-13,31,0.3644095605015416,0.4912144499033528,0.29068896645010295,0.37531830676343253
reports_2024plus,report,DAMPED_ADAPT_R16,2026-02-12,32,0.3693928146441633,0.4916584170701501,0.28616271967604745,0.37128652827536635
reports_2024plus,report,DAMPED_ADAPT_R16,2026-05-14,33,0.3598842359031715,0.4846159447904691,0.291155493208101,0.37666758725524474
reports_2024plus,report,DAMPED_P80_Q001_R16,2024-02-15,30,0.36456604046691893,0.5018750951242914,0.2850232651609711,0.3664473805092433
reports_2024plus,report,DAMPED_P80_Q001_R16,2024-05-09,30,0.3612910468496694,0.4979429136683478,0.2924677711402992,0.3821285081868645
reports_2024plus,report,DAMPED_P80_Q001_R16,2024-08-08,30,0.40107017687382446,0.5242200702984398,0.25758120871142315,0.346883073260452
reports_2024plus,report,DAMPED_P80_Q001_R16,2024-11-14,30,0.3832035050176834,0.5161770756577946,0.30250059833334336,0.3909388786508669
reports_2024plus,report,DAMPED_P80_Q001_R16,2025-02-13,30,0.38172633767843706,0.5145616612657646,0.30555471411739266,0.3922294848696333
reports_2024plus,report,DAMPED_P80_Q001_R16,2025-05-15,30,0.329811850737132,0.44228218304722233,0.2945912558175779,0.3739879602757048
reports_2024plus,report,DAMPED_P80_Q001_R16,2025-08-14,30,0.31361496690749563,0.42438502538591194,0.2587774088437375,0.33774034475953657
reports_2024plus,report,DAMPED_P80_Q001_R16,2025-11-13,31,0.3726094302981568,0.5067620014926485,0.29068896645010295,0.37531830676343253
reports_2024plus,report,DAMPED_P80_Q001_R16,2026-02-12,32,0.3773364385096342,0.506714132045934,0.28616271967604745,0.37128652827536635
reports_2024plus,report,DAMPED_P80_Q001_R16,2026-05-14,33,0.3675871438939312,0.499428008020408,0.291155493208101,0.37666758725524474
reports_2024plus,report,DAMPED_P80_Q010_R16,2024-02-15,30,0.29865359366402694,0.4412892948627805,0.2850232651609711,0.3664473805092433
reports_2024plus,report,DAMPED_P80_Q010_R16,2024-05-09,30,0.38234731843198294,0.5117325899848534,0.2924677711402992,0.3821285081868645
reports_2024plus,report,DAMPED_P80_Q010_R16,2024-08-08,30,0.3615706560353009,0.5050664824967889,0.25758120871142315,0.346883073260452
reports_2024plus,report,DAMPED_P80_Q010_R16,2024-11-14,30,0.3812485019940462,0.5116370382106609,0.30250059833334336,0.3909388786508669
reports_2024plus,report,DAMPED_P80_Q010_R16,2025-02-13,30,0.3758217240066692,0.5094374362959827,0.30555471411739266,0.3922294848696333
reports_2024plus,report,DAMPED_P80_Q010_R16,2025-05-15,30,0.3110348720861895,0.4297756525732831,0.2945912558175779,0.3739879602757048
reports_2024plus,report,DAMPED_P80_Q010_R16,2025-08-14,30,0.3001237765249145,0.42361180628449424,0.2587774088437375,0.33774034475953657
reports_2024plus,report,DAMPED_P80_Q010_R16,2025-11-13,31,0.3559251656295887,0.49548281135047595,0.29068896645010295,0.37531830676343253
reports_2024plus,report,DAMPED_P80_Q010_R16,2026-02-12,32,0.35780306004507845,0.49354793846973655,0.28616271967604745,0.37128652827536635
reports_2024plus,report,DAMPED_P80_Q010_R16,2026-05-14,33,0.34869926853268307,0.48648109832786424,0.291155493208101,0.37666758725524474
reports_2024plus,report,DAMPED_P95_Q001_R16,2024-02-15,30,0.29787288506003484,0.4062636898994309,0.2850232651609711,0.3664473805092433
reports_2024plus,report,DAMPED_P95_Q001_R16,2024-05-09,30,0.39146772356476495,0.507541493555168,0.2924677711402992,0.3821285081868645
reports_2024plus,report,DAMPED_P95_Q001_R16,2024-08-08,30,0.3485514423743776,0.4775065003900337,0.25758120871142315,0.346883073260452
reports_2024plus,report,DAMPED_P95_Q001_R16,2024-11-14,30,0.3954835563960615,0.5089167349392577,0.30250059833334336,0.3909388786508669
reports_2024plus,report,DAMPED_P95_Q001_R16,2025-02-13,30,0.3935513824004874,0.5084778142322601,0.30555471411739266,0.3922294848696333
reports_2024plus,report,DAMPED_P95_Q001_R16,2025-05-15,30,0.34618903883771707,0.462813996373951,0.2945912558175779,0.3739879602757048
reports_2024plus,report,DAMPED_P95_Q001_R16,2025-08-14,30,0.3301196896528825,0.448509906734722,0.2587774088437375,0.33774034475953657
reports_2024plus,report,DAMPED_P95_Q001_R16,2025-11-13,31,0.3762338653379089,0.49628962945250793,0.29068896645010295,0.37531830676343253
reports_2024plus,report,DAMPED_P95_Q001_R16,2026-02-12,32,0.37128023448589453,0.49078701206789666,0.28616271967604745,0.37128652827536635
reports_2024plus,report,DAMPED_P95_Q001_R16,2026-05-14,33,0.3635568722987274,0.484856778001318,0.291155493208101,0.37666758725524474
reports_2024plus,report,DAMPED_P95_Q010_R16,2024-02-15,30,0.40726528513830357,0.570520788434608,0.2850232651609711,0.3664473805092433
reports_2024plus,report,DAMPED_P95_Q010_R16,2024-05-09,30,0.5349392180609736,0.7554410850573774,0.2924677711402992,0.3821285081868645
reports_2024plus,report,DAMPED_P95_Q010_R16,2024-08-08,30,0.5035199731370024,0.7313040182746343,0.25758120871142315,0.346883073260452
reports_2024plus,report,DAMPED_P95_Q010_R16,2024-11-14,30,0.5778940413576313,0.773190017863675,0.30250059833334336,0.3909388786508669
reports_2024plus,report,DAMPED_P95_Q010_R16,2025-02-13,30,0.5721172313083113,0.7722831858502611,0.30555471411739266,0.3922294848696333
reports_2024plus,report,DAMPED_P95_Q010_R16,2025-05-15,30,0.48236541655185944,0.6872780969592929,0.2945912558175779,0.3739879602757048
reports_2024plus,report,DAMPED_P95_Q010_R16,2025-08-14,30,0.4909740321724298,0.7143412428333825,0.2587774088437375,0.33774034475953657
reports_2024plus,report,DAMPED_P95_Q010_R16,2025-11-13,31,0.5434549122561746,0.7551392818827162,0.29068896645010295,0.37531830676343253
reports_2024plus,report,DAMPED_P95_Q010_R16,2026-02-12,32,0.5396690679679185,0.7471535207356472,0.28616271967604745,0.37128652827536635
reports_2024plus,report,DAMPED_P95_Q010_R16,2026-05-14,33,0.5233661880332015,0.7353713937490333,0.291155493208101,0.37666758725524474
reports_2024plus,report,INDEPENDENT_BRIDGE,2024-02-15,30,0.4148501480914167,0.5511567070574228,0.2850232651609711,0.3664473805092433
reports_2024plus,report,INDEPENDENT_BRIDGE,2024-05-09,30,0.4920338574864959,0.6211889524594065,0.2924677711402992,0.3821285081868645
reports_2024plus,report,INDEPENDENT_BRIDGE,2024-08-08,30,0.47761589251605147,0.6135786591178813,0.25758120871142315,0.346883073260452
reports_2024plus,report,INDEPENDENT_BRIDGE,2024-11-14,30,0.45524902773011144,0.5886654088007675,0.30250059833334336,0.3909388786508669
reports_2024plus,report,INDEPENDENT_BRIDGE,2025-02-13,30,0.48427268582010563,0.6138900771684752,0.30555471411739266,0.3922294848696333
reports_2024plus,report,INDEPENDENT_BRIDGE,2025-05-15,30,0.4588059797407233,0.5795929705183902,0.2945912558175779,0.3739879602757048
reports_2024plus,report,INDEPENDENT_BRIDGE,2025-08-14,30,0.40899595106450637,0.5082274692163279,0.2587774088437375,0.33774034475953657
reports_2024plus,report,INDEPENDENT_BRIDGE,2025-11-13,31,0.48979058134797127,0.6149558805042017,0.29068896645010295,0.37531830676343253
reports_2024plus,report,INDEPENDENT_BRIDGE,2026-02-12,32,0.4801312460809747,0.6058752869643805,0.28616271967604745,0.37128652827536635
reports_2024plus,report,INDEPENDENT_BRIDGE,2026-05-14,33,0.4643436994999528,0.5949540360049754,0.291155493208101,0.37666758725524474
reports_2024plus,report,RF_RESIDUAL_R15,2024-02-15,30,0.5021703113129177,0.6585964228968724,0.2850232651609711,0.3664473805092433
reports_2024plus,report,RF_RESIDUAL_R15,2024-05-09,30,0.4674561632320083,0.604940415467923,0.2924677711402992,0.3821285081868645
reports_2024plus,report,RF_RESIDUAL_R15,2024-08-08,30,0.5311755056828195,0.6743144140693313,0.25758120871142315,0.346883073260452
reports_2024plus,report,RF_RESIDUAL_R15,2024-11-14,30,0.5203439903717744,0.666193382905748,0.30250059833334336,0.3909388786508669
reports_2024plus,report,RF_RESIDUAL_R15,2025-02-13,30,0.5022525463651508,0.6500746074285574,0.30555471411739266,0.3922294848696333
reports_2024plus,report,RF_RESIDUAL_R15,2025-05-15,30,0.48608146585010664,0.6267160688246463,0.2945912558175779,0.3739879602757048
reports_2024plus,report,RF_RESIDUAL_R15,2025-08-14,30,0.4545618135874508,0.5862766123141321,0.2587774088437375,0.33774034475953657
reports_2024plus,report,RF_RESIDUAL_R15,2025-11-13,31,0.518565488599986,0.6659775107662027,0.29068896645010295,0.37531830676343253
reports_2024plus,report,RF_RESIDUAL_R15,2026-02-12,32,0.5214943580650426,0.6631606223648638,0.28616271967604745,0.37128652827536635
reports_2024plus,report,RF_RESIDUAL_R15,2026-05-14,33,0.5034334410283723,0.6512093769595767,0.291155493208101,0.37666758725524474
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2024-02-15,30,0.2554806184811635,0.3940144805542605,0.2850232651609711,0.3664473805092433
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2024-05-09,30,0.2977133101025784,0.4249523380433237,0.2924677711402992,0.3821285081868645
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2024-08-08,30,0.3018246185192169,0.4265854522046176,0.25758120871142315,0.346883073260452
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2024-11-14,30,0.30181590133633723,0.4266676902249729,0.30250059833334336,0.3909388786508669
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2025-02-13,30,0.2903245972128855,0.4206439815113524,0.30555471411739266,0.3922294848696333
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2025-05-15,30,0.26077662877213165,0.3865899728347101,0.2945912558175779,0.3739879602757048
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2025-08-14,30,0.2130266584999013,0.29812843450888526,0.2587774088437375,0.33774034475953657
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2025-11-13,31,0.2751494871169495,0.4081203863980128,0.29068896645010295,0.37531830676343253
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2026-02-12,32,0.28142851729846063,0.41028474847322294,0.28616271967604745,0.37128652827536635
reports_2024plus,report,STABLE_LOCAL_CORE_R14B,2026-05-14,33,0.2762587733699415,0.4056905840070906,0.291155493208101,0.37666758725524474
reports_2024plus,report,STABLE_PIPELINE_R14B,2024-02-15,30,0.3626442119189652,0.5279793954961911,0.2850232651609711,0.3664473805092433
reports_2024plus,report,STABLE_PIPELINE_R14B,2024-05-09,30,0.48262271968257264,0.636115474169407,0.2924677711402992,0.3821285081868645
reports_2024plus,report,STABLE_PIPELINE_R14B,2024-08-08,30,0.44470034696690225,0.6242318944531371,0.25758120871142315,0.346883073260452
