commodity,reference_month,segment,fix_months,lower_ex_vat,upper_ex_vat,lower_inc_vat,upper_inc_vat,unit,available_from,availability_kind,historical_first_release_verified,national_weight,source_sha256
gas,2026-04,Vaření,24,1300.5245868659651,1370.7745868659651,1573.6347501078178,1658.6372501078179,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-04,Vaření,36,1188.3415277202073,1279.4665277202073,1437.8932485414507,1548.1544985414507,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Ohřev,12,1387.2173353183261,1446.0030496040404,1678.5329757351747,1749.663690020889,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Ohřev,24,1195.3904526167166,1255.6761669024309,1446.422447666227,1519.3681619519414,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Ohřev,36,1145.7400478587795,1233.4543335730652,1386.345457909123,1492.479743623409,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Rodinný dům,12,1387.2173353183261,1446.0030496040404,1678.5329757351747,1749.663690020889,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Rodinný dům,24,1195.3904526167166,1255.6761669024309,1446.422447666227,1519.3681619519414,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Rodinný dům,36,1145.7400478587795,1233.4543335730652,1386.345457909123,1492.479743623409,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Vaření,12,1397.8601924611835,1486.6459067468977,1691.410832878032,1798.841547163746,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Vaření,24,1211.3904526167166,1281.3904526167166,1465.782447666227,1550.482447666227,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-05,Vaření,36,1142.4900478587795,1235.3114764302081,1382.4129579091232,1494.7268864805517,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Ohřev,12,1387.191394394502,1449.128894394502,1678.5015872173474,1753.4459622173472,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Ohřev,24,1188.4891273571066,1253.7078773571066,1438.0718441020988,1516.986531602099,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Ohřev,36,1146.887081839347,1240.949581839347,1387.7333690256098,1501.5489940256098,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Rodinný dům,12,1387.191394394502,1449.128894394502,1678.5015872173474,1753.4459622173472,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Rodinný dům,24,1188.4891273571066,1253.7078773571066,1438.0718441020988,1516.986531602099,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Rodinný dům,36,1146.887081839347,1240.949581839347,1387.7333690256098,1501.5489940256098,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Vaření,12,1395.535144394502,1490.378894394502,1688.5975247173474,1803.3584622173473,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Vaření,24,1207.8016273571066,1277.5203773571066,1461.439969102099,1545.7996566020988,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-06,Vaření,36,1144.730831839347,1242.574581839347,1385.1243065256099,1503.51524402561,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Ohřev,12,1328.9478174828027,1393.3367063716914,1608.0268591541912,1685.9374147097467,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Ohřev,24,1144.584578599748,1214.8068008219702,1384.947340105695,1469.916228994584,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Ohřev,36,1116.1287823297564,1221.9621156630897,1350.515826619005,1478.5741599523385,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Rodinný dům,12,1328.9478174828027,1393.3367063716914,1608.0268591541912,1685.9374147097467,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Rodinný dům,24,1144.584578599748,1214.8068008219702,1384.947340105695,1469.916228994584,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Rodinný dům,36,1116.1287823297564,1221.9621156630897,1350.515826619005,1478.5741599523385,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Vaření,12,1335.5033730383582,1435.0589285939136,1615.9590813764135,1736.4213035986354,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Vaření,24,1166.723467488637,1236.7512452664146,1411.7353956612508,1496.4690067723616,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-07,Vaření,36,1121.2121156630897,1223.4065601075342,1356.6666599523385,1480.3219377301164,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Ohřev,12,1398.8111739141295,1465.1611739141294,1692.5615204360968,1772.8450204360965,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Ohřev,24,1179.8647110997194,1254.0647110997195,1427.6363004306604,1517.4183004306606,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Ohřev,36,1139.747602599702,1251.097602599702,1379.0945991456394,1513.8280991456393,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Rodinný dům,12,1398.8111739141295,1465.1611739141294,1692.5615204360968,1772.8450204360965,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Rodinný dům,24,1179.8647110997194,1254.0647110997195,1427.6363004306604,1517.4183004306606,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Rodinný dům,36,1139.747602599702,1251.097602599702,1379.0945991456394,1513.8280991456393,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Vaření,12,1403.9361739141295,1507.2611739141296,1698.7627704360966,1823.7860204360968,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Vaření,24,1203.7897110997194,1273.9147110997194,1456.5855504306605,1541.4368004306605,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-08,Vaření,36,1144.3226025997021,1252.3976025997022,1384.6303491456395,1515.4010991456396,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Ohřev,12,1582.4932285739756,1650.0159558467028,1914.8168065745103,1996.5193065745104,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Ohřev,24,1292.2406576095896,1368.1497485186806,1563.6111957076034,1655.4611957076033,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Ohřev,36,1222.7601563319083,1344.4419745137266,1479.539789161609,1626.774789161609,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Rodinný dům,12,1582.4932285739756,1650.0159558467028,1914.8168065745103,1996.5193065745104,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Rodinný dům,24,1292.2406576095896,1368.1497485186806,1563.6111957076034,1655.4611957076033,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Rodinný dům,36,1222.7601563319083,1344.4419745137266,1479.539789161609,1626.774789161609,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Vaření,12,1585.78868311943,1690.970501301248,1918.8043065745103,2046.07430657451,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Vaření,24,1313.9906576095896,1389.0588394277713,1589.9286957076033,1680.7611957076033,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
gas,2026-09,Vaření,36,1229.1919745137266,1342.0783381500903,1487.3222891616092,1623.9147891616092,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.348889+00:00,observed_download,False,,8641ea3d6da93e97d7ba44375b9dd820243e96a8f2c12b964595d63756f2a35a
