sample,model,h,metric,policy,n_intended,n,rmse,mae,bias
recent_origins,CORE_GAP_RF_R14,1,yy,short,31,30,0.35633078290202724,0.26766989298894056,0.04243163679464079
recent_origins,CORE_GAP_RF_R14,1,yy,extended,31,30,0.3579677654459551,0.27035114117541603,0.035304332455424275
recent_origins,CORE_GAP_RF_R14,1,core_mm,short,31,30,0.15000075824410888,0.12276215043873681,0.014283690431957293
recent_origins,CORE_GAP_RF_R14,1,core_mm,extended,31,30,0.1530370301291136,0.12413557240853759,0.0011305639154456186
recent_origins,CORE_GAP_RF_R14,1,core_log,short,31,30,0.14957622767495288,0.12246240266258247,0.014420549404561217
recent_origins,CORE_GAP_RF_R14,1,core_log,extended,31,30,0.15258001752492587,0.1238323807376209,0.001295392432095462
recent_origins,CORE_GAP_RF_R14,2,yy,short,31,29,0.49079064157126656,0.37615954000253715,0.08329542157590754
recent_origins,CORE_GAP_RF_R14,2,yy,extended,31,29,0.49441603504402704,0.3784991221230402,0.06774576345603181
recent_origins,CORE_GAP_RF_R14,2,core_mm,short,31,29,0.14279681747988102,0.11319404236074708,0.018154665868456182
recent_origins,CORE_GAP_RF_R14,2,core_mm,extended,31,29,0.1434975770092129,0.1102719011242035,0.0038482861792478577
recent_origins,CORE_GAP_RF_R14,2,core_log,short,31,29,0.21493323469430792,0.16902025593384953,0.03490240786806121
recent_origins,CORE_GAP_RF_R14,2,core_log,extended,31,29,0.2203497384920356,0.16293349974727836,0.006336636763689804
recent_origins,CORE_GAP_RF_R14,3,yy,short,31,28,0.5185693031574814,0.41297161067957927,0.10733319497386962
recent_origins,CORE_GAP_RF_R14,3,yy,extended,31,28,0.5205234342311649,0.41013090027338955,0.08300028711263474
recent_origins,CORE_GAP_RF_R14,3,core_mm,short,31,28,0.14461613804891307,0.11417594820089949,0.02134224587072232
recent_origins,CORE_GAP_RF_R14,3,core_mm,extended,31,28,0.13685187383181843,0.10488398800218279,0.006410942260245626
recent_origins,CORE_GAP_RF_R14,3,core_log,short,31,28,0.2463100065168551,0.18321205119059616,0.05331382183543591
recent_origins,CORE_GAP_RF_R14,3,core_log,extended,31,28,0.24020614938550153,0.16988759739534195,0.008636156957849571
recent_origins,CORE_GAP_RF_R14,4,yy,short,31,27,0.4654441675979198,0.39051075529123586,0.21831995411924698
recent_origins,CORE_GAP_RF_R14,4,yy,extended,31,27,0.46068053707790796,0.3844708856450033,0.1832948177478966
recent_origins,CORE_GAP_RF_R14,4,core_mm,short,31,27,0.17330495379168234,0.14312487407058716,0.05127684587551697
recent_origins,CORE_GAP_RF_R14,4,core_mm,extended,31,27,0.168384067908549,0.1347013390231853,0.029296848061200826
recent_origins,CORE_GAP_RF_R14,4,core_log,short,31,27,0.2649923820268712,0.22089257939264703,0.10133155432767266
recent_origins,CORE_GAP_RF_R14,4,core_log,extended,31,27,0.253009252954809,0.2033615073569879,0.0367657599627845
recent_origins,CORE_GAP_RF_R14,5,yy,short,31,26,0.5037402149770974,0.41176956452327473,0.3404865853934474
recent_origins,CORE_GAP_RF_R14,5,yy,extended,31,26,0.48162883342983714,0.39378643321547957,0.29476092535994397
recent_origins,CORE_GAP_RF_R14,5,core_mm,short,31,26,0.1590282388778901,0.12679521882279518,0.047538300117234325
recent_origins,CORE_GAP_RF_R14,5,core_mm,extended,31,26,0.14372162483137094,0.1105036244897437,0.02537278176087876
recent_origins,CORE_GAP_RF_R14,5,core_log,short,31,26,0.31176784690250703,0.2548522603674297,0.15080507027577952
recent_origins,CORE_GAP_RF_R14,5,core_log,extended,31,26,0.2853274509931323,0.24167400164973635,0.06635535406899132
recent_origins,CORE_GAP_RF_R14,6,yy,short,31,25,0.6067549272010488,0.5083623129807624,0.4603766583900844
recent_origins,CORE_GAP_RF_R14,6,yy,extended,31,25,0.5658385500618264,0.46691866630076434,0.40592010443940796
recent_origins,CORE_GAP_RF_R14,6,core_mm,short,31,25,0.13355377590658513,0.10639090657568741,0.0355793721360033
recent_origins,CORE_GAP_RF_R14,6,core_mm,extended,31,25,0.12715820757133756,0.10412431747044408,0.01463947828903335
recent_origins,CORE_GAP_RF_R14,6,core_log,short,31,25,0.36196897974916736,0.29316194498916515,0.19515707905240937
recent_origins,CORE_GAP_RF_R14,6,core_log,extended,31,25,0.32139125467291174,0.27460549833974396,0.09429614032119867
recent_origins,CORE_GAP_RF_R14,7,yy,short,31,24,0.7494439827184064,0.652662168592992,0.6183159651306055
recent_origins,CORE_GAP_RF_R14,7,yy,extended,31,24,0.689639986534762,0.5876971502965219,0.5334607085124946
recent_origins,CORE_GAP_RF_R14,7,core_mm,short,31,24,0.19735647678350907,0.15139761918866737,0.11989253877884243
recent_origins,CORE_GAP_RF_R14,7,core_mm,extended,31,24,0.1780286423086205,0.1258311660265948,0.05849986184811575
recent_origins,CORE_GAP_RF_R14,7,core_log,short,31,24,0.49931568416727695,0.3722282436498541,0.3282519312864241
recent_origins,CORE_GAP_RF_R14,7,core_log,extended,31,24,0.4424815091621797,0.3132888667945712,0.17141087903580984
recent_origins,CORE_GAP_RF_R14,8,yy,short,31,23,0.8776536332371037,0.8126458392901862,0.7841198132816387
recent_origins,CORE_GAP_RF_R14,8,yy,extended,31,23,0.7919978989024624,0.7208694188949781,0.665008428657204
recent_origins,CORE_GAP_RF_R14,8,core_mm,short,31,23,0.2025895422846818,0.15262197939010355,0.12236844616173226
recent_origins,CORE_GAP_RF_R14,8,core_mm,extended,31,23,0.1897055929854526,0.12990105075616823,0.05912352373204486
recent_origins,CORE_GAP_RF_R14,8,core_log,short,31,23,0.6602643582726685,0.47054153912464036,0.46449531418803325
recent_origins,CORE_GAP_RF_R14,8,core_log,extended,31,23,0.588244093757379,0.38320415065851243,0.24472211835998436
recent_origins,CORE_GAP_RF_R14,9,yy,short,31,22,0.9931014505677522,0.9299243175795907,0.9299243175795907
recent_origins,CORE_GAP_RF_R14,9,yy,extended,31,22,0.8770166029812704,0.7880988578755318,0.7794397244444727
recent_origins,CORE_GAP_RF_R14,9,core_mm,short,31,22,0.21023625282437503,0.16417050829914703,0.11369213656104034
recent_origins,CORE_GAP_RF_R14,9,core_mm,extended,31,22,0.18996882148990576,0.14347553030499507,0.05052467632409627
recent_origins,CORE_GAP_RF_R14,9,core_log,short,31,22,0.8348192582143216,0.5950373495208368,0.5934032894766696
recent_origins,CORE_GAP_RF_R14,9,core_log,extended,31,22,0.7359416062366063,0.42767145660601374,0.3158770474237856
recent_origins,CORE_GAP_RF_R14,10,yy,short,31,21,1.1868192825040556,1.1129621885869527,1.1129621885869527
recent_origins,CORE_GAP_RF_R14,10,yy,extended,31,21,1.0276197023491167,0.943231000712843,0.918809223167665
recent_origins,CORE_GAP_RF_R14,10,core_mm,short,31,21,0.22774855703023275,0.18368653221833015,0.1529790663562809
recent_origins,CORE_GAP_RF_R14,10,core_mm,extended,31,21,0.18499440548491522,0.14027641461708745,0.0716183016832718
recent_origins,CORE_GAP_RF_R14,10,core_log,short,31,21,1.0419990440752038,0.7700771375128111,0.7662585862146281
recent_origins,CORE_GAP_RF_R14,10,core_log,extended,31,21,0.8889066528269165,0.5127395186040834,0.4085798364761614
recent_origins,CORE_GAP_RF_R14,11,yy,short,31,20,1.3764212659771191,1.2954333804538418,1.2954333804538418
recent_origins,CORE_GAP_RF_R14,11,yy,extended,31,20,1.1800552452833795,1.0738862930950948,1.0516653916981726
recent_origins,CORE_GAP_RF_R14,11,core_mm,short,31,20,0.22265422917136704,0.1820530153999333,0.1558202700893942
recent_origins,CORE_GAP_RF_R14,11,core_mm,extended,31,20,0.18487696555999353,0.13304504761093877,0.07066028542074923
recent_origins,CORE_GAP_RF_R14,11,core_log,short,31,20,1.2506371785207815,0.963473719704359,0.9545004838795661
recent_origins,CORE_GAP_RF_R14,11,core_log,extended,31,20,1.0457411859323642,0.6234066826544247,0.5060530968297261
recent_origins,CORE_GAP_RF_R14,12,yy,short,31,19,1.5779716976350828,1.503807921890764,1.503807921890764
recent_origins,CORE_GAP_RF_R14,12,yy,extended,31,19,1.3454987764618251,1.2120865129464244,1.2120865129464244
recent_origins,CORE_GAP_RF_R14,12,core_mm,short,31,19,0.20894102028994357,0.17993373030747561,0.1541593557508676
recent_origins,CORE_GAP_RF_R14,12,core_mm,extended,31,19,0.171584146639456,0.12723970424479628,0.06598107295237803
recent_origins,CORE_GAP_RF_R14,12,core_log,short,31,19,1.4327674284269882,1.1332352437260393,1.1321899997985965
recent_origins,CORE_GAP_RF_R14,12,core_log,extended,31,19,1.1809362126565197,0.6880297085059061,0.5962545235943404
recent_origins,CORE_GAP_RIDGE_R14,1,yy,short,31,30,0.3698733717993353,0.2787683256792429,0.04462772101209759
recent_origins,CORE_GAP_RIDGE_R14,1,yy,extended,31,30,0.3668469799913998,0.2746528059229267,0.03239479237003706
recent_origins,CORE_GAP_RIDGE_R14,1,core_mm,short,31,30,0.1660441869624477,0.1432045199568375,0.01808618519386309
recent_origins,CORE_GAP_RIDGE_R14,1,core_mm,extended,31,30,0.1631071084752564,0.14064909830893144,-0.0043074379143107095
recent_origins,CORE_GAP_RIDGE_R14,1,core_log,short,31,30,0.16548059671252158,0.14280217178985194,0.018121890590051593
recent_origins,CORE_GAP_RIDGE_R14,1,core_log,extended,31,30,0.16263182061624407,0.14030252827453998,-0.004185102462307303
recent_origins,CORE_GAP_RIDGE_R14,2,yy,short,31,29,0.5142008800586816,0.3886126084747997,0.08216624976253828
recent_origins,CORE_GAP_RIDGE_R14,2,yy,extended,31,29,0.5089016410846534,0.38459351981501194,0.05829964103987267
recent_origins,CORE_GAP_RIDGE_R14,2,core_mm,short,31,29,0.15526908833328978,0.13658149541489042,0.016970996710329613
recent_origins,CORE_GAP_RIDGE_R14,2,core_mm,extended,31,29,0.14928486625876047,0.12214421277691631,-0.004881564303767606
recent_origins,CORE_GAP_RIDGE_R14,2,core_log,short,31,29,0.2516806914430505,0.2053075502209735,0.032330324808176346
recent_origins,CORE_GAP_RIDGE_R14,2,core_log,extended,31,29,0.24134491174411044,0.20258816020318235,-0.011201432871463801
recent_origins,CORE_GAP_RIDGE_R14,3,yy,short,31,28,0.5401141402901275,0.44515594721459756,0.09802808326087578
recent_origins,CORE_GAP_RIDGE_R14,3,yy,extended,31,28,0.531918254936533,0.4290975668244246,0.06317748070607244
recent_origins,CORE_GAP_RIDGE_R14,3,core_mm,short,31,28,0.1535709618185912,0.12617954326698905,0.015595383498538689
recent_origins,CORE_GAP_RIDGE_R14,3,core_mm,extended,31,28,0.1476967905849472,0.11342423524054004,-0.005701040396780484
recent_origins,CORE_GAP_RIDGE_R14,3,core_log,short,31,28,0.2975633509440283,0.23824597435984265,0.03582218384172007
recent_origins,CORE_GAP_RIDGE_R14,3,core_log,extended,31,28,0.27945417023637725,0.22380034183981465,-0.02779286933571033
recent_origins,CORE_GAP_RIDGE_R14,4,yy,short,31,27,0.494835846437751,0.41750519133298347,0.20706855269910246
recent_origins,CORE_GAP_RIDGE_R14,4,yy,extended,31,27,0.47022878007872027,0.3955910932873384,0.14997498036716642
recent_origins,CORE_GAP_RIDGE_R14,4,core_mm,short,31,27,0.16260321236824657,0.13618747401305895,0.06306174309627989
recent_origins,CORE_GAP_RIDGE_R14,4,core_mm,extended,31,27,0.15001786649276252,0.1236111178209175,0.01914150585277316
recent_origins,CORE_GAP_RIDGE_R14,4,core_log,short,31,27,0.32500202151208446,0.27742762443965535,0.08027820988226825
recent_origins,CORE_GAP_RIDGE_R14,4,core_log,extended,31,27,0.29889900475872205,0.25558000786732504,-0.02437004351166227
recent_origins,CORE_GAP_RIDGE_R14,5,yy,short,31,26,0.5474396735896078,0.4474917508096462,0.3204030734712243
recent_origins,CORE_GAP_RIDGE_R14,5,yy,extended,31,26,0.49598251171162655,0.39629095465427944,0.2420003366994058
recent_origins,CORE_GAP_RIDGE_R14,5,core_mm,short,31,26,0.16106709428072674,0.12596250537151993,0.053012660481911826
recent_origins,CORE_GAP_RIDGE_R14,5,core_mm,extended,31,26,0.15116400901530933,0.11407709916537755,0.008990266883755081
recent_origins,CORE_GAP_RIDGE_R14,5,core_log,short,31,26,0.3776156186714642,0.3073033336141836,0.1137448128415002
recent_origins,CORE_GAP_RIDGE_R14,5,core_log,extended,31,26,0.34307520164910466,0.2974518768223585,-0.03024805684381556
recent_origins,CORE_GAP_RIDGE_R14,6,yy,short,31,25,0.6558707813990283,0.531474968492772,0.4369669731900593
recent_origins,CORE_GAP_RIDGE_R14,6,yy,extended,31,25,0.5785062430532975,0.44033245694822687,0.33905100829415935
recent_origins,CORE_GAP_RIDGE_R14,6,core_mm,short,31,25,0.14299097060564947,0.11723151036868237,0.039356997163056975
recent_origins,CORE_GAP_RIDGE_R14,6,core_mm,extended,31,25,0.13737332652281606,0.11568547890456884,-0.003891482779011268
recent_origins,CORE_GAP_RIDGE_R14,6,core_log,short,31,25,0.44670827283439224,0.35705950698003425,0.15178277677383975
recent_origins,CORE_GAP_RIDGE_R14,6,core_log,extended,31,25,0.394680380720586,0.34504821413480546,-0.028314575492131056
recent_origins,CORE_GAP_RIDGE_R14,7,yy,short,31,24,0.8010440043990156,0.679828699510911,0.5914040211673899
recent_origins,CORE_GAP_RIDGE_R14,7,yy,extended,31,24,0.6939835566038819,0.5668288010691463,0.44594072374503596
recent_origins,CORE_GAP_RIDGE_R14,7,core_mm,short,31,24,0.17728086570945495,0.15256813143253797,0.12640516887899175
recent_origins,CORE_GAP_RIDGE_R14,7,core_mm,extended,31,24,0.1448314367889119,0.12393891099661099,0.031868177867549585
recent_origins,CORE_GAP_RIDGE_R14,7,core_log,short,31,24,0.5443538025422785,0.44418597484986844,0.279372907460324
recent_origins,CORE_GAP_RIDGE_R14,7,core_log,extended,31,24,0.46957715018330226,0.3984588448034339,0.011857491357696079
recent_origins,CORE_GAP_RIDGE_R14,8,yy,short,31,23,0.9545441367765652,0.8381196031707929,0.7626181463181972
recent_origins,CORE_GAP_RIDGE_R14,8,yy,extended,31,23,0.8073752099035804,0.6766914926616677,0.5704117338232044
recent_origins,CORE_GAP_RIDGE_R14,8,core_mm,short,31,23,0.18141066251254392,0.15507899129157202,0.12872277624757156
recent_origins,CORE_GAP_RIDGE_R14,8,core_mm,extended,31,23,0.14805734814715177,0.12276626538389228,0.0334336944101399
recent_origins,CORE_GAP_RIDGE_R14,8,core_log,short,31,23,0.66745221997624,0.5247138174679524,0.4268038043095121
recent_origins,CORE_GAP_RIDGE_R14,8,core_log,extended,31,23,0.5424980077722277,0.4538585050617815,0.07364201757100983
recent_origins,CORE_GAP_RIDGE_R14,9,yy,short,31,22,1.0734511926606078,0.9359822682564751,0.908270410047593
recent_origins,CORE_GAP_RIDGE_R14,9,yy,extended,31,22,0.875316020963303,0.7244757433921809,0.6658513826804264
recent_origins,CORE_GAP_RIDGE_R14,9,core_mm,short,31,22,0.1638597737639239,0.1398662180836079,0.11898243825620969
recent_origins,CORE_GAP_RIDGE_R14,9,core_mm,extended,31,22,0.12484218446124089,0.10009469035581278,0.022847861311140784
recent_origins,CORE_GAP_RIDGE_R14,9,core_log,short,31,22,0.7664682630373186,0.6119644572770643,0.5570739115080335
recent_origins,CORE_GAP_RIDGE_R14,9,core_log,extended,31,22,0.5943817789649121,0.4973979360435083,0.11173062531374295
recent_origins,CORE_GAP_RIDGE_R14,10,yy,short,31,21,1.25792942694962,1.1353876228095767,1.105689321219145
recent_origins,CORE_GAP_RIDGE_R14,10,yy,extended,31,21,0.99584051140354,0.863038335292962,0.784389714444903
recent_origins,CORE_GAP_RIDGE_R14,10,core_mm,short,31,21,0.24328968682462812,0.21065089853880375,0.1993714614394649
recent_origins,CORE_GAP_RIDGE_R14,10,core_mm,extended,31,21,0.13793162439063256,0.11306235139197472,0.0557799831907258
recent_origins,CORE_GAP_RIDGE_R14,10,core_log,short,31,21,0.9019264208365144,0.7576241109005849,0.7576241109005849
recent_origins,CORE_GAP_RIDGE_R14,10,core_log,extended,31,21,0.6238221855201417,0.5139064565462909,0.16782363718888785
recent_origins,CORE_GAP_RIDGE_R14,11,yy,short,31,20,1.4168197239130502,1.303458097944678,1.291295794851933
recent_origins,CORE_GAP_RIDGE_R14,11,yy,extended,31,20,1.0832825173911693,0.9669925120324555,0.8857247173354821
recent_origins,CORE_GAP_RIDGE_R14,11,core_mm,short,31,20,0.24442239079782513,0.21209119260667492,0.19836422817941482
recent_origins,CORE_GAP_RIDGE_R14,11,core_mm,extended,31,20,0.1340696931474773,0.10899262063914086,0.050955382947385275
recent_origins,CORE_GAP_RIDGE_R14,11,core_log,short,31,20,1.058048447530525,0.9530341478653739,0.9530341478653739
recent_origins,CORE_GAP_RIDGE_R14,11,core_log,extended,31,20,0.6570814934612751,0.5367180039183447,0.2093108889953287
recent_origins,CORE_GAP_RIDGE_R14,12,yy,short,31,19,1.5948495944977834,1.5128673578068035,1.5128673578068035
recent_origins,CORE_GAP_RIDGE_R14,12,yy,extended,31,19,1.1738633286032047,1.06575187695454,1.0216805053111604
recent_origins,CORE_GAP_RIDGE_R14,12,core_mm,short,31,19,0.24413421283312173,0.21153612182285927,0.19478328619777374
recent_origins,CORE_GAP_RIDGE_R14,12,core_mm,extended,31,19,0.14620167094621314,0.12183275408672162,0.04482747968399953
recent_origins,CORE_GAP_RIDGE_R14,12,core_log,short,31,19,1.2428688070562959,1.1562521744448429,1.1562521744448429
recent_origins,CORE_GAP_RIDGE_R14,12,core_log,extended,31,19,0.7271991942952557,0.5738257958802556,0.25670381278108234
recent_origins,CORE_LEVEL_RF_R14,1,yy,short,31,30,0.35101289216552956,0.26539940156194347,0.042722742498372455
recent_origins,CORE_LEVEL_RF_R14,1,yy,extended,31,30,0.3526376915889737,0.2652454884609129,0.02764509334012257
recent_origins,CORE_LEVEL_RF_R14,1,core_mm,short,31,30,0.14782858432222262,0.11905847547524191,0.014935683563639824
recent_origins,CORE_LEVEL_RF_R14,1,core_mm,extended,31,30,0.14946272656747106,0.12036664988306915,-0.012919279317684594
recent_origins,CORE_LEVEL_RF_R14,1,core_log,short,31,30,0.14742470444161576,0.11877416999211925,0.015076968517168261
recent_origins,CORE_LEVEL_RF_R14,1,core_log,extended,31,30,0.14899161115066575,0.12005709661670541,-0.012709739409379717
recent_origins,CORE_LEVEL_RF_R14,2,yy,short,31,29,0.48288524759204715,0.3720630841926613,0.08441442145805492
recent_origins,CORE_LEVEL_RF_R14,2,yy,extended,31,29,0.4843391645583286,0.36808027785881753,0.053474483443892266
recent_origins,CORE_LEVEL_RF_R14,2,core_mm,short,31,29,0.1429352338174679,0.11204231679693875,0.019272969042660817
recent_origins,CORE_LEVEL_RF_R14,2,core_mm,extended,31,29,0.14459366940049492,0.11221039610635901,-0.009295905031817127
recent_origins,CORE_LEVEL_RF_R14,2,core_log,short,31,29,0.21176292203550195,0.16346587421093456,0.03718763210025832
recent_origins,CORE_LEVEL_RF_R14,2,core_log,extended,31,29,0.21599762322392574,0.15891695422014654,-0.0198533876155852
recent_origins,CORE_LEVEL_RF_R14,3,yy,short,31,28,0.5034904953515918,0.4032965357541736,0.11158566268711609
recent_origins,CORE_LEVEL_RF_R14,3,yy,extended,31,28,0.5062628256112242,0.39519063887068456,0.06302367856781713
recent_origins,CORE_LEVEL_RF_R14,3,core_mm,short,31,28,0.14556407354107342,0.1111792271607496,0.024013128548738234
recent_origins,CORE_LEVEL_RF_R14,3,core_mm,extended,31,28,0.14324304482463934,0.10918533474342997,-0.00588088306202224
recent_origins,CORE_LEVEL_RF_R14,3,core_log,short,31,28,0.24507274894824585,0.18527070836738946,0.061285865400429226
recent_origins,CORE_LEVEL_RF_R14,3,core_log,extended,31,28,0.24646950896790767,0.17988925046863935,-0.028169791163770004
recent_origins,CORE_LEVEL_RF_R14,4,yy,short,31,27,0.4521949817203758,0.3838558170119146,0.2248058575444809
recent_origins,CORE_LEVEL_RF_R14,4,yy,extended,31,27,0.4403613232219783,0.3642056947882231,0.152603741829351
recent_origins,CORE_LEVEL_RF_R14,4,core_mm,short,31,27,0.1720713255324876,0.14270893955362007,0.05244656595393327
recent_origins,CORE_LEVEL_RF_R14,4,core_mm,extended,31,27,0.15280864723123108,0.1239666597221878,0.012316950535952024
recent_origins,CORE_LEVEL_RF_R14,4,core_log,short,31,27,0.27710560505144566,0.2190842836157378,0.11349699296111408
recent_origins,CORE_LEVEL_RF_R14,4,core_log,extended,31,27,0.25276142915358263,0.20021249481188358,-0.019581582454873278
recent_origins,CORE_LEVEL_RF_R14,5,yy,short,31,26,0.4953456796217113,0.40677140429036557,0.3510905243307518
recent_origins,CORE_LEVEL_RF_R14,5,yy,extended,31,26,0.45205618652073076,0.3680515554683102,0.2542779404329853
recent_origins,CORE_LEVEL_RF_R14,5,core_mm,short,31,26,0.15701800581079325,0.12556686295492825,0.04994226421320979
recent_origins,CORE_LEVEL_RF_R14,5,core_mm,extended,31,26,0.14279966621851645,0.11214490740656881,0.008401701251817311
recent_origins,CORE_LEVEL_RF_R14,5,core_log,short,31,26,0.34014498516974284,0.2570981349753763,0.1705519579652079
recent_origins,CORE_LEVEL_RF_R14,5,core_log,extended,31,26,0.2732104256963557,0.23102244368417477,-0.007862549188577019
recent_origins,CORE_LEVEL_RF_R14,6,yy,short,31,25,0.5896252150107877,0.5098906559250883,0.4790849050321155
recent_origins,CORE_LEVEL_RF_R14,6,yy,extended,31,25,0.5251530927126854,0.4164030443388942,0.3563861937094548
recent_origins,CORE_LEVEL_RF_R14,6,core_mm,short,31,25,0.13220385962209782,0.11031246881919579,0.04022789265653492
recent_origins,CORE_LEVEL_RF_R14,6,core_mm,extended,31,25,0.1197822188961534,0.10045448782174965,-0.0027686093358008624
recent_origins,CORE_LEVEL_RF_R14,6,core_log,short,31,25,0.378633614998503,0.28681826777166214,0.22985224124137077
recent_origins,CORE_LEVEL_RF_R14,6,core_log,extended,31,25,0.28078315279332555,0.24557249399253478,0.003630945447608629
recent_origins,CORE_LEVEL_RF_R14,7,yy,short,31,24,0.7352435794622753,0.6561946129636613,0.6413887380721032
recent_origins,CORE_LEVEL_RF_R14,7,yy,extended,31,24,0.6398696157347443,0.5325134525633312,0.4764749225094329
recent_origins,CORE_LEVEL_RF_R14,7,core_mm,short,31,24,0.19289945385650625,0.15096381890984797,0.11615210041787921
recent_origins,CORE_LEVEL_RF_R14,7,core_mm,extended,31,24,0.1687586261647247,0.1242307998221966,0.04301420593372151
recent_origins,CORE_LEVEL_RF_R14,7,core_log,short,31,24,0.5162391335329526,0.3893740789783915,0.3712761633451443
recent_origins,CORE_LEVEL_RF_R14,7,core_log,extended,31,24,0.3696929583327596,0.2802232701095548,0.06747641488055967
recent_origins,CORE_LEVEL_RF_R14,8,yy,short,31,23,0.8689760901446247,0.8149830376612571,0.8085420624481268
recent_origins,CORE_LEVEL_RF_R14,8,yy,extended,31,23,0.7350870910736572,0.6613663140671387,0.6010008566400247
recent_origins,CORE_LEVEL_RF_R14,8,core_mm,short,31,23,0.1996908751329631,0.15491488087651878,0.12046116677857528
recent_origins,CORE_LEVEL_RF_R14,8,core_mm,extended,31,23,0.1753506418509083,0.11939907626891177,0.04479292571182603
recent_origins,CORE_LEVEL_RF_R14,8,core_log,short,31,23,0.6886487574258628,0.5186340377748913,0.5102326339782767
recent_origins,CORE_LEVEL_RF_R14,8,core_log,extended,31,23,0.5010496842729926,0.33049093363911053,0.12829149764693737
recent_origins,CORE_LEVEL_RF_R14,9,yy,short,31,22,0.9967970439674894,0.9604935719136717,0.9604935719136717
recent_origins,CORE_LEVEL_RF_R14,9,yy,extended,31,22,0.80548360678118,0.7207134026732401,0.7044548265514106
recent_origins,CORE_LEVEL_RF_R14,9,core_mm,short,31,22,0.20678648151570278,0.16825672533634609,0.11472590154239123
recent_origins,CORE_LEVEL_RF_R14,9,core_mm,extended,31,22,0.17767256862778463,0.129455385525282,0.03620709036431675
recent_origins,CORE_LEVEL_RF_R14,9,core_log,short,31,22,0.8706117866046762,0.6604276687152232,0.6507707523452101
recent_origins,CORE_LEVEL_RF_R14,9,core_log,extended,31,22,0.638335436074613,0.37300567856330036,0.17976158009253546
recent_origins,CORE_LEVEL_RF_R14,10,yy,short,31,21,1.2084034493040274,1.1637661668190546,1.1637661668190546
recent_origins,CORE_LEVEL_RF_R14,10,yy,extended,31,21,0.9483151696725632,0.8666981137252414,0.8287125351450945
recent_origins,CORE_LEVEL_RF_R14,10,core_mm,short,31,21,0.2572681956750581,0.20855399620665255,0.17459273647464474
recent_origins,CORE_LEVEL_RF_R14,10,core_mm,extended,31,21,0.17070862853996566,0.13432393214468652,0.04722427411391472
recent_origins,CORE_LEVEL_RF_R14,10,core_log,short,31,21,1.107483921691133,0.8609508076978629,0.8609508076978629
recent_origins,CORE_LEVEL_RF_R14,10,core_log,extended,31,21,0.7693593685290129,0.45017974897693264,0.24541763872475666
recent_origins,CORE_LEVEL_RF_R14,11,yy,short,31,20,1.414777520825998,1.3641873859706206,1.3641873859706206
recent_origins,CORE_LEVEL_RF_R14,11,yy,extended,31,20,1.0843470035680982,0.9879014712600929,0.9454673468257073
recent_origins,CORE_LEVEL_RF_R14,11,core_mm,short,31,20,0.2555198225931144,0.20742370703494997,0.1800020895383582
recent_origins,CORE_LEVEL_RF_R14,11,core_mm,extended,31,20,0.16804477950738156,0.12352742163003191,0.04635384093554462
recent_origins,CORE_LEVEL_RF_R14,11,core_log,short,31,20,1.351646021624183,1.0827345080456472,1.0821695913358884
recent_origins,CORE_LEVEL_RF_R14,11,core_log,extended,31,20,0.8992132102362519,0.5283207235342349,0.3140278215513518
recent_origins,CORE_LEVEL_RF_R14,12,yy,short,31,19,1.6522984428252796,1.5963199931089251,1.5963199931089251
recent_origins,CORE_LEVEL_RF_R14,12,yy,extended,31,19,1.2272629410498266,1.098962050201849,1.091510177203597
recent_origins,CORE_LEVEL_RF_R14,12,core_mm,short,31,19,0.2429105822272444,0.21059672199095755,0.179475792160724
recent_origins,CORE_LEVEL_RF_R14,12,core_mm,extended,31,19,0.1576565047116906,0.12146932047305438,0.04149755992054199
recent_origins,CORE_LEVEL_RF_R14,12,core_log,short,31,19,1.580768411980413,1.3033659056096154,1.3033659056096154
recent_origins,CORE_LEVEL_RF_R14,12,core_log,extended,31,19,1.0064032390971507,0.5590709586035059,0.37878133401354097
recent_origins,CORE_LEVEL_RIDGE_R14,1,yy,short,31,30,0.37327964832889293,0.28448514914566075,0.052454160356268854
recent_origins,CORE_LEVEL_RIDGE_R14,1,yy,extended,31,30,0.3689989987198535,0.2772225772144637,0.027042619001412752
recent_origins,CORE_LEVEL_RIDGE_R14,1,core_mm,short,31,30,0.17632624375451017,0.15476313061303865,0.032839471588737804
recent_origins,CORE_LEVEL_RIDGE_R14,1,core_mm,extended,31,30,0.17238840167199726,0.1471441979599635,-0.014005510463014225
recent_origins,CORE_LEVEL_RIDGE_R14,1,core_log,short,31,30,0.17577469290047137,0.15434896457427172,0.03285026199097013
recent_origins,CORE_LEVEL_RIDGE_R14,1,core_log,extended,31,30,0.17191810059579055,0.14680553932458712,-0.01385148346168872
recent_origins,CORE_LEVEL_RIDGE_R14,2,yy,short,31,29,0.5260123136680044,0.4031187383599845,0.09846095834844493
recent_origins,CORE_LEVEL_RIDGE_R14,2,yy,extended,31,29,0.5186381110320285,0.39071630022506665,0.04809867447033438
recent_origins,CORE_LEVEL_RIDGE_R14,2,core_mm,short,31,29,0.1629393473368074,0.14126104082839025,0.032320900895136555
recent_origins,CORE_LEVEL_RIDGE_R14,2,core_mm,extended,31,29,0.15634894853164483,0.12703873068844013,-0.014123618073969463
recent_origins,CORE_LEVEL_RIDGE_R14,2,core_log,short,31,29,0.27475009357625896,0.22999920583905858,0.06295842209023358
