"Ukazatel","IndicatorType","Reprezentant","REPRCENZEM","Měsíce, jejich kumulace, čtvrtletí, roky","CASMKMQR","ČR a kraje-Stát","UZ02HU.STAT","ČR a kraje-Kraj","UZ02HU.KRAJ","Hodnota"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","květen 2017","2017-05","Česko","CZ","Pardubický kraj","CZ053","32639"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","květen 2017","2017-05","Česko","CZ","Kraj Vysočina","CZ063","33366"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","květen 2017","2017-05","Česko","CZ","Jihomoravský kraj","CZ064","34566"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","květen 2017","2017-05","Česko","CZ","Olomoucký kraj","CZ071","33984"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - květen 2017","2017-05K","Česko","CZ","","","31962"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","","","34719"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Středočeský kraj","CZ020","34484"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Jihočeský kraj","CZ031","34472"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Plzeňský kraj","CZ032","33806"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Ústecký kraj","CZ042","33637"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Královéhradecký kraj","CZ052","33583"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Pardubický kraj","CZ053","33182"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Kraj Vysočina","CZ063","34940"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Jihomoravský kraj","CZ064","36427"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červen 2017","2017-06","Česko","CZ","Olomoucký kraj","CZ071","35630"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - červen 2017","2017-06K","Česko","CZ","","","32422"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","","","34879"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Středočeský kraj","CZ020","34825"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Jihočeský kraj","CZ031","34866"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Plzeňský kraj","CZ032","33208"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Ústecký kraj","CZ042","34232"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Královéhradecký kraj","CZ052","34721"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Kraj Vysočina","CZ063","34663"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Jihomoravský kraj","CZ064","36654"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","červenec 2017","2017-07","Česko","CZ","Olomoucký kraj","CZ071","35064"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - červenec 2017","2017-07K","Česko","CZ","","","32773"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","","","34148"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Středočeský kraj","CZ020","33977"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Jihočeský kraj","CZ031","34779"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Plzeňský kraj","CZ032","32396"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Ústecký kraj","CZ042","34260"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Královéhradecký kraj","CZ052","33695"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Pardubický kraj","CZ053","33535"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Kraj Vysočina","CZ063","34202"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Jihomoravský kraj","CZ064","34766"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","srpen 2017","2017-08","Česko","CZ","Olomoucký kraj","CZ071","34104"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - srpen 2017","2017-08K","Česko","CZ","","","32945"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","","","33662"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Středočeský kraj","CZ020","33452"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Jihočeský kraj","CZ031","34331"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Plzeňský kraj","CZ032","33296"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Ústecký kraj","CZ042","34138"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Královéhradecký kraj","CZ052","33921"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Pardubický kraj","CZ053","33343"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Kraj Vysočina","CZ063","33843"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Jihomoravský kraj","CZ064","33404"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","září 2017","2017-09","Česko","CZ","Olomoucký kraj","CZ071","33075"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - září 2017","2017-09K","Česko","CZ","","","33024"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","","","32199"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Středočeský kraj","CZ020","33000"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Jihočeský kraj","CZ031","32581"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Plzeňský kraj","CZ032","31133"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Ústecký kraj","CZ042","33950"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Královéhradecký kraj","CZ052","31889"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Pardubický kraj","CZ053","32802"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Kraj Vysočina","CZ063","31642"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Jihomoravský kraj","CZ064","31928"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","říjen 2017","2017-10","Česko","CZ","Olomoucký kraj","CZ071","31019"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - říjen 2017","2017-10K","Česko","CZ","","","32942"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","","","30885"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Středočeský kraj","CZ020","30943"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Jihočeský kraj","CZ031","31866"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Plzeňský kraj","CZ032","29404"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Ústecký kraj","CZ042","32845"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Královéhradecký kraj","CZ052","31384"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Pardubický kraj","CZ053","31139"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Kraj Vysočina","CZ063","30590"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Jihomoravský kraj","CZ064","30538"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","listopad 2017","2017-11","Česko","CZ","Olomoucký kraj","CZ071","29047"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - listopad 2017","2017-11K","Česko","CZ","","","32755"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","","","29893"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Středočeský kraj","CZ020","29707"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Jihočeský kraj","CZ031","30994"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Ústecký kraj","CZ042","32071"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Královéhradecký kraj","CZ052","31093"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Pardubický kraj","CZ053","29841"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Kraj Vysočina","CZ063","28792"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Jihomoravský kraj","CZ064","30659"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","prosinec 2017","2017-12","Česko","CZ","Olomoucký kraj","CZ071","28480"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden - prosinec 2017","2017-12K","Česko","CZ","","","32516"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","2017","2017","Česko","CZ","","","32516"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","","","28370"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Středočeský kraj","CZ020","28894"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Jihočeský kraj","CZ031","28769"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Plzeňský kraj","CZ032","26895"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Ústecký kraj","CZ042","30178"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Královéhradecký kraj","CZ052","28389"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Pardubický kraj","CZ053","28445"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Kraj Vysočina","CZ063","27953"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Jihomoravský kraj","CZ064","28452"
"Průměrná cena zemědělských výrobků (Kč)","6277","Prasata jatečná v živém [t]","4610","leden 2018","2018-01","Česko","CZ","Olomoucký kraj","CZ071","27618"
