variant,origin,h,yy,actual_previous,scored
C0,2022-03,4,12.59831654759744,17.525773195876276,True
C0,2022-03,5,12.326808662227107,17.235494880546053,True
C0,2022-03,6,12.242620654790802,17.972742759795548,True
C0,2022-03,7,11.942144523200417,15.092748735244497,True
C0,2022-03,8,12.257310475479933,16.24579124579122,True
C0,2022-03,9,12.353783692279139,15.758591785414907,True
C0,2022-03,10,9.16328022072775,17.49598715890851,True
C0,2022-03,11,8.48339584044165,16.719492868462766,True
C0,2022-03,12,7.8454465863156315,14.964925954793449,True
C0,2022-04,0,13.011733072508012,14.160839160839142,False
C0,2022-04,1,13.611793425229706,15.968586387434565,True
C0,2022-04,2,13.840304508871476,17.187499999999993,True
C0,2022-04,3,13.608716384457939,17.525773195876276,True
C0,2022-04,4,13.380571747756894,17.235494880546053,True
C0,2022-04,5,13.33108857717261,17.972742759795548,True
C0,2022-04,6,13.056602641289054,15.092748735244497,True
C0,2022-04,7,13.391823462834305,16.24579124579122,True
C0,2022-04,8,13.503126859878767,15.758591785414907,True
C0,2022-04,9,10.291309983873804,17.49598715890851,True
C0,2022-04,10,9.614050606882927,16.719492868462766,True
C0,2022-04,11,8.25138012385448,14.964925954793449,True
C0,2022-04,12,8.109626598564011,12.71056661562021,True
C0,2022-05,0,16.02905356600765,15.968586387434565,False
C0,2022-05,1,16.54153424676614,17.187499999999993,True
C0,2022-05,2,16.506374157456527,17.525773195876276,True
C0,2022-05,3,16.43589141452334,17.235494880546053,True
C0,2022-05,4,16.554412338935137,17.972742759795548,True
C0,2022-05,5,16.40952170268177,15.092748735244497,True
C0,2022-05,6,16.888656002602655,16.24579124579122,True
C0,2022-05,7,17.12115002968952,15.758591785414907,True
C0,2022-05,8,13.899474277907734,17.49598715890851,True
C0,2022-05,9,13.294287513636604,16.719492868462766,True
C0,2022-05,10,11.974948565799824,14.964925954793449,True
C0,2022-05,11,10.872667005342446,12.71056661562021,True
C0,2022-05,12,9.632204764146723,11.0609480812641,True
C0,2022-06,0,17.04493055934323,17.187499999999993,False
C0,2022-06,1,17.212736998314853,17.525773195876276,True
C0,2022-06,2,17.290797275814008,17.235494880546053,True
C0,2022-06,3,17.53388956097123,17.972742759795548,True
C0,2022-06,4,17.510064153297886,15.092748735244497,True
C0,2022-06,5,18.10282023335522,16.24579124579122,True
C0,2022-06,6,18.443074536285014,15.758591785414907,True
C0,2022-06,7,15.276597144656833,17.49598715890851,True
C0,2022-06,8,14.749542235611992,16.719492868462766,True
C0,2022-06,9,13.493491278558228,14.964925954793449,True
C0,2022-06,10,12.452124886501268,12.71056661562021,True
C0,2022-06,11,11.412521919748956,11.0609480812641,True
C0,2022-06,12,10.649447393768115,9.703703703703706,True
C0,2022-07,0,17.753591927577247,17.525773195876276,False
C0,2022-07,1,17.62978982676321,17.235494880546053,True
C0,2022-07,2,17.854620965179883,17.972742759795548,True
C0,2022-07,3,17.813603677744112,15.092748735244497,True
C0,2022-07,4,18.39658461913864,16.24579124579122,True
C0,2022-07,5,18.728442226767346,15.758591785414907,True
C0,2022-07,6,15.55491834697852,17.49598715890851,True
C0,2022-07,7,15.031142968606234,16.719492868462766,True
C0,2022-07,8,13.779546170141494,14.964925954793449,True
C0,2022-07,9,12.746274425572595,12.71056661562021,True
C0,2022-07,10,11.717146710074895,11.0609480812641,True
C0,2022-07,11,10.844821456932795,9.703703703703706,True
C0,2022-07,12,10.22414853935951,8.771929824561415,True
C0,2022-08,0,17.525037853774116,17.235494880546053,False
C0,2022-08,1,17.607866453411834,17.972742759795548,True
C0,2022-08,2,17.490268801590265,15.092748735244497,True
C0,2022-08,3,17.996849413188663,16.24579124579122,True
C0,2022-08,4,18.262427106067967,15.758591785414907,True
C0,2022-08,5,15.039792865821724,17.49598715890851,True
C0,2022-08,6,14.461640147375531,16.719492868462766,True
C0,2022-08,7,13.16900425226196,14.964925954793449,True
C0,2022-08,8,12.09547959589522,12.71056661562021,True
C0,2022-08,9,11.028121331203147,11.0609480812641,True
C0,2022-08,10,10.11822006858889,9.703703703703706,True
C0,2022-08,11,9.666292850948132,8.771929824561415,True
C0,2022-08,12,9.571563084531187,8.515283842794778,True
C0,2022-09,0,17.24379376324914,17.972742759795548,False
C0,2022-09,1,16.94043388064513,15.092748735244497,True
C0,2022-09,2,17.355839327994513,16.24579124579122,True
C0,2022-09,3,17.537137999282663,15.758591785414907,True
C0,2022-09,4,14.26116158009361,17.49598715890851,True
C0,2022-09,5,13.618566894149936,16.719492868462766,True
C0,2022-09,6,12.26731916949066,14.964925954793449,True
C0,2022-09,7,11.146824086438786,12.71056661562021,True
C0,2022-09,8,10.035397244362947,11.0609480812641,True
C0,2022-09,9,9.082476005869877,9.703703703703706,True
C0,2022-09,10,8.584955501872816,8.771929824561415,True
C0,2022-09,11,8.706511173865106,8.515283842794778,True
C0,2022-09,12,8.691356148449898,6.859205776173314,True
C0,2022-10,0,18.197870343103876,15.092748735244497,False
C0,2022-10,1,18.72194977292488,16.24579124579122,True
C0,2022-10,2,18.904749972357287,15.758591785414907,True
C0,2022-10,3,15.58945221119164,17.49598715890851,True
C0,2022-10,4,14.935761691429283,16.719492868462766,True
C0,2022-10,5,13.564663218148254,14.964925954793449,True
C0,2022-10,6,12.418000038381967,12.71056661562021,True
C0,2022-10,7,11.287319729854934,11.0609480812641,True
C0,2022-10,8,10.315965783759413,9.703703703703706,True
C0,2022-10,9,9.80424930077653,8.771929824561415,True
C0,2022-10,10,9.918025419420543,8.515283842794778,True
C0,2022-10,11,9.225964279763849,6.859205776173314,True
C0,2022-10,12,8.758442287333965,8.498168498168521,True
C0,2022-11,0,15.809806771716778,16.24579124579122,False
C0,2022-11,1,15.805119483288937,15.758591785414907,True
C0,2022-11,2,12.539988082316944,17.49598715890851,True
C0,2022-11,3,11.870997975837874,16.719492868462766,True
C0,2022-11,4,10.51851553106166,14.964925954793449,True
C0,2022-11,5,9.371990505700452,12.71056661562021,True
C0,2022-11,6,8.238375071792206,11.0609480812641,True
C0,2022-11,7,7.270427363498559,9.703703703703706,True
C0,2022-11,8,6.741521681093666,8.771929824561415,True
C0,2022-11,9,6.8243739175459215,8.515283842794778,True
C0,2022-11,10,6.125106905570017,6.859205776173314,True
C0,2022-11,11,8.46026191220209,8.498168498168521,True
C0,2022-11,12,8.169188030089622,7.313540912382349,True
C0,2022-12,0,15.895820109393128,15.758591785414907,False
C0,2022-12,1,12.411447012647569,17.49598715890851,True
C0,2022-12,2,11.619227868297767,16.719492868462766,True
C0,2022-12,3,10.153141891725229,14.964925954793449,True
C0,2022-12,4,8.906429045604042,12.71056661562021,True
C0,2022-12,5,7.677736331041804,11.0609480812641,True
C0,2022-12,6,6.608863107212624,9.703703703703706,True
C0,2022-12,7,6.000004096172138,8.771929824561415,True
C0,2022-12,8,6.000178437993373,8.515283842794778,True
C0,2022-12,9,5.226128208430379,6.859205776173314,True
C0,2022-12,10,7.459028183133926,8.498168498168521,True
C0,2022-12,11,6.632054880784391,7.313540912382349,True
C0,2022-12,12,7.03735019413049,6.879073135409149,True
C0,2023-01,0,16.41108740151907,17.49598715890851,False
C0,2023-01,1,15.556782374942879,16.719492868462766,True
C0,2023-01,2,13.934062482740798,14.964925954793449,True
C0,2023-01,3,12.55071132364666,12.71056661562021,True
C0,2023-01,4,11.190717834008131,11.0609480812641,True
C0,2023-01,5,10.0025696595843,9.703703703703706,True
C0,2023-01,6,9.27909895316914,8.771929824561415,True
C0,2023-01,7,9.20279862506066,8.515283842794778,True
C0,2023-01,8,8.331449451189588,6.859205776173314,True
C0,2023-01,9,10.555923293410997,8.498168498168521,True
C0,2023-01,10,9.632577080553279,7.313540912382349,True
C0,2023-01,11,9.990296663498533,6.879073135409149,True
C0,2023-01,12,6.183510348074052,2.3224043715847307,True
C0,2023-02,0,16.754398057916735,16.719492868462766,False
C0,2023-02,1,15.026985700885373,14.964925954793449,True
C0,2023-02,2,13.59657191483775,12.71056661562021,True
C0,2023-02,3,12.18174227464325,11.0609480812641,True
C0,2023-02,4,10.950693039984179,9.703703703703706,True
C0,2023-02,5,10.189459987280772,8.771929824561415,True
C0,2023-02,6,10.066090699815643,8.515283842794778,True
C0,2023-02,7,9.160970966319624,6.859205776173314,True
C0,2023-02,8,11.36565953430337,8.498168498168521,True
C0,2023-02,9,10.409826396122188,7.313540912382349,True
C0,2023-02,10,10.74203625683511,6.879073135409149,True
C0,2023-02,11,5.807623815624295,2.3224043715847307,True
C0,2023-02,12,5.765285071388373,1.9687712152070571,True
C0,2023-03,0,15.20587941440704,14.964925954793449,False
C0,2023-03,1,13.722351320681748,12.71056661562021,True
C0,2023-03,2,12.291446757089464,11.0609480812641,True
C0,2023-03,3,11.046221408454622,9.703703703703706,True
C0,2023-03,4,10.272568185073872,8.771929824561415,True
C0,2023-03,5,10.13853232875737,8.515283842794778,True
C0,2023-03,6,9.207629377081972,6.859205776173314,True
C0,2023-03,7,11.404478779197607,8.498168498168521,True
C0,2023-03,8,10.439884887733779,7.313540912382349,True
C0,2023-03,9,10.763907565751483,6.879073135409149,True
C0,2023-03,10,5.8208040833994925,2.3224043715847307,True
C0,2023-03,11,5.70739233443865,1.9687712152070571,True
C0,2023-03,12,5.672392409003544,1.9661016949152728,True
C0,2023-04,0,13.607450579506974,12.71056661562021,False
C0,2023-04,1,12.00430534555974,11.0609480812641,True
C0,2023-04,2,10.667858215677253,9.703703703703706,True
C0,2023-04,3,9.818599286337273,8.771929824561415,True
C0,2023-04,4,9.616620557552261,8.515283842794778,True
C0,2023-04,5,8.629945893555677,6.859205776173314,True
C0,2023-04,6,10.750462441147144,8.498168498168521,True
C0,2023-04,7,9.751369573591091,7.313540912382349,True
C0,2023-04,8,10.036992095441995,6.879073135409149,True
C0,2023-04,9,5.094693653586674,2.3224043715847307,True
C0,2023-04,10,4.952850623009251,1.9687712152070571,True
C0,2023-04,11,5.075150625818173,1.9661016949152728,True
C0,2023-04,12,5.009914535595512,2.853260869565235,True
C0,2023-05,0,11.000831505577159,11.0609480812641,False
C0,2023-05,1,9.480975706603564,9.703703703703706,True
C0,2023-05,2,8.478836893460253,8.771929824561415,True
C0,2023-05,3,8.14101328474793,8.515283842794778,True
C0,2023-05,4,7.032027578588278,6.859205776173314,True
C0,2023-05,5,8.99481394359597,8.498168498168521,True
C0,2023-05,6,7.8806620603127735,7.313540912382349,True
C0,2023-05,7,8.04503663240607,6.879073135409149,True
C0,2023-05,8,3.086513819793227,2.3224043715847307,True
C0,2023-05,9,2.8447213831202633,1.9687712152070571,True
C0,2023-05,10,2.8647466763531058,1.9661016949152728,True
C0,2023-05,11,3.4139791653576883,2.853260869565235,True
C0,2023-05,12,3.607074181924821,2.574525745257463,True
C0,2023-06,0,9.343032592736314,9.703703703703706,False
C0,2023-06,1,8.267375676631739,8.771929824561415,True
C0,2023-06,2,7.8244792084256,8.515283842794778,True
C0,2023-06,3,6.622981158152115,6.859205776173314,True
C0,2023-06,4,8.491075234236131,8.498168498168521,True
C0,2023-06,5,7.301200768649671,7.313540912382349,True
C0,2023-06,6,7.3834116137050545,6.879073135409149,True
C0,2023-06,7,2.395085645245406,2.3224043715847307,True
C0,2023-06,8,2.0970934427128625,1.9687712152070571,True
C0,2023-06,9,2.061306340854244,1.9661016949152728,True
C0,2023-06,10,2.5517576966047404,2.853260869565235,True
C0,2023-06,11,2.6418112408931202,2.574525745257463,True
C0,2023-06,12,2.9433160692835,1.958136394328148,True
C0,2023-07,0,8.626445935691617,8.771929824561415,False
C0,2023-07,1,8.256277494184463,8.515283842794778,True
C0,2023-07,2,7.073013286360419,6.859205776173314,True
C0,2023-07,3,8.970283002457094,8.498168498168521,True
C0,2023-07,4,7.797613753156446,7.313540912382349,True
C0,2023-07,5,7.901182681922584,6.879073135409149,True
C0,2023-07,6,2.898024653210718,2.3224043715847307,True
C0,2023-07,7,2.6201667864381615,1.9687712152070571,True
C0,2023-07,8,2.604988417854763,1.9661016949152728,True
C0,2023-07,9,3.1184842965359225,2.853260869565235,True
C0,2023-07,10,3.2290296624408104,2.574525745257463,True
C0,2023-07,11,3.274837709438742,1.958136394328148,True
C0,2023-07,12,3.372938770393831,2.150537634408578,True
C0,2023-08,0,8.83433461760051,8.515283842794778,False
C0,2023-08,1,7.685278596029107,6.859205776173314,True
C0,2023-08,2,9.606823886261703,8.498168498168521,True
C0,2023-08,3,8.443175847041262,7.313540912382349,True
C0,2023-08,4,8.56491564681836,6.879073135409149,True
C0,2023-08,5,3.548968289687452,2.3224043715847307,True
C0,2023-08,6,3.279328807537333,1.9687712152070571,True
C0,2023-08,7,3.2862822533356795,1.9661016949152728,True
C0,2023-08,8,3.825966476579167,2.853260869565235,True
C0,2023-08,9,3.9603173256070683,2.574525745257463,True
C0,2023-08,10,4.02979142883084,1.958136394328148,True
C0,2023-08,11,4.0155534300904066,2.150537634408578,True
C0,2023-08,12,3.71375825937161,2.213279678068404,True
C0,2023-09,0,7.420742776288219,6.859205776173314,False
C0,2023-09,1,9.330794724237318,8.498168498168521,True
C0,2023-09,2,8.113600863103967,7.313540912382349,True
C0,2023-09,3,8.18584791393708,6.879073135409149,True
C0,2023-09,4,3.1431595327360853,2.3224043715847307,True
C0,2023-09,5,2.8339744191792917,1.9687712152070571,True
C0,2023-09,6,2.7951523378654546,1.9661016949152728,True
C0,2023-09,7,3.2982263682442183,2.853260869565235,True
C0,2023-09,8,3.3995144863592666,2.574525745257463,True
C0,2023-09,9,3.4374785022329895,1.958136394328148,True
C0,2023-09,10,3.3931579893568653,2.150537634408578,True
C0,2023-09,11,3.3097286687992646,2.213279678068404,True
C0,2023-09,12,3.371505572826671,2.567567567567563,True
C0,2023-10,0,8.784382893001224,8.498168498168521,False
C0,2023-10,1,7.444334059351701,7.313540912382349,True
C0,2023-10,2,7.446766480492503,6.879073135409149,True
C0,2023-10,3,2.3817039368221256,2.3224043715847307,True
C0,2023-10,4,2.020045615705491,1.9687712152070571,True
C0,2023-10,5,1.932873417159521,1.9661016949152728,True
C0,2023-10,6,2.3783922740826156,2.853260869565235,True
C0,2023-10,7,2.436584133822226,2.574525745257463,True
C0,2023-10,8,2.4336389612604923,1.958136394328148,True
C0,2023-10,9,2.350283828279863,2.150537634408578,True
C0,2023-10,10,2.2294071769055295,2.213279678068404,True
C0,2023-10,11,2.63191388810259,2.567567567567563,True
C0,2023-10,12,2.725197025467886,2.8359216745442346,True
C0,2023-11,0,7.339133753131563,7.313540912382349,False
C0,2023-11,1,7.175590886553421,6.879073135409149,True
C0,2023-11,2,2.0390891761429217,2.3224043715847307,True
C0,2023-11,3,1.6014090538754453,1.9687712152070571,True
C0,2023-11,4,1.4459320569217922,1.9661016949152728,True
C0,2023-11,5,1.823262265971785,2.853260869565235,True
C0,2023-11,6,1.813712294512571,2.574525745257463,True
C0,2023-11,7,1.758717903216669,1.958136394328148,True
C0,2023-11,8,1.6255871779912556,2.150537634408578,True
C0,2023-11,9,1.457004424905235,2.213279678068404,True
C0,2023-11,10,1.8090407972237736,2.567567567567563,True
C0,2023-11,11,2.0668531558631793,2.8359216745442346,True
C0,2023-11,12,2.1021621360695106,2.834008097166013,True
C0,2023-12,0,7.2342089857892535,6.879073135409149,False
C0,2023-12,1,2.1022740964483764,2.3224043715847307,True
C0,2023-12,2,1.7062032696775844,1.9687712152070571,True
C0,2023-12,3,1.590069226519267,1.9661016949152728,True
C0,2023-12,4,2.00289387610076,2.853260869565235,True
C0,2023-12,5,2.027784618948667,2.574525745257463,True
C0,2023-12,6,1.9935216136976204,1.958136394328148,True
C0,2023-12,7,1.8881348762125765,2.150537634408578,True
C0,2023-12,8,1.7452556771802425,2.213279678068404,True
C0,2023-12,9,2.122852331038356,2.567567567567563,True
C0,2023-12,10,2.4049836772867463,2.8359216745442346,True
C0,2023-12,11,2.4369861944915283,2.834008097166013,True
C0,2023-12,12,2.6679180609401025,2.981029810298109,True
C0,2024-01,0,1.8400405922603156,2.3224043715847307,False
C0,2024-01,1,1.515317933255328,1.9687712152070571,True
C0,2024-01,2,1.3722780286423506,1.9661016949152728,True
C0,2024-01,3,1.7667422572655127,2.853260869565235,True
C0,2024-01,4,1.763970754827274,2.574525745257463,True
C0,2024-01,5,1.7056804489437387,1.958136394328148,True
C0,2024-01,6,1.5690704134349267,2.150537634408578,True
C0,2024-01,7,1.393002792888761,2.213279678068404,True
C0,2024-01,8,1.737509885134272,2.567567567567563,True
C0,2024-01,9,1.9874573777687425,2.8359216745442346,True
C0,2024-01,10,1.9890974712205276,2.834008097166013,True
C0,2024-01,11,2.4255682621516197,2.981029810298109,True
C0,2024-01,12,2.528893697289142,2.8037383177569937,True
C0,2024-02,0,2.0842650765513344,1.9687712152070571,False
C0,2024-02,1,1.9733942602930956,1.9661016949152728,True
C0,2024-02,2,2.336550530204202,2.853260869565235,True
C0,2024-02,3,2.303549922893927,2.574525745257463,True
C0,2024-02,4,2.2057340560994385,1.958136394328148,True
C0,2024-02,5,2.032254475786241,2.150537634408578,True
C0,2024-02,6,1.8206992805064108,2.213279678068404,True
C0,2024-02,7,2.117512662542259,2.567567567567563,True
C0,2024-02,8,2.32011103732925,2.8359216745442346,True
C0,2024-02,9,2.2749578004697173,2.834008097166013,True
C0,2024-02,10,2.6680494554821688,2.981029810298109,True
C0,2024-02,11,2.131897392873822,2.8037383177569937,True
C0,2024-02,12,2.0686181607724965,2.729693741677764,True
C0,2024-03,0,2.192985599076786,1.9661016949152728,False
C0,2024-03,1,2.686622394086513,2.853260869565235,True
C0,2024-03,2,2.738243529021236,2.574525745257463,True
C0,2024-03,3,2.7188732052729767,1.958136394328148,True
C0,2024-03,4,2.6171841432058964,2.150537634408578,True
C0,2024-03,5,2.4740296835501994,2.213279678068404,True
C0,2024-03,6,2.8499814849107885,2.567567567567563,True
