model,h,metric,sample,n_intended,n,mae,rmse,bias
FOOD_H0_SLOW_R18,10,headline_yy,origins_2022_2023,24,24,2.2394234954014816,3.1991641392414354,-0.11512988405313045
FOOD_H0_SLOW_R18,10,headline_yy,origins_2024plus,21,21,0.6859177080221228,0.8421492755303647,0.5114657473102362
FOOD_H0_SLOW_R18,10,headline_yy,recent_targets,31,31,0.9473131022214785,1.3667898546932264,0.7908225905069759
FOOD_H0_SLOW_R18,11,headline_yy,full,76,76,2.7710693797539494,4.487125826518234,-1.4886388059043483
FOOD_H0_SLOW_R18,11,headline_yy,origins_2019_2021,32,32,4.209760206934016,6.162086699272059,-3.904180135184495
FOOD_H0_SLOW_R18,11,headline_yy,origins_2022_2023,24,24,2.5260289626404444,3.5277682041240146,0.020828003990111348
FOOD_H0_SLOW_R18,11,headline_yy,origins_2024plus,20,20,0.7632125568020464,0.9066724381160818,0.5648671490705337
FOOD_H0_SLOW_R18,11,headline_yy,recent_targets,31,31,1.1294856642533246,1.6054086784735906,0.978713097302072
FOOD_H0_SLOW_R18,12,headline_yy,full,75,75,3.01944891596354,4.866484369019833,-1.6309662292505243
FOOD_H0_SLOW_R18,12,headline_yy,origins_2019_2021,32,32,4.561042652855058,6.675269815408573,-4.309855701025062
FOOD_H0_SLOW_R18,12,headline_yy,origins_2022_2023,24,24,2.6970455981124974,3.724170783753928,0.1506356397936588
FOOD_H0_SLOW_R18,12,headline_yy,origins_2024plus,19,19,0.8303268132212488,0.9580198446969859,0.6304031517876233
FOOD_H0_SLOW_R18,12,headline_yy,recent_targets,31,31,1.285988145258935,1.7766596795151093,1.1523533141456113
FUEL_ANNUAL_R17,1,headline_yy,full,88,88,0.4956139218007292,0.8529825380128384,-0.11668316687010614
FUEL_ANNUAL_R17,1,headline_yy,origins_2019_2021,34,34,0.3696329333079219,0.4550871978615746,-0.12731917099377105
FUEL_ANNUAL_R17,1,headline_yy,origins_2022_2023,24,24,1.0000161450421274,1.4987527979404918,-0.2602620918542585
FUEL_ANNUAL_R17,1,headline_yy,origins_2024plus,30,30,0.23487059683279243,0.3201657669209602,0.010234111124035975
FUEL_ANNUAL_R17,1,headline_yy,recent_targets,31,31,0.233908314536414,0.31710509540797605,0.003289789937936078
FUEL_ANNUAL_R17,2,headline_yy,full,86,86,0.7656424151768018,1.2375935913007847,-0.23407501575551426
FUEL_ANNUAL_R17,2,headline_yy,origins_2019_2021,33,33,0.5386747119755549,0.6593638060555249,-0.24911620830522538
FUEL_ANNUAL_R17,2,headline_yy,origins_2022_2023,24,24,1.619983055272278,2.1650754986574463,-0.5102284576650759
FUEL_ANNUAL_R17,2,headline_yy,origins_2024plus,29,29,0.3168754787405847,0.4098995863624307,0.01158160355379427
FUEL_ANNUAL_R17,2,headline_yy,recent_targets,31,31,0.3112708222118503,0.4008407311237541,-0.004004519420334447
FUEL_ANNUAL_R17,3,headline_yy,full,84,84,0.9801247615400518,1.482888788115639,-0.3924476464357108
FUEL_ANNUAL_R17,3,headline_yy,origins_2019_2021,32,32,0.8511897568501292,1.1150844240922573,-0.5190737922810384
FUEL_ANNUAL_R17,3,headline_yy,origins_2022_2023,24,24,1.8412216957285397,2.4029715203509925,-0.6925273858959726
FUEL_ANNUAL_R17,3,headline_yy,origins_2024plus,28,28,0.38939596616697375,0.4758756391818871,0.009479154067745401
FUEL_ANNUAL_R17,3,headline_yy,recent_targets,31,31,0.3761756582177814,0.45980965599332646,-0.0073017453467678775
FUEL_ANNUAL_R17,4,headline_yy,full,83,83,1.152128796170426,1.747325050549152,-0.5486103215385213
FUEL_ANNUAL_R17,4,headline_yy,origins_2019_2021,32,32,1.1352063920382474,1.5903666235697427,-0.8389135038588138
FUEL_ANNUAL_R17,4,headline_yy,origins_2022_2023,24,24,2.1062733329609173,2.642739788631669,-0.8150846182035303
FUEL_ANNUAL_R17,4,headline_yy,origins_2024plus,27,27,0.3240565016984977,0.4241218812105487,0.03231875083961179
FUEL_ANNUAL_R17,4,headline_yy,recent_targets,31,31,0.35899199760497064,0.46499067866347504,0.02685040716179079
FUEL_ANNUAL_R17,5,headline_yy,full,82,82,1.3460061421351854,2.0391194050654122,-0.7073800949484331
FUEL_ANNUAL_R17,5,headline_yy,origins_2019_2021,32,32,1.5284874483795883,2.1839080644789672,-1.2243935617647654
FUEL_ANNUAL_R17,5,headline_yy,origins_2022_2023,24,24,2.182376246220253,2.7620490971591725,-0.8503723356767198
FUEL_ANNUAL_R17,5,headline_yy,origins_2024plus,26,26,0.34937982298662595,0.44893655074504923,0.06093700949777885
FUEL_ANNUAL_R17,5,headline_yy,recent_targets,31,31,0.4203876370352924,0.5604257861133409,0.0934002815565513
FUEL_ANNUAL_R17,6,headline_yy,full,81,81,1.526820799738123,2.3477359178707715,-0.8564279301908041
FUEL_ANNUAL_R17,6,headline_yy,origins_2019_2021,32,32,1.9927460379465245,2.866719898455158,-1.6561115561527355
FUEL_ANNUAL_R17,6,headline_yy,origins_2022_2023,24,24,2.0964555401725176,2.718957172158347,-0.7923274470034706
FUEL_ANNUAL_R17,6,headline_yy,origins_2024plus,25,25,0.3835871440143502,0.49221334438595016,0.10563064718062787
FUEL_ANNUAL_R17,6,headline_yy,recent_targets,31,31,0.4659877349378284,0.6043526291757675,0.17673527780428092
FUEL_ANNUAL_R17,7,headline_yy,full,80,80,1.7377809531409114,2.7112648389518355,-1.007724143869558
FUEL_ANNUAL_R17,7,headline_yy,origins_2019_2021,32,32,2.4875344143016647,3.5929947902309123,-2.1140738684665332
FUEL_ANNUAL_R17,7,headline_yy,origins_2022_2023,24,24,2.0188858097156657,2.6423297522813614,-0.6974685510768674
FUEL_ANNUAL_R17,7,headline_yy,origins_2024plus,24,24,0.4570048150184858,0.5553990935910995,0.15715322946705154
FUEL_ANNUAL_R17,7,headline_yy,recent_targets,31,31,0.47833142462062006,0.6166539508956661,0.23571305778237722
FUEL_ANNUAL_R17,8,headline_yy,full,79,79,2.0033402217890766,3.1334813579801857,-1.1574948713407687
FUEL_ANNUAL_R17,8,headline_yy,origins_2019_2021,32,32,3.0186620488948592,4.304327567390341,-2.5847809510036464
FUEL_ANNUAL_R17,8,headline_yy,origins_2022_2023,24,24,2.0998868765214898,2.6980315508187527,-0.5952084734158943
FUEL_ANNUAL_R17,8,headline_yy,origins_2024plus,23,23,0.48997421392112117,0.5934863987353924,0.2415608242685839
FUEL_ANNUAL_R17,8,headline_yy,recent_targets,31,31,0.5612622137895344,0.6720242719501661,0.33710724431767103
FUEL_ANNUAL_R17,9,headline_yy,full,78,78,2.2515395924500647,3.6109012583109084,-1.3096881656515822
FUEL_ANNUAL_R17,9,headline_yy,origins_2019_2021,32,32,3.5146841706452623,5.034416189532402,-3.069692334046726
FUEL_ANNUAL_R17,9,headline_yy,origins_2022_2023,24,24,2.1425609575712117,2.8674132042908753,-0.43853886123199964
FUEL_ANNUAL_R17,9,headline_yy,origins_2024plus,22,22,0.5331241713067071,0.6263504880776017,0.2999732017381735
FUEL_ANNUAL_R17,9,headline_yy,recent_targets,31,31,0.7025599673325386,0.9406286944554774,0.48882980872111903
FUEL_ANNUAL_R17,10,headline_yy,full,77,77,2.482247393618606,4.09464445606203,-1.4672831929213637
FUEL_ANNUAL_R17,10,headline_yy,origins_2019_2021,32,32,3.87130984676739,5.6371602852425875,-3.488466331518956
FUEL_ANNUAL_R17,10,headline_yy,origins_2022_2023,24,24,2.301799023137736,3.315423689605055,-0.37161705140854145
FUEL_ANNUAL_R17,10,headline_yy,origins_2024plus,21,21,0.5718075074652605,0.7003217509965203,0.3604250470222186
FUEL_ANNUAL_R17,10,headline_yy,recent_targets,31,31,0.8546408791702697,1.25516768186057,0.6710746167016555
FUEL_ANNUAL_R17,11,headline_yy,full,76,76,2.7515787257337845,4.5458540014482525,-1.6387101862695361
FUEL_ANNUAL_R17,11,headline_yy,origins_2019_2021,32,32,4.27208758513403,6.24338235959196,-3.9475520897869174
FUEL_ANNUAL_R17,11,headline_yy,origins_2022_2023,24,24,2.4954388366648734,3.605687730883138,-0.2493948345907208
FUEL_ANNUAL_R17,11,headline_yy,origins_2024plus,20,20,0.6261324175760852,0.746524355506106,0.3882584373436948
FUEL_ANNUAL_R17,11,headline_yy,recent_targets,31,31,1.0268704898543837,1.490279692694711,0.8412696668125159
FUEL_ANNUAL_R17,12,headline_yy,full,75,75,2.981831462723947,4.913284933546203,-1.7897593297570373
FUEL_ANNUAL_R17,12,headline_yy,origins_2019_2021,32,32,4.619534984630049,6.748690031175696,-4.353798234272916
FUEL_ANNUAL_R17,12,headline_yy,origins_2022_2023,24,24,2.635512811119216,3.7749459086060853,-0.13315439088870962
FUEL_ANNUAL_R17,12,headline_yy,origins_2024plus,19,19,0.6610490910143826,0.7639342688649498,0.4360683761202373
FUEL_ANNUAL_R17,12,headline_yy,recent_targets,31,31,1.1700870212957653,1.6588003091937182,1.0052651993073765
INDEPENDENT_BRIDGE,1,headline_yy,full,88,88,0.5483448281111427,0.91073730453828,-0.11911212254514746
INDEPENDENT_BRIDGE,1,headline_yy,origins_2019_2021,34,34,0.39258934997518224,0.490772972286077,-0.16652396872367983
INDEPENDENT_BRIDGE,1,headline_yy,origins_2022_2023,24,24,1.0915666986300023,1.5900675495071046,-0.21645239899364285
INDEPENDENT_BRIDGE,1,headline_yy,origins_2024plus,30,30,0.2902902069168101,0.3706842004653604,0.012493524282652194
INDEPENDENT_BRIDGE,1,headline_yy,recent_targets,31,31,0.2839532790874723,0.36504574444403887,0.00906323497652338
INDEPENDENT_BRIDGE,2,headline_yy,full,86,86,0.8416168863837284,1.2945851997901499,-0.19975388785801845
INDEPENDENT_BRIDGE,2,headline_yy,origins_2019_2021,33,33,0.5547768867029769,0.6672082206488833,-0.2934036875471605
INDEPENDENT_BRIDGE,2,headline_yy,origins_2022_2023,24,24,1.751249363836387,2.24955147147117,-0.3456113608131057
INDEPENDENT_BRIDGE,2,headline_yy,origins_2024plus,29,29,0.4152217322665215,0.524887631030254,0.02752275837176743
INDEPENDENT_BRIDGE,2,headline_yy,recent_targets,31,31,0.399037401470894,0.509442077019394,0.015142928481053579
INDEPENDENT_BRIDGE,3,headline_yy,full,84,84,1.054527062574114,1.5373220457297836,-0.3006623316620716
INDEPENDENT_BRIDGE,3,headline_yy,origins_2019_2021,32,32,0.8443091643155924,1.1189600722412496,-0.5960068743974777
INDEPENDENT_BRIDGE,3,headline_yy,origins_2022_2023,24,24,2.0018816473334073,2.494900645619562,-0.30213404669664295
INDEPENDENT_BRIDGE,3,headline_yy,origins_2024plus,28,28,0.4827578736473158,0.5690583679307867,0.03813575863659665
INDEPENDENT_BRIDGE,3,headline_yy,recent_targets,31,31,0.4583236595378762,0.546525111587557,0.01825694742503843
INDEPENDENT_BRIDGE,4,headline_yy,full,83,83,1.233635025154026,1.8237299080241296,-0.4035375617940807
INDEPENDENT_BRIDGE,4,headline_yy,origins_2019_2021,32,32,1.1333035740023354,1.6234908829572603,-0.9246582756362545
INDEPENDENT_BRIDGE,4,headline_yy,origins_2022_2023,24,24,2.2491638205182585,2.7687118582052053,-0.28838852302212503
INDEPENDENT_BRIDGE,4,headline_yy,origins_2024plus,27,27,0.44985411212115656,0.5352652969828968,0.11173228681416479
INDEPENDENT_BRIDGE,4,headline_yy,recent_targets,31,31,0.46278933420273505,0.5498837901575514,0.1008065192349173
INDEPENDENT_BRIDGE,5,headline_yy,full,82,82,1.4221142305582808,2.1684759425885507,-0.5459131715251515
INDEPENDENT_BRIDGE,5,headline_yy,origins_2019_2021,32,32,1.545674484030015,2.247521189505075,-1.3271204500772273
INDEPENDENT_BRIDGE,5,headline_yy,origins_2022_2023,24,24,2.2916226616534123,2.994707192595531,-0.2979012866534494
INDEPENDENT_BRIDGE,5,headline_yy,origins_2024plus,26,26,0.46741690527448615,0.5786540395945087,0.186638662195832
INDEPENDENT_BRIDGE,5,headline_yy,recent_targets,31,31,0.5070183860319701,0.6477482330271583,0.2136964927952481
INDEPENDENT_BRIDGE,6,headline_yy,full,81,81,1.5996315808539048,2.5163793712144984,-0.68335803295738
INDEPENDENT_BRIDGE,6,headline_yy,origins_2019_2021,32,32,2.015887136042354,2.997698524931649,-1.8216121597143606
INDEPENDENT_BRIDGE,6,headline_yy,origins_2022_2023,24,24,2.180078334371859,2.985135564663766,-0.14166539766875083
INDEPENDENT_BRIDGE,6,headline_yy,origins_2024plus,25,25,0.509595586835454,0.6777098464569153,0.2535823194144715
INDEPENDENT_BRIDGE,6,headline_yy,recent_targets,31,31,0.5680148758187008,0.7478339170561029,0.3267305349869219
INDEPENDENT_BRIDGE,7,headline_yy,full,80,80,1.9160059597099035,2.9913320570711477,-0.824808975654111
INDEPENDENT_BRIDGE,7,headline_yy,origins_2019_2021,32,32,2.5318799131044774,3.7799351821135954,-2.3318823258500876
INDEPENDENT_BRIDGE,7,headline_yy,origins_2022_2023,24,24,2.3417910522542287,3.1794733787602136,0.027242596599302765
INDEPENDENT_BRIDGE,7,headline_yy,origins_2024plus,24,24,0.6690555959728117,0.8168806387634651,0.33257058568711045
INDEPENDENT_BRIDGE,7,headline_yy,recent_targets,31,31,0.6831153062029331,0.8449587352507315,0.37189203309219765
INDEPENDENT_BRIDGE,8,headline_yy,full,79,79,2.1966168777336263,3.333292762520479,-0.9649227576127083
INDEPENDENT_BRIDGE,8,headline_yy,origins_2019_2021,32,32,3.0718818678727464,4.500080444510828,-2.826159345344247
INDEPENDENT_BRIDGE,8,headline_yy,origins_2022_2023,24,24,2.358861055223922,2.958627986814481,0.17965604932222337
INDEPENDENT_BRIDGE,8,headline_yy,origins_2024plus,23,23,0.8095586192893223,0.9243030945141637,0.43028069634254823
INDEPENDENT_BRIDGE,8,headline_yy,recent_targets,31,31,0.7830310611568406,0.9171180803165196,0.4481388433272379
INDEPENDENT_BRIDGE,9,headline_yy,full,78,78,2.5892665608340732,3.9216066990466976,-1.1028651078373808
INDEPENDENT_BRIDGE,9,headline_yy,origins_2019_2021,32,32,3.6592420498414966,5.297758924307196,-3.3613651677904017
INDEPENDENT_BRIDGE,9,headline_yy,origins_2022_2023,24,24,2.7329446170730733,3.4109524082244285,0.42104895038070644
INDEPENDENT_BRIDGE,9,headline_yy,origins_2024plus,22,22,0.8761988791080042,1.0047982648282583,0.5197741885836458
INDEPENDENT_BRIDGE,9,headline_yy,recent_targets,31,31,0.9405226637356255,1.1824489101326865,0.6209179589160919
INDEPENDENT_BRIDGE,10,headline_yy,full,77,77,2.9551901712810724,4.498759705784153,-1.279101544187975
INDEPENDENT_BRIDGE,10,headline_yy,origins_2019_2021,32,32,4.106956951702269,5.940196189044676,-3.8145588120387064
INDEPENDENT_BRIDGE,10,headline_yy,origins_2022_2023,24,24,3.15596775183858,4.089025162287782,0.4469048957966651
INDEPENDENT_BRIDGE,10,headline_yy,origins_2024plus,21,21,0.9706568900020978,1.1538293889140359,0.6118735992211688
INDEPENDENT_BRIDGE,10,headline_yy,recent_targets,31,31,1.1425929435395208,1.481374755149801,0.7939984131637613
INDEPENDENT_BRIDGE,11,headline_yy,full,76,76,3.330081118868551,5.0020244332268184,-1.4233545170754638
INDEPENDENT_BRIDGE,11,headline_yy,origins_2019_2021,32,32,4.5219664806652204,6.513161906506529,-4.275582215434618
INDEPENDENT_BRIDGE,11,headline_yy,origins_2022_2023,24,24,3.6036413906482423,4.614299563925619,0.6399484402400742
INDEPENDENT_BRIDGE,11,headline_yy,origins_2024plus,20,20,1.0947922138582478,1.2856075003325258,0.6642462515205362
INDEPENDENT_BRIDGE,11,headline_yy,recent_targets,31,31,1.321658721449601,1.6925933209508013,0.9593077106597879
INDEPENDENT_BRIDGE,12,headline_yy,full,75,75,3.6192915166159194,5.394838562659045,-1.5635949494163663
INDEPENDENT_BRIDGE,12,headline_yy,origins_2019_2021,32,32,4.891646660555164,7.004834481913411,-4.717120082105888
INDEPENDENT_BRIDGE,12,headline_yy,origins_2022_2023,24,24,3.867564547942333,4.908177996528486,0.8253512366387347
INDEPENDENT_BRIDGE,12,headline_yy,origins_2024plus,19,19,1.1627695504111946,1.3473085858349991,0.7299890390437535
INDEPENDENT_BRIDGE,12,headline_yy,recent_targets,31,31,1.505961079098324,1.892131972764621,1.1800370789368713
MCT_FAST_R18,1,headline_yy,full,88,88,0.5015219115367695,0.8645896467349135,-0.1164397079960779
MCT_FAST_R18,1,headline_yy,origins_2019_2021,34,34,0.3520063063984166,0.44613583951206726,-0.14835768547199382
MCT_FAST_R18,1,headline_yy,origins_2022_2023,24,24,1.0331893879293832,1.523542650242503,-0.26909038068849594
MCT_FAST_R18,1,headline_yy,origins_2024plus,30,30,0.24563894957947863,0.3319490572629268,0.0418545379638946
MCT_FAST_R18,1,headline_yy,recent_targets,31,31,0.24402497371834397,0.32843553339927134,0.034194530355888174
MCT_FAST_R18,2,headline_yy,full,86,86,0.7784728979378849,1.2427694151162045,-0.21401616147824098
MCT_FAST_R18,2,headline_yy,origins_2019_2021,33,33,0.5251803142404369,0.6377957095745351,-0.2786842737397519
MCT_FAST_R18,2,headline_yy,origins_2022_2023,24,24,1.6297816832236511,2.176196448828033,-0.48907799013731834
MCT_FAST_R18,2,headline_yy,origins_2024plus,29,29,0.36217098121917407,0.4449380320024459,0.08720906584754233
MCT_FAST_R18,2,headline_yy,recent_targets,31,31,0.3477096999252102,0.43187758945321764,0.07267808604042768
MCT_FAST_R18,3,headline_yy,full,84,84,0.979203536197009,1.4873571792463325,-0.3577393132408376
MCT_FAST_R18,3,headline_yy,origins_2019_2021,32,32,0.8106452637279431,1.0878757544371571,-0.5654840073679286
MCT_FAST_R18,3,headline_yy,origins_2022_2023,24,24,1.8466773586396006,2.420408393287987,-0.6447601409885623
MCT_FAST_R18,3,headline_yy,origins_2024plus,28,28,0.4282925712108618,0.5125299926048106,0.12570104668817345
MCT_FAST_R18,3,headline_yy,recent_targets,31,31,0.4087441651833157,0.4930237630466653,0.11136533949609594
MCT_FAST_R18,4,headline_yy,full,83,83,1.1833024269861134,1.772191203111355,-0.502430303913327
MCT_FAST_R18,4,headline_yy,origins_2019_2021,32,32,1.1115528699740078,1.58882610444314,-0.9031861531986131
MCT_FAST_R18,4,headline_yy,origins_2022_2023,24,24,2.172797683678975,2.693547578646154,-0.7471518239585547
MCT_FAST_R18,4,headline_yy,origins_2024plus,27,27,0.3887875997179172,0.4622955573978904,0.19006983157610316
MCT_FAST_R18,4,headline_yy,recent_targets,31,31,0.41549715709853474,0.49715268693212145,0.18325851500639284
MCT_FAST_R18,5,headline_yy,full,82,82,1.383301325241989,2.092175040103995,-0.6539068993594837
MCT_FAST_R18,5,headline_yy,origins_2019_2021,32,32,1.5148153145426446,2.2139101389553986,-1.304209693296382
MCT_FAST_R18,5,headline_yy,origins_2022_2023,24,24,2.29676054257509,2.8569490844912995,-0.7677785523412547
MCT_FAST_R18,5,headline_yy,origins_2024plus,26,26,0.37824483010293536,0.4880720174933169,0.2515780651614106
MCT_FAST_R18,5,headline_yy,recent_targets,31,31,0.45474009109763314,0.6100553350858124,0.2870576025267914
MCT_FAST_R18,6,headline_yy,full,81,81,1.5753566226924585,2.4252071027644546,-0.7930472541079924
MCT_FAST_R18,6,headline_yy,origins_2019_2021,32,32,1.96111313281251,2.915171665188589,-1.7527317589091986
MCT_FAST_R18,6,headline_yy,origins_2022_2023,24,24,2.2273003345533895,2.8622351173482365,-0.6969597125177623
MCT_FAST_R18,6,headline_yy,origins_2024plus,25,25,0.45572232635229865,0.5604071800784675,0.3431048721109305
MCT_FAST_R18,6,headline_yy,recent_targets,31,31,0.525611293153332,0.6858769556866379,0.41284928264957865
MCT_FAST_R18,7,headline_yy,full,80,80,1.8001278702398253,2.7976726861655847,-0.9375869150014718
MCT_FAST_R18,7,headline_yy,origins_2019_2021,32,32,2.4233637410065647,3.648673051966772,-2.22425154865113
MCT_FAST_R18,7,headline_yy,origins_2022_2023,24,24,2.21397978714918,2.8086235661623244,-0.5918281272030997
MCT_FAST_R18,7,headline_yy,origins_2024plus,24,24,0.5552947923081512,0.67165601795572,0.4322071420663672
MCT_FAST_R18,7,headline_yy,recent_targets,31,31,0.6173831196933703,0.7675485805226179,0.5220894549900537
MCT_FAST_R18,8,headline_yy,full,79,79,2.0708959340755264,3.209199133315332,-1.08375979584156
MCT_FAST_R18,8,headline_yy,origins_2019_2021,32,32,2.9326058737467138,4.356384736157261,-2.709559354430958
MCT_FAST_R18,8,headline_yy,origins_2022_2023,24,24,2.265546726251364,2.8364916664733246,-0.47942713452798746
MCT_FAST_R18,8,headline_yy,origins_2024plus,23,23,0.6688812783495222,0.7582162335711484,0.5476142043034405
MCT_FAST_R18,8,headline_yy,recent_targets,31,31,0.7565442456645818,0.8801676352228027,0.6645592650280641
MCT_FAST_R18,9,headline_yy,full,78,78,2.32292031484084,3.675183052739505,-1.2338401702764812
MCT_FAST_R18,9,headline_yy,origins_2019_2021,32,32,3.435033214130266,5.082280082025233,-3.210942869155134
MCT_FAST_R18,9,headline_yy,origins_2022_2023,24,24,2.3186601889865,2.976042853036869,-0.31131795113189814
MCT_FAST_R18,9,headline_yy,origins_2024plus,22,22,0.7099489622609565,0.8099799269597313,0.6355576981165594
MCT_FAST_R18,9,headline_yy,recent_targets,31,31,0.9037538615092066,1.1576480751458453,0.8509600611486666
MCT_FAST_R18,10,headline_yy,full,77,77,2.568511378615268,4.158266358242304,-1.3851111220632968
MCT_FAST_R18,10,headline_yy,origins_2019_2021,32,32,3.8296654509846713,5.685765506475516,-3.644761575920926
