model,h,sample,scope,benchmark,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
PATH_FAST_CURRENT_HALF_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.09972260755389012,-0.06156459747407058,0.06717707619981779,0.6915,ok
PATH_FAST_CURRENT_HALF_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,-0.015478324949961032,-0.019124051575206562,-0.0003712995050335972,0.991,ok
PATH_FAST_CURRENT_HALF_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.015506803576389568,-0.02208397391582303,-0.0006879089069544244,0.992,ok
PATH_FAST_CURRENT_HALF_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.09748255176621241,-0.04032015267356267,0.35528053948099364,0.1245,ok
PATH_FAST_CURRENT_HALF_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.1009121350723714,-0.10684875187471041,0.12853874251411423,0.709,ok
PATH_FAST_CURRENT_HALF_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.23569589158470608,-0.07889287317408464,0.23569589158470608,0.381,ok
PATH_FAST_CURRENT_HALF_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,-0.024905548999535315,-0.02921646797873453,-0.0041874774766361865,1.0,ok
PATH_FAST_CURRENT_HALF_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.022598056701399367,-0.036008179157960715,-0.0047184027205911215,1.0,ok
PATH_FAST_CURRENT_HALF_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.24540639938839026,-0.042678128797764336,0.7812254900356425,0.0705,ok
PATH_FAST_CURRENT_HALF_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.3288135028990317,-0.1668402191103242,0.3780682126365176,0.6545,ok
PATH_FAST_CURRENT_HALF_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.43738501204819435,-0.0648089477871872,0.43738501204819435,0.131,ok
PATH_FAST_CURRENT_HALF_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,-0.024094119729232737,-0.02911448253618279,-0.0094239472222678,1.0,ok
PATH_FAST_CURRENT_HALF_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.013802633502521526,-0.0362870612893946,-0.00841009118154853,1.0,ok
PATH_FAST_CURRENT_HALF_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.4660721181526089,-0.028276272685740008,1.3934689486880565,0.0385,ok
PATH_FAST_CURRENT_HALF_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.6826345952712767,-0.2388492412190178,0.826710485493586,0.5765,ok
PATH_FAST_CURRENT_HALF_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7169358599559872,0.059552434589745414,0.7455998671772615,0.0,ok
PATH_FAST_CURRENT_HALF_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,-0.03203284611963888,-0.03468902329151489,-0.015159101637635976,1.0,ok
PATH_FAST_CURRENT_HALF_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.003085525243189571,-0.04402382447338422,0.002563833589387096,0.9555,ok
PATH_FAST_CURRENT_HALF_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.7480594396307407,-0.008880215331753802,2.1736591340398586,0.029,ok
PATH_FAST_CURRENT_HALF_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.097872610956363,-0.3553703226552743,1.384341440746703,0.5595,ok
PATH_FAST_CURRENT_HALF_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.104280765344904,0.4202700579507348,1.1293317826410016,0.0,ok
PATH_FAST_CURRENT_HALF_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,-0.04167389235165261,-0.051751645332604325,-0.021679172775035692,1.0,ok
PATH_FAST_CURRENT_HALF_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.028024291257967765,-0.06102830494302881,0.039312681351996843,0.83,ok
PATH_FAST_CURRENT_HALF_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,1.0537979874398584,0.0031331259661090587,3.0173812560299287,0.0225,ok
PATH_FAST_CURRENT_HALF_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.5435212313326403,-0.4688545767517231,1.979232142180282,0.5525,ok
PATH_FAST_CURRENT_HALF_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.5148253248842234,0.7665857399952444,1.5853749433310078,0.0,ok
PATH_FAST_CURRENT_HALF_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.060193675194882446,-0.07536754582015884,-0.031233682035248466,1.0,ok
PATH_FAST_CURRENT_HALF_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.07397840722637572,-0.08018862520966034,0.12408657447269092,0.726,ok
PATH_FAST_CURRENT_HALF_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,1.3045407004928549,-0.004958936410293543,3.7323401826177003,0.026,ok
PATH_FAST_CURRENT_HALF_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.9244842101468258,-0.7142844794313207,2.476900246575583,0.565,ok
PATH_FAST_CURRENT_HALF_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.8175449828362964,1.136351316806401,2.0991544314194854,0.0,ok
PATH_FAST_CURRENT_HALF_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,-0.09329821625365231,-0.11817696679377486,-0.0610542749717854,1.0,ok
PATH_FAST_CURRENT_HALF_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.16362314390218377,-0.11960096623097898,0.2871908186930337,0.625,ok
PATH_FAST_CURRENT_HALF_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,1.5724263189401029,-0.021522796735996306,4.493567788551597,0.0275,ok
PATH_FAST_CURRENT_HALF_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,2.3333521393566983,-1.0532544643789938,2.9938008315263573,0.5815,ok
PATH_FAST_CURRENT_HALF_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.1072418825621084,1.4389612897804713,2.630266529733423,0.0,ok
PATH_FAST_CURRENT_HALF_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,-0.11781003470804235,-0.11931229073148045,-0.07362474032312853,1.0,ok
PATH_FAST_CURRENT_HALF_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.3598520726016194,-0.11762535717363591,0.6057298505899583,0.4905,ok
PATH_FAST_CURRENT_HALF_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,1.8302576734474263,-0.06205936544627347,5.2471816026574745,0.0285,ok
PATH_FAST_CURRENT_HALF_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,2.5818517952538373,-1.3344673267403735,3.3661171213535246,0.5825,ok
PATH_FAST_CURRENT_HALF_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.5450862325929697,1.9069167507307219,3.1379477352512084,0.0,ok
PATH_FAST_CURRENT_HALF_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,-0.13197553213820265,-0.1382429631798592,-0.07865048538983029,1.0,ok
PATH_FAST_CURRENT_HALF_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.6573071066556038,-0.1253592683820622,1.1601174020857925,0.3805,ok
PATH_FAST_CURRENT_HALF_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,2.190877306917475,0.02938823214817993,6.097843056201748,0.0225,ok
PATH_FAST_CURRENT_HALF_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,2.835923929154963,-1.6024672141740584,3.7265923155006044,0.584,ok
PATH_FAST_CURRENT_HALF_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,3.265422541377967,2.500511944890011,3.754536774540629,0.0,ok
PATH_FAST_CURRENT_HALF_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,-0.13065157001509625,-0.15938692491087145,-0.0957757105440484,1.0,ok
PATH_FAST_CURRENT_HALF_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,1.0622198100218059,-0.14407247794895062,1.9213471114981122,0.317,ok
PATH_FAST_CURRENT_HALF_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,2.4412870113707603,0.02450019229658409,6.70339835258931,0.024,ok
PATH_FAST_CURRENT_HALF_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,2.8786016301959196,-2.0760521240579233,3.6219494887547494,0.6115,ok
PATH_FAST_CURRENT_HALF_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,3.907881963151946,2.7913954425116674,4.537177518091476,0.0,ok
PATH_FAST_CURRENT_HALF_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,-0.1477838646899555,-0.2251592012355104,-0.1162012902897611,1.0,ok
PATH_FAST_CURRENT_HALF_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,1.567200721478819,-0.18609327694236247,2.8631569772589556,0.2665,ok
PATH_POOL_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.005607406549518932,-0.0018913273061015505,0.019010100471967533,0.122,ok
PATH_POOL_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.00405021642878572,-0.00025785682602302607,0.012527422128063502,0.2285,ok
PATH_POOL_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.014810065927144983,-0.010235693721841693,0.021106236367533216,0.5955,ok
PATH_POOL_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,1.00945175823972e-05,-0.0006934888582517521,0.0003723154114646477,0.7755,ok
PATH_POOL_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,6.686571724889804e-05,-0.000686000734922284,0.000490148085476873,0.724,ok
PATH_POOL_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.026829844976110625,-0.002857294899503506,0.08106546323827252,0.055,ok
PATH_POOL_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.014434144482361749,-0.0037416674787671407,0.028541300985854827,0.253,ok
PATH_POOL_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.07710205885295991,-0.03085529185380609,0.12013303516972713,0.152,ok
PATH_POOL_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,-0.0006692935325331553,-0.0024835873718278704,0.00044500639972874215,0.911,ok
PATH_POOL_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.00043890243916144063,-0.0024662360619035267,0.0008344499493540656,0.839,ok
PATH_POOL_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.0725792060048687,-0.006648883035621412,0.2164737600984562,0.061,ok
PATH_POOL_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.07118218497442869,-0.015343719132012606,0.07714733244209565,0.337,ok
PATH_POOL_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.16129197370962045,-0.05443354161231997,0.24684818980797832,0.1845,ok
PATH_POOL_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,-0.0018637137072727965,-0.005969864689500023,0.0004987491912182914,0.9605,ok
PATH_POOL_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.001319465437973894,-0.005541876330267079,0.0016408351492785403,0.873,ok
PATH_POOL_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.14246848536842469,-0.00585144638639156,0.4203322700701956,0.0545,ok
PATH_POOL_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.18326192575950673,-0.029401685397383637,0.20217700680019657,0.371,ok
PATH_POOL_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.25276689842821437,-0.05310131045950243,0.37655061398760087,0.127,ok
PATH_POOL_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,-0.003922329666744897,-0.011243100716347083,-0.00037128404964295163,0.981,ok
PATH_POOL_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.002944890579558617,-0.010254085833457117,0.0033176542255018357,0.8525,ok
PATH_POOL_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.19613086702179178,-0.026184799371975525,0.6401076087970646,0.1125,ok
PATH_POOL_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.354144821089726,-0.049296847990771754,0.4305279045727416,0.358,ok
PATH_POOL_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.2056089533583356,-0.10904695536956865,0.22931323709307952,0.562,ok
PATH_POOL_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,-0.007096848449398582,-0.019171803674206074,-0.0008615593345929239,0.99,ok
PATH_POOL_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.007288755395087418,-0.016936310415386586,0.004545236124154496,0.861,ok
PATH_POOL_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.2923559264261434,-0.03282675088463114,0.9514633418378411,0.1025,ok
PATH_POOL_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.5643579005172044,-0.06760353532805238,0.7076050877471292,0.2865,ok
PATH_POOL_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.24588102878851428,-0.180523500722806,0.2715152354156785,0.5395,ok
PATH_POOL_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,-0.011190698678290825,-0.02909128319947267,-0.0020674164235684723,0.9905,ok
PATH_POOL_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.013565358540906292,-0.025626376787821332,0.004273712467449112,0.9035,ok
PATH_POOL_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.39707798832066693,-0.016419846449678737,1.2483036120496842,0.082,ok
PATH_POOL_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.7869746217212076,-0.07592703422771929,1.0126140352204587,0.2785,ok
PATH_POOL_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.29245964411548514,-0.043661265885674004,0.31571409237859693,0.1925,ok
PATH_POOL_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.01816584534153891,-0.042321340368281606,-0.005422542467256042,0.9935,ok
PATH_POOL_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.02092344575818586,-0.03726353598968509,0.0035375833142535502,0.932,ok
PATH_POOL_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.49145765743106007,-0.015385195017999287,1.5383021911334205,0.049,ok
PATH_POOL_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.9855279332226012,-0.14627885844722144,1.288597027042247,0.2865,ok
PATH_POOL_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.33331709565623885,0.052223497301297724,0.4085900890447675,0.0,ok
PATH_POOL_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,-0.03092822703561872,-0.059529402746635485,-0.01276845503864853,1.0,ok
PATH_POOL_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.030312432152958504,-0.05089875988474092,-0.0005926896302724953,0.98,ok
PATH_POOL_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.5734195657061301,-0.02122102771652321,1.7811207711579073,0.048,ok
PATH_POOL_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.1867242555565625,-0.2314890640541718,1.5507195019125664,0.297,ok
PATH_POOL_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3224894852243433,0.10414369305196264,0.3777966323720441,0.0,ok
PATH_POOL_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,-0.04491807718709552,-0.07901113521481294,-0.016301247187495187,1.0,ok
PATH_POOL_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.034231080698028854,-0.06473497751511058,-0.0023001957465561486,0.987,ok
PATH_POOL_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.6996318531523742,-0.03231175739014684,2.1483146139571123,0.0445,ok
PATH_POOL_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.299968820830229,-0.3146514402042643,1.7916831469080492,0.297,ok
PATH_POOL_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.5664489273389123,0.17197821536119826,0.8603484139397652,0.0,ok
PATH_POOL_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,-0.06295827761754318,-0.1058473412040566,-0.019427505981559137,1.0,ok
PATH_POOL_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.03126592897575822,-0.08526258524690437,0.008544075149878242,0.9585,ok
PATH_POOL_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.81688508102933,-0.03824616199861829,2.4560983092491337,0.0405,ok
PATH_POOL_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.4009035771724136,-0.40344221185121576,1.9971035766467522,0.2975,ok
PATH_POOL_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7864620440285329,0.20922348606214589,1.1806644934860893,0.0,ok
PATH_POOL_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,-0.08103686839864738,-0.13920892952689262,-0.027503379749644407,1.0,ok
PATH_POOL_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.014336162212582281,-0.10955345031151563,0.030218166132309897,0.8965,ok
PATH_POOL_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,0.8580041442717993,-0.049238225230767776,2.64341120812967,0.042,ok
PATH_POOL_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.4359462536698375,-0.5090069251472658,2.0301687298486506,0.305,ok
PATH_POOL_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.854894967314071,0.2797567089521655,1.2502653043282481,0.0,ok
PATH_POOL_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,-0.11144465855723992,-0.15918771554590064,-0.051447687114314966,1.0,ok
PATH_POOL_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.021219827233583517,-0.13044749054683394,0.08418120083940647,0.81,ok
RF_RESIDUAL_R15,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,-0.003779116916353822,-0.02790144595456573,0.01103144657984814,0.749,ok
RF_RESIDUAL_R15,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.004326133484441587,-0.0205566122725833,0.025325647033946193,0.555,ok
RF_RESIDUAL_R15,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.03287606301143023,-0.07852752932410595,0.009121716152384315,0.708,ok
RF_RESIDUAL_R15,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.010312489505472507,-0.0027594731566012278,0.012018747480268115,0.5465,ok
RF_RESIDUAL_R15,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.010373741779904177,-0.00255086344087665,0.01164951125484365,0.518,ok
RF_RESIDUAL_R15,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,-0.0010264377886500136,-0.05964028816945231,0.041067929423130624,0.6315,ok
RF_RESIDUAL_R15,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.012662373197662464,-0.05758539470853089,0.0666250954001013,0.553,ok
RF_RESIDUAL_R15,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.05746631669470068,-0.18240090050459737,0.08274211557898228,0.594,ok
RF_RESIDUAL_R15,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.030105504666415647,-0.005759540096401171,0.03169253272359013,0.377,ok
RF_RESIDUAL_R15,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.028407234842807865,-0.005040481445137695,0.029388076977179312,0.322,ok
RF_RESIDUAL_R15,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.03320663082682886,-0.04536070933682052,0.14894485551572123,0.2115,ok
RF_RESIDUAL_R15,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.05110870358009685,-0.10588789849781474,0.12880254422603532,0.624,ok
RF_RESIDUAL_R15,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.028236580716017385,-0.12594592265745733,0.3532848907123955,0.276,ok
RF_RESIDUAL_R15,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.017007162060932498,-0.01368649700319335,0.021054915714130772,0.296,ok
RF_RESIDUAL_R15,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.015780613311772534,-0.011396045207176736,0.02243128510711965,0.223,ok
RF_RESIDUAL_R15,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.13218108831713007,-0.02702052479028246,0.40185184804058727,0.0595,ok
