origin,model,feature,band,monthly_log_core_correction,coefficient
2019-05,GAP_DOMESTIC_R23,tightening,4,-0.004416234833781012,0.006483970340317899
2019-05,GAP_IMPORTED_R23,intercept,1,0.027864173106906132,0.027864173106906132
2019-05,GAP_IMPORTED_R23,intercept,2,0.03661653226638574,0.03661653226638574
2019-05,GAP_IMPORTED_R23,intercept,3,0.04419208272956267,0.04419208272956267
2019-05,GAP_IMPORTED_R23,intercept,4,0.048326453472812086,0.048326453472812086
2019-05,GAP_IMPORTED_R23,import_gap,1,-2.4130081423465447e-22,4.660376996477866e-22
2019-05,GAP_IMPORTED_R23,import_gap,2,-1.0278896931386391e-18,1.985220603591332e-18
2019-05,GAP_IMPORTED_R23,import_gap,3,-6.818932532864153e-39,1.3169784120906927e-38
2019-05,GAP_IMPORTED_R23,import_gap,4,-9.536065027014708e-20,1.841753341354201e-19
2019-05,GAP_IMPORTED_R23,ppi_gap,1,-2.9693996599969895e-14,2.892926290675841e-13
2019-05,GAP_IMPORTED_R23,ppi_gap,2,-2.1497147642264787e-17,2.0943514080186507e-16
2019-05,GAP_IMPORTED_R23,ppi_gap,3,-7.295947334427994e-24,7.108048856978204e-23
2019-05,GAP_IMPORTED_R23,ppi_gap,4,-8.893702749329251e-18,8.66465597460757e-17
2019-05,GAP_IMPORTED_R23,fx_news,1,1.3764692939339848e-30,9.873521647334185e-30
2019-05,GAP_IMPORTED_R23,fx_news,2,0.0010588937893130808,0.00759552777318391
2019-05,GAP_IMPORTED_R23,fx_news,3,8.193409046415434e-19,5.877196239811389e-18
2019-05,GAP_IMPORTED_R23,fx_news,4,0.00045674047190640075,0.0032762350431318524
2019-05,GAP_JOINT_R23,intercept,1,0.027864173106906136,0.027864173106906136
2019-05,GAP_JOINT_R23,intercept,2,0.03661653226638574,0.03661653226638574
2019-05,GAP_JOINT_R23,intercept,3,0.04419208272956266,0.04419208272956266
2019-05,GAP_JOINT_R23,intercept,4,0.048326453472812086,0.048326453472812086
2019-05,GAP_JOINT_R23,ulc_gap,1,1.8364455152252656e-26,2.881701363608511e-26
2019-05,GAP_JOINT_R23,ulc_gap,2,0.011981518695062029,0.018801079844411216
2019-05,GAP_JOINT_R23,ulc_gap,3,0.015131520752634553,0.023743979129698695
2019-05,GAP_JOINT_R23,ulc_gap,4,1.5414425505780193e-18,2.4187905729291343e-18
2019-05,GAP_JOINT_R23,tightening,1,-5.0818582843127876e-18,7.461246883235115e-18
2019-05,GAP_JOINT_R23,tightening,2,-0.005194621293450565,0.007626806921198125
2019-05,GAP_JOINT_R23,tightening,3,-0.011583584767121976,0.017007161731993504
2019-05,GAP_JOINT_R23,tightening,4,-0.004447657605685393,0.006530105640796055
2019-05,GAP_JOINT_R23,import_gap,1,-7.172265101888198e-22,1.3852194987197988e-21
2019-05,GAP_JOINT_R23,import_gap,2,-1.2114600884007578e-15,2.3397603302919573e-15
2019-05,GAP_JOINT_R23,import_gap,3,-9.970683212212343e-22,1.9256935716833172e-21
2019-05,GAP_JOINT_R23,import_gap,4,-2.9915721244704027e-34,5.7777898331617076e-34
2019-05,GAP_JOINT_R23,ppi_gap,1,-3.174454409239005e-14,3.0927000978536767e-13
2019-05,GAP_JOINT_R23,ppi_gap,2,-1.6480054550704217e-14,1.6055630275633762e-13
2019-05,GAP_JOINT_R23,ppi_gap,3,-6.965064912081132e-18,6.785687919302769e-17
2019-05,GAP_JOINT_R23,ppi_gap,4,-3.3491123517110008e-18,3.26285993199776e-17
2019-05,GAP_JOINT_R23,fx_news,1,1.6006960343967134e-27,1.1481917552441905e-26
2019-05,GAP_JOINT_R23,fx_news,2,0.0014999018330455036,0.01075891288146763
2019-05,GAP_JOINT_R23,fx_news,3,1.8349561340521674e-11,1.3162283525913244e-10
2019-05,GAP_JOINT_R23,fx_news,4,0.00046921907181578275,0.0033657450139511613
2019-05,GAP_FREE_R23,intercept,1,0.015325295208798377,0.015325295208798377
2019-05,GAP_FREE_R23,intercept,2,0.020139092746512155,0.020139092746512155
2019-05,GAP_FREE_R23,intercept,3,0.02430564550125946,0.02430564550125946
2019-05,GAP_FREE_R23,intercept,4,0.026579549410046654,0.026579549410046654
2019-05,GAP_FREE_R23,ulc_gap,1,-0.0060550383863292095,-0.009501404876935007
2019-05,GAP_FREE_R23,ulc_gap,2,0.007015752949731348,0.011008932568032832
2019-05,GAP_FREE_R23,ulc_gap,3,0.0087561053262911,0.013739847139204505
2019-05,GAP_FREE_R23,ulc_gap,4,-0.005385368643342406,-0.008450576962067238
2019-05,GAP_FREE_R23,tightening,1,0.0018880887462704632,-0.002772115136871988
2019-05,GAP_FREE_R23,tightening,2,0.0016397414678981721,-0.0024074886059757697
2019-05,GAP_FREE_R23,tightening,3,-0.000735979372018973,0.0010805739728227159
2019-05,GAP_FREE_R23,tightening,4,0.002003980908016441,-0.0029422694352096265
2019-05,GAP_FREE_R23,import_gap,1,0.002370647206856743,-0.004578562962848466
2019-05,GAP_FREE_R23,import_gap,2,0.006748310502560308,-0.013033387861111244
2019-05,GAP_FREE_R23,import_gap,3,0.005982337279646447,-0.011554021121588197
2019-05,GAP_FREE_R23,import_gap,4,0.0035735135403610033,-0.006901725695755584
2019-05,GAP_FREE_R23,ppi_gap,1,-0.0003289395719746445,0.0032046812311215525
2019-05,GAP_FREE_R23,ppi_gap,2,0.00023113028465229822,-0.0022517779807474697
2019-05,GAP_FREE_R23,ppi_gap,3,0.0008043471213317173,-0.007836321144228577
2019-05,GAP_FREE_R23,ppi_gap,4,0.0008457511886603799,-0.008239698690638488
2019-05,GAP_FREE_R23,fx_news,1,-0.0009618011440923331,-0.006899074653155235
2019-05,GAP_FREE_R23,fx_news,2,0.0007257690203489326,0.005205997812635104
2019-05,GAP_FREE_R23,fx_news,3,-0.00033242636182293276,-0.002384520231630163
2019-05,GAP_FREE_R23,fx_news,4,0.00021571533230979739,0.0015473429103060109
2019-05,GAP_ENET_R23,intercept,1,0.0,0.0
2019-05,GAP_ENET_R23,intercept,2,0.0,0.0
2019-05,GAP_ENET_R23,intercept,3,0.0,0.0
2019-05,GAP_ENET_R23,intercept,4,0.003008665542946,0.003008665542946
2019-05,GAP_ENET_R23,ulc_gap,1,0.0,0.0
2019-05,GAP_ENET_R23,ulc_gap,2,0.0,0.0
2019-05,GAP_ENET_R23,ulc_gap,3,0.0,0.0
2019-05,GAP_ENET_R23,ulc_gap,4,0.0,0.0
2019-05,GAP_ENET_R23,tightening,1,-0.0,0.0
2019-05,GAP_ENET_R23,tightening,2,-0.0,0.0
2019-05,GAP_ENET_R23,tightening,3,-0.0,0.0
2019-05,GAP_ENET_R23,tightening,4,-0.0,0.0
2019-05,GAP_ENET_R23,import_gap,1,-0.0,0.0
2019-05,GAP_ENET_R23,import_gap,2,-0.0,0.0
2019-05,GAP_ENET_R23,import_gap,3,-0.0,0.0
2019-05,GAP_ENET_R23,import_gap,4,-0.0,0.0
2019-05,GAP_ENET_R23,ppi_gap,1,-0.0,0.0
2019-05,GAP_ENET_R23,ppi_gap,2,-0.0,0.0
2019-05,GAP_ENET_R23,ppi_gap,3,-0.0,0.0
2019-05,GAP_ENET_R23,ppi_gap,4,-0.0,0.0
2019-05,GAP_ENET_R23,fx_news,1,0.0,0.0
2019-05,GAP_ENET_R23,fx_news,2,0.0,0.0
2019-05,GAP_ENET_R23,fx_news,3,0.0,0.0
2019-05,GAP_ENET_R23,fx_news,4,0.0,0.0
2019-06,GAP_CALIBRATION_R23,intercept,1,0.015325295208798377,0.015325295208798377
2019-06,GAP_CALIBRATION_R23,intercept,2,0.020139092746512155,0.020139092746512155
2019-06,GAP_CALIBRATION_R23,intercept,3,0.024305645501259462,0.024305645501259462
2019-06,GAP_CALIBRATION_R23,intercept,4,0.02657954941004665,0.02657954941004665
2019-06,GAP_DOMESTIC_R23,intercept,1,0.027864173106906136,0.027864173106906136
2019-06,GAP_DOMESTIC_R23,intercept,2,0.03661653226638573,0.03661653226638573
2019-06,GAP_DOMESTIC_R23,intercept,3,0.044192082729562654,0.044192082729562654
2019-06,GAP_DOMESTIC_R23,intercept,4,0.048326453472812086,0.048326453472812086
2019-06,GAP_DOMESTIC_R23,ulc_gap,1,8.064532209007744e-26,4.8258471698921117e-26
2019-06,GAP_DOMESTIC_R23,ulc_gap,2,0.02808234622431943,0.01680458426332416
2019-06,GAP_DOMESTIC_R23,ulc_gap,3,0.03967885378947238,0.023743979105273892
2019-06,GAP_DOMESTIC_R23,ulc_gap,4,3.4133135026092363e-20,2.042539961353572e-20
2019-06,GAP_DOMESTIC_R23,tightening,1,-2.0673218012163386e-14,2.4885421458357234e-14
2019-06,GAP_DOMESTIC_R23,tightening,2,-0.0056891161532493136,0.006848283277226551
2019-06,GAP_DOMESTIC_R23,tightening,3,-0.014128463230774404,0.017007161722469133
2019-06,GAP_DOMESTIC_R23,tightening,4,-0.005386468244232897,0.006483970340317899
2019-06,GAP_IMPORTED_R23,intercept,1,0.027864173106906132,0.027864173106906132
2019-06,GAP_IMPORTED_R23,intercept,2,0.03661653226638574,0.03661653226638574
2019-06,GAP_IMPORTED_R23,intercept,3,0.04419208272956267,0.04419208272956267
2019-06,GAP_IMPORTED_R23,intercept,4,0.048326453472812086,0.048326453472812086
2019-06,GAP_IMPORTED_R23,import_gap,1,-1.9475084292746076e-22,4.660376996477866e-22
2019-06,GAP_IMPORTED_R23,import_gap,2,-8.295968035173323e-19,1.985220603591332e-18
2019-06,GAP_IMPORTED_R23,import_gap,3,-5.503474419897166e-39,1.3169784120906927e-38
2019-06,GAP_IMPORTED_R23,import_gap,4,-7.696437776692248e-20,1.841753341354201e-19
2019-06,GAP_IMPORTED_R23,ppi_gap,1,-6.7757139305975644e-15,2.892926290675841e-13
2019-06,GAP_IMPORTED_R23,ppi_gap,2,-4.905318900317844e-18,2.0943514080186507e-16
2019-06,GAP_IMPORTED_R23,ppi_gap,3,-1.6648231175065217e-24,7.108048856978204e-23
2019-06,GAP_IMPORTED_R23,ppi_gap,4,-2.0294063620013067e-18,8.66465597460757e-17
2019-06,GAP_IMPORTED_R23,fx_news,1,-2.1177437963226178e-30,9.873521647334185e-30
2019-06,GAP_IMPORTED_R23,fx_news,2,-0.0016291433184632117,0.00759552777318391
2019-06,GAP_IMPORTED_R23,fx_news,3,-1.260583236781748e-18,5.877196239811389e-18
2019-06,GAP_IMPORTED_R23,fx_news,4,-0.0007027104092854793,0.0032762350431318524
2019-06,GAP_JOINT_R23,intercept,1,0.027864173106906136,0.027864173106906136
2019-06,GAP_JOINT_R23,intercept,2,0.03661653226638574,0.03661653226638574
2019-06,GAP_JOINT_R23,intercept,3,0.04419208272956266,0.04419208272956266
2019-06,GAP_JOINT_R23,intercept,4,0.048326453472812086,0.048326453472812086
2019-06,GAP_JOINT_R23,ulc_gap,1,4.815646381955756e-26,2.881701363608511e-26
2019-06,GAP_JOINT_R23,ulc_gap,2,0.03141871440010196,0.018801079844411216
2019-06,GAP_JOINT_R23,ulc_gap,3,0.03967885383028897,0.023743979129698695
2019-06,GAP_JOINT_R23,ulc_gap,4,4.042070499855343e-18,2.4187905729291343e-18
2019-06,GAP_JOINT_R23,tightening,1,-6.198327149805745e-18,7.461246883235115e-18
2019-06,GAP_JOINT_R23,tightening,2,-0.006335863850345003,0.007626806921198125
2019-06,GAP_JOINT_R23,tightening,3,-0.014128463238686642,0.017007161731993504
2019-06,GAP_JOINT_R23,tightening,4,-0.00542479450390415,0.006530105640796055
2019-06,GAP_JOINT_R23,import_gap,1,-5.788644678727049e-22,1.3852194987197988e-21
2019-06,GAP_JOINT_R23,import_gap,2,-9.777541536166941e-16,2.3397603302919573e-15
2019-06,GAP_JOINT_R23,import_gap,3,-8.047212630839784e-22,1.9256935716833172e-21
2019-06,GAP_JOINT_R23,import_gap,4,-2.414460120106937e-34,5.7777898331617076e-34
2019-06,GAP_JOINT_R23,ppi_gap,1,-7.243617372391495e-15,3.0927000978536767e-13
2019-06,GAP_JOINT_R23,ppi_gap,2,-3.760495318313856e-15,1.6055630275633762e-13
2019-06,GAP_JOINT_R23,ppi_gap,3,-1.589320831011083e-18,6.785687919302769e-17
2019-06,GAP_JOINT_R23,ppi_gap,4,-7.642159970021552e-19,3.26285993199776e-17
2019-06,GAP_JOINT_R23,fx_news,1,-2.4627240953218334e-27,1.1481917552441905e-26
2019-06,GAP_JOINT_R23,fx_news,2,-0.0023076488636711843,0.01075891288146763
2019-06,GAP_JOINT_R23,fx_news,3,-2.8231410511940422e-11,1.3162283525913244e-10
2019-06,GAP_JOINT_R23,fx_news,4,-0.0007219091503408341,0.0033657450139511613
2019-06,GAP_FREE_R23,intercept,1,0.015325295208798377,0.015325295208798377
2019-06,GAP_FREE_R23,intercept,2,0.020139092746512155,0.020139092746512155
2019-06,GAP_FREE_R23,intercept,3,0.02430564550125946,0.02430564550125946
2019-06,GAP_FREE_R23,intercept,4,0.026579549410046654,0.026579549410046654
2019-06,GAP_FREE_R23,ulc_gap,1,-0.01587791385912842,-0.009501404876935007
2019-06,GAP_FREE_R23,ulc_gap,2,0.01839716181556573,0.011008932568032832
2019-06,GAP_FREE_R23,ulc_gap,3,0.02296082654507993,0.013739847139204505
2019-06,GAP_FREE_R23,ulc_gap,4,-0.014121862482606062,-0.008450576962067238
2019-06,GAP_FREE_R23,tightening,1,0.002302896122345033,-0.002772115136871988
2019-06,GAP_FREE_R23,tightening,2,0.00199998769948186,-0.0024074886059757697
2019-06,GAP_FREE_R23,tightening,3,-0.0008976718098110194,0.0010805739728227159
2019-06,GAP_FREE_R23,tightening,4,0.0024442494408382334,-0.0029422694352096265
2019-06,GAP_FREE_R23,import_gap,1,0.00191331945266464,-0.004578562962848466
2019-06,GAP_FREE_R23,import_gap,2,0.005446476270203615,-0.013033387861111244
2019-06,GAP_FREE_R23,import_gap,3,0.004828268945477089,-0.011554021121588197
2019-06,GAP_FREE_R23,import_gap,4,0.0028841376951228358,-0.006901725695755584
2019-06,GAP_FREE_R23,ppi_gap,1,-7.505895788226966e-05,0.0032046812311215525
2019-06,GAP_FREE_R23,ppi_gap,2,5.274038084530344e-05,-0.0022517779807474697
2019-06,GAP_FREE_R23,ppi_gap,3,0.00018353965848601507,-0.007836321144228577
2019-06,GAP_FREE_R23,ppi_gap,4,0.00019298743069268742,-0.008239698690638488
2019-06,GAP_FREE_R23,fx_news,1,0.0014797630540498068,-0.006899074653155235
2019-06,GAP_FREE_R23,fx_news,2,-0.001116619780172742,0.005205997812635104
2019-06,GAP_FREE_R23,fx_news,3,0.0005114490156715236,-0.002384520231630163
2019-06,GAP_FREE_R23,fx_news,4,-0.00033188521442793247,0.0015473429103060109
2019-06,GAP_ENET_R23,intercept,1,0.0,0.0
2019-06,GAP_ENET_R23,intercept,2,0.0,0.0
2019-06,GAP_ENET_R23,intercept,3,0.0,0.0
2019-06,GAP_ENET_R23,intercept,4,0.003008665542946,0.003008665542946
2019-06,GAP_ENET_R23,ulc_gap,1,0.0,0.0
2019-06,GAP_ENET_R23,ulc_gap,2,0.0,0.0
2019-06,GAP_ENET_R23,ulc_gap,3,0.0,0.0
2019-06,GAP_ENET_R23,ulc_gap,4,0.0,0.0
2019-06,GAP_ENET_R23,tightening,1,-0.0,0.0
2019-06,GAP_ENET_R23,tightening,2,-0.0,0.0
2019-06,GAP_ENET_R23,tightening,3,-0.0,0.0
2019-06,GAP_ENET_R23,tightening,4,-0.0,0.0
2019-06,GAP_ENET_R23,import_gap,1,-0.0,0.0
2019-06,GAP_ENET_R23,import_gap,2,-0.0,0.0
2019-06,GAP_ENET_R23,import_gap,3,-0.0,0.0
2019-06,GAP_ENET_R23,import_gap,4,-0.0,0.0
2019-06,GAP_ENET_R23,ppi_gap,1,-0.0,0.0
2019-06,GAP_ENET_R23,ppi_gap,2,-0.0,0.0
2019-06,GAP_ENET_R23,ppi_gap,3,-0.0,0.0
2019-06,GAP_ENET_R23,ppi_gap,4,-0.0,0.0
2019-06,GAP_ENET_R23,fx_news,1,-0.0,0.0
2019-06,GAP_ENET_R23,fx_news,2,-0.0,0.0
2019-06,GAP_ENET_R23,fx_news,3,-0.0,0.0
2019-06,GAP_ENET_R23,fx_news,4,-0.0,0.0
2019-07,GAP_CALIBRATION_R23,intercept,1,0.01554513122929342,0.01554513122929342
2019-07,GAP_CALIBRATION_R23,intercept,2,0.020100368604427953,0.020100368604427953
2019-07,GAP_CALIBRATION_R23,intercept,3,0.02378017681622199,0.02378017681622199
2019-07,GAP_CALIBRATION_R23,intercept,4,0.025319123374923144,0.025319123374923144
2019-07,GAP_DOMESTIC_R23,intercept,1,0.015545131229293416,0.015545131229293416
2019-07,GAP_DOMESTIC_R23,intercept,2,0.02010036860442795,0.02010036860442795
2019-07,GAP_DOMESTIC_R23,intercept,3,0.023780176816221982,0.023780176816221982
2019-07,GAP_DOMESTIC_R23,intercept,4,0.02531912337492314,0.02531912337492314
2019-07,GAP_DOMESTIC_R23,ulc_gap,1,4.2630073942319585e-26,2.8123967649300865e-26
2019-07,GAP_DOMESTIC_R23,ulc_gap,2,0.011533441745665923,0.00760885714106634
2019-07,GAP_DOMESTIC_R23,ulc_gap,3,0.013980031951600084,0.009222924803625143
2019-07,GAP_DOMESTIC_R23,ulc_gap,4,3.1153998493871897e-21,2.0552956276208295e-21
2019-07,GAP_DOMESTIC_R23,tightening,1,-2.0014914552895516e-14,2.193538859998313e-13
2019-07,GAP_DOMESTIC_R23,tightening,2,-0.00018238121246529412,0.001998810815899064
2019-07,GAP_DOMESTIC_R23,tightening,3,-0.0005884209878848679,0.006448812457095041
2019-07,GAP_DOMESTIC_R23,tightening,4,-0.00029519096468174364,0.0032351517186773094
2019-07,GAP_IMPORTED_R23,intercept,1,0.028263874962351675,0.028263874962351675
2019-07,GAP_IMPORTED_R23,intercept,2,0.03654612473532356,0.03654612473532356
2019-07,GAP_IMPORTED_R23,intercept,3,0.04323668512040362,0.04323668512040362
2019-07,GAP_IMPORTED_R23,intercept,4,0.04603476977258753,0.04603476977258753
2019-07,GAP_IMPORTED_R23,import_gap,1,-1.1687620730589623e-23,3.408197613145254e-23
2019-07,GAP_IMPORTED_R23,import_gap,2,-1.3521510071413155e-18,3.942973460021316e-18
2019-07,GAP_IMPORTED_R23,import_gap,3,-1.1019506614140454e-15,3.213370540169569e-15
2019-07,GAP_IMPORTED_R23,import_gap,4,-0.0,5e-324
2019-07,GAP_IMPORTED_R23,ppi_gap,1,-4.3650492588320444e-15,1.865365495931634e-14
2019-07,GAP_IMPORTED_R23,ppi_gap,2,-8.633302941845889e-17,3.689366251952311e-16
2019-07,GAP_IMPORTED_R23,ppi_gap,3,-5.566401929335806e-14,2.3787530173825736e-13
2019-07,GAP_IMPORTED_R23,ppi_gap,4,-1.4243240921735423e-27,6.0867240184949864e-27
2019-07,GAP_IMPORTED_R23,fx_news,1,-7.2899919682064395e-31,1.3143292967158445e-30
2019-07,GAP_IMPORTED_R23,fx_news,2,-0.004065340628032956,0.007329495439577959
2019-07,GAP_IMPORTED_R23,fx_news,3,-3.8700719744871974e-11,6.97744112565724e-11
2019-07,GAP_IMPORTED_R23,fx_news,4,-0.0007538401030446638,0.0013591155337235007
2019-07,GAP_JOINT_R23,intercept,1,0.015545131229293416,0.015545131229293416
2019-07,GAP_JOINT_R23,intercept,2,0.020100368604427953,0.020100368604427953
2019-07,GAP_JOINT_R23,intercept,3,0.02378017681622199,0.02378017681622199
2019-07,GAP_JOINT_R23,intercept,4,0.02531912337492314,0.02531912337492314
2019-07,GAP_JOINT_R23,ulc_gap,1,2.8358442867490043e-25,1.8708668694052948e-25
2019-07,GAP_JOINT_R23,ulc_gap,2,0.011924616215559517,0.007866923269485569
2019-07,GAP_JOINT_R23,ulc_gap,3,0.013980031952829514,0.009222924804436223
2019-07,GAP_JOINT_R23,ulc_gap,4,4.523118990802692e-26,2.9839979246433285e-26
2019-07,GAP_JOINT_R23,tightening,1,-2.54151565422623e-17,2.7853795408947974e-16
2019-07,GAP_JOINT_R23,tightening,2,-0.00018787126783757286,0.0020589791956880936
2019-07,GAP_JOINT_R23,tightening,3,-0.0005884209879021321,0.006448812457284249
2019-07,GAP_JOINT_R23,tightening,4,-0.0002955056034752783,0.003238600009294076
2019-07,GAP_JOINT_R23,import_gap,1,-4.884721691616438e-21,1.4244213766000704e-20
2019-07,GAP_JOINT_R23,import_gap,2,-1.4503085630267542e-17,4.2292082338836666e-17
2019-07,GAP_JOINT_R23,import_gap,3,-6.1027583389502325e-19,1.7796099722824575e-18
2019-07,GAP_JOINT_R23,import_gap,4,-8.950805373425194e-55,2.61012178719941e-54
2019-07,GAP_JOINT_R23,ppi_gap,1,-8.973928916102986e-12,3.834929772939311e-11
2019-07,GAP_JOINT_R23,ppi_gap,2,-3.0970309058420897e-24,1.3234889800848443e-23
2019-07,GAP_JOINT_R23,ppi_gap,3,-7.253102740341917e-17,3.0995498075779175e-16
2019-07,GAP_JOINT_R23,ppi_gap,4,-2.1073484068760844e-22,9.00556848960957e-22
2019-07,GAP_JOINT_R23,fx_news,1,-3.176880197627398e-26,5.7276698439565e-26
2019-07,GAP_JOINT_R23,fx_news,2,-0.002483522374139669,0.004477599192999029
2019-07,GAP_JOINT_R23,fx_news,3,-7.805627430231326e-12,1.4072943914814643e-11
2019-07,GAP_JOINT_R23,fx_news,4,-0.00042273930246593635,0.0007621663405493435
2019-07,GAP_FREE_R23,intercept,1,0.01554513122929342,0.01554513122929342
2019-07,GAP_FREE_R23,intercept,2,0.020100368604427953,0.020100368604427953
2019-07,GAP_FREE_R23,intercept,3,0.023780176816221986,0.023780176816221986
2019-07,GAP_FREE_R23,intercept,4,0.025319123374923147,0.025319123374923147
2019-07,GAP_FREE_R23,ulc_gap,1,-0.01222876540928671,-0.008067576969887738
2019-07,GAP_FREE_R23,ulc_gap,2,0.013817229008684671,0.00911552023505791
2019-07,GAP_FREE_R23,ulc_gap,3,0.016310327660074342,0.010760270509548838
2019-07,GAP_FREE_R23,ulc_gap,4,-0.016360974569202796,-0.01079368335410062
2019-07,GAP_FREE_R23,tightening,1,0.0002343846754723991,-0.002568743885855973
2019-07,GAP_FREE_R23,tightening,2,0.00022203447688386968,-0.002433391619119883
2019-07,GAP_FREE_R23,tightening,3,-8.39368662279379e-05,0.0009199078885441742
2019-07,GAP_FREE_R23,tightening,4,0.00026395334833374546,-0.0028928023912696645
2019-07,GAP_FREE_R23,import_gap,1,0.0018316064471148384,-0.005341101379975501
2019-07,GAP_FREE_R23,import_gap,2,0.003964448381053133,-0.01156062796799979
2019-07,GAP_FREE_R23,import_gap,3,0.0032253672132992483,-0.009405412009231832
2019-07,GAP_FREE_R23,import_gap,4,0.0017501200593480642,-0.005103480979132345
2019-07,GAP_FREE_R23,ppi_gap,1,-0.000719564276837145,0.003074994792787641
2019-07,GAP_FREE_R23,ppi_gap,2,0.0005509715681055034,-0.0023545286466213925
2019-07,GAP_FREE_R23,ppi_gap,3,0.0018414704870316062,-0.007869362530869324
2019-07,GAP_FREE_R23,ppi_gap,4,0.0019625209882685917,-0.008386661225301744
2019-07,GAP_FREE_R23,fx_news,1,0.0034535847395751325,-0.006226546780450193
2019-07,GAP_FREE_R23,fx_news,2,-0.0024493276452680255,0.00441594873557018
2019-07,GAP_FREE_R23,fx_news,3,0.0019293277125276454,-0.0034784289840098775
2019-07,GAP_FREE_R23,fx_news,4,-0.00032098451025734594,0.0005787103023750141
2019-07,GAP_ENET_R23,intercept,1,0.0,0.0
2019-07,GAP_ENET_R23,intercept,2,0.0,0.0
2019-07,GAP_ENET_R23,intercept,3,0.0,0.0
2019-07,GAP_ENET_R23,intercept,4,0.0006078540474726469,0.0006078540474726469
2019-07,GAP_ENET_R23,ulc_gap,1,0.0,0.0
2019-07,GAP_ENET_R23,ulc_gap,2,0.0,0.0
2019-07,GAP_ENET_R23,ulc_gap,3,0.0,0.0
2019-07,GAP_ENET_R23,ulc_gap,4,0.0,0.0
2019-07,GAP_ENET_R23,tightening,1,-0.0,0.0
2019-07,GAP_ENET_R23,tightening,2,-0.0,0.0
2019-07,GAP_ENET_R23,tightening,3,-0.0,0.0
2019-07,GAP_ENET_R23,tightening,4,-0.0,0.0
2019-07,GAP_ENET_R23,import_gap,1,-0.0,0.0
2019-07,GAP_ENET_R23,import_gap,2,-0.0,0.0
2019-07,GAP_ENET_R23,import_gap,3,-0.0,0.0
2019-07,GAP_ENET_R23,import_gap,4,-0.0,0.0
2019-07,GAP_ENET_R23,ppi_gap,1,-0.0,0.0
2019-07,GAP_ENET_R23,ppi_gap,2,-0.0,0.0
2019-07,GAP_ENET_R23,ppi_gap,3,-0.0,0.0
2019-07,GAP_ENET_R23,ppi_gap,4,-0.0,0.0
2019-07,GAP_ENET_R23,fx_news,1,-0.0,0.0
2019-07,GAP_ENET_R23,fx_news,2,-0.0,0.0
2019-07,GAP_ENET_R23,fx_news,3,-0.0,0.0
2019-07,GAP_ENET_R23,fx_news,4,-0.0,0.0
2019-08,GAP_CALIBRATION_R23,intercept,1,0.01554513122929342,0.01554513122929342
2019-08,GAP_CALIBRATION_R23,intercept,2,0.020100368604427953,0.020100368604427953
2019-08,GAP_CALIBRATION_R23,intercept,3,0.02378017681622199,0.02378017681622199
2019-08,GAP_CALIBRATION_R23,intercept,4,0.025319123374923144,0.025319123374923144
2019-08,GAP_DOMESTIC_R23,intercept,1,0.015545131229293416,0.015545131229293416
2019-08,GAP_DOMESTIC_R23,intercept,2,0.02010036860442795,0.02010036860442795
2019-08,GAP_DOMESTIC_R23,intercept,3,0.023780176816221982,0.023780176816221982
2019-08,GAP_DOMESTIC_R23,intercept,4,0.02531912337492314,0.02531912337492314
2019-08,GAP_DOMESTIC_R23,ulc_gap,1,4.257135418274741e-26,2.8123967649300865e-26
2019-08,GAP_DOMESTIC_R23,ulc_gap,2,0.011517555286560515,0.00760885714106634
2019-08,GAP_DOMESTIC_R23,ulc_gap,3,0.013960775496260128,0.009222924803625143
