folder,commodity,iso_year,iso_week,week_end,published,lag_days,url
01,dairy,2006,5,2006-02-05,2006-02-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199765.pdf
04,pigs,2006,5,2006-02-05,2006-02-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723233031.pdf
05,cattle,2006,5,2006-02-05,2006-02-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243390.pdf
01,dairy,2006,6,2006-02-12,2006-02-16,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199718.pdf
04,pigs,2006,6,2006-02-12,2006-02-16,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723233000.pdf
05,cattle,2006,6,2006-02-12,2006-02-16,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243359.pdf
01,dairy,2006,7,2006-02-19,2006-02-22,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199687.pdf
05,cattle,2006,7,2006-02-19,2006-02-23,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243328.pdf
04,pigs,2006,7,2006-02-19,2006-02-23,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232953.pdf
01,dairy,2006,8,2006-02-26,2006-03-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199656.pdf
05,cattle,2006,8,2006-02-26,2006-03-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243281.pdf
04,pigs,2006,8,2006-02-26,2006-03-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232921.pdf
01,dairy,2006,9,2006-03-05,2006-03-07,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199609.pdf
05,cattle,2006,9,2006-03-05,2006-03-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243250.pdf
04,pigs,2006,9,2006-03-05,2006-03-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232890.pdf
05,cattle,2006,10,2006-03-12,2006-03-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243218.pdf
04,pigs,2006,10,2006-03-12,2006-03-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232859.pdf
01,dairy,2006,10,2006-03-12,2006-03-16,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199578.pdf
05,cattle,2006,11,2006-03-19,2006-03-21,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243187.pdf
04,pigs,2006,11,2006-03-19,2006-03-21,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232828.pdf
01,dairy,2006,11,2006-03-19,2006-03-22,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199531.pdf
01,dairy,2006,12,2006-03-26,2006-03-29,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199500.pdf
04,pigs,2006,12,2006-03-26,2006-03-30,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232796.pdf
05,cattle,2006,12,2006-03-26,2006-03-30,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243171.pdf
01,dairy,2006,13,2006-04-02,2006-04-04,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199437.pdf
04,pigs,2006,13,2006-04-02,2006-04-05,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232750.pdf
05,cattle,2006,13,2006-04-02,2006-04-05,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243125.pdf
04,pigs,2006,14,2006-04-09,2006-04-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232718.pdf
05,cattle,2006,14,2006-04-09,2006-04-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243093.pdf
01,dairy,2006,14,2006-04-09,2006-04-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199406.pdf
04,pigs,2006,15,2006-04-16,2006-04-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232671.pdf
05,cattle,2006,15,2006-04-16,2006-04-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723243046.pdf
01,dairy,2006,15,2006-04-16,2006-04-19,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199375.pdf
05,cattle,2006,16,2006-04-23,2006-04-27,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242609.pdf
01,dairy,2006,16,2006-04-23,2006-04-27,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199312.pdf
04,pigs,2006,16,2006-04-23,2006-04-27,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232640.pdf
01,dairy,2006,17,2006-04-30,2006-05-03,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199281.pdf
04,pigs,2006,17,2006-04-30,2006-05-04,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232609.pdf
05,cattle,2006,17,2006-04-30,2006-05-04,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242562.pdf
01,dairy,2006,18,2006-05-07,2006-05-11,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199234.pdf
04,pigs,2006,18,2006-05-07,2006-05-11,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232578.pdf
05,cattle,2006,18,2006-05-07,2006-05-11,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242531.pdf
01,dairy,2006,19,2006-05-14,2006-05-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199203.pdf
04,pigs,2006,19,2006-05-14,2006-05-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232562.pdf
05,cattle,2006,19,2006-05-14,2006-05-17,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242500.pdf
01,dairy,2006,20,2006-05-21,2006-05-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199140.pdf
04,pigs,2006,20,2006-05-21,2006-05-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232531.pdf
05,cattle,2006,20,2006-05-21,2006-05-24,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242468.pdf
01,dairy,2006,21,2006-05-28,2006-05-31,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199093.pdf
04,pigs,2006,21,2006-05-28,2006-06-01,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232500.pdf
05,cattle,2006,21,2006-05-28,2006-06-01,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242437.pdf
05,cattle,2006,22,2006-06-04,2006-06-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242406.pdf
01,dairy,2006,22,2006-06-04,2006-06-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199046.pdf
04,pigs,2006,22,2006-06-04,2006-06-07,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232468.pdf
05,cattle,2006,23,2006-06-11,2006-06-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242343.pdf
01,dairy,2006,23,2006-06-11,2006-06-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723199000.pdf
04,pigs,2006,23,2006-06-11,2006-06-14,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232437.pdf
05,cattle,2006,24,2006-06-18,2006-06-21,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242312.pdf
01,dairy,2006,24,2006-06-18,2006-06-21,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198937.pdf
04,pigs,2006,24,2006-06-18,2006-06-22,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232406.pdf
04,pigs,2006,25,2006-06-25,2006-06-28,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232375.pdf
05,cattle,2006,25,2006-06-25,2006-06-28,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242281.pdf
01,dairy,2006,25,2006-06-25,2006-06-28,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198890.pdf
04,pigs,2006,26,2006-07-02,2006-07-04,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232343.pdf
05,cattle,2006,26,2006-07-02,2006-07-04,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242250.pdf
01,dairy,2006,26,2006-07-02,2006-07-04,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198859.pdf
01,dairy,2006,27,2006-07-09,2006-07-11,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198765.pdf
04,pigs,2006,27,2006-07-09,2006-07-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232312.pdf
05,cattle,2006,27,2006-07-09,2006-07-12,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242203.pdf
04,pigs,2006,28,2006-07-16,2006-07-20,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232265.pdf
05,cattle,2006,28,2006-07-16,2006-07-20,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242156.pdf
01,dairy,2006,28,2006-07-16,2006-07-20,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198718.pdf
01,dairy,2006,29,2006-07-23,2006-07-26,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198671.pdf
04,pigs,2006,29,2006-07-23,2006-07-26,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232234.pdf
05,cattle,2006,29,2006-07-23,2006-07-26,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242125.pdf
01,dairy,2006,30,2006-07-30,2006-08-02,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198625.pdf
04,pigs,2006,30,2006-07-30,2006-08-02,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232187.pdf
05,cattle,2006,30,2006-07-30,2006-08-02,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242093.pdf
01,dairy,2006,31,2006-08-06,2006-08-09,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198578.pdf
04,pigs,2006,31,2006-08-06,2006-08-10,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232140.pdf
05,cattle,2006,31,2006-08-06,2006-08-10,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242062.pdf
04,pigs,2006,32,2006-08-13,2006-08-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232093.pdf
05,cattle,2006,32,2006-08-13,2006-08-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723242031.pdf
01,dairy,2006,32,2006-08-13,2006-08-16,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198531.pdf
01,dairy,2006,33,2006-08-20,2006-08-22,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198484.pdf
05,cattle,2006,33,2006-08-20,2006-08-23,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241984.pdf
04,pigs,2006,33,2006-08-20,2006-08-23,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723232031.pdf
01,dairy,2006,34,2006-08-27,2006-08-29,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198437.pdf
05,cattle,2006,34,2006-08-27,2006-08-30,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241953.pdf
04,pigs,2006,34,2006-08-27,2006-08-30,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231984.pdf
01,dairy,2006,35,2006-09-03,2006-09-06,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723198390.pdf
05,cattle,2006,35,2006-09-03,2006-09-07,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241921.pdf
04,pigs,2006,35,2006-09-03,2006-09-07,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231953.pdf
05,cattle,2006,36,2006-09-10,2006-09-13,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241875.pdf
01,dairy,2006,36,2006-09-10,2006-09-13,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197890.pdf
04,pigs,2006,36,2006-09-10,2006-09-13,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231921.pdf
01,dairy,2006,37,2006-09-17,2006-09-20,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197843.pdf
04,pigs,2006,37,2006-09-17,2006-09-20,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231890.pdf
05,cattle,2006,37,2006-09-17,2006-09-20,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241843.pdf
01,dairy,2006,38,2006-09-24,2006-09-27,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197734.pdf
04,pigs,2006,38,2006-09-24,2006-09-29,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231859.pdf
05,cattle,2006,38,2006-09-24,2006-09-29,5,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241812.pdf
01,dairy,2006,39,2006-10-01,2006-10-04,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197703.pdf
04,pigs,2006,39,2006-10-01,2006-10-05,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231828.pdf
05,cattle,2006,39,2006-10-01,2006-10-05,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241781.pdf
01,dairy,2006,40,2006-10-08,2006-10-10,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197640.pdf
04,pigs,2006,40,2006-10-08,2006-10-12,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231796.pdf
05,cattle,2006,40,2006-10-08,2006-10-12,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241750.pdf
04,pigs,2006,41,2006-10-15,2006-10-18,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231765.pdf
01,dairy,2006,41,2006-10-15,2006-10-18,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197609.pdf
05,cattle,2006,41,2006-10-15,2006-10-18,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241718.pdf
01,dairy,2006,42,2006-10-22,2006-10-25,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197578.pdf
04,pigs,2006,42,2006-10-22,2006-10-26,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231703.pdf
05,cattle,2006,42,2006-10-22,2006-10-26,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241640.pdf
01,dairy,2006,43,2006-10-29,2006-11-01,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197531.pdf
04,pigs,2006,43,2006-10-29,2006-11-02,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231671.pdf
05,cattle,2006,43,2006-10-29,2006-11-02,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241609.pdf
01,dairy,2006,44,2006-11-05,2006-11-08,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197500.pdf
04,pigs,2006,44,2006-11-05,2006-11-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231640.pdf
05,cattle,2006,44,2006-11-05,2006-11-09,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241578.pdf
04,pigs,2006,45,2006-11-12,2006-11-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231593.pdf
05,cattle,2006,45,2006-11-12,2006-11-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241531.pdf
01,dairy,2006,45,2006-11-12,2006-11-15,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197453.pdf
01,dairy,2006,46,2006-11-19,2006-11-21,2,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197406.pdf
05,cattle,2006,46,2006-11-19,2006-11-23,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241500.pdf
04,pigs,2006,46,2006-11-19,2006-11-23,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231562.pdf
05,cattle,2006,47,2006-11-26,2006-11-29,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241453.pdf
01,dairy,2006,47,2006-11-26,2006-11-29,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F01%2F1246723197328.pdf
04,pigs,2006,47,2006-11-26,2006-11-29,3,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F04%2F1246723231500.pdf
05,cattle,2006,48,2006-12-03,2006-12-07,4,https://szif.gov.cz/cs/CmDocument?rid=%2Fapa_anon%2Fcs%2Fzpravy%2Ftis%2Fcenovy_servis%2F05%2F1246723241406.pdf
