period,gross_petrol95,gross_diesel,net_petrol95,net_diesel,vat_petrol95,vat_diesel,excise_petrol95,excise_diesel
2025-11-10,34.541,33.757,15.743150195941489,17.99047937764327,0.21,0.21,12.84,9.95
2025-11-17,34.697,34.258,15.835206611570248,18.362396694214876,0.21,0.21,12.84,9.95
2025-11-24,34.899,34.751,16.00214876033058,18.7698347107438,0.21,0.21,12.84,9.95
2025-12-01,34.63,34.605,15.779834710743803,18.649173553719006,0.21,0.21,12.84,9.95
2025-12-08,34.324,34.014,15.526942148760332,18.16074380165289,0.21,0.21,12.84,9.95
2025-12-15,33.9,33.474,15.176528925619838,17.714462809917357,0.21,0.21,12.84,9.95
2025-12-22,33.32,32.723000000000006,14.69719008264463,17.093801652892562,0.21,0.21,12.84,9.95
2025-12-29,33.246,32.659000000000006,14.63603305785124,17.04090909090909,0.21,0.21,12.84,9.95
2026-01-05,33.06,32.503,14.482314049586778,16.911983471074382,0.21,0.21,12.84,9.95
2026-01-12,32.911,32.359,14.359173553719005,16.79297520661157,0.21,0.21,12.84,9.95
2026-01-19,32.884,32.337999999999994,14.336859504132233,16.775619834710742,0.21,0.21,12.84,9.95
2026-01-26,32.998,32.531,14.43107438016529,16.935123966942147,0.21,0.21,12.84,9.95
2026-02-02,33.215,32.818,14.610413223140492,17.172314049586777,0.21,0.21,12.84,9.95
2026-02-09,33.225,32.992,14.618677685950413,17.31611570247934,0.21,0.21,12.84,9.95
2026-02-16,33.138,32.923,14.546776859504135,17.25909090909091,0.21,0.21,12.84,9.95
2026-02-23,33.229,33.004,14.621983471074383,17.32603305785124,0.21,0.21,12.84,9.95
2026-03-02,33.79,33.486,15.053924744838026,17.687141004523426,0.21,0.21,12.84,9.95
2026-03-09,36.136,38.928,17.024462809917356,22.221900826446284,0.21,0.21,12.84,9.95
2026-03-16,38.153,42.541,18.691404958677687,25.207851239669424,0.21,0.21,12.84,9.95
2026-03-23,40.833,46.848,20.90628099173554,28.76735537190083,0.21,0.21,12.84,9.95
2026-03-30,41.376,48.29,21.35504132231405,29.959090909090907,0.21,0.21,12.84,9.95
2026-04-06,41.523,48.494,21.47652892561984,30.127685950413223,0.21,0.21,12.84,9.95
2026-04-13,41.271,45.567,21.26826446280992,29.64767768595041,0.21,0.21,12.84,8.011
2026-04-20,40.621,42.654,20.73107438016529,27.240239669421488,0.21,0.21,12.84,8.011
2026-04-27,41.0,41.589,21.044297520661157,26.360074380165294,0.21,0.21,12.84,8.011
2026-05-04,42.282,43.027,22.10380165289256,27.548504132231407,0.21,0.21,12.84,8.011
2026-05-11,42.608,42.594,22.373223140495867,27.190652892561985,0.21,0.21,12.84,8.011
2026-05-18,42.379,40.689,22.18396694214876,25.61627272727273,0.21,0.21,12.84,8.011
2026-05-25,43.223,40.694,22.881487603305786,25.620404958677682,0.21,0.21,12.84,8.011
2026-06-01,41.661,38.458,21.590578512396693,23.772471074380164,0.21,0.21,12.84,8.011
2026-06-08,40.457,38.206,20.59553719008264,23.56420661157025,0.21,0.21,12.84,8.011
2026-06-15,39.915,37.822,20.147603305785125,23.24685123966942,0.21,0.21,12.84,8.011
2026-06-22,38.819,35.635,19.241818181818182,21.439413223140495,0.21,0.21,12.84,8.011
2026-06-29,38.765,35.063,19.197190082644628,20.966685950413222,0.21,0.21,12.84,8.011
2026-07-06,39.151,35.503,19.516198347107437,21.330322314049585,0.21,0.21,12.84,8.011
2026-07-13,39.812,36.786,20.062479338842977,22.390652892561985,0.21,0.21,12.84,8.011
2026-07-20,41.613,41.297,21.550909090909087,24.179743440000003,0.21,0.21,12.84,8.011
2026-07-27,42.181,43.83,22.051324585784688,26.310120408802838,0.21,0.21,12.84,9.95
2026-08-03,42.224,44.631,22.055867768595043,26.935123966942147,0.21,0.21,12.84,9.95
2026-08-10,41.304,43.973,21.295537190082644,26.391322314049585,0.21,0.21,12.84,9.95
2026-08-17,41.469,44.626,21.431900826446284,26.930991735537187,0.21,0.21,12.84,9.95
2026-08-24,41.908,45.76,21.794710743801655,27.868181818181817,0.21,0.21,12.84,9.95
2026-08-31,42.023,45.915,21.889752066115705,27.99628099173554,0.21,0.21,12.84,9.95
