block,origin,H,actual,FAST,CURRENT_CORE,GENTLE_SLOPE,FAST_FOODNORM_R24,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
food,2026-01,6,-3.721359634043437,0.038647320333820456,0.038647320333820456,0.038647320333820456,-0.7310706306343457,0.0,0.21737714045942197,1.4614627652890808,1.4614627652890808
food,2026-02,3,-0.4649626443768816,0.10455166217067291,0.10455166217067291,0.10455166217067291,-0.34949739293642973,0.0,0.7724521199798299,1.680500141265868,1.680500141265868
food,2026-03,3,-1.0731155964665482,0.38186816144171265,0.38186816144171265,0.38186816144171265,-0.048369301402024084,0.0,0.5106314640325028,1.4587659130843122,1.4587659130843122
food,2026-04,3,-1.077451500781072,-0.24717360873171307,-0.24717360873171307,-0.24717360873171307,-0.6750796079580064,0.0,0.21958189055638772,0.7474122424141822,0.7474122424141822
fuel,2019-05,3,-1.9048194970694496,1.156335799637434,1.156335799637434,1.156335799637434,1.156335799637434,0.0,0.32820909365961604,1.0195179336617595,1.0195179336617595
fuel,2019-05,6,-2.871010588243149,1.156335799637434,1.156335799637434,1.156335799637434,1.156335799637434,0.0,2.6912538263546137,0.7857104197940337,0.7857104197940337
fuel,2019-05,12,-24.459848631546915,1.156335799637434,1.156335799637434,1.156335799637434,1.156335799637434,0.0,5.50771352211337,1.9216448232550274,1.9216448232550274
fuel,2019-06,3,-2.2923639901937065,-1.3433592823554024,-1.3433592823554024,-1.3433592823554024,-1.3433592823554024,0.0,-0.6843617576828693,-1.4371121773724593,-1.4371121773724593
fuel,2019-06,6,-3.2632454028898077,-1.3433592823553986,-1.3433592823553986,-1.3433592823553986,-1.3433592823553986,0.0,0.42685349867106614,-2.3877381800442583,-2.3877381800442583
fuel,2019-06,12,-21.28099694596645,-1.3433592823553915,-1.3433592823553915,-1.3433592823553915,-1.3433592823553915,0.0,5.322033766799059,1.566270713173461,1.566270713173461
fuel,2019-07,3,-0.8649741579483147,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.0,1.2625095898975593,-1.5225973629641494,-1.5225973629641494
fuel,2019-07,6,-1.1549695279272947,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.0,1.283881726997536,-3.5534514502019285,-3.5534514502019285
fuel,2019-07,12,-15.606638922539712,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.03702451707709649,0.0,3.947656677667967,0.4860716330020014,0.4860716330020014
fuel,2019-08,3,-0.9661910911736994,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,0.0,2.363044732694998,-0.5359595040843097,-0.5359595040843097
fuel,2019-08,6,-2.1380795024950334,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,0.0,1.552225105644198,-4.105326919003922,-4.105326919003922
fuel,2019-08,12,-14.680592383321876,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,-0.40669000074816186,0.0,3.6449117467967205,0.6368973074359822,0.6368973074359822
fuel,2019-09,3,-0.970881412696101,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.0,1.1112152563539355,-0.8773570618178,-0.8773570618178
fuel,2019-09,6,-7.4182296729177,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.0,0.7011574024070812,-2.778312026245552,-2.778312026245552
fuel,2019-09,12,-14.981227822866027,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.13337004714519868,0.0,4.1246146087033,1.0062011380638036,1.0062011380638036
fuel,2019-10,3,-0.28999536997898,-0.40416421771209626,-0.40416421771209626,-0.40416421771209626,-0.40416421771209626,0.0,0.021372137099976783,-2.156123908796838,-2.156123908796838
fuel,2019-10,6,-18.61900335718748,-0.4041642177120888,-0.4041642177120888,-0.4041642177120888,-0.4041642177120888,0.0,1.2945733878407741,-1.1559004544773286,-1.1559004544773286
fuel,2019-10,12,-14.6298704544573,-0.40416421771207395,-0.40416421771207395,-0.40416421771207395,-0.40416421771207395,0.0,3.821828426468821,0.6067151367869917,0.6067151367869917
fuel,2019-11,3,-1.171888411321334,-0.17237646967748965,-0.17237646967748965,-0.17237646967748965,-0.17237646967748965,0.0,-0.8108196270507999,-3.5949308567681877,-3.5949308567681877
fuel,2019-11,6,-21.588838043303767,-0.17237646967748219,-0.17237646967748219,-0.17237646967748219,-0.17237646967748219,0.0,2.6307799404444454,1.3602951562743342,1.3602951562743342
fuel,2019-11,12,-14.384794864367205,-0.17237646967747472,-0.17237646967747472,-0.17237646967747472,-0.17237646967747472,0.0,3.4259041315082017,0.7447522386042644,0.7447522386042644
fuel,2019-12,3,-6.4473482602216,-0.13995031914126416,-0.13995031914126416,-0.13995031914126416,-0.13995031914126416,0.0,-0.41005785394685446,-2.1089769711487545,-2.1089769711487545
fuel,2019-12,6,-18.017751543076642,-0.1399503191412567,-0.1399503191412567,-0.1399503191412567,-0.1399503191412567,0.0,3.5208031789969008,3.3224563592182292,3.3224563592182292
fuel,2019-12,12,-13.005312824819775,-0.1399503191412269,-0.1399503191412269,-0.1399503191412269,-0.1399503191412269,0.0,3.127502693811756,0.4304367799382183,0.4304367799382183
fuel,2020-01,3,-18.329007987208502,-0.6922939949412017,-0.6922939949412017,-0.6922939949412017,-0.6922939949412017,0.0,1.2732012507407973,1.1263420883560857,1.1263420883560857
fuel,2020-01,6,-14.45166939461242,-0.6922939949411943,-0.6922939949411943,-0.6922939949411943,-0.6922939949411943,0.0,2.361030019799184,3.764248558928578,3.764248558928578
fuel,2020-01,12,-13.449991570265302,-0.6922939949411794,-0.6922939949411794,-0.6922939949411794,-0.6922939949411794,0.0,2.2142044905324973,0.7090101373663174,0.7090101373663174
fuel,2020-02,3,-20.416949631982433,-0.8677539681402099,-0.8677539681402099,-0.8677539681402099,-0.8677539681402099,0.0,3.441599567495245,5.516683310791283,5.516683310791283
fuel,2020-02,6,-12.542512880826845,-0.8677539681401876,-0.8677539681401876,-0.8677539681401876,-0.8677539681401876,0.0,2.5723895030591017,5.228886560249684,5.228886560249684
fuel,2020-02,12,-10.339780648997754,-0.8677539681401766,-0.8677539681401766,-0.8677539681401766,-0.8677539681401766,0.0,1.4325512356577517,1.4392298750943706,1.4392298750943706
fuel,2020-03,3,-11.570403282855043,-9.320226398696512,-9.320226398696512,-9.320226398696512,-9.320226398696512,0.0,3.930861032943755,5.404446050651568,5.404446050651568
fuel,2020-03,6,-7.562998149948328,-9.320226398696501,-9.320226398696501,-9.320226398696501,-9.320226398696501,0.0,3.1206710240617395,3.4468332061994413,3.4468332061994413
fuel,2020-03,12,1.138139549014662,-9.320226398696501,-9.320226398696501,-9.320226398696501,-9.320226398696501,0.0,0.7426804291355658,0.5137699358370882,0.5137699358370882
fuel,2020-04,3,3.8773385925960815,-4.320141123070951,-4.320141123070951,-4.320141123070951,-4.320141123070951,0.0,1.0878287690583868,0.20648433668878852,0.20648433668878852
fuel,2020-04,6,3.9891329027301783,-4.320141123070951,-4.320141123070951,-4.320141123070951,-4.320141123070951,0.0,2.1313307436674274,-1.185518160561106,-1.185518160561106
fuel,2020-04,12,15.082288973458361,-4.320141123070951,-4.320141123070951,-4.320141123070951,-4.320141123070951,0.0,-0.9726303983468496,-3.332959853330844,-3.332959853330844
fuel,2020-05,3,7.874436751155588,1.4014334665011965,1.4014334665011965,1.4014334665011965,1.4014334665011965,0.0,-0.8692100644361431,-10.999539614961195,-10.999539614961195
fuel,2020-05,6,7.204043178936561,1.4014334665011965,1.4014334665011965,1.4014334665011965,1.4014334665011965,0.0,0.496722753367311,-14.849058680345898,-14.849058680345898
fuel,2020-05,12,19.92458034580396,1.4014334665011965,1.4014334665011965,1.4014334665011965,1.4014334665011965,0.0,-4.377325810929269,-17.938589853590134,-17.938589853590134
fuel,2020-06,3,4.007405132906715,2.053153195476555,2.053153195476555,2.053153195476555,2.053153195476555,0.0,-0.8101900088820154,-5.512838567212578,-5.512838567212578
fuel,2020-06,6,5.012438718256866,2.053153195476566,2.053153195476566,2.053153195476566,2.053153195476566,0.0,-1.3065986884644039,-7.471134029282746,-7.471134029282746
fuel,2020-06,12,18.40723596923075,2.0531531954765883,2.0531531954765883,2.0531531954765883,2.0531531954765883,0.0,-5.158488312709051,-8.222535410228653,-8.222535410228653
fuel,2020-07,3,0.11179431013409719,0.781838728867951,0.781838728867951,0.781838728867951,0.781838728867951,0.0,1.0435019746090406,-0.049177408037626685,-0.049177408037626685
fuel,2020-07,6,1.001677824347118,0.781838728867951,0.781838728867951,0.781838728867951,0.781838728867951,0.0,-0.9284787841414326,-1.6010199269214707,-1.6010199269214707
fuel,2020-07,12,16.93745704278922,0.781838728867951,0.781838728867951,0.781838728867951,0.781838728867951,0.0,-3.4892132571255865,-1.7912925593362672,-1.7912925593362672
fuel,2020-08,3,-0.670393572219027,-0.25544384640446705,-0.25544384640446705,-0.25544384640446705,-0.25544384640446705,0.0,1.3659328178034542,2.1604258022156495,2.1604258022156495
fuel,2020-08,6,2.2027322318290916,-0.2554438464044597,-0.2554438464044597,-0.2554438464044597,-0.2554438464044597,0.0,-1.8297090739235355,-0.4951926338837138,-0.4951926338837138
fuel,2020-08,12,17.430884272284565,-0.25544384640445605,-0.25544384640445605,-0.25544384640445605,-0.25544384640445605,0.0,-1.3132520447408225,1.176520361501662,1.176520361501662
fuel,2020-09,3,1.0050335853501506,-0.32649712305460815,-0.32649712305460815,-0.32649712305460815,-0.32649712305460815,0.0,-0.49640867958238855,-0.4728195015298358,-0.4728195015298358
fuel,2020-09,6,8.701137698962992,-0.3264971230546008,-0.3264971230546008,-0.3264971230546008,-0.3264971230546008,0.0,-4.093301422408589,-3.0501935012338746,-3.0501935012338746
fuel,2020-09,12,18.58693151598891,-0.3264971230545972,-0.3264971230545972,-0.3264971230545972,-0.3264971230545972,0.0,-1.234917454998838,-1.2215243687592816,-1.2215243687592816
fuel,2020-10,3,0.889883514213021,0.1200147813007023,0.1200147813007023,0.1200147813007023,0.1200147813007023,0.0,-1.9719807587504732,-1.9847897353217605,-1.9847897353217605
fuel,2020-10,6,11.093156070728183,0.12001478130070974,0.12001478130070974,0.12001478130070974,0.12001478130070974,0.0,-6.508656554596698,-4.288218350384715,-4.288218350384715
fuel,2020-10,12,23.75642116406476,0.12001478130072463,0.12001478130072463,0.12001478130072463,0.12001478130072463,0.0,-1.917964742164627,-2.326467467205206,-2.326467467205206
fuel,2020-11,3,2.8731258040481187,0.006083498037279598,0.006083498037279598,0.006083498037279598,0.006083498037279598,0.0,-3.1956418917269898,-2.9853164501866005,-2.9853164501866005
fuel,2020-11,6,12.720537166867398,0.006083498037301942,0.006083498037301942,0.006083498037301942,0.006083498037301942,0.0,-5.655211066076362,-2.2725477134722087,-2.2725477134722087
fuel,2020-11,12,28.40319209892219,0.006083498037324146,0.006083498037324146,0.006083498037324146,0.006083498037324146,0.0,-2.012079727402989,-1.7184087518221145,-1.7184087518221145
fuel,2020-12,3,7.69610411361284,0.20401167745722618,0.20401167745722618,0.20401167745722618,0.20401167745722618,0.0,-3.596892742826201,-2.707039920174245,-2.707039920174245
fuel,2020-12,6,13.39479725097388,0.20401167745722615,0.20401167745722615,0.20401167745722615,0.20401167745722615,0.0,-2.1826145686611818,-0.1315319272291431,-0.1315319272291431
fuel,2020-12,12,25.63633891943533,0.20401167745723348,0.20401167745723348,0.20401167745723348,0.20401167745723348,0.0,-2.644080659134075,-1.9908841684056384,-1.9908841684056384
fuel,2021-01,3,10.203272556515161,0.6890126544071241,0.6890126544071241,0.6890126544071241,0.6890126544071241,0.0,-4.536675795846225,-1.458728246328682,-1.458728246328682
fuel,2021-01,6,15.9357792184421,0.6890126544071278,0.6890126544071278,0.6890126544071278,0.6890126544071278,0.0,-0.3847732605993901,1.4818904458990692,1.4818904458990692
fuel,2021-01,12,24.786317377669082,0.6890126544071424,0.6890126544071424,0.6890126544071424,0.6890126544071424,0.0,-2.3414329109100986,-0.7856279905106196,-0.7856279905106196
fuel,2021-02,3,9.84741136281928,2.1622219437717987,2.1622219437717987,2.1622219437717987,2.1622219437717987,0.0,-2.4595691743493715,1.079619620618343,1.079619620618343
fuel,2021-02,6,15.228152040455475,2.1622219437717987,2.1622219437717987,2.1622219437717987,2.1622219437717987,0.0,0.5947916189246986,2.1484435640400124,2.1484435640400124
fuel,2021-02,12,27.037632535418815,2.1622219437717987,2.1622219437717987,2.1622219437717987,2.1622219437717987,0.0,-2.4014235255544922,-1.1587161522645553,-1.1587161522645553
fuel,2021-03,3,5.698693137361041,2.5290984634951834,2.5290984634951834,2.5290984634951834,2.5290984634951834,0.0,1.4142781741650186,4.161488599456799,4.161488599456799
fuel,2021-03,6,9.885793817025924,2.529098463495191,2.529098463495191,2.529098463495191,2.529098463495191,0.0,2.175336680243962,3.496305485800075,3.496305485800075
fuel,2021-03,12,40.95718900608176,2.5290984634952056,2.5290984634952056,2.5290984634952056,2.5290984634952056,0.0,-1.843763026884515,0.6168453128263292,0.6168453128263292
fuel,2021-04,3,5.732506661926941,0.2247929672286137,0.2247929672286137,0.2247929672286137,0.2247929672286137,0.0,4.151902535246835,6.127922351243029,6.127922351243029
fuel,2021-04,6,12.66326509333658,0.2247929672286248,0.2247929672286248,0.2247929672286248,0.2247929672286248,0.0,4.496576827193709,5.924672627610843,5.924672627610843
fuel,2021-04,12,34.712953109520065,0.224792967228647,0.224792967228647,0.224792967228647,0.224792967228647,0.0,0.4032480685983333,3.72678608563169,3.72678608563169
fuel,2021-05,3,5.3807406776361955,0.70222902393114,0.70222902393114,0.70222902393114,0.70222902393114,0.0,3.05436079327407,2.645856037159973,2.645856037159973
fuel,2021-05,6,15.682654932054797,0.70222902393114,0.70222902393114,0.70222902393114,0.70222902393114,0.0,3.0111304069422866,2.3893209023626327,2.3893209023626327
fuel,2021-05,12,36.688913606104016,0.70222902393114,0.70222902393114,0.70222902393114,0.70222902393114,0.0,0.9263777091563832,2.0742539897349808,2.0742539897349808
fuel,2021-06,3,4.187100679664881,0.8970782037665316,0.8970782037665316,0.8970782037665316,0.8970782037665316,0.0,0.7610585060789438,-0.8414110778428412,-0.8414110778428412
fuel,2021-06,6,12.241541668461457,0.8970782037665352,0.8970782037665352,0.8970782037665352,0.8970782037665352,0.0,-0.15881834224891644,-1.5635935618748888,-1.5635935618748888
fuel,2021-06,12,38.88062221215254,0.8970782037665426,0.8970782037665426,0.8970782037665426,0.8970782037665426,0.0,-0.019125298832923132,0.2514298681267355,0.2514298681267355
fuel,2021-07,3,6.93075843140964,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.0,0.3446742919468739,-0.7429019688651376,-0.7429019688651376
fuel,2021-07,6,8.85053815922698,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.0,-2.016650264955102,-1.9982756400297084,-1.9982756400297084
fuel,2021-07,12,36.2042946657886,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.8766536683918106,0.0,-0.5847667507392909,0.4524137820493213,0.4524137820493213
fuel,2021-08,3,10.301914254418602,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0,-0.04323038633178361,1.002846277254668,1.002846277254668
fuel,2021-08,6,11.809480494963335,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0,-2.438554645809213,-0.912785223168891,-0.912785223168891
fuel,2021-08,12,24.95458972607849,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0229721893186674,0.0,0.43460870471208396,2.681803860355721,2.681803860355721
fuel,2021-09,3,8.054440988796575,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.0,-0.9198768483278601,0.10375758812154157,0.10375758812154157
fuel,2021-09,6,31.071395189055835,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.0,-1.7720886116456285,-0.8953709483272735,-0.8953709483272735
fuel,2021-09,12,20.48979591125823,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.47648079473982063,0.0,0.7489091897521244,1.9788797525548172,1.9788797525548172
fuel,2021-10,3,1.9197797278173399,3.994734713722837,3.994734713722837,3.994734713722837,3.994734713722837,0.0,-2.361324556901976,-0.9014633495053312,-0.9014633495053312
fuel,2021-10,6,22.049688016183488,3.994734713722837,3.994734713722837,3.994734713722837,3.994734713722837,0.0,-3.5701991180373254,-1.2934265659923652,-1.2934265659923652
fuel,2021-10,12,19.617522349378895,3.994734713722837,3.994734713722837,3.994734713722837,3.994734713722837,0.0,0.6532736984757354,1.527646182291847,1.527646182291847
fuel,2021-11,3,1.5075662405447328,-0.175941886683459,-0.175941886683459,-0.175941886683459,-0.175941886683459,0.0,-2.3953242594774293,0.7034624916068436,0.7034624916068436
