week,petrol95,diesel,origin,model
2024-02-12,33.9430150482099,31.528376747440266,2023-04,FUEL_ANNUAL_R17
2024-02-19,33.91951644447332,31.501722455225718,2023-04,FUEL_ANNUAL_R17
2024-02-26,33.896179343558124,31.47503747921305,2023-04,FUEL_ANNUAL_R17
2024-03-04,33.87298698451418,31.448328199297606,2023-04,FUEL_ANNUAL_R17
2024-03-11,33.8499247398284,31.4216003855273,2023-04,FUEL_ANNUAL_R17
2024-03-18,33.82697984321101,31.394859255954024,2023-04,FUEL_ANNUAL_R17
2024-03-25,33.80414115211545,31.368109528997728,2023-04,FUEL_ANNUAL_R17
2024-04-01,33.78139894056025,31.341355470843645,2023-04,FUEL_ANNUAL_R17
2024-04-08,33.7587447183861,31.314600938343855,2023-04,FUEL_ANNUAL_R17
2024-04-15,33.7361710735753,31.28784941784951,2023-04,FUEL_ANNUAL_R17
2024-04-22,33.71367153469086,31.261104060359795,2023-04,FUEL_ANNUAL_R17
2024-04-29,33.69124045086791,31.23436771333691,2023-04,FUEL_ANNUAL_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-04,FUEL_ANNUAL_LOW_R17
2023-04-10,37.54803600000002,34.63197687000001,2023-04,FUEL_ANNUAL_LOW_R17
2023-04-17,37.83010560000003,34.339094300000035,2023-04,FUEL_ANNUAL_LOW_R17
2023-04-24,37.449896639999984,33.62793329999999,2023-04,FUEL_ANNUAL_LOW_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-04,FUEL_ANNUAL_LOW_R17
2023-05-08,36.82773108971474,32.49040956638437,2023-04,FUEL_ANNUAL_LOW_R17
2023-05-15,36.49470536803743,32.33908854280792,2023-04,FUEL_ANNUAL_LOW_R17
2023-05-22,36.21757019377118,32.25571312453933,2023-04,FUEL_ANNUAL_LOW_R17
2023-05-29,35.95730907378087,32.18116724866861,2023-04,FUEL_ANNUAL_LOW_R17
2023-06-05,35.71260145532459,32.10733429251218,2023-04,FUEL_ANNUAL_LOW_R17
2023-06-12,35.484681081338174,32.0314638067989,2023-04,FUEL_ANNUAL_LOW_R17
2023-06-19,35.27279442470109,31.95269845270643,2023-04,FUEL_ANNUAL_LOW_R17
2023-06-26,35.075517356989714,31.87092370641919,2023-04,FUEL_ANNUAL_LOW_R17
2023-07-03,34.89128604580681,31.786303867238598,2023-04,FUEL_ANNUAL_LOW_R17
2023-07-10,34.71860132966071,31.699096072352315,2023-04,FUEL_ANNUAL_LOW_R17
2023-07-17,34.556098612326906,31.609576815076,2023-04,FUEL_ANNUAL_LOW_R17
2023-07-24,34.402563429213764,31.518013890355576,2023-04,FUEL_ANNUAL_LOW_R17
2023-07-31,34.25692600550832,31.424656591969743,2023-04,FUEL_ANNUAL_LOW_R17
2023-08-07,34.11824854041857,31.329733160026766,2023-04,FUEL_ANNUAL_LOW_R17
2023-08-14,33.98571077601831,31.233451032897936,2023-04,FUEL_ANNUAL_LOW_R17
2023-08-21,33.85859600922625,31.135998114019888,2023-04,FUEL_ANNUAL_LOW_R17
2023-08-28,33.736278302891996,31.03754433964916,2023-04,FUEL_ANNUAL_LOW_R17
2023-09-04,33.618211083346154,30.9382432686249,2023-04,FUEL_ANNUAL_LOW_R17
2023-09-11,33.50391709008181,30.8382335905405,2023-04,FUEL_ANNUAL_LOW_R17
2023-09-18,33.39297956476373,30.737640518910123,2023-04,FUEL_ANNUAL_LOW_R17
2023-09-25,33.28503454644895,30.63657706355504,2023-04,FUEL_ANNUAL_LOW_R17
2023-10-02,33.17976414234954,30.535145186902614,2023-04,FUEL_ANNUAL_LOW_R17
2023-10-09,33.0768906540511,30.43343685246703,2023-04,FUEL_ANNUAL_LOW_R17
2023-10-16,32.976171451872126,30.331534974626972,2023-04,FUEL_ANNUAL_LOW_R17
2023-10-23,32.8773945026742,30.229514278611894,2023-04,FUEL_ANNUAL_LOW_R17
2023-10-30,32.780374468066775,30.127442079031027,2023-04,FUEL_ANNUAL_LOW_R17
2023-11-06,32.68494930036142,30.025378984597523,2023-04,FUEL_ANNUAL_LOW_R17
2023-11-13,32.59097727282041,29.923379536018246,2023-04,FUEL_ANNUAL_LOW_R17
2023-11-20,32.498334388808814,29.821492783376485,2023-04,FUEL_ANNUAL_LOW_R17
2023-11-27,32.40691212151296,29.71976280874189,2023-04,FUEL_ANNUAL_LOW_R17
2023-12-04,32.316615442050164,29.61822919920094,2023-04,FUEL_ANNUAL_LOW_R17
2023-12-11,32.22736109917351,29.516927475009943,2023-04,FUEL_ANNUAL_LOW_R17
2023-12-18,32.13907611846974,29.415889477126957,2023-04,FUEL_ANNUAL_LOW_R17
2023-12-25,32.051696493043764,29.31514371797556,2023-04,FUEL_ANNUAL_LOW_R17
2024-01-01,31.965166041256925,29.214715698927968,2023-04,FUEL_ANNUAL_LOW_R17
2024-01-08,31.87943541020344,29.114628197664246,2023-04,FUEL_ANNUAL_LOW_R17
2024-01-15,31.794461206329338,29.014901528265046,2023-04,FUEL_ANNUAL_LOW_R17
2024-01-22,31.710205236970925,28.915553776624044,2023-04,FUEL_ANNUAL_LOW_R17
2024-01-29,31.626633848659853,28.81660101352129,2023-04,FUEL_ANNUAL_LOW_R17
2024-02-05,31.543717349847583,28.718057487476237,2023-04,FUEL_ANNUAL_LOW_R17
2024-02-12,31.46142950727777,28.619935799298567,2023-04,FUEL_ANNUAL_LOW_R17
2024-02-19,31.37974710660924,28.5222470600728,2023-04,FUEL_ANNUAL_LOW_R17
2024-02-26,31.29864956909143,28.425001034148117,2023-04,FUEL_ANNUAL_LOW_R17
2024-03-04,31.218118617140327,28.328206268555654,2023-04,FUEL_ANNUAL_LOW_R17
2024-03-11,31.1381379825752,28.231870210140816,2023-04,FUEL_ANNUAL_LOW_R17
2024-03-18,31.058693152072973,28.13599931157578,2023-04,FUEL_ANNUAL_LOW_R17
2024-03-25,30.97977114509131,28.04059912730714,2023-04,FUEL_ANNUAL_LOW_R17
2024-04-01,30.90136032011758,27.945674400393223,2023-04,FUEL_ANNUAL_LOW_R17
2024-04-08,30.823450205629477,27.851229141095395,2023-04,FUEL_ANNUAL_LOW_R17
2024-04-15,30.74603135261422,27.75726669800556,2023-04,FUEL_ANNUAL_LOW_R17
2024-04-22,30.669095205895516,27.663789822417748,2023-04,FUEL_ANNUAL_LOW_R17
2024-04-29,30.592633991868617,27.570800726584785,2023-04,FUEL_ANNUAL_LOW_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-04,FUEL_ANNUAL_HIGH_R17
2023-04-10,37.54803600000002,34.63197687000001,2023-04,FUEL_ANNUAL_HIGH_R17
2023-04-17,37.83010560000003,34.339094300000035,2023-04,FUEL_ANNUAL_HIGH_R17
2023-04-24,37.449896639999984,33.62793329999999,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-08,36.82773108971474,32.49040956638437,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-15,36.505600742526056,32.35372893037013,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-22,36.28640604359246,32.3442900933466,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-29,36.1191672481767,32.375107711300245,2023-04,FUEL_ANNUAL_HIGH_R17
2023-06-05,35.98420836967441,32.42151021442431,2023-04,FUEL_ANNUAL_HIGH_R17
2023-06-12,35.87399072980491,32.47373790646923,2023-04,FUEL_ANNUAL_HIGH_R17
2023-06-19,35.78393140134622,32.527887022389166,2023-04,FUEL_ANNUAL_HIGH_R17
2023-06-26,35.71086745343059,32.58242280371698,2023-04,FUEL_ANNUAL_HIGH_R17
2023-07-03,35.65238942573514,32.63676636759994,2023-04,FUEL_ANNUAL_HIGH_R17
2023-07-10,35.60654188087391,32.690722250261096,2023-04,FUEL_ANNUAL_HIGH_R17
2023-07-17,35.57168030765458,32.74424672056733,2023-04,FUEL_ANNUAL_HIGH_R17
2023-07-24,35.54639577252669,32.79735420552391,2023-04,FUEL_ANNUAL_HIGH_R17
2023-07-31,35.52946991629289,32.85007967322748,2023-04,FUEL_ANNUAL_HIGH_R17
2023-08-07,35.519844377275135,32.90246367088262,2023-04,FUEL_ANNUAL_HIGH_R17
2023-08-14,35.516597753772515,32.95454651989877,2023-04,FUEL_ANNUAL_HIGH_R17
2023-08-21,35.518927029899665,33.006366198553984,2023-04,FUEL_ANNUAL_HIGH_R17
2023-08-28,35.52613200977592,33.05795769722141,2023-04,FUEL_ANNUAL_HIGH_R17
2023-09-04,35.537602005268056,33.10935295031495,2023-04,FUEL_ANNUAL_HIGH_R17
2023-09-11,35.55280433435373,33.16058098369957,2023-04,FUEL_ANNUAL_HIGH_R17
2023-09-18,35.571274333984526,33.2116681328524,2023-04,FUEL_ANNUAL_HIGH_R17
2023-09-25,35.59260666693634,33.26263827468183,2023-04,FUEL_ANNUAL_HIGH_R17
2023-10-02,35.61644774611601,33.31351305128415,2023-04,FUEL_ANNUAL_HIGH_R17
2023-10-09,35.64248912895518,33.36431207812223,2023-04,FUEL_ANNUAL_HIGH_R17
2023-10-16,35.67046175610669,33.415053134747,2023-04,FUEL_ANNUAL_HIGH_R17
2023-10-23,35.70013092587316,33.46575233835654,2023-04,FUEL_ANNUAL_HIGH_R17
2023-10-30,35.73129191013866,33.516424301269225,2023-04,FUEL_ANNUAL_HIGH_R17
2023-11-06,35.763766129801986,33.56708227361284,2023-04,FUEL_ANNUAL_HIGH_R17
2023-11-13,35.79739781825909,33.61773827254129,2023-04,FUEL_ANNUAL_HIGH_R17
2023-11-20,35.83205111063483,33.668403199220194,2023-04,FUEL_ANNUAL_HIGH_R17
2023-11-27,35.867607504428975,33.71908694472637,2023-04,FUEL_ANNUAL_HIGH_R17
2023-12-04,35.90396364418027,33.769798485906925,2023-04,FUEL_ANNUAL_HIGH_R17
2023-12-11,35.941029388802995,33.82054597214765,2023-04,FUEL_ANNUAL_HIGH_R17
2023-12-18,35.978726125526805,33.87133680391218,2023-04,FUEL_ANNUAL_HIGH_R17
2023-12-25,36.01698529897375,33.922177703831906,2023-04,FUEL_ANNUAL_HIGH_R17
2024-01-01,36.05574712792133,33.973074781053185,2023-04,FUEL_ANNUAL_HIGH_R17
2024-01-08,36.0949594858033,34.02403358948124,2023-04,FUEL_ANNUAL_HIGH_R17
2024-01-15,36.134576924055736,34.07505918049969,2023-04,FUEL_ANNUAL_HIGH_R17
2024-01-22,36.17455982008162,34.12615615068968,2023-04,FUEL_ANNUAL_HIGH_R17
2024-01-29,36.21487363393304,34.17732868502289,2023-04,FUEL_ANNUAL_HIGH_R17
2024-02-05,36.25548825983884,34.228580595957716,2023-04,FUEL_ANNUAL_HIGH_R17
2024-02-12,36.29637746047575,34.27991535882731,2023-04,FUEL_ANNUAL_HIGH_R17
2024-02-19,36.337518373425155,34.33133614387105,2023-04,FUEL_ANNUAL_HIGH_R17
2024-02-26,36.37889108060472,34.38284584522792,2023-04,FUEL_ANNUAL_HIGH_R17
2024-03-04,36.42047823263959,34.43444710718,2023-04,FUEL_ANNUAL_HIGH_R17
2024-03-11,36.46226472116294,34.48614234790675,2023-04,FUEL_ANNUAL_HIGH_R17
2024-03-18,36.50423739293018,34.537933780986336,2023-04,FUEL_ANNUAL_HIGH_R17
2024-03-25,36.5463848004116,34.58982343485766,2023-04,FUEL_ANNUAL_HIGH_R17
2024-04-01,36.588696984208866,34.64181317043645,2023-04,FUEL_ANNUAL_HIGH_R17
2024-04-08,36.631165283234665,34.69390469706063,2023-04,FUEL_ANNUAL_HIGH_R17
2024-04-15,36.673782169113146,34.74609958692332,2023-04,FUEL_ANNUAL_HIGH_R17
2024-04-22,36.71654110171044,34.79839928813697,2023-04,FUEL_ANNUAL_HIGH_R17
2024-04-29,36.759436403099365,34.85080513655849,2023-04,FUEL_ANNUAL_HIGH_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-05,FUEL_SPOT_ECM_R17
2023-05-08,36.76891650000004,32.01996390000003,2023-05,FUEL_SPOT_ECM_R17
2023-05-15,36.46001988000003,31.443001200000037,2023-05,FUEL_SPOT_ECM_R17
2023-05-22,36.36799331999997,31.143883919999972,2023-05,FUEL_SPOT_ECM_R17
2023-05-29,36.44409874000004,31.080003540000032,2023-05,FUEL_SPOT_ECM_R17
2023-06-05,36.39336672665633,31.16057431436979,2023-05,FUEL_SPOT_ECM_R17
2023-06-12,36.2420562278235,31.233649657532094,2023-05,FUEL_SPOT_ECM_R17
2023-06-19,36.058249930058004,31.305886691305684,2023-05,FUEL_SPOT_ECM_R17
2023-06-26,35.88892307608265,31.390071992766234,2023-05,FUEL_SPOT_ECM_R17
2023-07-03,35.740258733030565,31.4741885523058,2023-05,FUEL_SPOT_ECM_R17
2023-07-10,35.60965105496926,31.553537708957204,2023-05,FUEL_SPOT_ECM_R17
2023-07-17,35.49487200206785,31.626649645156963,2023-05,FUEL_SPOT_ECM_R17
2023-07-24,35.39398886449249,31.693332122291046,2023-05,FUEL_SPOT_ECM_R17
2023-07-31,35.3053133650167,31.75387646205993,2023-05,FUEL_SPOT_ECM_R17
2023-08-07,35.2273658317473,31.80873648772786,2023-05,FUEL_SPOT_ECM_R17
2023-08-14,35.158847382391556,31.858400566813017,2023-05,FUEL_SPOT_ECM_R17
2023-08-21,35.09861699063196,31.903342317601403,2023-05,FUEL_SPOT_ECM_R17
2023-08-28,35.04567195266316,31.944003201297956,2023-05,FUEL_SPOT_ECM_R17
2023-09-04,34.99913097479961,31.980787893680933,2023-05,FUEL_SPOT_ECM_R17
2023-09-11,34.95821941334854,32.01406464627865,2023-05,FUEL_SPOT_ECM_R17
2023-09-18,34.92225634379528,32.04416747338246,2023-05,FUEL_SPOT_ECM_R17
2023-09-25,34.89064321219503,32.071398891355884,2023-05,FUEL_SPOT_ECM_R17
2023-10-02,34.86285386673204,32.09603270787635,2023-05,FUEL_SPOT_ECM_R17
2023-10-09,34.83842579810784,32.11831667241268,2023-05,FUEL_SPOT_ECM_R17
2023-10-16,34.81695244072853,32.13847492594034,2023-05,FUEL_SPOT_ECM_R17
2023-10-23,34.79807640563252,32.15671023827199,2023-05,FUEL_SPOT_ECM_R17
2023-10-30,34.781483532150496,32.17320604067584,2023-05,FUEL_SPOT_ECM_R17
2023-11-06,34.7668976591398,32.188128268161094,2023-05,FUEL_SPOT_ECM_R17
2023-11-13,34.75407602870409,32.201627027480846,2023-05,FUEL_SPOT_ECM_R17
2023-11-20,34.74280524587397,32.21383810661624,2023-05,FUEL_SPOT_ECM_R17
2023-11-27,34.73289772699306,32.22488434051103,2023-05,FUEL_SPOT_ECM_R17
2023-12-04,34.72418857769409,32.23487684662509,2023-05,FUEL_SPOT_ECM_R17
2023-12-11,34.716532848502325,32.243916142666194,2023-05,FUEL_SPOT_ECM_R17
2023-12-18,34.70980312238939,32.25209315771523,2023-05,FUEL_SPOT_ECM_R17
2023-12-25,34.703887394126134,32.25949014690454,2023-05,FUEL_SPOT_ECM_R17
2024-01-01,34.69868720613966,32.26618151884556,2023-05,FUEL_SPOT_ECM_R17
2024-01-08,34.69411600984879,32.27223458412724,2023-05,FUEL_SPOT_ECM_R17
2024-01-15,34.69009772520524,32.27771023241377,2023-05,FUEL_SPOT_ECM_R17
2024-01-22,34.68656547446622,32.282663544952484,2023-05,FUEL_SPOT_ECM_R17
2024-01-29,34.68346046912437,32.28714434865321,2023-05,FUEL_SPOT_ECM_R17
2024-02-05,34.68073103146966,32.29119771731255,2023-05,FUEL_SPOT_ECM_R17
2024-02-12,34.678331734498904,32.29486442502524,2023-05,FUEL_SPOT_ECM_R17
2024-02-19,34.676222645857884,32.29818135634342,2023-05,FUEL_SPOT_ECM_R17
2024-02-26,34.67436866323302,32.30118187730981,2023-05,FUEL_SPOT_ECM_R17
2024-03-04,34.672738930131025,32.30389617109707,2023-05,FUEL_SPOT_ECM_R17
2024-03-11,34.67130632232333,32.306351541629766,2023-05,FUEL_SPOT_ECM_R17
2024-03-18,34.670046996407834,32.30857268824297,2023-05,FUEL_SPOT_ECM_R17
2024-03-25,34.66893999297471,32.31058195414057,2023-05,FUEL_SPOT_ECM_R17
2024-04-01,34.66796688777146,32.312399551152524,2023-05,FUEL_SPOT_ECM_R17
2024-04-08,34.66711148506155,32.31404376305192,2023-05,FUEL_SPOT_ECM_R17
2024-04-15,34.66635954807294,32.3155311294771,2023-05,FUEL_SPOT_ECM_R17
2024-04-22,34.66569856205046,32.31687661230908,2023-05,FUEL_SPOT_ECM_R17
2024-04-29,34.66511752596828,32.31809374617771,2023-05,FUEL_SPOT_ECM_R17
2024-05-06,34.66460676943589,32.31919477461073,2023-05,FUEL_SPOT_ECM_R17
2024-05-13,34.664157791750384,32.32019077319526,2023-05,FUEL_SPOT_ECM_R17
2024-05-20,34.66376312041619,32.321091760990505,2023-05,FUEL_SPOT_ECM_R17
2024-05-27,34.6634161867777,32.32190680131265,2023-05,FUEL_SPOT_ECM_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-05,FUEL_ANNUAL_R17
2023-05-08,36.76891650000004,32.01996390000003,2023-05,FUEL_ANNUAL_R17
2023-05-15,36.46001988000003,31.443001200000037,2023-05,FUEL_ANNUAL_R17
2023-05-22,36.36799331999997,31.143883919999972,2023-05,FUEL_ANNUAL_R17
2023-05-29,36.44409874000004,31.080003540000032,2023-05,FUEL_ANNUAL_R17
2023-06-05,36.39336672665633,31.16057431436979,2023-05,FUEL_ANNUAL_R17
2023-06-12,36.2420562278235,31.233649657532094,2023-05,FUEL_ANNUAL_R17
2023-06-19,36.05411551662329,31.30030778600446,2023-05,FUEL_ANNUAL_R17
2023-06-26,35.87457617195727,31.37217457669272,2023-05,FUEL_ANNUAL_R17
2023-07-03,35.712132307695654,31.440838471840333,2023-05,FUEL_ANNUAL_R17
2023-07-10,35.56610292976653,31.503170467635492,2023-05,FUEL_ANNUAL_R17
2023-07-17,35.43507629102981,31.55837113469432,2023-05,FUEL_ANNUAL_R17
2023-07-24,35.31747588841886,31.606548085933102,2023-05,FUEL_ANNUAL_R17
2023-07-31,35.21177746317632,31.648138485259725,2023-05,FUEL_ANNUAL_R17
2023-08-07,35.11658399802621,31.6836767892223,2023-05,FUEL_ANNUAL_R17
2023-08-14,35.03064387960465,31.713703323234387,2023-05,FUEL_ANNUAL_R17
2023-08-21,34.952847155775494,31.73873012257824,2023-05,FUEL_ANNUAL_R17
2023-08-28,34.88221411356642,31.75922988789397,2023-05,FUEL_ANNUAL_R17
2023-09-04,34.817881883187674,31.775634115990833,2023-05,FUEL_ANNUAL_R17
2023-09-11,34.75909127782222,31.78833473103664,2023-05,FUEL_ANNUAL_R17
2023-09-18,34.705174653921205,31.79768691898248,2023-05,FUEL_ANNUAL_R17
2023-09-25,34.655545004134744,31.8040122474151,2023-05,FUEL_ANNUAL_R17
2023-10-02,34.60968627224622,31.80760171514394,2023-05,FUEL_ANNUAL_R17
2023-10-09,34.56714479943447,31.808718603872194,2023-05,FUEL_ANNUAL_R17
2023-10-16,34.52752178859771,31.80760109587661,2023-05,FUEL_ANNUAL_R17
2023-10-23,34.490466673326196,31.804464657538617,2023-05,FUEL_ANNUAL_R17
2023-10-30,34.45567128611508,31.799504201868288,2023-05,FUEL_ANNUAL_R17
2023-11-06,34.42286473080089,31.792896047342822,2023-05,FUEL_ANNUAL_R17
2023-11-13,34.3918088747254,31.784799690951253,2023-05,FUEL_ANNUAL_R17
2023-11-20,34.36229438594926,31.775359412539505,2023-05,FUEL_ANNUAL_R17
2023-11-27,34.334137249704995,31.764705726291087,2023-05,FUEL_ANNUAL_R17
2023-12-04,34.30717570617066,31.75295669382033,2023-05,FUEL_ANNUAL_R17
2023-12-11,34.281267558622915,31.740219112036144,2023-05,FUEL_ANNUAL_R17
2023-12-18,34.25628780717824,31.726589587704687,2023-05,FUEL_ANNUAL_R17
2023-12-25,34.23212656874394,31.71215550951182,2023-05,FUEL_ANNUAL_R17
2024-01-01,34.20868724856171,31.69699592740013,2023-05,FUEL_ANNUAL_R17
2024-01-08,34.185884932912714,31.68118234802462,2023-05,FUEL_ANNUAL_R17
2024-01-15,34.16364497623386,31.66477945432823,2023-05,FUEL_ANNUAL_R17
2024-01-22,34.14190175913007,31.647845756475423,2023-05,FUEL_ANNUAL_R17
2024-01-29,34.12059759661191,31.63043418069163,2023-05,FUEL_ANNUAL_R17
2024-02-05,34.0996817783879,31.61259260193183,2023-05,FUEL_ANNUAL_R17
2024-02-12,34.07910972523885,31.594364325736574,2023-05,FUEL_ANNUAL_R17
2024-02-19,34.05884224743339,31.57578852412258,2023-05,FUEL_ANNUAL_R17
2024-02-26,34.03884489284224,31.556900629892596,2023-05,FUEL_ANNUAL_R17
2024-03-04,34.01908737390176,31.53773269333108,2023-05,FUEL_ANNUAL_R17
2024-03-11,33.999543063889334,31.51831370487379,2023-05,FUEL_ANNUAL_R17
2024-03-18,33.98018855412718,31.498669886997106,2023-05,FUEL_ANNUAL_R17
2024-03-25,33.961003264744726,31.4788249582633,2023-05,FUEL_ANNUAL_R17
2024-04-01,33.94196910252147,31.458800372177866,2023-05,FUEL_ANNUAL_R17
2024-04-08,33.92307016011564,31.438615533261665,2023-05,FUEL_ANNUAL_R17
2024-04-15,33.90429245167287,31.418287992511367,2023-05,FUEL_ANNUAL_R17
2024-04-22,33.88562368041439,31.397833624214485,2023-05,FUEL_ANNUAL_R17
2024-04-29,33.86705303433677,31.37726678589754,2023-05,FUEL_ANNUAL_R17
2024-05-06,33.848571006622926,31.35660046301637,2023-05,FUEL_ANNUAL_R17
2024-05-13,33.83016923777537,31.335846399844087,2023-05,FUEL_ANNUAL_R17
2024-05-20,33.81184037684435,31.315015217873295,2023-05,FUEL_ANNUAL_R17
2024-05-27,33.7935779594412,31.294116522923613,2023-05,FUEL_ANNUAL_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-05,FUEL_ANNUAL_LOW_R17
2023-05-08,36.76891650000004,32.01996390000003,2023-05,FUEL_ANNUAL_LOW_R17
2023-05-15,36.46001988000003,31.443001200000037,2023-05,FUEL_ANNUAL_LOW_R17
2023-05-22,36.36799331999997,31.143883919999972,2023-05,FUEL_ANNUAL_LOW_R17
2023-05-29,36.44409874000004,31.080003540000032,2023-05,FUEL_ANNUAL_LOW_R17
2023-06-05,36.39336672665633,31.16057431436979,2023-05,FUEL_ANNUAL_LOW_R17
2023-06-12,36.2420562278235,31.233649657532094,2023-05,FUEL_ANNUAL_LOW_R17
2023-06-19,36.037521512128215,31.27791612607302,2023-05,FUEL_ANNUAL_LOW_R17
2023-06-26,35.81710669698166,31.300494381228635,2023-05,FUEL_ANNUAL_LOW_R17
2023-07-03,35.599710982335786,31.30757454363309,2023-05,FUEL_ANNUAL_LOW_R17
2023-07-10,35.3924470877181,31.30238762073838,2023-05,FUEL_ANNUAL_LOW_R17
2023-07-17,35.19721017510022,31.286854280346247,2023-05,FUEL_ANNUAL_LOW_R17
2023-07-24,35.01386808995766,31.262301885808704,2023-05,FUEL_ANNUAL_LOW_R17
2023-07-31,34.84156254018351,31.22976325746903,2023-05,FUEL_ANNUAL_LOW_R17
2023-08-07,34.67923264207418,31.190103824314395,2023-05,FUEL_ANNUAL_LOW_R17
2023-08-14,34.52581921208642,31.14407810944632,2023-05,FUEL_ANNUAL_LOW_R17
2023-08-21,34.3803387464935,31.092356883714853,2023-05,FUEL_ANNUAL_LOW_R17
2023-08-28,34.241904879057465,31.035541935381506,2023-05,FUEL_ANNUAL_LOW_R17
2023-09-04,34.10972926376087,30.974175424902803,2023-05,FUEL_ANNUAL_LOW_R17
2023-09-11,33.98311493200618,30.90874670875864,2023-05,FUEL_ANNUAL_LOW_R17
2023-09-18,33.86144739214425,30.83969784209955,2023-05,FUEL_ANNUAL_LOW_R17
2023-09-25,33.744185542457046,30.767428282327124,2023-05,FUEL_ANNUAL_LOW_R17
2023-10-02,33.63085316207359,30.692299031844083,2023-05,FUEL_ANNUAL_LOW_R17
2023-10-09,33.521031216045635,30.61463633974113,2023-05,FUEL_ANNUAL_LOW_R17
2023-10-16,33.414351002422784,30.534735031600583,2023-05,FUEL_ANNUAL_LOW_R17
2023-10-23,33.31048809160351,30.452861513979034,2023-05,FUEL_ANNUAL_LOW_R17
2023-10-30,33.20915698363843,30.369256489137147,2023-05,FUEL_ANNUAL_LOW_R17
2023-11-06,33.11010640551932,30.28413740951199,2023-05,FUEL_ANNUAL_LOW_R17
2023-11-13,33.01311517470601,30.19770069751728,2023-05,FUEL_ANNUAL_LOW_R17
2023-11-20,32.917988561912175,30.110123753367873,2023-05,FUEL_ANNUAL_LOW_R17
2023-11-27,32.824555093385506,30.021566771276387,2023-05,FUEL_ANNUAL_LOW_R17
2023-12-04,32.73266373978021,29.93217438235386,2023-05,FUEL_ANNUAL_LOW_R17
2023-12-11,32.64218144496753,29.842077140766758,2023-05,FUEL_ANNUAL_LOW_R17
2023-12-18,32.55299095371069,29.75139286811132,2023-05,FUEL_ANNUAL_LOW_R17
2023-12-25,32.46498890207323,29.66022786953378,2023-05,FUEL_ANNUAL_LOW_R17
2024-01-01,32.37808413878887,29.568678033832523,2023-05,FUEL_ANNUAL_LOW_R17
2024-01-08,32.29219624966034,29.47682982860997,2023-05,FUEL_ANNUAL_LOW_R17
2024-01-15,32.20725426043062,29.38476120048602,2023-05,FUEL_ANNUAL_LOW_R17
2024-01-22,32.12319549654022,29.29254238942962,2023-05,FUEL_ANNUAL_LOW_R17
2024-01-29,32.03996458079434,29.20023666540093,2023-05,FUEL_ANNUAL_LOW_R17
2024-02-05,31.95751255225922,29.107900994715262,2023-05,FUEL_ANNUAL_LOW_R17
2024-02-12,31.875796091724272,29.015586642832808,2023-05,FUEL_ANNUAL_LOW_R17
2024-02-19,31.79477684084048,28.92333971963866,2023-05,FUEL_ANNUAL_LOW_R17
2024-02-26,31.714420803604295,28.83120167269919,2023-05,FUEL_ANNUAL_LOW_R17
2024-03-04,31.63469782022711,28.739209733457606,2023-05,FUEL_ANNUAL_LOW_R17
2024-03-11,31.555581104634744,28.647397320857756,2023-05,FUEL_ANNUAL_LOW_R17
2024-03-18,31.47704683790072,28.555794406457462,2023-05,FUEL_ANNUAL_LOW_R17
2024-03-25,31.399073810847757,28.464427844704932,2023-05,FUEL_ANNUAL_LOW_R17
2024-04-01,31.3216431098705,28.37332167170146,2023-05,FUEL_ANNUAL_LOW_R17
2024-04-08,31.244737840751487,28.282497375456703,2023-05,FUEL_ANNUAL_LOW_R17
2024-04-15,31.168342885875113,28.191974140355892,2023-05,FUEL_ANNUAL_LOW_R17
