threshold,clock,report_date,origin,as_of_utc,model,quarter,actual_turn,model_turn,cnb_turn,model_hit,cnb_hit,model_false_call,fully_future,actual_before,actual_centre,actual_after,model_before,model_centre,model_after,cnb_before,cnb_centre,cnb_after
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FOOD_SEASONAL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.879977538105669,2.639006033217911,2.406999786125564,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FOOD_SYMMETRIC_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1568599188109414,2.7070500415615246,2.424988356116061,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FOOD_SYMMETRIC_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7070500415615246,2.424988356116061,2.164717314552052,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FUEL_ANNUAL_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.2034507632841183,2.8020428127116097,2.4964580419757447,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FUEL_ANNUAL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.8020428127116097,2.4964580419757447,2.213766627488144,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FUEL_SPOT_ECM_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.2148163360870954,2.8495293230094174,2.581453163172465,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,FUEL_SPOT_ECM_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.8495293230094174,2.581453163172465,2.336231708304743,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,INDEPENDENT_BRIDGE,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,1.9336239423317756,2.4688574471489635,2.2597694716199106,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,INDEPENDENT_BRIDGE,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.4688574471489635,2.2597694716199106,2.235521093778445,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_AR_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.143172010416008,2.71910777880005,2.437810696318786,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_AR_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.71910777880005,2.437810696318786,2.192676692745156,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.14500270466083,2.7201412884628837,2.434668038770537,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7201412884628837,2.434668038770537,2.191980578722007,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1422317502167374,2.716392367750124,2.4365437760176696,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.716392367750124,2.4365437760176696,2.200028805073872,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1441436996429863,2.7207611495712976,2.436212350216038,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7207611495712976,2.436212350216038,2.1894633320928185,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1429898965466294,2.7191750267234265,2.4368181784319614,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7191750267234265,2.4368181784319614,2.187959041777471,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1641662658786243,2.6949463411480648,2.3440511702970217,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.6949463411480648,2.3440511702970217,2.006913433488752,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1446431930003684,2.73792257658406,2.464461388979529,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.73792257658406,2.464461388979529,2.218613541451952,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.166947331128242,2.7866374997155945,2.533740476412502,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7866374997155945,2.533740476412502,2.305639441059552,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_POOL_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.132314914916982,2.695807688351579,2.3805271227406224,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,PATH_POOL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.695807688351579,2.3805271227406224,2.082430466819313,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,RF_RESIDUAL_R15,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.203260156509296,2.9638648704468125,2.965643943154938,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,RF_RESIDUAL_R15,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9638648704468125,2.965643943154938,3.05615402112894,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.189254545678504,2.8353711618887965,2.603060538288549,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.8353711618887965,2.603060538288549,2.392732478458361,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.062274667605408,2.5946139995245816,2.2739304256758364,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.5946139995245816,2.2739304256758364,2.040837090936145,2.31618987,2.18682304,1.74934064
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STATE_FAST_R15,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.1446431930003684,2.73792257658406,2.464461388979529,2.03928603786943,2.31618987,2.18682304
0.5,report,2024-08-08,2024-06,2024-07-09 21:59:00+00:00,STATE_FAST_R15,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.73792257658406,2.464461388979529,2.218613541451952,2.31618987,2.18682304,1.74934064
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_ALL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.0135922892036446,2.9379985402520084,2.726923336475908,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_ALL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.9379985402520084,2.726923336475908,2.6327827652227818,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9082795800343804,2.6112744179407907,2.3500603615729667,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.6112744179407907,2.3500603615729667,2.290495115659954,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.0338794657424586,3.040392051036322,2.962253162527844,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,3.040392051036322,2.962253162527844,3.009886110879448,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_FAST_H0_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.905717695379868,2.626748553191218,2.4391228681964594,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_FAST_H0_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.626748553191218,2.4391228681964594,2.4644692196897147,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_NEWS_H0_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.87495974407437,2.4683819732885977,2.098500000327165,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_NEWS_H0_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.4683819732885977,2.098500000327165,1.898314222394,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_NEWS_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.896523266002118,2.552481309175078,2.244467026033289,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_NEWS_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.552481309175078,2.244467026033289,2.1076627176908644,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_ROBUST_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.907175396349258,2.602207662610359,2.342903647207045,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,CORE_ROBUST_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.602207662610359,2.342903647207045,2.2609540823191985,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,DAMPED_P95_Q001_R16,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.907141787549948,2.602043565556723,2.34256357000544,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,DAMPED_P95_Q001_R16,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.602043565556723,2.34256357000544,2.260402604258556,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.008154332014021,3.0039549251998827,2.9609862263855944,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,3.0039549251998827,2.9609862263855944,3.0497136951474766,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.035980623145326,3.1312856355337533,3.2565723620999383,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,3.1312856355337533,3.2565723620999383,3.552047977727041,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_OWN_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.0132259491975995,3.016995465647502,2.973422571985085,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_OWN_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,3.016995465647502,2.973422571985085,3.049916172365357,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_PERSISTENCE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.063854030567497,3.258979202947561,3.553657410995492,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_PERSISTENCE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,3.258979202947561,3.553657410995492,4.058168862868606,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_SEASONAL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.924344738868177,2.701656262701466,2.5780433194242227,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_SEASONAL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.701656262701466,2.5780433194242227,2.663330925116413,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_SYMMETRIC_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,3.005628747505776,2.9922803554758928,2.93864305634091,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FOOD_SYMMETRIC_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.9922803554758928,2.93864305634091,3.016515351098189,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FUEL_ANNUAL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9567892460494094,2.7614270422138136,2.608181061311485,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FUEL_ANNUAL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7614270422138136,2.608181061311485,2.659858016197072,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FUEL_SPOT_ECM_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9597128522230274,2.7892872466520164,2.6670966875555897,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,FUEL_SPOT_ECM_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7892872466520164,2.6670966875555897,2.750085118065332,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,INDEPENDENT_BRIDGE,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.7163179398662525,2.3394915806335894,1.8647309481257983,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,INDEPENDENT_BRIDGE,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.3394915806335894,1.8647309481257983,1.4945879461291458,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_AR_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9412189103100594,2.7536745919350665,2.603502027444484,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_AR_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7536745919350665,2.603502027444484,2.686754493550118,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.941606552662726,2.7543223413312803,2.602159852984461,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7543223413312803,2.602159852984461,2.6840392193898768,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9411073245033523,2.753180276646169,2.602737394165094,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.753180276646169,2.602737394165094,2.686785967283369,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9412608852842563,2.7537043034759168,2.6036686815492,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7537043034759168,2.6036686815492,2.6850965815809285,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_OWN_CORE_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9413207867492965,2.75424427484257,2.6036278862662425,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,MONTHLY_OWN_CORE_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.75424427484257,2.6036278862662425,2.685075524342289,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_COMPONENT_HALF_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.971066566912105,2.8256615455397287,2.655770104690575,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_COMPONENT_HALF_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.8256615455397287,2.655770104690575,2.649639183921188,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.928552071082304,2.7134066884559105,2.584619031333081,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7134066884559105,2.584619031333081,2.666434635783054,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.925862823091697,2.6996887849458986,2.556275264484025,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.6996887849458986,2.556275264484025,2.621588547655336,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_POOL_R17,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.9231992015363453,2.6855567121100385,2.5240583137405057,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,PATH_POOL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.6855567121100385,2.5240583137405057,2.5647900985322787,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,RF_RESIDUAL_R15,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.946099384365949,2.819449999371317,2.882749154282816,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,RF_RESIDUAL_R15,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.819449999371317,2.882749154282816,3.2683352563495887,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.923173625461448,2.685972362709927,2.5279383319995525,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.685972362709927,2.5279383319995525,2.5767601981603163,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STABLE_PIPELINE_R14B,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.842481985371099,2.522022507748769,1.873773470395668,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STABLE_PIPELINE_R14B,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.522022507748769,1.873773470395668,1.4225342801271268,2.93713111860977,2.56695573,2.63406164
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STATE_FAST_R15,2025Q1,0,0,0,False,False,False,True,2.8836531940027847,2.731002175839953,2.380373322135417,2.928552071082304,2.7134066884559105,2.584619031333081,3.02197327563642,2.93713111860977,2.56695573
0.5,report,2024-11-14,2024-10,2024-11-10 22:59:00+00:00,STATE_FAST_R15,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.7134066884559105,2.584619031333081,2.666434635783054,2.93713111860977,2.56695573,2.63406164
0.5,report,2025-02-13,2025-01,2025-02-05 22:59:00+00:00,COMBO_ALL_R17,2025Q2,0,0,0,False,False,False,True,2.731002175839953,2.380373322135417,2.498824030135406,2.5352317364051946,2.220127527620986,2.079986359758877,2.57546528631056,2.23488009,2.39037316
0.5,report,2025-02-13,2025-01,2025-02-05 22:59:00+00:00,COMBO_ALL_R17,2025Q3,0,0,0,False,False,False,True,2.380373322135417,2.498824030135406,2.233358733189064,2.220127527620986,2.079986359758877,1.9855705663939187,2.23488009,2.39037316,2.39852331
