origin,stage,family,band,signal,config,predicted_change,status,as_of,current_z,projected_z
2018-05,signal,services,1,services,l0.1,-0.11749590317896058,estimated,2018-06-10 23:59:00,2.95588022415444,2.8383843209754795
2018-06,signal,services,1,services,l0.1,0.13060994459074482,estimated,2018-07-10 23:59:00,3.149866705937099,3.2804766505278438
2018-07,signal,services,1,services,l0.1,0.03044914947705393,estimated,2018-08-08 23:59:00,3.2467190137501496,3.2771681632272034
2018-08,signal,services,1,services,l0.1,0.14452723064265774,estimated,2018-09-09 23:59:00,4.018178963283183,4.162706193925841
2018-09,signal,services,1,services,l0.1,-0.0384864304297964,estimated,2018-10-08 23:59:00,4.114194333117518,4.075707902687721
2018-10,signal,services,1,services,l0.1,-0.0570038443515179,estimated,2018-11-08 23:59:00,3.5367143837291315,3.4797105393776135
2018-11,signal,services,1,services,l0.1,-0.34351578062922133,estimated,2018-12-09 23:59:00,3.9220713153281297,3.5785555346989084
2018-12,signal,services,1,services,l0.1,-0.28708247144722565,estimated,2019-01-09 23:59:00,4.21011760186354,3.9230351304163142
2019-01,signal,services,1,services,l0.1,-0.38196519653654115,estimated,2019-02-12 23:59:00,4.114194333117518,3.732229136580977
2019-02,signal,services,1,services,l0.1,-0.4695188442105177,estimated,2019-03-10 23:59:00,4.497336564273115,4.027817720062598
2019-03,signal,services,1,services,l0.1,-0.5566212865068569,estimated,2019-04-09 23:59:00,4.59289318883998,4.036271902333123
2019-04,signal,services,1,services,l0.1,-0.4795653760770539,estimated,2019-05-12 23:59:00,4.21011760186354,3.730552225786486
2019-05,signal,services,1,services,l0.1,-0.6072921857295367,estimated,2019-06-10 23:59:00,4.114194333117518,3.506902147387981
2019-06,signal,services,1,services,l0.1,-0.827859862565683,estimated,2019-07-10 23:59:00,4.018178963283183,3.1903191007175
2019-07,signal,services,1,services,l0.1,-0.1297022175902388,estimated,2019-08-11 23:59:00,4.305948946044698,4.176246728454458
2019-08,signal,services,1,services,l0.1,-0.16821462264295967,estimated,2019-09-09 23:59:00,4.401688541677433,4.2334739190344735
2019-09,signal,services,1,services,l0.1,-0.13680273300267567,estimated,2019-10-09 23:59:00,4.305948946044698,4.169146213042022
2019-10,signal,services,1,services,l0.1,-0.5433662044277302,estimated,2019-11-10 23:59:00,4.114194333117518,3.570828128689788
2019-11,signal,services,1,services,l0.1,-0.30959208787227166,estimated,2019-12-09 23:59:00,3.9220713153281297,3.612479227455858
2019-12,signal,services,1,services,l0.1,-0.31102957774334966,estimated,2020-01-12 23:59:00,3.7295784743696894,3.4185488966263398
2020-01,signal,services,1,services,l0.1,-0.04705549372938103,estimated,2020-02-13 23:59:00,3.6331929247390287,3.5861374310096474
2020-02,signal,services,1,services,l0.1,0.044107478924502536,estimated,2020-03-09 23:59:00,3.9220713153281297,3.9661787942526323
2020-03,signal,services,1,services,l0.1,0.2400036125161557,estimated,2020-04-13 23:59:00,4.018178963283183,4.258182575799339
2020-04,signal,services,1,services,l0.1,-0.02736030279169215,estimated,2020-05-12 23:59:00,3.7295784743696894,3.7022181715779974
2020-05,signal,services,1,services,l0.1,-0.17875340867245665,estimated,2020-06-09 23:59:00,3.343477608623739,3.1647241999512823
2020-06,signal,services,1,services,l0.1,-0.3829395041605446,estimated,2020-07-09 23:59:00,3.2467190137501496,2.863779509589605
2020-07,signal,services,1,services,l0.1,-0.01879680002329289,estimated,2020-08-12 23:59:00,3.0529205034822873,3.0341237034589943
2020-08,signal,services,1,services,l0.1,0.11232540143042984,estimated,2020-09-09 23:59:00,2.858745685191255,2.971071086621685
2020-09,signal,services,1,services,l10,0.08408019929910526,estimated,2020-10-11 23:59:00,2.566774674857779,2.6508548741568845
2020-10,signal,services,1,services,l10,0.022666095947228397,estimated,2020-11-09 23:59:00,2.6641930946421177,2.686859190589346
2020-11,signal,services,1,services,l10,0.03647858291325344,estimated,2020-12-09 23:59:00,2.46926125903715,2.5057398419504033
2020-12,signal,services,1,services,l10,0.010712801288561365,estimated,2021-01-12 23:59:00,2.6641930946421177,2.6749058959306793
2021-01,signal,services,1,services,l10,0.004376530929646252,estimated,2021-02-11 23:59:00,2.6641930946421177,2.668569625571764
2021-02,signal,services,1,services,l10,0.012694269915460923,estimated,2021-03-09 23:59:00,2.3716526617316043,2.384346931647065
2021-03,signal,services,1,services,l10,-0.013361718885813207,estimated,2021-04-12 23:59:00,2.0782539182528503,2.064892199367037
2021-04,signal,services,1,services,l10,-0.027905405713718568,estimated,2021-05-10 23:59:00,2.3716526617316043,2.3437472560178856
2021-05,signal,services,1,services,l10,-0.01800273254341444,estimated,2021-06-09 23:59:00,2.6641930946421177,2.6461903620987033
2021-06,signal,services,1,services,l10,0.021223809348561544,estimated,2021-07-12 23:59:00,2.858745685191255,2.8799694945398167
2021-07,signal,services,1,services,l10,0.03179206636397646,estimated,2021-08-09 23:59:00,3.343477608623739,3.3752696749877154
2021-08,signal,services,1,services,l10,0.019213842997113696,estimated,2021-09-09 23:59:00,3.9220713153281297,3.9412851583252433
2021-09,signal,services,1,services,l10,-0.023137703049244798,estimated,2021-10-10 23:59:00,4.9742091894814076,4.951071486432163
2021-10,signal,services,1,services,l0.1,-0.465807815973686,estimated,2021-11-09 23:59:00,5.921185963184609,5.455378147210923
2021-11,signal,services,1,services,l0.1,-1.065488376158886,estimated,2021-12-09 23:59:00,6.859279146561172,5.7937907704022855
2021-12,signal,services,1,services,l0.1,-1.0533293841254523,estimated,2022-01-11 23:59:00,7.881118042428977,6.8277886583035245
2022-01,signal,services,1,services,l0.1,-1.2621083899833598,estimated,2022-02-13 23:59:00,8.157998699242288,6.895890309258928
2022-02,signal,services,1,services,l0.1,-1.492590268012189,estimated,2022-03-09 23:59:00,9.16671885258238,7.67412858457019
2022-03,signal,services,1,services,l0.1,-2.3279829466141417,estimated,2022-04-10 23:59:00,9.712671073072274,7.384688126458132
2022-04,signal,services,1,services,l0.1,-1.1036339507351896,estimated,2022-05-09 23:59:00,10.436001532424278,9.332367581689088
2022-05,signal,services,1,services,l0.1,-0.2981907432869113,estimated,2022-06-09 23:59:00,11.867152971749864,11.568962228462953
2022-06,signal,services,1,services,l10,0.5094149602196157,estimated,2022-07-12 23:59:00,12.839321476839896,13.348736437059511
2022-07,signal,services,1,services,l10,0.6947547558824178,estimated,2022-08-09 23:59:00,13.627761829254784,14.322516585137201
2022-08,signal,services,1,services,l10,0.7220906904299463,estimated,2022-09-11 23:59:00,13.540463700620295,14.26255439105024
2022-09,signal,services,1,services,l10,0.5779180324506898,estimated,2022-10-10 23:59:00,13.190507087993858,13.768425120444547
2022-10,signal,services,1,services,l10,0.4749542304665749,estimated,2022-11-09 23:59:00,13.102826240640407,13.577780471106982
2022-11,signal,services,1,services,l10,0.39380541715156314,estimated,2022-12-11 23:59:00,12.839321476839896,13.233126893991459
2022-12,signal,services,1,services,l10,0.17470238704738722,estimated,2023-01-10 23:59:00,12.044615307586716,12.219317694634103
2023-01,signal,services,1,services,l10,0.13355244799297783,estimated,2023-02-09 23:59:00,11.867152971749864,12.000705419742841
2023-02,signal,services,1,services,l10,-0.044208553289448504,estimated,2023-03-09 23:59:00,10.88544049120821,10.84123193791876
2023-03,signal,services,1,services,l10,0.015130799335274036,estimated,2023-04-12 23:59:00,10.526051065749295,10.54118186508457
2023-04,signal,services,1,services,l10,-0.08726589894328592,estimated,2023-05-10 23:59:00,10.255658832509209,10.168392933565922
2023-05,signal,services,1,services,l10,-0.13688451346307987,estimated,2023-06-11 23:59:00,8.892620919440153,8.755736405977073
2023-06,signal,services,1,services,l10,-0.19258966859608176,estimated,2023-07-12 23:59:00,7.603468627599762,7.41087895900368
2023-07,signal,services,1,services,l10,-0.2639962618010744,estimated,2023-08-09 23:59:00,6.672363204290818,6.408366942489743
2023-08,signal,services,1,services,l10,-0.18798906837099358,estimated,2023-09-10 23:59:00,6.485097231961633,6.297108163590639
2023-09,signal,services,1,services,l10,-0.13704351562731715,estimated,2023-10-09 23:59:00,5.921185963184609,5.784142447557292
2023-10,signal,services,1,services,l10,-0.1135260909344119,estimated,2023-11-09 23:59:00,5.543470688810059,5.429944597875647
2023-11,signal,services,1,services,l10,-0.19226324672700756,estimated,2023-12-10 23:59:00,4.8790164169432,4.686753170216193
2023-12,signal,services,1,services,l10,-0.158596455045902,estimated,2024-01-10 23:59:00,4.783732941416012,4.625136486370111
2024-01,signal,services,1,services,l10,-0.15780222339339672,estimated,2024-02-14 23:59:00,4.59289318883998,4.435090965446584
2024-02,signal,services,1,services,l0.1,0.6467640829291761,estimated,2024-03-10 23:59:00,4.401688541677433,5.048452624606609
2024-03,signal,services,1,services,l0.1,0.8804587381384453,estimated,2024-04-09 23:59:00,4.688358589885041,5.568817328023487
2024-04,signal,services,1,services,l0.1,0.9662915495015534,estimated,2024-05-12 23:59:00,4.59289318883998,5.559184738341534
2024-05,signal,services,1,services,l0.1,1.0102804011201794,estimated,2024-06-10 23:59:00,4.497336564273115,5.507616965393295
2024-06,signal,services,1,services,l0.1,0.3908379225367561,estimated,2024-07-09 23:59:00,4.59289318883998,4.983731111376736
2024-07,signal,services,1,services,l0.1,0.09448197225699712,estimated,2024-08-11 23:59:00,4.114194333117518,4.208676305374515
2024-08,signal,services,1,services,l0.1,0.132149869964404,estimated,2024-09-09 23:59:00,4.114194333117518,4.246344203081922
2024-09,signal,services,1,services,l0.1,0.03589171061572476,estimated,2024-10-09 23:59:00,4.305948946044698,4.341840656660422
2024-10,signal,services,1,services,l10,-0.04680709016990331,estimated,2024-11-10 23:59:00,4.114194333117518,4.067387242947615
2024-11,signal,services,1,services,l10,0.005379954247139781,estimated,2024-12-09 23:59:00,4.401688541677433,4.407068495924572
2024-12,signal,services,1,services,l10,-0.017469425810896604,estimated,2025-01-12 23:59:00,4.401688541677433,4.384219115866536
2025-01,signal,services,1,services,l10,0.026068155089495715,estimated,2025-02-05 23:59:00,4.21011760186354,4.236185756953035
2025-02,signal,services,1,services,l10,-0.018104769508263025,estimated,2025-03-04 23:59:00,4.114194333117518,4.0960895636092545
2025-03,signal,services,1,services,l10,-0.032478269500578305,estimated,2025-04-03 23:59:00,4.114194333117518,4.081716063616939
2025-04,signal,services,1,services,l10,-0.023411326419740638,estimated,2025-05-05 23:59:00,4.114194333117518,4.0907830066977775
2025-05,signal,services,1,services,l10,-0.0037912030084629204,estimated,2025-06-03 23:59:00,4.401688541677433,4.39789733866897
2025-06,signal,services,1,services,l10,0.025872792264353586,estimated,2025-07-03 23:59:00,4.497336564273115,4.5232093565374685
2025-07,signal,services,1,services,l0.1,0.3394948717984148,estimated,2025-08-04 23:59:00,4.497336564273115,4.83683143607153
2025-08,signal,services,1,services,l0.1,-0.162191264132219,estimated,2025-09-03 23:59:00,4.305948946044698,4.143757681912478
2025-09,signal,services,1,services,l0.1,-0.19140329943418988,estimated,2025-10-05 23:59:00,4.305948946044698,4.114545646610508
2025-10,signal,services,1,services,l0.1,-0.16494296552740706,estimated,2025-11-04 23:59:00,4.305948946044698,4.14100598051729
2025-11,signal,services,1,services,l0.1,-0.0043560128874435555,estimated,2025-12-03 23:59:00,4.305948946044698,4.301592933157254
2025-12,signal,services,1,services,l0.1,-0.06106943896989826,estimated,2026-01-06 23:59:00,4.21011760186354,4.149048162893641
2026-01,signal,services,1,services,l0.1,-0.008058001311212593,estimated,2026-02-04 23:59:00,4.401688541677433,4.39363054036622
2026-02,signal,services,1,services,l0.1,0.1612403601061854,estimated,2026-03-03 23:59:00,4.497336564273115,4.6585769243793
2026-03,signal,services,1,services,l0.1,0.1132448663640636,estimated,2026-04-06 23:59:00,4.21011760186354,4.323362468227604
2026-04,signal,services,1,services,l0.1,0.11095701449897201,estimated,2026-05-05 23:59:00,4.401688541677433,4.5126455561764045
2026-05,signal,services,1,services,l0.1,0.1605989295525805,estimated,2026-06-03 23:59:00,4.497336564273115,4.657935493825696
2026-06,signal,services,1,services,l0.1,0.6792323268862664,estimated,2026-07-06 23:59:00,4.497336564273115,5.1765688911593815
2026-07,signal,services,1,services,l0.1,0.21836623101115368,estimated,2026-08-04 23:59:00,4.401688541677433,4.6200547726885866
2006-01,signal,goods,1,goods,l1,,insufficient_history,2006-02-09 00:00:00,-2.326862693935431,
2006-02,signal,goods,1,goods,l1,,insufficient_history,2006-03-09 00:00:00,-2.1223636451626673,
2006-03,signal,goods,1,goods,l1,,insufficient_history,2006-04-09 00:00:00,-2.1223636451626673,
2006-04,signal,goods,1,goods,l1,,insufficient_history,2006-05-09 00:00:00,-2.1223636451626673,
2006-05,signal,goods,1,goods,l1,,insufficient_history,2006-06-09 00:00:00,-2.1223636451626673,
2006-06,signal,goods,1,goods,l1,,insufficient_history,2006-07-09 00:00:00,-2.1223636451626673,
2006-07,signal,goods,1,goods,l1,,insufficient_history,2006-08-09 00:00:00,-2.942881069081214,
2006-08,signal,goods,1,goods,l1,,insufficient_history,2006-09-09 00:00:00,-2.7371196796131994,
2006-09,signal,goods,1,goods,l1,,insufficient_history,2006-10-09 00:00:00,-2.6343975339601955,
2006-10,signal,goods,1,goods,l1,,insufficient_history,2006-11-09 00:00:00,-2.4292692569044565,
2006-11,signal,goods,1,goods,l1,,insufficient_history,2006-12-09 00:00:00,-2.4292692569044565,
2006-12,signal,goods,1,goods,l1,,insufficient_history,2007-01-09 00:00:00,-2.326862693935431,
2007-01,signal,goods,1,goods,l1,,insufficient_history,2007-02-09 00:00:00,-2.1223636451626673,
2007-02,signal,goods,1,goods,l1,,insufficient_history,2007-03-09 00:00:00,-2.4292692569044565,
2007-03,signal,goods,1,goods,l1,,insufficient_history,2007-04-09 00:00:00,-2.6343975339601955,
2007-04,signal,goods,1,goods,l1,,insufficient_history,2007-05-09 00:00:00,-2.020270731751945,
2007-05,signal,goods,1,goods,l1,,insufficient_history,2007-06-09 00:00:00,-1.612938192988363,
2007-06,signal,goods,1,goods,l1,,insufficient_history,2007-07-09 00:00:00,-1.71461588349705,
2007-07,signal,goods,1,goods,l1,,insufficient_history,2007-08-09 00:00:00,-1.612938192988363,
2007-08,signal,goods,1,goods,l1,,insufficient_history,2007-09-09 00:00:00,-2.224560894731972,
2007-09,signal,goods,1,goods,l1,,insufficient_history,2007-10-09 00:00:00,-2.326862693935431,
2007-10,signal,goods,1,goods,l1,,insufficient_history,2007-11-09 00:00:00,-1.511363781004817,
2007-11,signal,goods,1,goods,l1,,insufficient_history,2007-12-09 00:00:00,-1.2072581234269237,
2007-12,signal,goods,1,goods,l1,,insufficient_history,2008-01-09 00:00:00,-1.106094735942494,
2008-01,signal,goods,1,goods,l1,,insufficient_history,2008-02-09 00:00:00,-1.0050335853501442,
2008-02,signal,goods,1,goods,l1,,insufficient_history,2008-03-09 00:00:00,-1.308523954865547,
2008-03,signal,goods,1,goods,l1,,insufficient_history,2008-04-09 00:00:00,-1.308523954865547,
2008-04,signal,goods,1,goods,l1,,insufficient_history,2008-05-09 00:00:00,-1.4098924379501634,
2008-05,signal,goods,1,goods,l1,,insufficient_history,2008-06-09 00:00:00,-1.106094735942494,
2008-06,signal,goods,1,goods,l1,,insufficient_history,2008-07-09 00:00:00,-1.106094735942494,
2008-07,signal,goods,1,goods,l1,,insufficient_history,2008-08-09 00:00:00,-1.4098924379501634,
2008-08,signal,goods,1,goods,l1,,insufficient_history,2008-09-09 00:00:00,-1.4098924379501634,
2008-09,signal,goods,1,goods,l1,,insufficient_history,2008-10-09 00:00:00,-1.4098924379501634,
2008-10,signal,goods,1,goods,l1,,insufficient_history,2008-11-09 00:00:00,-1.612938192988363,
2008-11,signal,goods,1,goods,l1,,insufficient_history,2008-12-09 00:00:00,-2.4292692569044565,
2008-12,signal,goods,1,goods,l1,,insufficient_history,2009-01-09 00:00:00,-2.8399474521697976,
2009-01,signal,goods,1,goods,l1,,insufficient_history,2009-02-09 00:00:00,-3.2523191705560035,
2009-02,signal,goods,1,goods,l1,,insufficient_history,2009-03-09 00:00:00,-3.149066709137082,
2009-03,signal,goods,1,goods,l1,,insufficient_history,2009-04-09 00:00:00,-3.459144476961906,
2009-04,signal,goods,1,goods,l1,,insufficient_history,2009-05-09 00:00:00,-3.3556783528842726,
2009-05,signal,goods,1,goods,l1,,insufficient_history,2009-06-09 00:00:00,-3.666398437159144,
2009-06,signal,goods,1,goods,l1,,insufficient_history,2009-07-09 00:00:00,-3.562717764315113,
2009-07,signal,goods,1,goods,l1,,insufficient_history,2009-08-09 00:00:00,-3.459144476961906,
2009-08,signal,goods,1,goods,l1,,insufficient_history,2009-09-09 00:00:00,-3.666398437159144,
2009-09,signal,goods,1,goods,l1,,insufficient_history,2009-10-09 00:00:00,-3.666398437159144,
