a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage,frequency,seasonal_adjustment
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2009-09,98.7,mm_index_previous_month_100,t_plus_45d,2009-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2009-10,101.5,mm_index_previous_month_100,t_plus_45d,2009-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2009-11,100.6,mm_index_previous_month_100,t_plus_45d,2010-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2009-12,101.7,mm_index_previous_month_100,t_plus_45d,2010-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-01,100.8,mm_index_previous_month_100,t_plus_45d,2010-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-02,100.3,mm_index_previous_month_100,t_plus_45d,2010-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-03,99.9,mm_index_previous_month_100,t_plus_45d,2010-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-04,100.6,mm_index_previous_month_100,t_plus_45d,2010-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-05,102.7,mm_index_previous_month_100,t_plus_45d,2010-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-06,101.1,mm_index_previous_month_100,t_plus_45d,2010-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-07,98.6,mm_index_previous_month_100,t_plus_45d,2010-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-08,98.8,mm_index_previous_month_100,t_plus_45d,2010-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-09,99.6,mm_index_previous_month_100,t_plus_45d,2010-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-10,99.1,mm_index_previous_month_100,t_plus_45d,2010-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-11,101.1,mm_index_previous_month_100,t_plus_45d,2011-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2010-12,103.2,mm_index_previous_month_100,t_plus_45d,2011-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-01,99.6,mm_index_previous_month_100,t_plus_45d,2011-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-02,100.0,mm_index_previous_month_100,t_plus_45d,2011-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-03,100.8,mm_index_previous_month_100,t_plus_45d,2011-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-04,100.1,mm_index_previous_month_100,t_plus_45d,2011-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-05,100.1,mm_index_previous_month_100,t_plus_45d,2011-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-06,99.5,mm_index_previous_month_100,t_plus_45d,2011-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-07,100.5,mm_index_previous_month_100,t_plus_45d,2011-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-08,99.4,mm_index_previous_month_100,t_plus_45d,2011-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-09,101.5,mm_index_previous_month_100,t_plus_45d,2011-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-10,100.9,mm_index_previous_month_100,t_plus_45d,2011-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-11,101.8,mm_index_previous_month_100,t_plus_45d,2012-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2011-12,100.8,mm_index_previous_month_100,t_plus_45d,2012-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-01,101.4,mm_index_previous_month_100,t_plus_45d,2012-03-16,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-02,98.8,mm_index_previous_month_100,t_plus_45d,2012-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-03,99.3,mm_index_previous_month_100,t_plus_45d,2012-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-04,100.4,mm_index_previous_month_100,t_plus_45d,2012-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-05,101.7,mm_index_previous_month_100,t_plus_45d,2012-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-06,99.9,mm_index_previous_month_100,t_plus_45d,2012-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-07,99.5,mm_index_previous_month_100,t_plus_45d,2012-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-08,99.6,mm_index_previous_month_100,t_plus_45d,2012-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-09,98.7,mm_index_previous_month_100,t_plus_45d,2012-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-10,100.3,mm_index_previous_month_100,t_plus_45d,2012-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-11,100.9,mm_index_previous_month_100,t_plus_45d,2013-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2012-12,98.9,mm_index_previous_month_100,t_plus_45d,2013-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-01,100.5,mm_index_previous_month_100,t_plus_45d,2013-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-02,99.8,mm_index_previous_month_100,t_plus_45d,2013-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-03,100.9,mm_index_previous_month_100,t_plus_45d,2013-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-04,100.1,mm_index_previous_month_100,t_plus_45d,2013-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-05,99.8,mm_index_previous_month_100,t_plus_45d,2013-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-06,99.0,mm_index_previous_month_100,t_plus_45d,2013-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-07,100.5,mm_index_previous_month_100,t_plus_45d,2013-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-08,99.2,mm_index_previous_month_100,t_plus_45d,2013-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-09,99.8,mm_index_previous_month_100,t_plus_45d,2013-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-10,98.9,mm_index_previous_month_100,t_plus_45d,2013-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-11,103.6,mm_index_previous_month_100,t_plus_45d,2014-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2013-12,101.7,mm_index_previous_month_100,t_plus_45d,2014-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-01,99.6,mm_index_previous_month_100,t_plus_45d,2014-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-02,99.8,mm_index_previous_month_100,t_plus_45d,2014-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-03,99.2,mm_index_previous_month_100,t_plus_45d,2014-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-04,99.6,mm_index_previous_month_100,t_plus_45d,2014-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-05,100.0,mm_index_previous_month_100,t_plus_45d,2014-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-06,100.3,mm_index_previous_month_100,t_plus_45d,2014-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-07,100.0,mm_index_previous_month_100,t_plus_45d,2014-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-08,100.7,mm_index_previous_month_100,t_plus_45d,2014-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-09,100.0,mm_index_previous_month_100,t_plus_45d,2014-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-10,99.9,mm_index_previous_month_100,t_plus_45d,2014-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-11,100.0,mm_index_previous_month_100,t_plus_45d,2015-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2014-12,98.9,mm_index_previous_month_100,t_plus_45d,2015-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-01,99.8,mm_index_previous_month_100,t_plus_45d,2015-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-02,99.6,mm_index_previous_month_100,t_plus_45d,2015-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-03,100.3,mm_index_previous_month_100,t_plus_45d,2015-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-04,101.0,mm_index_previous_month_100,t_plus_45d,2015-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-05,99.6,mm_index_previous_month_100,t_plus_45d,2015-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-06,99.7,mm_index_previous_month_100,t_plus_45d,2015-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-07,99.2,mm_index_previous_month_100,t_plus_45d,2015-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-08,99.0,mm_index_previous_month_100,t_plus_45d,2015-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-09,99.3,mm_index_previous_month_100,t_plus_45d,2015-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-10,99.7,mm_index_previous_month_100,t_plus_45d,2015-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-11,100.0,mm_index_previous_month_100,t_plus_45d,2016-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2015-12,98.8,mm_index_previous_month_100,t_plus_45d,2016-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-01,98.5,mm_index_previous_month_100,t_plus_45d,2016-03-16,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-02,98.9,mm_index_previous_month_100,t_plus_45d,2016-04-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-03,100.2,mm_index_previous_month_100,t_plus_45d,2016-05-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-04,99.7,mm_index_previous_month_100,t_plus_45d,2016-06-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-05,100.4,mm_index_previous_month_100,t_plus_45d,2016-07-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-06,100.7,mm_index_previous_month_100,t_plus_45d,2016-08-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-07,100.2,mm_index_previous_month_100,t_plus_45d,2016-09-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-08,99.9,mm_index_previous_month_100,t_plus_45d,2016-10-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-09,100.0,mm_index_previous_month_100,t_plus_45d,2016-11-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-10,100.9,mm_index_previous_month_100,t_plus_45d,2016-12-15,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-11,100.8,mm_index_previous_month_100,t_plus_45d,2017-01-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2016-12,101.3,mm_index_previous_month_100,t_plus_45d,2017-02-14,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2017-01,101.1,mm_index_previous_month_100,t_plus_45d,2017-03-17,"current, downloaded 2026-09-12",M,
26,,cnb_arad:SIMCSUM2005PM01+SIMCSUM2015PM01,data\paper_replication\official_cnb_arad_20260912\raw\arad_price_indices.json,2017-02,100.4,mm_index_previous_month_100,t_plus_45d,2017-04-14,"current, downloaded 2026-09-12",M,
