a6_number,column,ticker,statistic,period,value,available_from_assumed,candidate_lane_status,validation_verdicts
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-07,0.9,2014-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-08,2.8,2014-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-09,1.1,2014-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-10,5.6,2014-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-11,9.3,2014-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2014-12,7.2,2015-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-01,9.1,2015-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-02,3.1,2015-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-03,8.4,2015-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-04,6.3,2015-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-05,5.6,2015-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-06,6.5,2015-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-07,6.1,2015-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-08,8.2,2015-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-09,5.9,2015-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-10,9.8,2015-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-11,10.1,2015-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2015-12,10.5,2016-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-01,9.2,2016-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-02,9.4,2016-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-03,10.1,2016-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-04,6.8,2016-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-05,10.2,2016-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-06,6.7,2016-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-07,8.7,2016-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-08,8.6,2016-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-09,10.6,2016-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-10,11.0,2016-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-11,13.4,2016-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2016-12,12.3,2017-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-01,11.7,2017-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-02,11.2,2017-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-03,8.3,2017-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-04,10.2,2017-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-05,9.3,2017-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-06,8.9,2017-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-07,6.1,2017-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-08,9.0,2017-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-09,11.1,2017-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-10,14.5,2017-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-11,15.0,2017-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2017-12,13.5,2018-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-01,13.7,2018-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-02,14.1,2018-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-03,15.3,2018-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-04,13.9,2018-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-05,14.7,2018-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-06,11.3,2018-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-07,11.6,2018-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-08,10.9,2018-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-09,10.8,2018-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-10,13.3,2018-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-11,13.4,2018-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2018-12,15.5,2019-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-01,14.5,2019-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-02,14.0,2019-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-03,9.9,2019-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-04,8.8,2019-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-05,9.2,2019-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-06,8.6,2019-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-07,9.8,2019-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-08,8.5,2019-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-09,11.1,2019-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-10,13.7,2019-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-11,10.3,2019-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2019-12,14.8,2020-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-01,11.7,2020-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-02,6.5,2020-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-03,7.9,2020-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-04,-13.7,2020-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-05,-2.8,2020-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-06,-0.5,2020-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-07,2.3,2020-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-08,-0.8,2020-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-09,5.1,2020-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-10,-0.7,2020-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-11,-0.9,2020-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2020-12,8.1,2021-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-01,6.8,2021-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-02,2.1,2021-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-03,-1.0,2021-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-04,3.5,2021-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-05,3.6,2021-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-06,3.2,2021-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-07,1.4,2021-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-08,4.7,2021-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-09,1.5,2021-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-10,-7.1,2021-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-11,-22.6,2021-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2021-12,-9.6,2022-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-01,-15.3,2022-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-02,-10.8,2022-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-03,-32.9,2022-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-04,-27.6,2022-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-05,-31.2,2022-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-06,-31.1,2022-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-07,-34.5,2022-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-08,-27.9,2022-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-09,-30.4,2022-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-10,-30.6,2022-11-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-11,-25.5,2022-12-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2022-12,-20.9,2023-01-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-01,-12.6,2023-02-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-02,-7.6,2023-03-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-03,-13.7,2023-04-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-04,-9.2,2023-05-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-05,-12.3,2023-06-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-06,-12.5,2023-07-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-07,-8.1,2023-08-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-08,-6.5,2023-09-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-09,-8.7,2023-10-01,identical_mirror,identical_SA
10,bbg__consumer_financial_situation_expected_candidate_a__as_reported,EUA2CZ Index,as_reported,2023-10,-6.3,2023-11-01,identical_mirror,identical_SA
