a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-02,0.7627793367255167,qoq_growth_estimate,cnb_rushin_t14,2022-03-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-03,0.3097921823546989,qoq_growth_estimate,cnb_rushin_t14,2022-04-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-04,-0.3844793543690222,qoq_growth_estimate,cnb_rushin_t14,2022-05-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-05,-0.4724933123537457,qoq_growth_estimate,cnb_rushin_t14,2022-06-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-06,-0.403893256096239,qoq_growth_estimate,cnb_rushin_t14,2022-07-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-07,-0.2490346108820925,qoq_growth_estimate,cnb_rushin_t14,2022-08-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-08,-0.4684765216236168,qoq_growth_estimate,cnb_rushin_t14,2022-09-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-09,-0.7765960929517075,qoq_growth_estimate,cnb_rushin_t14,2022-10-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-10,-1.012232904749448,qoq_growth_estimate,cnb_rushin_t14,2022-11-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-11,-0.9493783099953276,qoq_growth_estimate,cnb_rushin_t14,2022-12-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2022-12,-0.565603678539636,qoq_growth_estimate,cnb_rushin_t14,2023-01-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-01,0.0698669978224979,qoq_growth_estimate,cnb_rushin_t14,2023-02-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-02,0.467940246022612,qoq_growth_estimate,cnb_rushin_t14,2023-03-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-03,0.4230164433361758,qoq_growth_estimate,cnb_rushin_t14,2023-04-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-04,0.0081204603219197,qoq_growth_estimate,cnb_rushin_t14,2023-05-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-05,-0.13925530692075,qoq_growth_estimate,cnb_rushin_t14,2023-06-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-06,-0.2056960888449495,qoq_growth_estimate,cnb_rushin_t14,2023-07-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-07,-0.144499429563998,qoq_growth_estimate,cnb_rushin_t14,2023-08-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-08,-0.2804867059346332,qoq_growth_estimate,cnb_rushin_t14,2023-09-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-09,-0.330256696455234,qoq_growth_estimate,cnb_rushin_t14,2023-10-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-10,-0.3020621325029962,qoq_growth_estimate,cnb_rushin_t14,2023-11-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-11,-0.3744716508157817,qoq_growth_estimate,cnb_rushin_t14,2023-12-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2023-12,-0.3379174461491555,qoq_growth_estimate,cnb_rushin_t14,2024-01-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-01,-0.2080588080237007,qoq_growth_estimate,cnb_rushin_t14,2024-02-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-02,0.4430324093739937,qoq_growth_estimate,cnb_rushin_t14,2024-03-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-03,0.8377038316764203,qoq_growth_estimate,cnb_rushin_t14,2024-04-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-04,1.0564812599557007,qoq_growth_estimate,cnb_rushin_t14,2024-05-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-05,0.8870272238032978,qoq_growth_estimate,cnb_rushin_t14,2024-06-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-06,0.704417430541177,qoq_growth_estimate,cnb_rushin_t14,2024-07-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-07,0.3480110655365968,qoq_growth_estimate,cnb_rushin_t14,2024-08-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-08,0.1309664147599121,qoq_growth_estimate,cnb_rushin_t14,2024-09-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-09,0.2656655123746748,qoq_growth_estimate,cnb_rushin_t14,2024-10-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-10,0.671776811239259,qoq_growth_estimate,cnb_rushin_t14,2024-11-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-11,0.8586511947707077,qoq_growth_estimate,cnb_rushin_t14,2024-12-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2024-12,0.6344886205704088,qoq_growth_estimate,cnb_rushin_t14,2025-01-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-01,0.3044677226821942,qoq_growth_estimate,cnb_rushin_t14,2025-02-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-02,0.3732808147212055,qoq_growth_estimate,cnb_rushin_t14,2025-03-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-03,0.7384897872074826,qoq_growth_estimate,cnb_rushin_t14,2025-04-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-04,1.2461460284468375,qoq_growth_estimate,cnb_rushin_t14,2025-05-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-05,1.37623639929389,qoq_growth_estimate,cnb_rushin_t14,2025-06-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-06,1.234134908111672,qoq_growth_estimate,cnb_rushin_t14,2025-07-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-07,0.9677757393666352,qoq_growth_estimate,cnb_rushin_t14,2025-08-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-08,0.8351107047504716,qoq_growth_estimate,cnb_rushin_t14,2025-09-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-09,0.7633934334944807,qoq_growth_estimate,cnb_rushin_t14,2025-10-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-10,0.5367460020761553,qoq_growth_estimate,cnb_rushin_t14,2025-11-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-11,0.364912833255294,qoq_growth_estimate,cnb_rushin_t14,2025-12-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2025-12,0.2736854527881815,qoq_growth_estimate,cnb_rushin_t14,2026-01-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-01,0.3145352455483267,qoq_growth_estimate,cnb_rushin_t14,2026-02-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-02,0.5109285587012935,qoq_growth_estimate,cnb_rushin_t14,2026-03-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-03,0.7188400265346342,qoq_growth_estimate,cnb_rushin_t14,2026-04-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-04,1.0064448748404198,qoq_growth_estimate,cnb_rushin_t14,2026-05-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-05,0.8333373844121532,qoq_growth_estimate,cnb_rushin_t14,2026-06-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-06,0.6439900506703516,qoq_growth_estimate,cnb_rushin_t14,2026-07-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-07,0.509157634774642,qoq_growth_estimate,cnb_rushin_t14,2026-08-14,current
14,,cnb:rushin:monthly_mean_of_weekly,paper_predictor_panel.csv:rushin,2026-08,0.6369255681503565,qoq_growth_estimate,cnb_rushin_t14,2026-09-14,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-01,-3.4,balance,ec_bcs_next_month,1980-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-02,-4.0,balance,ec_bcs_next_month,1980-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-03,-5.7,balance,ec_bcs_next_month,1980-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-04,-6.6,balance,ec_bcs_next_month,1980-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-05,-9.3,balance,ec_bcs_next_month,1980-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-06,-15.7,balance,ec_bcs_next_month,1980-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-07,-15.8,balance,ec_bcs_next_month,1980-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-08,-20.0,balance,ec_bcs_next_month,1980-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-09,-18.7,balance,ec_bcs_next_month,1980-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-10,-20.9,balance,ec_bcs_next_month,1980-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-11,-24.2,balance,ec_bcs_next_month,1980-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1980-12,-23.6,balance,ec_bcs_next_month,1981-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-01,-25.8,balance,ec_bcs_next_month,1981-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-02,-24.3,balance,ec_bcs_next_month,1981-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-03,-25.0,balance,ec_bcs_next_month,1981-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-04,-24.6,balance,ec_bcs_next_month,1981-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-05,-24.6,balance,ec_bcs_next_month,1981-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-06,-24.1,balance,ec_bcs_next_month,1981-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-07,-23.5,balance,ec_bcs_next_month,1981-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-08,-22.0,balance,ec_bcs_next_month,1981-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-09,-22.6,balance,ec_bcs_next_month,1981-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-10,-22.9,balance,ec_bcs_next_month,1981-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-11,-23.2,balance,ec_bcs_next_month,1981-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1981-12,-22.9,balance,ec_bcs_next_month,1982-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-01,-24.8,balance,ec_bcs_next_month,1982-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-02,-24.3,balance,ec_bcs_next_month,1982-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-03,-24.0,balance,ec_bcs_next_month,1982-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-04,-25.2,balance,ec_bcs_next_month,1982-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-05,-27.3,balance,ec_bcs_next_month,1982-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-06,-27.9,balance,ec_bcs_next_month,1982-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-07,-29.8,balance,ec_bcs_next_month,1982-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-08,-34.6,balance,ec_bcs_next_month,1982-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-09,-35.2,balance,ec_bcs_next_month,1982-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-10,-34.6,balance,ec_bcs_next_month,1982-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-11,-32.5,balance,ec_bcs_next_month,1982-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1982-12,-30.2,balance,ec_bcs_next_month,1983-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-01,-25.1,balance,ec_bcs_next_month,1983-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-02,-22.9,balance,ec_bcs_next_month,1983-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-03,-18.9,balance,ec_bcs_next_month,1983-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-04,-17.8,balance,ec_bcs_next_month,1983-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-05,-16.9,balance,ec_bcs_next_month,1983-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-06,-15.6,balance,ec_bcs_next_month,1983-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-07,-16.8,balance,ec_bcs_next_month,1983-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-08,-14.4,balance,ec_bcs_next_month,1983-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-09,-12.3,balance,ec_bcs_next_month,1983-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-10,-10.7,balance,ec_bcs_next_month,1983-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-11,-10.3,balance,ec_bcs_next_month,1983-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1983-12,-7.9,balance,ec_bcs_next_month,1984-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-01,-8.1,balance,ec_bcs_next_month,1984-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-02,-7.1,balance,ec_bcs_next_month,1984-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-03,-8.1,balance,ec_bcs_next_month,1984-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-04,-8.4,balance,ec_bcs_next_month,1984-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-05,-8.9,balance,ec_bcs_next_month,1984-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-06,-8.9,balance,ec_bcs_next_month,1984-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-07,-5.8,balance,ec_bcs_next_month,1984-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-08,-7.2,balance,ec_bcs_next_month,1984-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-09,-7.0,balance,ec_bcs_next_month,1984-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-10,-7.1,balance,ec_bcs_next_month,1984-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-11,-5.7,balance,ec_bcs_next_month,1984-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1984-12,-6.9,balance,ec_bcs_next_month,1985-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-01,-4.7,balance,ec_bcs_next_month,1985-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-02,-5.3,balance,ec_bcs_next_month,1985-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-03,-5.3,balance,ec_bcs_next_month,1985-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-04,-4.6,balance,ec_bcs_next_month,1985-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-05,-2.9,balance,ec_bcs_next_month,1985-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-06,-4.9,balance,ec_bcs_next_month,1985-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-07,-5.5,balance,ec_bcs_next_month,1985-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-08,-3.9,balance,ec_bcs_next_month,1985-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-09,-3.5,balance,ec_bcs_next_month,1985-10-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-10,-1.8,balance,ec_bcs_next_month,1985-11-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-11,-1.8,balance,ec_bcs_next_month,1985-12-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1985-12,-2.2,balance,ec_bcs_next_month,1986-01-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-01,-2.3,balance,ec_bcs_next_month,1986-02-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-02,-3.8,balance,ec_bcs_next_month,1986-03-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-03,-5.5,balance,ec_bcs_next_month,1986-04-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-04,-4.9,balance,ec_bcs_next_month,1986-05-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-05,-5.9,balance,ec_bcs_next_month,1986-06-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-06,-5.0,balance,ec_bcs_next_month,1986-07-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-07,-4.6,balance,ec_bcs_next_month,1986-08-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-08,-6.4,balance,ec_bcs_next_month,1986-09-01,current
18,,eurostat:ei_bsin_m_r2:BS-ICI:SA:DE,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,1986-09,-7.3,balance,ec_bcs_next_month,1986-10-01,current
