origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-10,CORE_PANEL_STATE_R25,4,2020-10,1.017893286242689,0.6481612137218742
2019-10,DAMPED_P95_Q001_R16,1,2020-01,1.2011784335079376,3.8220423052081642
2019-10,DAMPED_P95_Q001_R16,2,2020-04,1.2684284852316259,1.5593066030599676
2019-10,DAMPED_P95_Q001_R16,3,2020-07,1.2609273711400681,8.28403919303916
2019-10,DAMPED_P95_Q001_R16,4,2020-10,1.2211343743254828,0.6481612137218742
2019-10,STABLE_LOCAL_CORE_R14B,1,2020-01,2.5858241947080094,3.8220423052081642
2019-10,STABLE_LOCAL_CORE_R14B,2,2020-04,2.58582419470801,1.5593066030599676
2019-10,STABLE_LOCAL_CORE_R14B,3,2020-07,2.5858241947080094,8.28403919303916
2019-10,STABLE_LOCAL_CORE_R14B,4,2020-10,2.5858241947080094,0.6481612137218742
2019-10,STATE_FAST_R15,1,2020-01,0.8600465184526382,3.8220423052081642
2019-10,STATE_FAST_R15,2,2020-04,1.025698886513128,1.5593066030599676
2019-10,STATE_FAST_R15,3,2020-07,1.1105128989600985,8.28403919303916
2019-10,STATE_FAST_R15,4,2020-10,1.1539376733329472,0.6481612137218742
2019-11,CORE_OWN_SHRINK_R25,1,2020-02,2.36726842563262,5.515379975437137
2019-11,CORE_OWN_SHRINK_R25,2,2020-05,2.3465786284881487,2.2842160564739062
2019-11,CORE_OWN_SHRINK_R25,3,2020-08,2.4964029581755667,5.4492294053062835
2019-11,CORE_OWN_SHRINK_R25,4,2020-11,2.50181132228182,1.0647238778118395
2019-11,CORE_PANEL_SHRINK_FOODNORM_R25,1,2020-02,1.6340122596594036,5.515379975437137
2019-11,CORE_PANEL_SHRINK_FOODNORM_R25,2,2020-05,1.6208749538929839,2.2842160564739062
2019-11,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-08,1.8927943576839241,5.4492294053062835
2019-11,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-11,1.9686690326178082,1.0647238778118395
2019-11,CORE_PANEL_SHRINK_R25,1,2020-02,1.6340122596594036,5.515379975437137
2019-11,CORE_PANEL_SHRINK_R25,2,2020-05,1.6208749538929839,2.2842160564739062
2019-11,CORE_PANEL_SHRINK_R25,3,2020-08,1.8927943576839241,5.4492294053062835
2019-11,CORE_PANEL_SHRINK_R25,4,2020-11,1.9686690326178082,1.0647238778118395
2019-11,CORE_PANEL_STATE_R25,1,2020-02,1.6382310666075521,5.515379975437137
2019-11,CORE_PANEL_STATE_R25,2,2020-05,1.627982253324399,2.2842160564739062
2019-11,CORE_PANEL_STATE_R25,3,2020-08,1.8967121574730328,5.4492294053062835
2019-11,CORE_PANEL_STATE_R25,4,2020-11,1.981878552704611,1.0647238778118395
2019-11,DAMPED_P95_Q001_R16,1,2020-02,2.509423594956879,5.515379975437137
2019-11,DAMPED_P95_Q001_R16,2,2020-05,2.5302673040677375,2.2842160564739062
2019-11,DAMPED_P95_Q001_R16,3,2020-08,2.5380440427332998,5.4492294053062835
2019-11,DAMPED_P95_Q001_R16,4,2020-11,2.539543426192805,1.0647238778118395
2019-11,STABLE_LOCAL_CORE_R14B,1,2020-02,2.685277211358848,5.515379975437137
2019-11,STABLE_LOCAL_CORE_R14B,2,2020-05,2.685277211358848,2.2842160564739062
2019-11,STABLE_LOCAL_CORE_R14B,3,2020-08,2.685277211358847,5.4492294053062835
2019-11,STABLE_LOCAL_CORE_R14B,4,2020-11,2.6852772113588474,1.0647238778118395
2019-11,STATE_FAST_R15,1,2020-02,2.477011266651128,5.515379975437137
2019-11,STATE_FAST_R15,2,2020-05,2.4909898702090643,2.2842160564739062
2019-11,STATE_FAST_R15,3,2020-08,2.4981469152307283,5.4492294053062835
2019-11,STATE_FAST_R15,4,2020-11,2.501811322281819,1.0647238778118395
2019-12,CORE_OWN_SHRINK_R25,1,2020-03,2.263419577820767,4.517403982943836
2019-12,CORE_OWN_SHRINK_R25,2,2020-06,2.2505225367849855,4.732153549226932
2019-12,CORE_OWN_SHRINK_R25,3,2020-09,2.3931832996872453,2.814539646352922
2019-12,CORE_OWN_SHRINK_R25,4,2020-12,2.400000811272772,1.8496520032720627
2019-12,CORE_PANEL_SHRINK_FOODNORM_R25,1,2020-03,1.5856903108292624,4.517403982943836
