model,clock,report_date,quarter,next_report,forecast,cnb_current,cnb_next,realised,threshold,deviation,call,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,revision,revision_direction_agrees,revision_distance_gain,revision_confirmed,abs_error_gain,material_gain,material_loss,joint_success,episode_start,is_baseline,headline_gap,dominant_block,dominant_gap,gap_core,gap_food_alc_tobacco,gap_fuel,gap_administered,gap_unexplained,outcome
FOOD_NORM_SHIFT_R24,cutoff,2025-05-15,2026Q1,2025-08-14,2.650418355010244,2.30364068,2.55792051,1.6208666864394388,0.3,0.346777675010244,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.346777675010244,False,True,False,True,False,0.34677767501024404,core,0.29392446425380814,0.29392446425380814,0.2019128881781579,0.20081694154707136,-0.10898823049093331,-0.2408883884778601,loss
FOOD_NORM_SHIFT_R24,cutoff,2025-11-13,2026Q2,2026-02-12,2.690462967887774,2.20112771,1.51116058,2.045921946260844,0.3,0.4893352578877739,True,True,True,True,True,True,-0.6899671300000001,False,-0.6899671300000001,False,-0.4893352578877739,False,True,False,True,False,0.4893352578877739,food_alc_tobacco,0.4021125123671273,0.19951800344077864,0.4021125123671273,0.04695526841898856,-0.07978449419673553,-0.07946603214238512,loss
FOOD_NORM_SHIFT_R24,cutoff,2025-11-13,2026Q3,2026-02-12,2.6595233408602805,2.15337699,1.47111427,,0.3,0.5061463508602806,True,True,True,True,True,True,-0.68226272,False,-0.68226272,False,,False,False,False,True,False,0.5061463508602806,food_alc_tobacco,0.387636413128148,0.2922384836863634,0.387636413128148,0.06421916606458718,-0.04167112928037131,-0.19627658273844673,unmatured
FOOD_NORM_SHIFT_R24,report,2022-02-10,2022Q3,2022-05-12,11.5419470759094,8.17038043,13.8649926,17.578003612072624,0.3,3.3715666459094003,True,True,True,True,True,True,5.694612170000001,True,1.0485211218187995,True,3.3715666459094003,True,False,True,True,False,3.3715666459094003,core,2.130471173914155,2.130471173914155,0.3014295194235137,0.009750693987460424,0.7492154189195335,0.18069983966473746,gain
FOOD_NORM_SHIFT_R24,report,2022-02-10,2022Q4,2022-05-12,11.28645644759778,6.62746481,12.749894,15.699043922150208,0.3,4.65899163759778,True,True,True,True,True,True,6.122429189999999,True,3.1955540851955613,True,4.658991637597779,True,False,True,True,False,4.65899163759778,core,3.1085573761847987,3.1085573761847987,0.672318403103062,0.04859320183251676,0.7256563174635109,0.10386633901389164,gain
FOOD_NORM_SHIFT_R24,report,2022-05-12,2023Q1,2022-08-11,9.208570289614777,7.85719611,16.1682854,16.393468660721574,0.3,1.3513741796147762,True,True,True,True,True,True,8.311089289999998,True,-5.608340930770446,False,1.3513741796147762,True,False,False,True,False,1.3513741796147762,core,3.0510347234051736,3.0510347234051736,0.4699120801424108,0.05994651576846394,-0.9351324415121365,-1.2943866981891357,gain
FOOD_NORM_SHIFT_R24,report,2022-08-11,2023Q1,2022-11-10,14.641630873375655,16.1682854,14.8665554,16.393468660721574,0.3,-1.526654526624343,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.526654526624343,False,True,False,True,False,-1.526654526624343,administered,2.555284550615246,1.5413997726727713,-0.03414048718983054,-0.2263573243534298,-2.555284550615246,-0.25227193713860774,loss
FOOD_NORM_SHIFT_R24,report,2022-11-10,2023Q2,2023-02-09,11.47432970820661,10.1921138,11.3077531,11.15840613352934,0.3,1.2822159082066111,True,True,True,True,True,True,1.1156392999999998,True,1.1156392999999998,True,0.6503687588520695,True,False,True,True,False,1.2822159082066111,core,2.406227664623331,2.406227664623331,0.687592624830653,0.09015990032920186,-4.0188146531193745,2.1170503715428,gain
FOOD_NORM_SHIFT_R24,report,2022-11-10,2023Q3,2023-02-09,9.74014248275653,6.95297995,7.77590417,8.048806481176504,0.3,2.787162532756531,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-0.5955094704035222,False,True,False,True,False,2.787162532756531,core,3.604334274811847,3.604334274811847,0.9616455603937398,0.19825409502615562,-3.821452859341469,1.8443814618662575,loss
FOOD_NORM_SHIFT_R24,report,2023-02-09,2023Q3,2023-05-11,5.958966331771065,7.77590417,8.32302304,8.048806481176504,0.3,-1.8169378382289345,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.8169378382289345,False,True,False,True,False,-1.8169378382289345,administered,4.227223428664718,2.4401980159935532,0.6937157161473342,0.16379168354709633,-4.227223428664718,-0.8874198252521999,loss
FOOD_NORM_SHIFT_R24,report,2023-02-09,2023Q4,2023-05-11,7.31616919022843,7.62282898,8.33257222,7.563594181986673,0.3,-0.3066597897715706,True,True,True,True,True,True,0.709743239999999,False,-0.709743239999999,False,-0.1881901937449157,False,True,False,True,False,-0.3066597897715706,administered,4.617081721503686,3.538917492171507,1.130187560581673,0.12753791878466209,-4.617081721503686,-0.4862210398057263,loss
FOOD_NORM_SHIFT_R24,report,2023-05-11,2023Q4,2023-08-10,10.449671641540382,8.33257222,8.18874505,7.563594181986673,0.3,2.1170994215403827,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.1170994215403827,False,True,False,True,False,2.1170994215403827,core,0.9520936686732391,0.9520936686732391,0.3543897967646137,-0.07563123487597778,0.4775926762864806,0.40865451469202707,loss
FOOD_NORM_SHIFT_R24,report,2023-05-11,2024Q1,2023-08-10,5.2732043537313045,2.50204809,2.54878083,2.085759093902354,0.3,2.7711562637313043,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-2.7711562637313043,False,True,False,True,False,2.7711562637313043,core,1.5767529610827973,1.5767529610827973,0.5175685779461969,-0.10906709639529757,0.11299692532010425,0.6729048957775032,loss
FOOD_NORM_SHIFT_R24,report,2023-08-10,2024Q2,2023-11-09,3.4240473122839497,2.34805158,2.60050989,2.461974336383616,0.3,1.0759957322839495,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.8481502195167181,False,True,False,True,False,1.0759957322839497,core,0.5365817180040038,0.5365817180040038,0.4640499280112833,0.00010303749409827645,0.14691738342340183,-0.07165633464883747,loss
FOOD_NORM_SHIFT_R24,report,2023-11-09,2024Q3,2024-02-15,3.490897689806135,2.23573565,2.25182174,2.3104616266815143,0.3,1.2551620398061347,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.1057100864431062,False,True,False,True,False,1.2551620398061347,core,1.0138121291821347,1.0138121291821347,0.4779131023044335,0.0894569087828388,-0.434736711531851,0.10871661106857866,loss
FOOD_NORM_SHIFT_R24,report,2024-02-15,2024Q3,2024-05-09,1.4182599073983344,2.25182174,2.11409498,2.3104616266815143,0.3,-0.8335618326016656,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.8335618326016656,False,True,False,True,False,-0.8335618326016656,unexplained,0.7323877297417829,-0.28146692415974495,0.45789997565516066,0.10549866553078276,-0.38310581988608117,-0.7323877297417829,loss
FOOD_NORM_SHIFT_R24,report,2024-02-15,2024Q4,2024-05-09,2.066071234396932,2.71600921,2.51517686,2.8836531940027847,0.3,-0.6499379756030681,True,True,True,True,True,True,-0.2008323500000002,True,0.2008323500000002,True,-0.6499379756030681,False,True,False,True,False,-0.6499379756030681,unexplained,0.8138723556494468,-0.06797579146726984,0.49666330694849437,0.11378163606265514,-0.3785347714975009,-0.8138723556494468,loss
FOOD_NORM_SHIFT_R24,report,2024-05-09,2024Q4,2024-08-08,2.9631751133464106,2.51517686,2.31618987,2.8836531940027847,0.3,0.4479982533464106,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.2889544146591589,True,False,False,True,False,0.44799825334641064,administered,0.1776528223330358,0.16486990438601046,0.057943188771142504,0.040488739430306314,0.1776528223330358,0.007043598425915509,gain
FOOD_NORM_SHIFT_R24,report,2024-05-09,2025Q1,2024-08-08,2.7441753406749783,2.35125799,2.18682304,2.731002175839953,0.3,0.3929173506749781,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.3665710210049275,True,False,False,True,False,0.3929173506749781,core,0.4420471638993999,0.4420471638993999,0.22498873530934715,0.077981519233944,0.013628320617087741,-0.3657283883848007,gain
FOOD_NORM_SHIFT_R24,report,2024-11-14,2025Q3,2025-02-13,2.310812600471248,2.63406164,2.39037316,2.498824030135406,0.3,-0.3232490395287519,True,True,True,True,True,True,-0.2436884799999998,True,0.2436884799999998,True,-0.0527738197995639,False,False,False,True,False,-0.32324903952875195,unexplained,0.2876661272925967,-0.2374314953775878,0.14038045735166638,-0.028910862068967258,0.09037898785873344,-0.2876661272925967,immaterial
FOOD_NORM_SHIFT_R24,report,2025-05-15,2025Q4,2025-08-14,2.748671198011724,2.42499112,2.65166637,2.233358733189064,0.3,0.3236800780117241,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3236800780117241,False,True,False,True,False,0.32368007801172416,unexplained,0.20670973445672516,0.16157830160891828,-0.21597616472531378,0.10835753684880034,0.06301066982259415,0.20670973445672516,loss
FOOD_NORM_SHIFT_R24,report,2025-05-15,2026Q1,2025-08-14,2.6287078721126025,2.30364068,2.55792051,1.6208666864394388,0.3,0.3250671921126025,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3250671921126025,False,True,False,True,False,0.3250671921126025,core,0.30192088891888735,0.30192088891888735,-0.0731677258743717,0.12068339626678282,-0.10922968264890526,0.08486031545020928,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2022-02-10,2022Q3,2022-05-12,11.526318942141604,8.17038043,13.8649926,17.578003612072624,0.3,3.355938512141604,True,True,True,True,True,True,5.694612170000001,True,1.0172648542832068,True,3.355938512141604,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2022-02-10,2022Q4,2022-05-12,11.264987728789317,6.62746481,12.749894,15.699043922150208,0.3,4.637522918789316,True,True,True,True,True,True,6.122429189999999,True,3.152616647578633,True,4.637522918789315,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2022-05-12,2022Q4,2022-08-11,12.177380519907452,12.749894,19.6557739,15.699043922150208,0.3,-0.5725134800925478,True,True,True,True,True,True,6.9058799,False,-6.9058799,False,-0.5725134800925478,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2022-05-12,2023Q1,2022-08-11,8.460890819309931,7.85719611,16.1682854,16.393468660721574,0.3,0.6036947093099307,True,True,True,True,True,True,8.311089289999998,True,-7.103699871380137,False,0.6036947093099307,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2022-08-11,2023Q1,2022-11-10,14.332748944887038,16.1682854,14.8665554,16.393468660721574,0.3,-1.83553645511296,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.83553645511296,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2022-11-10,2023Q3,2023-02-09,8.847709678374938,6.95297995,7.77590417,8.048806481176504,0.3,1.894729728374939,True,True,True,True,True,True,0.82292422,True,0.82292422,True,0.2969233339780697,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2023-02-09,2023Q3,2023-05-11,6.030036145220045,7.77590417,8.32302304,8.048806481176504,0.3,-1.7458680247799547,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.7458680247799547,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2023-05-11,2023Q4,2023-08-10,11.204740568358972,8.33257222,8.18874505,7.563594181986673,0.3,2.872168348358972,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.872168348358972,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2023-05-11,2024Q1,2023-08-10,6.082732167142072,2.50204809,2.54878083,2.085759093902354,0.3,3.580684077142072,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-3.580684077142072,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2023-08-10,2024Q2,2023-11-09,3.018163309781311,2.34805158,2.60050989,2.461974336383616,0.3,0.6701117297813113,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.4422662170140796,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2023-11-09,2024Q3,2024-02-15,3.69096392715169,2.23573565,2.25182174,2.3104616266815143,0.3,1.45522827715169,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.3057763237886617,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2024-05-09,2024Q4,2024-08-08,3.1142962419900955,2.51517686,2.31618987,2.8836531940027847,0.3,0.5991193819900955,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.137833286015474,False,False,False,True,False,,,,,,,,,immaterial
FOOD_ROBUST_WINDOW_R24,cutoff,2024-05-09,2025Q1,2024-08-08,2.9518201670923623,2.35125799,2.18682304,2.731002175839953,0.3,0.6005621770923621,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.1589261945875435,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2024-08-08,2025Q2,2024-11-14,2.063090121838301,1.74934064,2.56695573,2.380373322135417,0.3,0.3137494818383011,True,True,True,True,True,True,0.8176150900000001,True,-0.1901161263233979,False,0.3137494818383011,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,cutoff,2025-05-15,2025Q4,2025-08-14,2.777330189339118,2.42499112,2.65166637,2.233358733189064,0.3,0.3523390693391177,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3523390693391177,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2025-05-15,2026Q1,2025-08-14,2.6517690165384,2.30364068,2.55792051,1.6208666864394388,0.3,0.3481283365383998,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3481283365383998,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2025-11-13,2026Q2,2026-02-12,2.810451303027843,2.20112771,1.51116058,2.045921946260844,0.3,0.6093235930278427,True,True,True,True,True,True,-0.6899671300000001,False,-0.6899671300000001,False,-0.6093235930278427,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,cutoff,2025-11-13,2026Q3,2026-02-12,2.8242605023318657,2.15337699,1.47111427,,0.3,0.6708835123318657,True,True,True,True,True,True,-0.68226272,False,-0.68226272,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_ROBUST_WINDOW_R24,report,2022-02-10,2022Q3,2022-05-12,11.526318942141604,8.17038043,13.8649926,17.578003612072624,0.3,3.355938512141604,True,True,True,True,True,True,5.694612170000001,True,1.0172648542832068,True,3.355938512141604,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2022-02-10,2022Q4,2022-05-12,11.264987728789317,6.62746481,12.749894,15.699043922150208,0.3,4.637522918789316,True,True,True,True,True,True,6.122429189999999,True,3.152616647578633,True,4.637522918789315,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2022-05-12,2023Q1,2022-08-11,9.21889733358678,7.85719611,16.1682854,16.393468660721574,0.3,1.3617012235867794,True,True,True,True,True,True,8.311089289999998,True,-5.58768684282644,False,1.3617012235867794,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2022-08-11,2023Q1,2022-11-10,14.659331072612266,16.1682854,14.8665554,16.393468660721574,0.3,-1.5089543273877322,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-1.5089543273877322,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2022-11-10,2023Q2,2023-02-09,11.533874728708488,10.1921138,11.3077531,11.15840613352934,0.3,1.3417609287084886,True,True,True,True,True,True,1.1156392999999998,True,1.1156392999999998,True,0.590823738350192,True,False,True,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2022-11-10,2023Q3,2023-02-09,9.823808642976209,6.95297995,7.77590417,8.048806481176504,0.3,2.870828692976209,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-0.6791756306232006,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2023-02-09,2023Q3,2023-05-11,6.030036145220045,7.77590417,8.32302304,8.048806481176504,0.3,-1.7458680247799547,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-1.7458680247799547,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2023-05-11,2023Q4,2023-08-10,10.541049434457404,8.33257222,8.18874505,7.563594181986673,0.3,2.208477214457405,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.208477214457405,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2023-05-11,2024Q1,2023-08-10,5.397867597524083,2.50204809,2.54878083,2.085759093902354,0.3,2.895819507524083,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-2.895819507524083,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2023-08-10,2024Q2,2023-11-09,3.5640008877652054,2.34805158,2.60050989,2.461974336383616,0.3,1.2159493077652055,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-0.9881037949979738,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2023-11-09,2024Q3,2024-02-15,3.69096392715169,2.23573565,2.25182174,2.3104616266815143,0.3,1.45522827715169,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-1.3057763237886617,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2024-02-15,2024Q3,2024-05-09,1.5482688344971027,2.25182174,2.11409498,2.3104616266815143,0.3,-0.7035529055028973,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.7035529055028973,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2024-02-15,2024Q4,2024-05-09,2.2532344409647487,2.71600921,2.51517686,2.8836531940027847,0.3,-0.4627747690352515,True,True,True,True,True,True,-0.2008323500000002,True,0.2008323500000002,True,-0.4627747690352515,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2024-05-09,2024Q4,2024-08-08,3.1142962419900955,2.51517686,2.31618987,2.8836531940027847,0.3,0.5991193819900955,True,True,True,True,True,True,-0.1989869899999998,False,-0.1989869899999998,False,0.137833286015474,False,False,False,True,False,,,,,,,,,immaterial
FOOD_ROBUST_WINDOW_R24,report,2024-05-09,2025Q1,2024-08-08,2.9518201670923623,2.35125799,2.18682304,2.731002175839953,0.3,0.6005621770923621,True,True,True,True,True,True,-0.1644349499999999,False,-0.1644349499999999,False,0.1589261945875435,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2024-08-08,2025Q2,2024-11-14,2.063090121838301,1.74934064,2.56695573,2.380373322135417,0.3,0.3137494818383011,True,True,True,True,True,True,0.8176150900000001,True,-0.1901161263233979,False,0.3137494818383011,True,False,False,True,False,,,,,,,,,gain
FOOD_ROBUST_WINDOW_R24,report,2024-11-14,2025Q3,2025-02-13,2.3313691518957484,2.63406164,2.39037316,2.498824030135406,0.3,-0.3026924881042516,True,True,True,True,True,True,-0.2436884799999998,True,0.2436884799999998,True,-0.0322172683750636,False,False,False,True,False,,,,,,,,,immaterial
FOOD_ROBUST_WINDOW_R24,report,2025-05-15,2025Q4,2025-08-14,2.751469455315384,2.42499112,2.65166637,2.233358733189064,0.3,0.3264783353153837,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.3264783353153837,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2025-05-15,2026Q1,2025-08-14,2.632705185969315,2.30364068,2.55792051,1.6208666864394388,0.3,0.3290645059693151,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.3290645059693151,False,True,False,True,False,,,,,,,,,loss
FOOD_ROBUST_WINDOW_R24,report,2026-05-14,2027Q1,2026-08-13,3.3981555263508287,3.07913181,2.8254517,,0.3,0.3190237163508289,True,True,True,True,True,True,-0.2536801099999999,False,-0.2536801099999999,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_ZERO_DRIFT_R24,cutoff,2022-02-10,2022Q3,2022-05-12,11.208344976382309,8.17038043,13.8649926,17.578003612072624,0.3,3.037964546382309,True,True,True,True,True,True,5.694612170000001,True,0.3813169227646167,True,3.037964546382309,True,False,True,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2022-02-10,2022Q4,2022-05-12,10.828424164982572,6.62746481,12.749894,15.699043922150208,0.3,4.2009593549825714,True,True,True,True,True,True,6.122429189999999,True,2.279489519965144,True,4.200959354982571,True,False,True,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2022-05-12,2022Q4,2022-08-11,11.82336933607983,12.749894,19.6557739,15.699043922150208,0.3,-0.9265246639201692,True,True,True,True,True,True,6.9058799,False,-6.9058799,False,-0.9265246639201692,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2022-08-11,2023Q1,2022-11-10,13.955095930561228,16.1682854,14.8665554,16.393468660721574,0.3,-2.2131894694387704,True,True,True,True,True,True,-1.3017299999999992,True,1.3017299999999992,True,-2.2131894694387704,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2022-08-11,2023Q2,2022-11-10,10.914320159332016,11.4594623,10.1921138,11.15840613352934,0.3,-0.5451421406679842,True,True,True,True,True,True,-1.2673485000000009,True,-0.1770642186640323,False,0.0569701922733365,False,False,False,True,False,,,,,,,,,immaterial
FOOD_ZERO_DRIFT_R24,cutoff,2022-11-10,2023Q3,2023-02-09,8.321606702695329,6.95297995,7.77590417,8.048806481176504,0.3,1.368626752695329,True,True,True,True,True,True,0.82292422,True,0.82292422,True,0.8230263096576795,True,False,True,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2023-02-09,2023Q3,2023-05-11,5.62585264676223,7.77590417,8.32302304,8.048806481176504,0.3,-2.15005152323777,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-2.15005152323777,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2023-02-09,2023Q4,2023-05-11,6.8525648925626506,7.62282898,8.33257222,7.563594181986673,0.3,-0.7702640874373499,True,True,True,True,True,True,0.709743239999999,False,-0.709743239999999,False,-0.651794491410695,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2023-05-11,2023Q4,2023-08-10,10.755045119891411,8.33257222,8.18874505,7.563594181986673,0.3,2.422472899891412,True,True,True,True,True,True,-0.1438271699999997,False,-0.1438271699999997,False,-2.422472899891412,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2023-05-11,2024Q1,2023-08-10,5.492637286863181,2.50204809,2.54878083,2.085759093902354,0.3,2.9905891968631813,True,True,True,True,True,True,0.0467327399999999,True,0.0467327399999999,False,-2.9905891968631813,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2023-08-10,2024Q1,2023-11-09,2.029540932436821,2.54878083,2.72442838094152,2.085759093902354,0.3,-0.5192398975631791,True,True,True,True,True,True,0.17564755094152,False,-0.17564755094152,False,0.4068035746321135,True,False,False,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2023-11-09,2024Q2,2024-02-15,3.1623702131303446,2.60050989,2.64855616,2.461974336383616,0.3,0.5618603231303445,True,True,True,True,True,True,0.0480462699999999,True,0.0480462699999999,False,-0.5618603231303445,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2023-11-09,2024Q3,2024-02-15,3.020999396112606,2.23573565,2.25182174,2.3104616266815143,0.3,0.785263746112606,True,True,True,True,True,True,0.0160860899999999,True,0.0160860899999999,False,-0.6358117927495774,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2024-02-15,2024Q3,2024-05-09,1.623481760967482,2.25182174,2.11409498,2.3104616266815143,0.3,-0.6283399790325179,True,True,True,True,True,True,-0.13772676,True,0.13772676,False,-0.6283399790325179,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2024-02-15,2024Q4,2024-05-09,2.158542141438371,2.71600921,2.51517686,2.8836531940027847,0.3,-0.5574670685616292,True,True,True,True,True,True,-0.2008323500000002,True,0.2008323500000002,True,-0.5574670685616292,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2024-08-08,2025Q1,2024-11-14,1.886454595453363,2.18682304,2.93713111860977,2.731002175839953,0.3,-0.3003684445466372,True,True,True,True,True,True,0.7503080786097698,False,-0.7503080786097698,False,-0.3003684445466372,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2024-08-08,2025Q2,2024-11-14,1.4261468768583476,1.74934064,2.56695573,2.380373322135417,0.3,-0.3231937631416524,True,True,True,True,True,True,0.8176150900000001,False,-0.8176150900000001,False,-0.3231937631416524,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2025-02-13,2025Q3,2025-05-15,2.0889310897960045,2.39037316,2.47042847,2.498824030135406,0.3,-0.3014420702039957,True,True,True,True,True,True,0.0800553099999996,False,-0.0800553099999996,False,-0.3014420702039957,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2025-02-13,2025Q4,2025-05-15,1.913267839772909,2.39852331,2.42499112,2.233358733189064,0.3,-0.4852554702270908,True,True,True,True,True,True,0.0264678100000002,False,-0.0264678100000002,False,-0.1549263166052192,False,True,False,True,False,,,,,,,,,loss
FOOD_ZERO_DRIFT_R24,cutoff,2025-08-14,2026Q1,2025-11-13,2.045159874905803,2.55792051,2.17627587,1.6208666864394388,0.3,-0.5127606350941973,True,True,True,True,True,True,-0.3816446400000002,True,0.3816446400000002,True,0.5127606350941973,True,False,True,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2025-08-14,2026Q2,2025-11-13,2.112881144395581,2.48131069,2.20112771,2.045921946260844,0.3,-0.3684295456044189,True,True,True,True,True,True,-0.2801829799999997,True,0.2801829799999997,True,0.3684295456044189,True,False,True,True,False,,,,,,,,,gain
FOOD_ZERO_DRIFT_R24,cutoff,2026-02-12,2026Q3,2026-05-14,0.8879559432500098,1.47111427,2.34598729,,0.3,-0.5831583267499901,True,True,True,True,True,True,0.8748730200000001,False,-0.87487302,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_ZERO_DRIFT_R24,cutoff,2026-02-12,2026Q4,2026-05-14,0.9538466075644156,1.64784477,2.6040408,,0.3,-0.6939981624355844,True,True,True,True,True,True,0.95619603,False,-0.95619603,False,,False,False,False,True,False,,,,,,,,,unmatured
FOOD_ZERO_DRIFT_R24,cutoff,2026-05-14,2027Q1,2026-08-13,2.4340141121986645,3.07913181,2.8254517,,0.3,-0.6451176978013353,True,True,True,True,True,True,-0.2536801099999999,True,0.2536801099999999,True,,False,False,False,True,False,,,,,,,,,unmatured
