scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,report,DAMPED_P95_Q001_R16,1,18,0.8115021562949365,1.494222404336452,-0.1405824264555272,18,18,0.5554610620931573,-0.2560410942017792,3,7,8,-0.3053659600182277,-0.16478353356270048,0.5555555555555556,0.13307377081732133
within_clock_common,full,report,DAMPED_P95_Q001_R16,2,17,1.2634184906698087,1.7992907102274391,-0.3508685509161831,17,17,1.175891176650326,-0.08752731401948302,5,6,6,0.00025306750424369156,0.3511216184204268,0.7058823529411765,0.5053617793617289
within_clock_common,full,report,DAMPED_P95_Q001_R16,3,16,1.2700497053139317,1.8903570456627232,-0.23517649960035913,16,16,1.1088691841257816,-0.1611805211881502,3,7,6,0.5185664708125981,0.7537429704129572,0.3125,0.6291360109354337
within_clock_common,full,report,DAMPED_P95_Q001_R16,4,15,1.722931995155637,2.4173773301868713,0.05867279648014267,15,15,1.4843928442432301,-0.23853915091240696,2,9,4,1.2503796561157885,1.1917068596356455,0.5333333333333333,0.6006406358708957
within_clock_common,full,report,DUAL_FEEDBACK_R21,all,66,1.270262398854316,1.9473185922938538,-0.11791286361467604,18,18,1.0605492231877776,-0.2097131756665384,13,30,23,0.38115462623624285,0.499067489850919,0.5151515151515151,0.5128382415479885
within_clock_common,full,report,DUAL_FEEDBACK_R21,1,18,0.8205193921210191,1.4849111448799364,-0.12600754174072726,18,18,0.5554610620931573,-0.26505833002786183,3,7,8,-0.29079107530342774,-0.16478353356270048,0.4444444444444444,0.12688459719684314
within_clock_common,full,report,DUAL_FEEDBACK_R21,2,17,1.2828395086727773,1.8057299782093514,-0.30446872907349193,17,17,1.175891176650326,-0.10694833202245156,4,6,7,0.04665288934693477,0.3511216184204268,0.7058823529411765,0.4928256217095029
within_clock_common,full,report,DUAL_FEEDBACK_R21,3,16,1.292205584580659,1.9265935810909083,-0.1622163526397717,16,16,1.1088691841257816,-0.1833364004548777,3,8,5,0.5915266177731855,0.7537429704129572,0.3125,0.6014399234766037
within_clock_common,full,report,DUAL_FEEDBACK_R21,4,15,1.77229388436525,2.526744179068987,0.15048778595001208,15,15,1.4843928442432301,-0.28790104012202017,3,9,3,1.3421946455856582,1.1917068596356455,0.6,0.5497099737512974
within_clock_common,full,report,FOOD_FEEDBACK_R21,all,66,1.2935233384213576,2.009622849186865,-0.11003979353293634,18,18,1.0605492231877776,-0.23297411523358025,15,30,21,0.3890276963179826,0.499067489850919,0.5303030303030303,0.468891885423636
