scope,sample,h,horizon_label,metric,model,n_intended,n_scored,n_missing_forecast,n_fallback,rmse,mae,bias
primary_control_calendar,recent_targets,6,h6,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
primary_control_calendar,recent_targets,6,h6,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
primary_control_calendar,recent_targets,6,h6,cumulative_pct,STATE_FAST_R15,31,31,0,0,2.959968528294379,2.46376424371372,1.735068365374706
common,recent_targets,6,h6,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,2.8249127778910443,2.394681332511918,1.689887271728684
common,recent_targets,6,h6,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
common,recent_targets,6,h6,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
common,recent_targets,6,h6,cumulative_pct,STATE_FAST_R15,31,31,0,0,2.959968528294379,2.46376424371372,1.735068365374706
primary_control_calendar,recent_targets,7,h7,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9213440706716876,0.7880689913744257,0.31744236123794584
primary_control_calendar,recent_targets,7,h7,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
primary_control_calendar,recent_targets,7,h7,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
primary_control_calendar,recent_targets,7,h7,mm,STATE_FAST_R15,31,31,0,0,0.9215891712313514,0.7882559690006857,0.31801304028915534
common,recent_targets,7,h7,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9213440706716876,0.7880689913744257,0.31744236123794584
common,recent_targets,7,h7,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
common,recent_targets,7,h7,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
common,recent_targets,7,h7,mm,STATE_FAST_R15,31,31,0,0,0.9215891712313514,0.7882559690006857,0.31801304028915534
primary_control_calendar,recent_targets,7,h7,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,3.1991013859326856,2.6573878779108298,1.964451528188957
primary_control_calendar,recent_targets,7,h7,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
primary_control_calendar,recent_targets,7,h7,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
primary_control_calendar,recent_targets,7,h7,cumulative_log,STATE_FAST_R15,31,31,0,0,3.354387633427088,2.794715417773698,2.036585450720854
common,recent_targets,7,h7,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,3.1991013859326856,2.6573878779108298,1.964451528188957
common,recent_targets,7,h7,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
common,recent_targets,7,h7,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
common,recent_targets,7,h7,cumulative_log,STATE_FAST_R15,31,31,0,0,3.354387633427088,2.794715417773698,2.036585450720854
primary_control_calendar,recent_targets,7,h7,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,3.2130050635438323,2.677290943824471,1.9699177613075394
primary_control_calendar,recent_targets,7,h7,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
primary_control_calendar,recent_targets,7,h7,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
primary_control_calendar,recent_targets,7,h7,cumulative_pct,STATE_FAST_R15,31,31,0,0,3.372710217118639,2.818419104476344,2.0456242142314194
common,recent_targets,7,h7,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,3.2130050635438323,2.677290943824471,1.9699177613075394
common,recent_targets,7,h7,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
common,recent_targets,7,h7,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
common,recent_targets,7,h7,cumulative_pct,STATE_FAST_R15,31,31,0,0,3.372710217118639,2.818419104476344,2.0456242142314194
primary_control_calendar,recent_targets,8,h8,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9294791765410128,0.7934810786057691,0.32685981073982395
primary_control_calendar,recent_targets,8,h8,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
primary_control_calendar,recent_targets,8,h8,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
primary_control_calendar,recent_targets,8,h8,mm,STATE_FAST_R15,31,31,0,0,0.9295310668972535,0.7935133268790534,0.32706079736439364
common,recent_targets,8,h8,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9294791765410128,0.7934810786057691,0.32685981073982395
common,recent_targets,8,h8,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
common,recent_targets,8,h8,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
common,recent_targets,8,h8,mm,STATE_FAST_R15,31,31,0,0,0.9295310668972535,0.7935133268790534,0.32706079736439364
primary_control_calendar,recent_targets,8,h8,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,3.6514779400381325,3.101864424684249,2.332854723340642
primary_control_calendar,recent_targets,8,h8,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
primary_control_calendar,recent_targets,8,h8,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
primary_control_calendar,recent_targets,8,h8,cumulative_log,STATE_FAST_R15,31,31,0,0,3.7743874749817925,3.166035688883734,2.3840194245078066
common,recent_targets,8,h8,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,3.6514779400381325,3.101864424684249,2.332854723340642
common,recent_targets,8,h8,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
common,recent_targets,8,h8,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
common,recent_targets,8,h8,cumulative_log,STATE_FAST_R15,31,31,0,0,3.7743874749817925,3.166035688883734,2.3840194245078066
primary_control_calendar,recent_targets,8,h8,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,3.665197084463237,3.1257045971066786,2.3377036728751723
primary_control_calendar,recent_targets,8,h8,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
primary_control_calendar,recent_targets,8,h8,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
primary_control_calendar,recent_targets,8,h8,cumulative_pct,STATE_FAST_R15,31,31,0,0,3.792318249816538,3.192629195649565,2.392143533508889
common,recent_targets,8,h8,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,3.665197084463237,3.1257045971066786,2.3377036728751723
common,recent_targets,8,h8,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
common,recent_targets,8,h8,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
common,recent_targets,8,h8,cumulative_pct,STATE_FAST_R15,31,31,0,0,3.792318249816538,3.192629195649565,2.392143533508889
primary_control_calendar,recent_targets,9,h9,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9340880712947642,0.7962380959459415,0.334679166278711
primary_control_calendar,recent_targets,9,h9,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
primary_control_calendar,recent_targets,9,h9,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
primary_control_calendar,recent_targets,9,h9,mm,STATE_FAST_R15,31,31,0,0,0.9341492372806545,0.7964128814496394,0.3347553767599108
common,recent_targets,9,h9,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9340880712947642,0.7962380959459415,0.334679166278711
common,recent_targets,9,h9,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
common,recent_targets,9,h9,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
common,recent_targets,9,h9,mm,STATE_FAST_R15,31,31,0,0,0.9341492372806545,0.7964128814496394,0.3347553767599108
primary_control_calendar,recent_targets,9,h9,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,4.0243231616618,3.28814991102316,2.684808774409283
primary_control_calendar,recent_targets,9,h9,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
primary_control_calendar,recent_targets,9,h9,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
primary_control_calendar,recent_targets,9,h9,cumulative_log,STATE_FAST_R15,31,31,0,0,4.130029903340302,3.412539372486561,2.7250638281625754
common,recent_targets,9,h9,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,4.0243231616618,3.28814991102316,2.684808774409283
common,recent_targets,9,h9,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
common,recent_targets,9,h9,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
common,recent_targets,9,h9,cumulative_log,STATE_FAST_R15,31,31,0,0,4.130029903340302,3.412539372486561,2.7250638281625754
primary_control_calendar,recent_targets,9,h9,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,4.0443481851490874,3.316035304922266,2.6962881727112564
primary_control_calendar,recent_targets,9,h9,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
primary_control_calendar,recent_targets,9,h9,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
primary_control_calendar,recent_targets,9,h9,cumulative_pct,STATE_FAST_R15,31,31,0,0,4.153746746449452,3.4445611896866573,2.7382573313773166
common,recent_targets,9,h9,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,4.0443481851490874,3.316035304922266,2.6962881727112564
common,recent_targets,9,h9,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
common,recent_targets,9,h9,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
common,recent_targets,9,h9,cumulative_pct,STATE_FAST_R15,31,31,0,0,4.153746746449452,3.4445611896866573,2.7382573313773166
primary_control_calendar,recent_targets,10,h10,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9437814632711023,0.8029528952110592,0.34172302956073136
primary_control_calendar,recent_targets,10,h10,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
primary_control_calendar,recent_targets,10,h10,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
primary_control_calendar,recent_targets,10,h10,mm,STATE_FAST_R15,31,31,0,0,0.9436699345892614,0.8028291849000359,0.34176039135920766
common,recent_targets,10,h10,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9437814632711023,0.8029528952110592,0.34172302956073136
common,recent_targets,10,h10,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
common,recent_targets,10,h10,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
common,recent_targets,10,h10,mm,STATE_FAST_R15,31,31,0,0,0.9436699345892614,0.8028291849000359,0.34176039135920766
primary_control_calendar,recent_targets,10,h10,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,4.639660638583544,3.736036098431586,3.1030686706058015
primary_control_calendar,recent_targets,10,h10,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
primary_control_calendar,recent_targets,10,h10,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
primary_control_calendar,recent_targets,10,h10,cumulative_log,STATE_FAST_R15,31,31,0,0,4.704471280786733,3.8122391252425087,3.141554462420207
common,recent_targets,10,h10,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,4.639660638583544,3.736036098431586,3.1030686706058015
common,recent_targets,10,h10,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
common,recent_targets,10,h10,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
common,recent_targets,10,h10,cumulative_log,STATE_FAST_R15,31,31,0,0,4.704471280786733,3.8122391252425087,3.141554462420207
primary_control_calendar,recent_targets,10,h10,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,4.672988879050911,3.777243597627668,3.120742171383225
primary_control_calendar,recent_targets,10,h10,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
primary_control_calendar,recent_targets,10,h10,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
primary_control_calendar,recent_targets,10,h10,cumulative_pct,STATE_FAST_R15,31,31,0,0,4.739711405719826,3.85559442032664,3.1605901538614662
common,recent_targets,10,h10,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,4.672988879050911,3.777243597627668,3.120742171383225
common,recent_targets,10,h10,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
common,recent_targets,10,h10,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
common,recent_targets,10,h10,cumulative_pct,STATE_FAST_R15,31,31,0,0,4.739711405719826,3.85559442032664,3.1605901538614662
primary_control_calendar,recent_targets,11,h11,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9422318452316661,0.8000179412842315,0.3464990228351531
primary_control_calendar,recent_targets,11,h11,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
primary_control_calendar,recent_targets,11,h11,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
primary_control_calendar,recent_targets,11,h11,mm,STATE_FAST_R15,31,31,0,0,0.9422035802689779,0.7999903974880868,0.3465089024054132
common,recent_targets,11,h11,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9422318452316661,0.8000179412842315,0.3464990228351531
common,recent_targets,11,h11,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
common,recent_targets,11,h11,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
common,recent_targets,11,h11,mm,STATE_FAST_R15,31,31,0,0,0.9422035802689779,0.7999903974880868,0.3465089024054132
primary_control_calendar,recent_targets,11,h11,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,5.17811444034395,4.107680527613246,3.5295685941158377
primary_control_calendar,recent_targets,11,h11,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
primary_control_calendar,recent_targets,11,h11,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
primary_control_calendar,recent_targets,11,h11,cumulative_log,STATE_FAST_R15,31,31,0,0,5.204780019588877,4.170364147530494,3.549577130210439
common,recent_targets,11,h11,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,5.17811444034395,4.107680527613246,3.5295685941158377
common,recent_targets,11,h11,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
common,recent_targets,11,h11,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
common,recent_targets,11,h11,cumulative_log,STATE_FAST_R15,31,31,0,0,5.204780019588877,4.170364147530494,3.549577130210439
primary_control_calendar,recent_targets,11,h11,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,5.220768580462719,4.1582107869898275,3.5545909341757103
primary_control_calendar,recent_targets,11,h11,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
primary_control_calendar,recent_targets,11,h11,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
primary_control_calendar,recent_targets,11,h11,cumulative_pct,STATE_FAST_R15,31,31,0,0,5.247971301385019,4.222890713772493,3.5752704609223467
common,recent_targets,11,h11,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,5.220768580462719,4.1582107869898275,3.5545909341757103
common,recent_targets,11,h11,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
common,recent_targets,11,h11,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
common,recent_targets,11,h11,cumulative_pct,STATE_FAST_R15,31,31,0,0,5.247971301385019,4.222890713772493,3.5752704609223467
primary_control_calendar,recent_targets,12,h12,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9228833549610453,0.7860385903969732,0.3646629385951447
primary_control_calendar,recent_targets,12,h12,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
primary_control_calendar,recent_targets,12,h12,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
primary_control_calendar,recent_targets,12,h12,mm,STATE_FAST_R15,31,31,0,0,0.9229053732081011,0.7860552146190094,0.36466907750686217
common,recent_targets,12,h12,mm,FOOD_H0_FAST_R18,31,31,0,0,0.9228833549610453,0.7860385903969732,0.3646629385951447
common,recent_targets,12,h12,mm,FOOD_H0_SELECT_R18,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
common,recent_targets,12,h12,mm,FOOD_H0_SLOW_R18,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
common,recent_targets,12,h12,mm,STATE_FAST_R15,31,31,0,0,0.9229053732081011,0.7860552146190094,0.36466907750686217
primary_control_calendar,recent_targets,12,h12,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,5.57432601524758,4.482013416403133,3.899048353742827
primary_control_calendar,recent_targets,12,h12,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
primary_control_calendar,recent_targets,12,h12,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
primary_control_calendar,recent_targets,12,h12,cumulative_log,STATE_FAST_R15,31,31,0,0,5.622637912649131,4.540505817021204,3.9251693449720153
common,recent_targets,12,h12,cumulative_log,FOOD_H0_FAST_R18,31,31,0,0,5.57432601524758,4.482013416403133,3.899048353742827
common,recent_targets,12,h12,cumulative_log,FOOD_H0_SELECT_R18,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
common,recent_targets,12,h12,cumulative_log,FOOD_H0_SLOW_R18,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
common,recent_targets,12,h12,cumulative_log,STATE_FAST_R15,31,31,0,0,5.622637912649131,4.540505817021204,3.9251693449720153
primary_control_calendar,recent_targets,12,h12,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,5.629633593459467,4.546966423636684,3.936853181288866
primary_control_calendar,recent_targets,12,h12,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
primary_control_calendar,recent_targets,12,h12,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
primary_control_calendar,recent_targets,12,h12,cumulative_pct,STATE_FAST_R15,31,31,0,0,5.678988266148107,4.606779178097567,3.962864840549204
common,recent_targets,12,h12,cumulative_pct,FOOD_H0_FAST_R18,31,31,0,0,5.629633593459467,4.546966423636684,3.936853181288866
common,recent_targets,12,h12,cumulative_pct,FOOD_H0_SELECT_R18,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
common,recent_targets,12,h12,cumulative_pct,FOOD_H0_SLOW_R18,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
common,recent_targets,12,h12,cumulative_pct,STATE_FAST_R15,31,31,0,0,5.678988266148107,4.606779178097567,3.962864840549204
