period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2026-01,2026-02-04 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.057937005671188424,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.028032507206733462,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.04053098790605069,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5580251264022846,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.0646181425099337,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.2097457142365442,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.6442556599174667,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,5.233508950109435,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.1014063582287624,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.10299840625381414,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.10097307733329053,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.39029796704300584,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.17051108313285365,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,SHARED_OWN_CATEGORIES,catering,0.23890804592253762,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.0975436102513025,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-4.1648514825240905,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.05570997836828757,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06825655007972586,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.06254146643099666,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.351109944572074,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.6295556541234106,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,SHARED_OWN_CATEGORIES,catering,0.4045822135022039,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.4527905980264642,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-2.668573688193318,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.15973846299166167,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.15499296349580216,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.14341285577051446,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.270285318615002,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.7315927653199978,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.41860316676265635,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.543050939238019,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-1.7239513213592779,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.03247454648517711,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.07081212237279466,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.04044678030214473,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.4532724037703679,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5278141122005372,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3247943689325062,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.1292022029384676,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,3.9966215923137463,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.014506513028649526,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.033968451787102893,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.018384395768141312,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.6241735205213812,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.27071250433103883,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3416975163562255,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.8504489595309797,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,22.161883872087444,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.017518780576659232,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.012166291439437857,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.011823275134503639,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
