period,as_of,model,block,prediction,weight,contribution
2023-06,2023-07-12 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,9.391856250596126,0.016949289,0.15918528583781016
2023-06,2023-07-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02040483842259949,1.0,0.02040483842259949
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5612762329275609,0.033478171,0.018790501704184715
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.28407570829807566,0.122207014,0.034716044061042846
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.5088773309223161,0.051302108,0.026106479789728403
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.8259510762605808,0.006607458,0.012064895046446585
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,22.494221272729536,0.016949289,0.3812610571814407
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.12446878316159837,1.0,0.12446878316159837
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5612762329275609,0.033478171,0.018790501704184715
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.28407570829807566,0.122207014,0.034716044061042846
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.5088773309223161,0.051302108,0.026106479789728403
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.8259510762605808,0.006607458,0.012064895046446585
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,22.494221272729536,0.016949289,0.3812610571814407
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.11039038313468469,1.0,0.11039038313468469
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.6872093215846429,0.033478171,0.023006511180804667
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.43413158112266087,0.122207014,0.05305392421209915
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.42495608399346974,0.051302108,0.021801142916290057
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.8197819417507273,0.006607458,0.005416674749276377
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,2.3975996259142573,0.016949289,0.04063760896591263
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08531019959509605,1.0,0.08531019959509605
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.6872093215846429,0.033478171,0.023006511180804667
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.43413158112266087,0.122207014,0.05305392421209915
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.42495608399346974,0.051302108,0.021801142916290057
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.8197819417507273,0.006607458,0.005416674749276377
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,2.3975996259142573,0.016949289,0.04063760896591263
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.07304908666624021,1.0,0.07304908666624021
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.49751800572933425,0.033478171,0.01665599287138563
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.32911380051551253,0.122207014,0.040220014827192445
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.6792853954067091,0.051302108,0.03484877271797769
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.46565182857491827,0.006607458,-0.0030767748999319723
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-20.81850242005649,0.016949289,-0.35285881406473685
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.02735033090145024,1.0,0.02735033090145024
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.49751800572933425,0.033478171,0.01665599287138563
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.32911380051551253,0.122207014,0.040220014827192445
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.6792853954067091,0.051302108,0.03484877271797769
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.46565182857491827,0.006607458,-0.0030767748999319723
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-20.81850242005649,0.016949289,-0.35285881406473685
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02734683743111206,1.0,0.02734683743111206
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5164759997986323,0.033478171,0.01729067183865458
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5967787612837954,0.122207014,0.07293055043511144
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.4000138866230558,0.051302108,0.020521555613035765
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.6360131704658745,0.006607458,-0.004202430311300106
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-0.7752876087989332,0.016949289,-0.013140573739652061
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.3029684279018483,1.0,0.3029684279018483
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5164759997986323,0.033478171,0.01729067183865458
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5967787612837954,0.122207014,0.07293055043511144
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.4000138866230558,0.051302108,0.020521555613035765
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.6360131704658745,0.006607458,-0.004202430311300106
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-0.7752876087989332,0.016949289,-0.013140573739652061
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.3228018300510186,1.0,0.3228018300510186
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5898206750308732,0.033478171,0.019746117418019005
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.26876304982616434,0.122207014,0.03284472979278876
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.3514228697644352,0.051302108,0.01802873401832499
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.599648882407342,0.006607458,-0.0039621548052534514
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,0.11684942608441806,0.016949289,0.00198051469218894
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08247766864831359,1.0,0.08247766864831359
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5898206750308732,0.033478171,0.019746117418019005
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.26876304982616434,0.122207014,0.03284472979278876
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3514228697644352,0.051302108,0.01802873401832499
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.599648882407342,0.006607458,-0.0039621548052534514
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,0.11684942608441806,0.016949289,0.00198051469218894
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.08657586770800021,1.0,0.08657586770800021
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.3463094011065368,0.033478171,0.011593805349152228
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.36780203174984766,0.122207014,0.04494798804328208
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.5078827319917831,0.051302108,0.026055454767977514
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.4322862619421457,0.006607458,0.002856313319759726
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,1.2889981590713675,0.016949289,0.02184760231856858
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06602745992307815,1.0,0.06602745992307815
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.3463094011065368,0.033478171,0.011593805349152228
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.36780203174984766,0.122207014,0.04494798804328208
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.5078827319917831,0.051302108,0.026055454767977514
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.4322862619421457,0.006607458,0.002856313319759726
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,1.2889981590713675,0.016949289,0.02184760231856858
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.07221320184575797,1.0,0.07221320184575797
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.7857653124146129,0.033478171,0.026305985494884835
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,-0.0148476717438768,0.122207014,-0.0018144896286713566
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,catering,0.782198226761608,0.051302108,0.0401284179067325
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.26293409770111004,0.006607458,0.001737326007327981
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,package_holidays,9.436146879396096,0.016949289,0.1599359805053326
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.012051903850720969,1.0,0.012051903850720969
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.7857653124146129,0.033478171,0.026305985494884835
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,-0.0148476717438768,0.122207014,-0.0018144896286713566
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,catering,0.782198226761608,0.051302108,0.0401284179067325
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.26293409770111004,0.006607458,0.001737326007327981
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,9.436146879396096,0.016949289,0.1599359805053326
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.0249476353962379,1.0,0.0249476353962379
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.534938629423994,0.033184542,0.01775169341554296
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,-1.0199363407710964,0.103372152,-0.10543301444851357
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.7372369064663691,0.056992583000000006,0.04201703558244778
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.7910328624597471,0.007779954,0.00615419928242516
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,5.258158947772116,0.01874232,0.09855009761000828
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.02770882102393285,1.0,0.02770882102393285
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.534938629423994,0.033184542,0.01775169341554296
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,-1.0199363407710964,0.103372152,-0.10543301444851357
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.7372369064663691,0.056992583000000006,0.04201703558244778
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.7910328624597471,0.007779954,0.00615419928242516
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,5.258158947772116,0.01874232,0.09855009761000828
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.01605546499879397,1.0,0.01605546499879397
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.39651048383580395,0.033184542,0.013158018804289556
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,-0.0445141363236467,0.103372152,-0.004601522066196728
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.9344237891901043,0.056992583000000006,0.05325522536259153
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.0022939897363574,0.007779954,0.0077978011346253335
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-5.442018027733563,0.01874232,-0.10199604332155131
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.07964113746766796,1.0,0.07964113746766796
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.39651048383580395,0.033184542,0.013158018804289556
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,-0.0445141363236467,0.103372152,-0.004601522066196728
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.9344237891901043,0.056992583000000006,0.05325522536259153
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.0022939897363574,0.007779954,0.0077978011346253335
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-5.442018027733563,0.01874232,-0.10199604332155131
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.06182819656023658,1.0,0.06182819656023658
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.580283265113045,0.033184542,0.019256434383040973
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.16195033514677706,0.103372152,0.01674115466124358
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,catering,0.758865604274317,0.056992583000000006,0.04324971093744917
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.6469076318221587,0.007779954,0.012812865617825332
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-4.124364805053799,0.01874232,-0.0773001649730559
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.2022188056526038,1.0,0.2022188056526038
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.580283265113045,0.033184542,0.019256434383040973
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.16195033514677706,0.103372152,0.01674115466124358
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,catering,0.758865604274317,0.056992583000000006,0.04324971093744917
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.6469076318221587,0.007779954,0.012812865617825332
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-4.124364805053799,0.01874232,-0.0773001649730559
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.1915585022040353,1.0,0.1915585022040353
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5302666645638323,0.033184542,0.017596656401418404
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.29255222117687113,0.103372152,0.03024175267543314
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.5392998720097508,0.056992583000000006,0.030736092717405104
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.6415905305226857,0.007779954,0.01277149881430209
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-2.454295898229649,0.01874232,-0.04599919909930751
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.0533824377187028,1.0,0.0533824377187028
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5302666645638323,0.033184542,0.017596656401418404
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.29255222117687113,0.103372152,0.03024175267543314
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.5392998720097508,0.056992583000000006,0.030736092717405104
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.6415905305226857,0.007779954,0.01277149881430209
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-2.454295898229649,0.01874232,-0.04599919909930751
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.03375193294213691,1.0,0.03375193294213691
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.34035873917730364,0.033184542,0.011294648875296277
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.19915060245356375,0.103372152,0.020586626347721366
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.3139937732646549,0.056992583000000006,0.017895316184269025
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.6379156625338487,0.007779954,0.012742908510392868
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,7.617015917440219,0.01874232,0.14276054976975816
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.0033741045353264387,1.0,-0.0033741045353264387
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.34035873917730364,0.033184542,0.011294648875296277
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.19915060245356375,0.103372152,0.020586626347721366
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3139937732646549,0.056992583000000006,0.017895316184269025
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.6379156625338487,0.007779954,0.012742908510392868
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,7.617015917440219,0.01874232,0.14276054976975816
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.01103209461768051,1.0,-0.01103209461768051
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.8614992707029705,0.033184542,0.02858845873161209
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.15794058126975455,0.103372152,0.01632665777398542
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,catering,0.41943076862887096,0.056992583000000006,0.023904442893834726
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.0705505542395914,0.007779954,0.008328834066658526
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,package_holidays,21.667373056012423,0.01874232,0.4060968393751627
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.05580521414883785,1.0,-0.05580521414883785
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.8614992707029705,0.033184542,0.02858845873161209
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.15794058126975455,0.103372152,0.01632665777398542
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,catering,0.41943076862887096,0.056992583000000006,0.023904442893834726
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.0705505542395914,0.007779954,0.008328834066658526
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,21.667373056012423,0.01874232,0.4060968393751627
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.051851399657115216,1.0,-0.051851399657115216
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5500916563916171,0.033184542,0.018254539675377185
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5382598937203246,0.103372152,0.05564108354916123
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.3260064192763278,0.056992583000000006,0.018579947909138913
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.5847113499447327,0.007779954,0.004549027405847924
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,3.784718708889697,0.01874232,0.07093440915199754
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.004030184383269991,1.0,-0.004030184383269991
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5500916563916171,0.033184542,0.018254539675377185
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5382598937203246,0.103372152,0.05564108354916123
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3260064192763278,0.056992583000000006,0.018579947909138913
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.5847113499447327,0.007779954,0.004549027405847924
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,3.784718708889697,0.01874232,0.07093440915199754
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.013601142178450987,1.0,-0.013601142178450987
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5041083717298418,0.033184542,0.016728605434220545
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5634766210889809,0.103372152,0.058247790923656534
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.5353316242000992,0.056992583000000006,0.030509932024748963
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.46640382900414773,0.007779954,-0.0036286003350761353
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-21.767539651971994,0.01874232,-0.40797419376994776
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06008083424553283,1.0,0.06008083424553283
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5041083717298418,0.033184542,0.016728605434220545
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5634766210889809,0.103372152,0.058247790923656534
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.5353316242000992,0.056992583000000006,0.030509932024748963
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.46640382900414773,0.007779954,-0.0036286003350761353
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-21.767539651971994,0.01874232,-0.40797419376994776
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02310511466974728,1.0,0.02310511466974728
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.4391409009050237,0.033184542,0.014572689670000596
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.7352891456192516,0.103372152,0.07600842132490342
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,catering,0.4320817381830877,0.056992583000000006,0.024625454326183897
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.5896518903084167,0.007779954,-0.004587464582612528
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-1.0329304109103967,0.01874232,-0.019359512299014146
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.16905396901956404,1.0,0.16905396901956404
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.4391409009050237,0.033184542,0.014572689670000596
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.7352891456192516,0.103372152,0.07600842132490342
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,catering,0.4320817381830877,0.056992583000000006,0.024625454326183897
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.5896518903084167,0.007779954,-0.004587464582612528
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-1.0329304109103967,0.01874232,-0.019359512299014146
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.14262832185710864,1.0,0.14262832185710864
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.28965757156641897,0.033184542,0.009612153849263835
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5085916217702997,0.103372152,0.052574210431565925
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,catering,0.4612126117677231,0.056992583000000006,0.026285698056818737
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.43381163687572866,0.007779954,-0.003375034579557873
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-0.7913721737860994,0.01874232,-0.014832150520194686
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.040886277649455044,1.0,-0.040886277649455044
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.28965757156641897,0.033184542,0.009612153849263835
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5085916217702997,0.103372152,0.052574210431565925
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,catering,0.4612126117677231,0.056992583000000006,0.026285698056818737
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.43381163687572866,0.007779954,-0.003375034579557873
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-0.7913721737860994,0.01874232,-0.014832150520194686
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.0775279114172758,1.0,-0.0775279114172758
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.254238202341804,0.033184542,0.008436778303616093
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.15353619821942105,0.103372152,0.015871367219840123
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,catering,0.43697460123371024,0.056992583000000006,0.024904311229704136
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.37784878650723164,0.007779954,0.002939646177982083
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-0.016198826175706338,0.01874232,-0.0003036035838094644
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.009127273490367127,1.0,0.009127273490367127
