origin,model,as_of,block,offset_log,n,last_release,targets
2026-03,DUAL_FEEDBACK_R21,2026-04-06T23:59:00,core,0.0008061076146076642,24,2026-03-10 09:00:00,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02
2026-03,DUAL_FEEDBACK_R21,2026-04-06T23:59:00,food,-0.09269743598067133,24,2026-03-10 09:00:00,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02
2026-04,CORE_FEEDBACK_R21,2026-05-05T23:59:00,core,0.010112206830713455,24,2026-04-14 09:00:00,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03
2026-04,FOOD_FEEDBACK_R21,2026-05-05T23:59:00,food,-0.0908676834282084,24,2026-04-14 09:00:00,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03
2026-04,DUAL_FEEDBACK_R21,2026-05-05T23:59:00,core,0.010112206830713455,24,2026-04-14 09:00:00,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03
2026-04,DUAL_FEEDBACK_R21,2026-05-05T23:59:00,food,-0.0908676834282084,24,2026-04-14 09:00:00,2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03
2026-05,CORE_FEEDBACK_R21,2026-06-03T23:59:00,core,0.01201943407595562,24,2026-05-13 09:00:00,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04
2026-05,FOOD_FEEDBACK_R21,2026-06-03T23:59:00,food,-0.11306310140756154,24,2026-05-13 09:00:00,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04
2026-05,DUAL_FEEDBACK_R21,2026-06-03T23:59:00,core,0.01201943407595562,24,2026-05-13 09:00:00,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04
2026-05,DUAL_FEEDBACK_R21,2026-06-03T23:59:00,food,-0.11306310140756154,24,2026-05-13 09:00:00,2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04
2026-06,CORE_FEEDBACK_R21,2026-07-06T23:59:00,core,0.00818249232367359,24,2026-06-10 09:00:00,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05
2026-06,FOOD_FEEDBACK_R21,2026-07-06T23:59:00,food,-0.09926569660394628,24,2026-06-10 09:00:00,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05
2026-06,DUAL_FEEDBACK_R21,2026-07-06T23:59:00,core,0.00818249232367359,24,2026-06-10 09:00:00,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05
2026-06,DUAL_FEEDBACK_R21,2026-07-06T23:59:00,food,-0.09926569660394628,24,2026-06-10 09:00:00,2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05
2026-07,CORE_FEEDBACK_R21,2026-08-04T23:59:00,core,0.0064234992349263284,24,2026-07-10 09:00:00,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05|2026-06
2026-07,FOOD_FEEDBACK_R21,2026-08-04T23:59:00,food,-0.13078383530837814,24,2026-07-10 09:00:00,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05|2026-06
2026-07,DUAL_FEEDBACK_R21,2026-08-04T23:59:00,core,0.0064234992349263284,24,2026-07-10 09:00:00,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05|2026-06
2026-07,DUAL_FEEDBACK_R21,2026-08-04T23:59:00,food,-0.13078383530837814,24,2026-07-10 09:00:00,2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04|2026-05|2026-06
