origin,model,h,log_rate,correction
2019-07,FOOD_ECM_A002_R27,3,0.45264069324536954,0.011501945124059845
2019-07,FOOD_ECM_A002_R27,4,0.14133643351537506,0.011271906221578648
2019-07,FOOD_ECM_A002_R27,5,0.43911860846057155,0.011046468097147075
2019-07,FOOD_ECM_A002_R27,6,1.1420558243177759,0.010825538735204133
2019-07,FOOD_ECM_A002_R27,7,0.43980993248353173,0.0
2019-07,FOOD_ECM_A002_R27,8,-0.16645237034893043,0.0
2019-07,FOOD_ECM_A002_R27,9,-0.32963518046382656,0.0
2019-07,FOOD_ECM_A002_R27,10,0.7149581716844223,0.0
2019-07,FOOD_ECM_A002_R27,11,0.1254748128359701,0.0
2019-07,FOOD_ECM_A002_R27,12,-0.15539504327620135,0.0
2019-07,FOOD_ECM_A005_R27,1,-0.4453666392405623,0.02902396075364233
2019-07,FOOD_ECM_A005_R27,2,0.5291006671675534,0.027572762715960212
2019-07,FOOD_ECM_A005_R27,3,0.4673328727014719,0.0261941245801622
2019-07,FOOD_ECM_A005_R27,4,0.15494894564495051,0.02488441835115409
2019-07,FOOD_ECM_A005_R27,5,0.4517123377970208,0.023640197433596383
2019-07,FOOD_ECM_A005_R27,6,1.1536884731444883,0.022458187561916563
2019-07,FOOD_ECM_A005_R27,7,0.43980993248353173,0.0
2019-07,FOOD_ECM_A005_R27,8,-0.16645237034893043,0.0
2019-07,FOOD_ECM_A005_R27,9,-0.32963518046382656,0.0
2019-07,FOOD_ECM_A005_R27,10,0.7149581716844223,0.0
2019-07,FOOD_ECM_A005_R27,11,0.1254748128359701,0.0
2019-07,FOOD_ECM_A005_R27,12,-0.15539504327620135,0.0
2019-07,FOOD_ECM_A010_R27,1,-0.4193978322504613,0.05499276774374336
2019-07,FOOD_ECM_A010_R27,2,0.5510213954209623,0.04949349096936903
2019-07,FOOD_ECM_A010_R27,3,0.4856828899937418,0.04454414187243213
2019-07,FOOD_ECM_A010_R27,4,0.17015425497898534,0.04008972768518891
2019-07,FOOD_ECM_A010_R27,5,0.46415289528009446,0.036080754916670024
2019-07,FOOD_ECM_A010_R27,6,1.1637029650075748,0.03247267942500302
2019-07,FOOD_ECM_A010_R27,7,0.43980993248353173,0.0
2019-07,FOOD_ECM_A010_R27,8,-0.16645237034893043,0.0
2019-07,FOOD_ECM_A010_R27,9,-0.32963518046382656,0.0
2019-07,FOOD_ECM_A010_R27,10,0.7149581716844223,0.0
2019-07,FOOD_ECM_A010_R27,11,0.1254748128359701,0.0
2019-07,FOOD_ECM_A010_R27,12,-0.15539504327620135,0.0
2019-07,FOOD_ECM_A015_R27,1,-0.39648417902390154,0.07790642097030309
2019-07,FOOD_ECM_A015_R27,2,0.5677483622763508,0.06622045782475762
2019-07,FOOD_ECM_A015_R27,3,0.4974261372723537,0.056287389151043976
2019-07,FOOD_ECM_A015_R27,4,0.1779088080721838,0.04784428077838737
2019-07,FOOD_ECM_A015_R27,5,0.4687397790250537,0.04066763866162927
2019-07,FOOD_ECM_A015_R27,6,1.1657977784449567,0.03456749286238488
2019-07,FOOD_ECM_A015_R27,7,0.43980993248353173,0.0
2019-07,FOOD_ECM_A015_R27,8,-0.16645237034893043,0.0
2019-07,FOOD_ECM_A015_R27,9,-0.32963518046382656,0.0
2019-07,FOOD_ECM_A015_R27,10,0.7149581716844223,0.0
2019-07,FOOD_ECM_A015_R27,11,0.1254748128359701,0.0
2019-07,FOOD_ECM_A015_R27,12,-0.15539504327620135,0.0
2019-07,FOOD_ECM_PPI_R27,1,-0.29707407725419877,0.17731652274000587
2019-07,FOOD_ECM_PPI_R27,2,0.6345152965065977,0.1329873920550044
2019-07,FOOD_ECM_PPI_R27,3,0.540879292162563,0.09974054404125329
2019-07,FOOD_ECM_PPI_R27,4,0.20486993532473638,0.07480540803093996
2019-07,FOOD_ECM_PPI_R27,5,0.48417619638662945,0.05610405602320498
2019-07,FOOD_ECM_PPI_R27,6,1.1733083275999756,0.042078042017403734
2019-07,FOOD_ECM_PPI_R27,7,0.43980993248353173,0.0
2019-07,FOOD_ECM_PPI_R27,8,-0.16645237034893043,0.0
2019-07,FOOD_ECM_PPI_R27,9,-0.32963518046382656,0.0
2019-07,FOOD_ECM_PPI_R27,10,0.7149581716844223,0.0
2019-07,FOOD_ECM_PPI_R27,11,0.1254748128359701,0.0
2019-07,FOOD_ECM_PPI_R27,12,-0.15539504327620135,0.0
2019-08,FOOD_ECM_R27,1,0.4793519977134803,0.0006979781664827153
2019-08,FOOD_ECM_R27,2,0.4019490702277713,0.0005234836248620365
2019-08,FOOD_ECM_R27,3,0.1076804671099109,0.00039261271864652735
2019-08,FOOD_ECM_R27,4,0.40691166827945374,0.0002944595389848955
2019-08,FOOD_ECM_R27,5,1.129329568123533,0.00022084465423867166
2019-08,FOOD_ECM_R27,6,0.439559396142493,0.00016563349067900374
2019-08,FOOD_ECM_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_R27,12,-0.5407303487653434,0.0
2019-08,FOOD_ECM_A002_R27,1,0.4787269815313339,7.296198433632651e-05
2019-08,FOOD_ECM_A002_R27,2,0.4014970893475589,7.150274464959998e-05
2019-08,FOOD_ECM_A002_R27,3,0.10735792708102097,7.007268975660798e-05
2019-08,FOOD_ECM_A002_R27,4,0.40668587997643035,6.867123596147582e-05
2019-08,FOOD_ECM_A002_R27,5,1.1291760212805364,6.72978112422463e-05
2019-08,FOOD_ECM_A002_R27,6,0.4394597145068314,6.595185501740137e-05
2019-08,FOOD_ECM_A002_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_A002_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_A002_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_A002_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_A002_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_A002_R27,12,-0.5407303487653434,0.0
2019-08,FOOD_ECM_A005_R27,1,0.47883084068250653,0.00017682113550895456
2019-08,FOOD_ECM_A005_R27,2,0.4015935666816428,0.00016798007873350683
2019-08,FOOD_ECM_A005_R27,3,0.1074474354660612,0.00015958107479683146
2019-08,FOOD_ECM_A005_R27,4,0.4067688107615258,0.0001516020210569899
2019-08,FOOD_ECM_A005_R27,5,1.1292527453892984,0.00014402192000414037
2019-08,FOOD_ECM_A005_R27,6,0.43953058347581797,0.00013682082400393337
2019-08,FOOD_ECM_A005_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_A005_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_A005_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_A005_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_A005_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_A005_R27,12,-0.5407303487653434,0.0
2019-08,FOOD_ECM_A010_R27,1,0.4789890490669093,0.0003350295199117034
2019-08,FOOD_ECM_A010_R27,2,0.4017271131708298,0.00030152656792053307
2019-08,FOOD_ECM_A010_R27,3,0.10755922830239285,0.0002713739111284798
2019-08,FOOD_ECM_A010_R27,4,0.4068614452604845,0.0002442365200156318
2019-08,FOOD_ECM_A010_R27,5,1.1293285363373082,0.0002198128680140686
2019-08,FOOD_ECM_A010_R27,6,0.4395915942330267,0.00019783158121266175
2019-08,FOOD_ECM_A010_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_A010_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_A010_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_A010_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_A010_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_A010_R27,12,-0.5407303487653434,0.0
2019-08,FOOD_ECM_A015_R27,1,0.47912864470020583,0.0004746251532082464
2019-08,FOOD_ECM_A015_R27,2,0.4018290179831363,0.00040343138022700943
2019-08,FOOD_ECM_A015_R27,3,0.10763077106445733,0.000342916673192958
2019-08,FOOD_ECM_A015_R27,4,0.40690868791268286,0.0002914791722140143
2019-08,FOOD_ECM_A015_R27,5,1.1293564807656762,0.00024775729638191216
2019-08,FOOD_ECM_A015_R27,6,0.4396043563537386,0.00021059370192462532
2019-08,FOOD_ECM_A015_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_A015_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_A015_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_A015_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_A015_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_A015_R27,12,-0.5407303487653434,0.0
2019-08,FOOD_ECM_PPI_R27,1,0.6140221071972034,0.13536808765020575
2019-08,FOOD_ECM_PPI_R27,2,0.5029516523405636,0.1015260657376543
2019-08,FOOD_ECM_PPI_R27,3,0.1834324036945051,0.07614454930324073
2019-08,FOOD_ECM_PPI_R27,4,0.4637256207178994,0.057108411977430544
2019-08,FOOD_ECM_PPI_R27,5,1.1719400324523672,0.042831308983072906
2019-08,FOOD_ECM_PPI_R27,6,0.4715172443891187,0.03212348173730468
2019-08,FOOD_ECM_PPI_R27,7,-0.16247517954601481,0.0
2019-08,FOOD_ECM_PPI_R27,8,-0.323908659542712,0.0
2019-08,FOOD_ECM_PPI_R27,9,0.7228862997743114,0.0
2019-08,FOOD_ECM_PPI_R27,10,0.13405842968903436,0.0
2019-08,FOOD_ECM_PPI_R27,11,-0.23976530048222247,0.0
2019-08,FOOD_ECM_PPI_R27,12,-0.5407303487653434,0.0
2019-09,FOOD_ECM_R27,1,0.17651500583262458,-0.16494065249778506
2019-09,FOOD_ECM_R27,2,-0.049494298461817424,-0.12370548937333879
2019-09,FOOD_ECM_R27,3,0.2904085797663981,-0.09277911703000409
2019-09,FOOD_ECM_R27,4,1.0339473738509168,-0.06958433777250307
2019-09,FOOD_ECM_R27,5,0.3706717625069135,-0.0521882533293773
2019-09,FOOD_ECM_R27,6,-0.21161775855950543,-0.03914118999703298
2019-09,FOOD_ECM_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_R27,12,0.44168607704237967,0.0
2019-09,FOOD_ECM_A002_R27,1,0.3242138621226412,-0.017241796207768466
2019-09,FOOD_ECM_A002_R27,2,0.057314230627908275,-0.016896960283613097
2019-09,FOOD_ECM_A002_R27,3,0.36662867571846136,-0.016559021077940834
2019-09,FOOD_ECM_A002_R27,4,1.087303870967038,-0.016227840656382015
2019-09,FOOD_ECM_A002_R27,5,0.40695673199303645,-0.015903283843254377
2019-09,FOOD_ECM_A002_R27,6,-0.18806178672886176,-0.01558521816638929
2019-09,FOOD_ECM_A002_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_A002_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_A002_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_A002_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_A002_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_A002_R27,12,0.44168607704237967,0.0
2019-09,FOOD_ECM_A005_R27,1,0.29967069303097077,-0.04178496529943888
2019-09,FOOD_ECM_A005_R27,2,0.034515473877054434,-0.039695717034466935
2019-09,FOOD_ECM_A005_R27,3,0.3454767656136586,-0.03771093118274359
2019-09,FOOD_ECM_A005_R27,4,1.0677063269998137,-0.035825384623606404
2019-09,FOOD_ECM_A005_R27,5,0.3888259004438648,-0.03403411539242608
2019-09,FOOD_ECM_A005_R27,6,-0.20480897818527724,-0.03233240962280478
2019-09,FOOD_ECM_A005_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_A005_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_A005_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_A005_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_A005_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_A005_R27,12,0.44168607704237967,0.0
2019-09,FOOD_ECM_A010_R27,1,0.2622841451314728,-0.07917151319893682
2019-09,FOOD_ECM_A010_R27,2,0.0029568290324782226,-0.07125436187904315
2019-09,FOOD_ECM_A010_R27,3,0.3190587711052634,-0.06412892569113884
2019-09,FOOD_ECM_A010_R27,4,1.045815678501395,-0.057716033122024946
2019-09,FOOD_ECM_A010_R27,5,0.3709155860264684,-0.05194442980982246
2019-09,FOOD_ECM_A010_R27,6,-0.21922655539131267,-0.04674998682884021
2019-09,FOOD_ECM_A010_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_A010_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_A010_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_A010_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_A010_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_A010_R27,12,0.44168607704237967,0.0
2019-09,FOOD_ECM_A015_R27,1,0.2292960146319158,-0.11215964369849384
2019-09,FOOD_ECM_A015_R27,2,-0.021124506232198387,-0.09533569714371976
2019-09,FOOD_ECM_A015_R27,3,0.3021523542242404,-0.08103534257216179
2019-09,FOOD_ECM_A015_R27,4,1.0346516704370825,-0.06888004118633752
2019-09,FOOD_ECM_A015_R27,5,0.36431198082790395,-0.058548035008386894
2019-09,FOOD_ECM_A015_R27,6,-0.2222423983196013,-0.04976582975712886
2019-09,FOOD_ECM_A015_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_A015_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_A015_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_A015_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_A015_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_A015_R27,12,0.44168607704237967,0.0
2019-09,FOOD_ECM_PPI_R27,1,0.3753411384288929,0.03388548009848326
2019-09,FOOD_ECM_PPI_R27,2,0.09962530098538382,0.025414110073862444
2019-09,FOOD_ECM_PPI_R27,3,0.402248279351799,0.019060582555396832
2019-09,FOOD_ECM_PPI_R27,4,1.1178271485399676,0.014295436916547624
2019-09,FOOD_ECM_PPI_R27,5,0.43358159352370157,0.010721577687410718
2019-09,FOOD_ECM_PPI_R27,6,-0.16443538529691443,0.00804118326555804
2019-09,FOOD_ECM_PPI_R27,7,-0.32975918336792087,0.0
2019-09,FOOD_ECM_PPI_R27,8,0.7175228690434158,0.0
2019-09,FOOD_ECM_PPI_R27,9,0.13039421459755535,0.0
2019-09,FOOD_ECM_PPI_R27,10,-0.2430181593983196,0.0
2019-09,FOOD_ECM_PPI_R27,11,-0.48467391541926047,0.0
2019-09,FOOD_ECM_PPI_R27,12,0.44168607704237967,0.0
2019-10,FOOD_ECM_R27,1,0.25857461883563704,0.08056682929138909
2019-10,FOOD_ECM_R27,2,0.4816412412641055,0.060425121968541814
2019-10,FOOD_ECM_R27,3,1.185871082170885,0.04531884147640636
2019-10,FOOD_ECM_R27,4,0.489069056756035,0.03398913110730477
2019-10,FOOD_ECM_R27,5,-0.11427980468773533,0.02549184833047858
2019-10,FOOD_ECM_R27,6,-0.2893769458022303,0.019118886247858933
2019-10,FOOD_ECM_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_R27,12,0.4128137182602295,0.0
2019-10,FOOD_ECM_A002_R27,1,0.18642970876617448,0.00842191922192654
2019-10,FOOD_ECM_A002_R27,2,0.4294696001330517,0.008253480837488008
2019-10,FOOD_ECM_A002_R27,3,1.148640651915217,0.008088411220738247
2019-10,FOOD_ECM_A002_R27,4,0.46300656864505374,0.007926642996323481
2019-10,FOOD_ECM_A002_R27,5,-0.1320035428818169,0.0077681101363970126
2019-10,FOOD_ECM_A002_R27,6,-0.3008830841164202,0.007612747933669072
2019-10,FOOD_ECM_A002_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_A002_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_A002_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_A002_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_A002_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_A002_R27,12,0.4128137182602295,0.0
2019-10,FOOD_ECM_A005_R27,1,0.1984180529647332,0.020410263420485235
2019-10,FOOD_ECM_A005_R27,2,0.4406058695450247,0.019389750249460973
2019-10,FOOD_ECM_A005_R27,3,1.1589725034314666,0.018420262736987925
2019-10,FOOD_ECM_A005_R27,4,0.4725791752488688,0.017499249600138527
2019-10,FOOD_ECM_A005_R27,5,-0.1231473658980823,0.016624287120131597
2019-10,FOOD_ECM_A005_R27,6,-0.29270275928596423,0.01579307276412502
2019-10,FOOD_ECM_A005_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_A005_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_A005_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_A005_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_A005_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_A005_R27,12,0.4128137182602295,0.0
2019-10,FOOD_ECM_A010_R27,1,0.21667986760411473,0.03867207805986676
2019-10,FOOD_ECM_A010_R27,2,0.45602098954944376,0.03480487025388009
2019-10,FOOD_ECM_A010_R27,3,1.171876623922971,0.031324383228492084
2019-10,FOOD_ECM_A010_R27,4,0.4832718705543731,0.028191944905642873
2019-10,FOOD_ECM_A010_R27,5,-0.11439890260313532,0.02537275041507859
2019-10,FOOD_ECM_A010_R27,6,-0.2856603566765185,0.022835475373570727
2019-10,FOOD_ECM_A010_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_A010_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_A010_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_A010_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_A010_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_A010_R27,12,0.4128137182602295,0.0
2019-10,FOOD_ECM_A015_R27,1,0.23279323346239253,0.05478544391814458
2019-10,FOOD_ECM_A015_R27,2,0.4677837466259866,0.04656762733042289
2019-10,FOOD_ECM_A015_R27,3,1.1801347239253384,0.03958248323085945
2019-10,FOOD_ECM_A015_R27,4,0.4887250363949608,0.033645110746230535
2019-10,FOOD_ECM_A015_R27,5,-0.11117330888391794,0.028598344134295958
2019-10,FOOD_ECM_A015_R27,6,-0.28418723953593766,0.024308592514151562
2019-10,FOOD_ECM_A015_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_A015_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_A015_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_A015_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_A015_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_A015_R27,12,0.4128137182602295,0.0
2019-10,FOOD_ECM_PPI_R27,1,0.3291803475272929,0.15117255798304496
2019-10,FOOD_ECM_PPI_R27,2,0.5345955377828474,0.11337941848728374
2019-10,FOOD_ECM_PPI_R27,3,1.2255868045599416,0.0850345638654628
2019-10,FOOD_ECM_PPI_R27,4,0.5188558485478273,0.0637759228990971
2019-10,FOOD_ECM_PPI_R27,5,-0.09193971084389108,0.04783194217432282
2019-10,FOOD_ECM_PPI_R27,6,-0.2726218754193471,0.03587395663074212
2019-10,FOOD_ECM_PPI_R27,7,0.7344829784323624,0.0
2019-10,FOOD_ECM_PPI_R27,8,0.1471145769860578,0.0
2019-10,FOOD_ECM_PPI_R27,9,-0.22789094306236904,0.0
2019-10,FOOD_ECM_PPI_R27,10,-0.470045991042985,0.0
2019-10,FOOD_ECM_PPI_R27,11,0.2617396160341233,0.0
2019-10,FOOD_ECM_PPI_R27,12,0.4128137182602295,0.0
2019-11,FOOD_ECM_R27,1,0.21350241169630416,-0.17458625760182553
2019-11,FOOD_ECM_R27,2,0.9956916163690641,-0.13093969320136914
2019-11,FOOD_ECM_R27,3,0.3408307197539546,-0.09820476990102686
2019-11,FOOD_ECM_R27,4,-0.23107371190861475,-0.07365357742577014
2019-11,FOOD_ECM_R27,5,-0.37721395042509276,-0.055240183069327604
2019-11,FOOD_ECM_R27,6,0.684192273387242,-0.041430137301995705
2019-11,FOOD_ECM_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_R27,12,0.12654348135742405,0.0
2019-11,FOOD_ECM_A002_R27,1,0.36983858583681883,-0.018250083461310827
2019-11,FOOD_ECM_A002_R27,2,1.1087462277783486,-0.01788508179208461
2019-11,FOOD_ECM_A002_R27,3,0.4215081094987386,-0.017527380156242917
2019-11,FOOD_ECM_A002_R27,4,-0.17459696703596267,-0.017176832553118058
2019-11,FOOD_ECM_A002_R27,5,-0.33880706325782084,-0.0168332959020557
2019-11,FOOD_ECM_A002_R27,6,0.7091257807052231,-0.016496629984014584
2019-11,FOOD_ECM_A002_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_A002_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_A002_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_A002_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_A002_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_A002_R27,12,0.12654348135742405,0.0
2019-11,FOOD_ECM_A005_R27,1,0.3438601507056672,-0.04422851859246247
2019-11,FOOD_ECM_A005_R27,2,1.0846142169075939,-0.042017092662839345
2019-11,FOOD_ECM_A005_R27,3,0.39911925162528417,-0.039916238029697376
2019-11,FOOD_ECM_A005_R27,4,-0.19534056061105712,-0.0379204261282125
2019-11,FOOD_ECM_A005_R27,5,-0.357998172177567,-0.03602440482180187
2019-11,FOOD_ECM_A005_R27,6,0.6913992261085259,-0.03422318458071178
2019-11,FOOD_ECM_A005_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_A005_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_A005_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_A005_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_A005_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_A005_R27,12,0.12654348135742405,0.0
2019-11,FOOD_ECM_A010_R27,1,0.3042872656492534,-0.08380140364887627
2019-11,FOOD_ECM_A010_R27,2,1.0512100462864447,-0.07542126328398864
2019-11,FOOD_ECM_A010_R27,3,0.37115635269939173,-0.06787913695558978
2019-11,FOOD_ECM_A010_R27,4,-0.21851135774287542,-0.061091223260030796
2019-11,FOOD_ECM_A010_R27,5,-0.3769558682897929,-0.05498210093402772
2019-11,FOOD_ECM_A010_R27,6,0.6761385198486127,-0.04948389084062495
2019-11,FOOD_ECM_A010_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_A010_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_A010_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_A010_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_A010_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_A010_R27,12,0.12654348135742405,0.0
2019-11,FOOD_ECM_A015_R27,1,0.26937001412888834,-0.11871865516924134
2019-11,FOOD_ECM_A015_R27,2,1.0257204526765782,-0.10091085689385514
2019-11,FOOD_ECM_A015_R27,3,0.35326126129520463,-0.08577422835977686
2019-11,FOOD_ECM_A015_R27,4,-0.23032822858865493,-0.07290809410581033
2019-11,FOOD_ECM_A015_R27,5,-0.38394564734570397,-0.061971879989938784
2019-11,FOOD_ECM_A015_R27,6,0.6729463126977897,-0.052676097991447964
2019-11,FOOD_ECM_A015_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_A015_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_A015_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_A015_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_A015_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_A015_R27,12,0.12654348135742405,0.0
2019-11,FOOD_ECM_PPI_R27,1,0.46392554828137417,0.0758368789832445
2019-11,FOOD_ECM_PPI_R27,2,1.1835089688078666,0.056877659237433376
2019-11,FOOD_ECM_PPI_R27,3,0.48169373408305655,0.04265824442807503
2019-11,FOOD_ECM_PPI_R27,4,-0.12542645116178835,0.031993683321056274
2019-11,FOOD_ECM_PPI_R27,5,-0.29797850486497296,0.023995262490792205
2019-11,FOOD_ECM_PPI_R27,6,0.7436188575573319,0.01799644686809415
2019-11,FOOD_ECM_PPI_R27,7,0.14041788662407415,0.0
2019-11,FOOD_ECM_PPI_R27,8,-0.2347508347752047,0.0
2019-11,FOOD_ECM_PPI_R27,9,-0.4758469617387069,0.0
2019-11,FOOD_ECM_PPI_R27,10,0.2561280106402687,0.0
2019-11,FOOD_ECM_PPI_R27,11,0.4992479665380055,0.0
2019-11,FOOD_ECM_PPI_R27,12,0.12654348135742405,0.0
2019-12,FOOD_ECM_R27,1,0.8982120411982828,-0.21943453781934985
2019-12,FOOD_ECM_R27,2,0.3192754700734957,-0.1645759033645124
2019-12,FOOD_ECM_R27,3,-0.26522236894212126,-0.12343192752338428
2019-12,FOOD_ECM_R27,4,-0.3990294072534901,-0.09257394564253821
2019-12,FOOD_ECM_R27,5,0.6486825715130935,-0.06943045923190366
2019-12,FOOD_ECM_R27,6,0.07881443916028609,-0.05207284442392775
2019-12,FOOD_ECM_R27,7,-0.24580472693297456,0.0
2019-12,FOOD_ECM_R27,8,-0.48985872396975416,0.0
2019-12,FOOD_ECM_R27,9,0.24086639425148723,0.0
2019-12,FOOD_ECM_R27,10,0.4830741970047277,0.0
2019-12,FOOD_ECM_R27,11,0.3292521961042915,0.0
2019-12,FOOD_ECM_R27,12,0.4137245072733409,0.0
2019-12,FOOD_ECM_A002_R27,1,1.0947083553309167,-0.022938223686716035
2019-12,FOOD_ECM_A002_R27,2,0.4613719142250264,-0.022479459212981716
2019-12,FOOD_ECM_A002_R27,3,-0.16382031144745904,-0.02202987002872208
2019-12,FOOD_ECM_A002_R27,4,-0.3280447342390996,-0.021589272628147638
2019-12,FOOD_ECM_A002_R27,5,0.6969555435694126,-0.021157487175584685
2019-12,FOOD_ECM_A002_R27,6,0.11015294615214084,-0.02073433743207299
2019-12,FOOD_ECM_A002_R27,7,-0.24580472693297456,0.0
2019-12,FOOD_ECM_A002_R27,8,-0.48985872396975416,0.0
2019-12,FOOD_ECM_A002_R27,9,0.24086639425148723,0.0
2019-12,FOOD_ECM_A002_R27,10,0.4830741970047277,0.0
2019-12,FOOD_ECM_A002_R27,11,0.3292521961042915,0.0
2019-12,FOOD_ECM_A002_R27,12,0.4137245072733409,0.0
