model,target,old_origin,new_origin,old_h,new_h,monthly_revision,annual_revision,revision_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
MCT_FAST_R18,2020-09,2019-12,2020-01,9,8,-0.005677948563125312,0.20164252649333436,reconciled,-0.006338928270190725,0.0006896743223562055,2.3912179408461243e-05,0.0,-6.495845875518214e-16,-5.260679469861612e-05
MCT_FAST_R18,2020-09,2020-01,2020-02,8,7,0.07738635731761159,1.2009532055300731,reconciled,0.07866049145168974,0.00035752217703202,0.0,-0.001631656311110355,2.1177061935218064e-16,0.0
MCT_FAST_R18,2020-09,2020-02,2020-03,7,6,-0.0006600024157629447,-0.6659066639112221,reconciled,0.0014569753169448585,-0.002116977732708053,0.0,0.0,2.551001794800501e-16,0.0
MCT_FAST_R18,2020-09,2020-03,2020-04,6,5,-0.057397779575867,-0.5114493561682885,reconciled,-0.05981880662597103,0.002421027050104288,0.0,0.0,-2.503426029816236e-16,0.0
MCT_FAST_R18,2020-09,2020-04,2020-05,5,4,-0.0739411716504389,0.13350892691979777,reconciled,-0.06771673254399119,0.0009355154725525852,-0.007159954579000313,0.0,0.0,0.0
MCT_FAST_R18,2020-09,2020-05,2020-06,4,3,0.11564044793397676,0.677448165993829,reconciled,0.11543902668995717,-0.007989988533284836,0.008191409777304808,0.0,-3.8027148097086186e-16,0.0
MCT_FAST_R18,2020-09,2020-06,2020-07,3,2,0.006654887501668261,0.39276670655059265,reconciled,0.017140399297780218,-0.008989601950850676,-0.0014959098452616802,0.0,3.8027148097086186e-16,0.0
MCT_FAST_R18,2020-09,2020-07,2020-08,2,1,0.0521685314865134,-0.023388743965377934,reconciled,0.05617295285864027,-0.000985123591136932,0.005718950900918535,0.0,-0.008738248681908433,0.0
MCT_FAST_R18,2020-10,2019-10,2019-11,12,11,0.04221496666455965,0.3297997296590083,reconciled,0.03037433174852819,0.01630334379987179,0.0,-0.0021416255936404244,0.0,-0.002321083290199937
MCT_FAST_R18,2020-10,2019-11,2019-12,11,10,-0.03246938625765261,-0.30068926637463544,reconciled,-0.03287823358347758,0.00021882727042706052,0.0,0.0,0.0,0.00019002005539797
MCT_FAST_R18,2020-10,2019-12,2020-01,10,9,-0.006023647544781463,0.1952154931582042,reconciled,-0.006505054748415645,0.00042401797305380295,0.0,0.0,0.0,5.7389230580297615e-05
MCT_FAST_R18,2020-10,2020-01,2020-02,9,8,0.07920970521584131,1.2810241476706792,reconciled,0.0797319487733307,-4.1461685728105824e-05,0.0,-0.0004807818717613068,0.0,0.0
MCT_FAST_R18,2020-10,2020-02,2020-03,8,7,-0.0006548249134011863,-0.6661444484972634,reconciled,0.0006947511811848384,-0.0013495760945858998,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-03,2020-04,7,6,-0.058178569821472625,-0.5705124522818923,reconciled,-0.05998260841752162,0.0018040385960489402,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-04,2020-05,6,5,0.0019570586095280507,0.13534444421064729,reconciled,0.003520616825447187,-0.0015635582159191919,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-05,2020-06,5,4,0.027714541886006583,0.7051430303461257,reconciled,0.03280664585943788,-0.005092103973431156,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-06,2020-07,4,3,0.025074748897741528,0.41829820428932907,reconciled,0.031631664141445026,-0.0065569152437035955,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-07,2020-08,3,2,-0.008635843451052283,-0.03229113592442001,reconciled,-0.002776924354177035,-0.005858919096875262,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-10,2020-08,2020-09,2,1,-0.06786528453879598,-0.3396324288650825,reconciled,-0.0550855021466502,-0.0016149013935277678,0.0,0.0,-0.011164880998617961,0.0
MCT_FAST_R18,2020-11,2019-11,2019-12,12,11,0.012014917028270393,-0.4053125890396596,reconciled,-0.029926851809928462,0.03917612350986949,0.0,0.0015261797762690646,0.0,0.0012394655520603075
MCT_FAST_R18,2020-11,2019-12,2020-01,11,10,-0.005983860346267002,0.18864793493839294,reconciled,-0.006229283685047788,0.00026455308230690505,0.0,0.0,6.495845875518214e-16,-1.912974352677281e-05
MCT_FAST_R18,2020-11,2020-01,2020-02,10,9,0.07931384092477159,1.3599554645293526,reconciled,0.07898253048664927,-1.1307604759529244e-05,0.0,0.0003426180428819118,-4.8027334231925974e-17,0.0
MCT_FAST_R18,2020-11,2020-02,2020-03,9,8,-0.000887161648162188,-0.6659835711692512,reconciled,-4.4273778660869345e-05,-0.0008428878695008121,0.0,0.0,-5.102003589601001e-16,0.0
MCT_FAST_R18,2020-11,2020-03,2020-04,8,7,-0.05792014889702936,-0.6287613217159951,reconciled,-0.05930863891029367,0.0013884900132641945,0.0,0.0,1.251713014908118e-16,0.0
MCT_FAST_R18,2020-11,2020-04,2020-05,7,6,-0.03127497807512078,0.1030539296473072,reconciled,-0.030828898398695948,-0.0004460796764248348,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-11,2020-05,2020-06,6,5,0.06698785445432327,0.7723719800165871,reconciled,0.07066698056585691,-0.0036791261115344254,0.0,0.0,7.605429619417237e-16,0.0
MCT_FAST_R18,2020-11,2020-06,2020-07,5,4,0.01903573248174148,0.4372147502144812,reconciled,0.023912015087721217,-0.004876282605978964,0.0,0.0,-7.605429619417237e-16,0.0
MCT_FAST_R18,2020-11,2020-07,2020-08,4,3,0.019561960380279547,-0.01201373984493026,reconciled,0.023445295639575432,-0.003883335259295774,0.0,0.0,-1.251713014908118e-16,0.0
MCT_FAST_R18,2020-11,2020-08,2020-09,3,2,-0.05020072797221575,-0.3908681844998383,reconciled,-0.05036977989507008,0.0001690519228539772,0.0,0.0,3.755139044724354e-16,0.0
MCT_FAST_R18,2020-11,2020-09,2020-10,2,1,-0.030825717897654738,-0.41752690302649764,reconciled,-0.031119231031046028,-0.003819678077924986,0.0,0.0,0.004113191211316279,0.0
MCT_FAST_R18,2020-12,2019-12,2020-01,12,11,0.0017687610939705334,0.01914912261197088,reconciled,-0.019899803189673756,0.011892201712604744,0.0,0.0012946587473476323,-6.495845875518214e-16,0.008481703823692555
MCT_FAST_R18,2020-12,2020-01,2020-02,11,10,0.08155258051095177,1.4433267313927867,reconciled,0.07910714291233874,-0.0001497847092839788,0.0,0.0025952223078968065,2.1177061935218064e-16,0.0
MCT_FAST_R18,2020-12,2020-02,2020-03,10,9,-0.0012629308910179493,-0.6673854426992216,reconciled,-0.0007451774709752168,-0.0005177534200429545,0.0,0.0,2.551001794800501e-16,0.0
MCT_FAST_R18,2020-12,2020-03,2020-04,9,8,-0.05835934921832894,-0.6883977015528893,reconciled,-0.05907821444403902,0.0007188652257102829,0.0,0.0,-2.503426029816236e-16,0.0
MCT_FAST_R18,2020-12,2020-04,2020-05,8,7,-0.015323790983319222,0.08735806763009535,reconciled,-0.015282280137711643,-4.151084560757856e-05,0.0,0.0,0.0,0.0
MCT_FAST_R18,2020-12,2020-05,2020-06,7,6,0.04994347663585681,0.8233107913642268,reconciled,0.05180871237700109,-0.0018652357411438891,0.0,0.0,-3.8027148097086186e-16,0.0
MCT_FAST_R18,2020-12,2020-06,2020-07,6,5,0.024917811665191192,0.46292526750097096,reconciled,0.026932362353635303,-0.0020145506884444997,0.0,0.0,3.8027148097086186e-16,0.0
MCT_FAST_R18,2020-12,2020-07,2020-08,5,4,0.005298316692590815,-0.006540900581182729,reconciled,0.010092788344904485,-0.004794471652313934,0.0,0.0,2.503426029816236e-16,0.0
MCT_FAST_R18,2020-12,2020-08,2020-09,4,3,-0.04915699032747822,-0.44155229727256096,reconciled,-0.04889046598354066,-0.0002665243439371884,0.0,0.0,-3.755139044724354e-16,0.0
MCT_FAST_R18,2020-12,2020-09,2020-10,3,2,-0.03344488092707931,-0.45169840688205065,reconciled,-0.02316279679519391,-0.01028208413188604,0.0,0.0,6.353716604509119e-16,0.0
MCT_FAST_R18,2020-12,2020-10,2020-11,2,1,0.017494836912154782,0.09985061216813662,reconciled,0.018446241587075404,-0.0011597818320742484,0.0,0.0,0.0002083771571536312,0.0
MCT_FAST_R18,2021-01,2020-01,2020-02,12,11,0.17286586910893853,1.0360363946649698,reconciled,0.1286413172093628,0.04320572440960649,-0.015159954579000323,0.025384017539081816,0.0,-0.009205235470112396
MCT_FAST_R18,2021-01,2020-02,2020-03,11,10,-0.0017376757765563688,-0.6660682592868792,reconciled,-0.001414414996156188,-0.000323260780399931,0.0,0.0,0.0,0.0
MCT_FAST_R18,2021-01,2020-03,2020-04,10,9,-0.05835724227082617,-0.7439763553135037,reconciled,-0.058878393647082444,0.0005211513762562181,0.0,0.0,0.0,0.0
MCT_FAST_R18,2021-01,2020-04,2020-05,9,8,-0.08871423298174952,-0.002508996242282846,reconciled,0.0016896168884928953,-0.00018842217483866497,-0.10023936410600437,0.0,0.0,0.010023936410600431
MCT_FAST_R18,2021-01,2020-05,2020-06,8,7,0.13352574822627372,0.9539650734588152,reconciled,0.03139447443616142,-0.0010804894039282698,0.11467973688226729,0.0,0.0,-0.011467973688226718
MCT_FAST_R18,2021-01,2020-06,2020-07,7,6,0.010331634229399866,0.4712638459050229,reconciled,0.030294574813120367,-0.0011144765334231699,-0.020942737833663516,0.0,0.0,0.002094273783366335
MCT_FAST_R18,2021-01,2020-07,2020-08,6,5,0.0676247635466023,0.06249940666811282,reconciled,-0.004288830314401859,-0.00014518749056952052,0.08006531261285948,0.0,0.0,-0.008006531261285938
MCT_FAST_R18,2021-01,2020-08,2020-09,5,4,-0.048224974373496154,-0.4887908643735259,reconciled,-0.04828995254860147,6.49781751055345e-05,0.0,0.0,0.0,0.0
MCT_FAST_R18,2021-01,2020-09,2020-10,4,3,-0.056387011913556995,-0.5067244023628423,reconciled,-0.015541116596631377,-0.005530160635651121,-0.03923970520141645,0.0,0.0,0.003923970520141628
MCT_FAST_R18,2021-01,2020-10,2020-11,3,2,-0.004461523347073615,0.09483068796642957,reconciled,0.02305770965247067,0.0012700215933353909,-0.03198806065875523,0.0,0.0,0.0031988060658755422
MCT_FAST_R18,2021-01,2020-11,2020-12,2,1,0.021812201423076827,-0.07793036381056329,reconciled,0.011165898220143855,0.0038889083492605336,-0.00026389682523722535,0.0,0.006994901996386029,2.638968252372529e-05
MCT_FAST_R18,2021-02,2020-02,2020-03,12,11,0.001678144827051753,-0.6324949236974011,reconciled,0.03460237886307205,-0.014919856934776203,0.0,-0.018803737346717704,0.0,0.0007993602454736473
MCT_FAST_R18,2021-02,2020-03,2020-04,11,10,-0.05824861708864282,-0.8034510449473735,reconciled,-0.05851231401244514,0.0002636969238023132,0.0,0.0,0.0,0.0
MCT_FAST_R18,2021-02,2020-04,2020-05,10,9,-0.016841548942964912,-0.019580460758842122,reconciled,-0.00364952428968629,-6.544125844469562e-05,-0.007159954579000313,0.0,0.0,-0.005966628815833604
MCT_FAST_R18,2021-02,2020-05,2020-06,9,8,0.05078879276217885,1.0057666323889636,reconciled,0.0364583309771839,-0.0006871228067305488,0.008191409777304808,0.0,0.0,0.0068261748144206845
MCT_FAST_R18,2021-02,2020-06,2020-07,8,7,0.025505412953670148,0.49763777367476436,reconciled,0.028921865065139274,-0.0006739507284893378,-0.0014959098452616802,0.0,0.0,-0.0012465915377180732
MCT_FAST_R18,2021-02,2020-07,2020-08,7,6,0.00917090399813325,0.07196840690265338,reconciled,-0.000780698305112848,-0.0005331410151045851,0.005718950900918535,0.0,0.0,0.004765792417432118
MCT_FAST_R18,2021-02,2020-08,2020-09,6,5,-0.04821297994238316,-0.5384750629327217,reconciled,-0.0478124617968291,-0.00040051814555409904,0.0,0.0,0.0,0.0
MCT_FAST_R18,2021-02,2020-09,2020-10,5,4,-0.028598383139745942,-0.5359548445763318,reconciled,-0.016892571519278587,-0.0065672787964723145,-0.002802836085815462,0.0,0.0,-0.0023356967381795504
MCT_FAST_R18,2021-02,2020-10,2020-11,4,3,0.01734032172114286,0.11250116476631078,reconciled,0.02122043332023163,0.0003088011062243809,-0.0022848614756253733,0.0,0.0,-0.0019040512296878039
MCT_FAST_R18,2021-02,2020-11,2020-12,3,2,0.01167395200206045,-0.06604458300512484,reconciled,0.010148138207455665,0.00156037171219537,-1.8849773231230382e-05,0.0,0.0,-1.5708144359360965e-05
MCT_FAST_R18,2021-02,2020-12,2021-01,2,1,-0.016327112331891713,-0.5188437670000283,reconciled,-0.04137894291369129,0.0013508239806718642,1.0683146676014263e-05,0.0,0.023681420832221738,8.902622230001767e-06
MCT_FAST_R18,2021-03,2020-03,2020-04,12,11,-0.03852190531069375,-1.020596744526426,reconciled,-0.07997497917289907,0.037971614594099375,0.0,0.012207924589840359,1.251713014908118e-16,-0.008726465321734538
MCT_FAST_R18,2021-03,2020-04,2020-05,11,10,-0.03474108720311978,-0.05493057521742051,reconciled,-0.037036560937172315,-9.117779228089932e-05,-0.007159954579000313,0.0,0.0,0.009546606105333748
MCT_FAST_R18,2021-03,2020-05,2020-06,10,9,0.07043228303568654,1.078477319565194,reconciled,0.07354174798399274,-0.00037899502253871875,0.008191409777304808,0.0,7.605429619417237e-16,-0.010921879703073074
MCT_FAST_R18,2021-03,2020-06,2020-07,9,8,0.021740250870622382,0.5206079165398143,reconciled,0.021588017535021493,-0.00034640327948555916,-0.0014959098452616802,0.0,-7.605429619417237e-16,0.0019945464603489116
MCT_FAST_R18,2021-03,2020-07,2020-08,8,7,0.02278841648351375,0.09559889596341753,reconciled,0.025192842173007546,-0.000498108722520828,0.005718950900918535,0.0,-1.251713014908118e-16,-0.007625267867891382
MCT_FAST_R18,2021-03,2020-08,2020-09,7,6,-0.04738467298798217,-0.5879770921934475,reconciled,-0.04724326123413395,-0.00014141175384860217,0.0,0.0,3.755139044724354e-16,0.0
MCT_FAST_R18,2021-03,2020-09,2020-10,6,5,-0.028207558011009323,-0.5653428929052957,reconciled,-0.029274963908127453,0.00013312720184681945,-0.002802836085815462,0.0,-5.054427824616737e-16,0.003737114781087271
MCT_FAST_R18,2021-03,2020-10,2020-11,5,4,0.012370232832832218,0.12524417786811526,reconciled,0.01056022334519089,0.0010483889957655732,-0.0022848614756253733,0.0,6.401292369493384e-16,0.0030464819675005
MCT_FAST_R18,2021-03,2020-11,2020-12,4,3,0.011223706220324425,-0.05462513248192424,reconciled,0.010016285662641723,0.0012011372999390958,-1.8849773231230382e-05,0.0,-1.346864544876647e-16,2.5133030974969217e-05
MCT_FAST_R18,2021-03,2020-12,2021-01,3,2,-0.049283409863953555,-0.5694996717405185,reconciled,-0.038424179746471346,-0.010855669068590212,1.0683146676014263e-05,0.0,0.0,-1.4244195568002826e-05
MCT_FAST_R18,2021-03,2021-01,2021-02,2,1,0.09844702883467303,0.7745296880645258,reconciled,0.025804887413641273,-0.002268624445772106,-0.00013283289088524865,0.0,0.07486648823650878,0.00017711052118032228
MCT_FAST_R18,2021-04,2020-04,2020-05,12,11,-0.0026069769540922882,-0.19878818567988166,reconciled,-0.021569251875293377,0.03392385819893648,-0.007159954579000313,-0.019107048649008848,0.0,0.011305419950273784
MCT_FAST_R18,2021-04,2020-05,2020-06,11,10,0.048242224493362906,1.1318027079534803,reconciled,0.03618236383407547,-0.00022725400666940426,0.008191409777304808,0.0,-3.8027148097086186e-16,0.0040957048886524055
MCT_FAST_R18,2021-04,2020-06,2020-07,10,9,0.025792012250216878,0.549312996084022,reconciled,0.028190901395633267,-0.00015502437752425158,-0.0014959098452616802,0.0,3.8027148097086186e-16,-0.0007479549226308442
MCT_FAST_R18,2021-04,2020-07,2020-08,9,8,0.00731995313925643,0.10357445861226688,reconciled,-0.001043377534539508,-0.00021509567758216594,0.005718950900918535,0.0,2.503426029816236e-16,0.00285947545045927
MCT_FAST_R18,2021-04,2020-08,2020-09,8,7,-0.047172397955923706,-0.6390231858700712,reconciled,-0.0471465338195918,-2.586413633148474e-05,0.0,0.0,-3.755139044724354e-16,0.0
MCT_FAST_R18,2021-04,2020-09,2020-10,7,6,-0.02149488789676976,-0.5894694746314775,reconciled,-0.016259082017819004,-0.0010315517502281907,-0.002802836085815462,0.0,6.353716604509119e-16,-0.0014014180429077322
MCT_FAST_R18,2021-04,2020-10,2020-11,6,5,0.017062987606308894,0.14317786638739527,reconciled,0.02102140862855037,-0.0005311288088029158,-0.0022848614756253733,0.0,-5.149579354585266e-16,-0.0011424307378126834
MCT_FAST_R18,2021-04,2020-11,2020-12,5,4,0.010024004470345238,-0.0445574203474024,reconciled,0.010433795917760835,-0.00038151678756864066,-1.8849773231230382e-05,0.0,-1.204137249923853e-16,-9.424886615615191e-06
MCT_FAST_R18,2021-04,2020-12,2021-01,4,3,-0.0402000552479764,-0.6126239075761664,reconciled,-0.0375961562309354,-0.0026199237370550243,1.0683146676014263e-05,0.0,0.0,5.341573338003337e-06
MCT_FAST_R18,2021-04,2021-01,2021-02,3,2,0.03886696709088275,0.8170654489708631,reconciled,0.02510794622890858,0.013958270198301929,-0.00013283289088524865,0.0,1.251713014908118e-16,-6.641644544261999e-05
MCT_FAST_R18,2021-04,2021-02,2021-03,2,1,0.08222791681583136,-0.07827096696480584,reconciled,-0.005369551469127043,-0.00026442303374690085,8.731120004286906e-05,0.0,0.08773092451864102,4.365560002142965e-05
MCT_FAST_R18,2021-05,2020-05,2020-06,12,11,0.09549358970709149,1.0405135061202682,reconciled,0.10619574145065575,-0.0032771169267499234,0.008191409777304808,0.03688881095206422,7.605429619417237e-16,-0.05250525554618407
MCT_FAST_R18,2021-05,2020-06,2020-07,11,10,0.023136961900755537,0.5730226136761805,reconciled,0.02594229764535269,-6.28343616167204e-05,-0.0014959098452616802,0.0,-7.605429619417237e-16,-0.0012465915377180767
MCT_FAST_R18,2021-05,2020-07,2020-08,10,9,0.016379339247168,0.12050072910051668,reconciled,0.006010063068992738,-0.00011546714017517112,0.005718950900918535,0.0,-1.251713014908118e-16,0.004765792417432118
MCT_FAST_R18,2021-05,2020-08,2020-09,9,8,-0.04684679475700443,-0.6871982474203091,reconciled,-0.046796591916372005,-5.020284063288194e-05,0.0,0.0,3.755139044724354e-16,0.0
MCT_FAST_R18,2021-05,2020-09,2020-10,8,7,-0.025403522974225046,-0.615178775940108,reconciled,-0.019477984202228946,-0.0007870059480005742,-0.002802836085815462,0.0,-5.054427824616737e-16,-0.0023356967381795435
MCT_FAST_R18,2021-05,2020-10,2020-11,7,6,0.013992957859224886,0.15740033535976927,reconciled,0.018087152108794066,9.47184557433256e-05,-0.0022848614756253733,0.0,6.401292369493384e-16,-0.0019040512296878039
MCT_FAST_R18,2021-05,2020-11,2020-12,6,5,0.011767777034125404,-0.032496004531053835,reconciled,0.010752845056928723,0.001049489894787467,-1.8849773231230382e-05,0.0,-1.346864544876647e-16,-1.5708144359360965e-05
MCT_FAST_R18,2021-05,2020-12,2021-01,5,4,-0.04160961021863607,-0.6546738357420265,reconciled,-0.03699770656231928,-0.004631489425222846,1.0683146676014263e-05,0.0,0.0,8.902622230001767e-06
MCT_FAST_R18,2021-05,2021-01,2021-02,4,3,0.024910523660737705,0.8419133198530662,reconciled,0.023883233492125552,0.0012708171352354275,-0.00013283289088524865,0.0,-2.503426029816236e-16,-0.00011069407573769535
MCT_FAST_R18,2021-05,2021-02,2021-03,3,2,-0.009402089623543608,-0.0878541632394998,reconciled,-0.005153103533766509,-0.00440905662318955,8.731120004286906e-05,0.0,5.102003589601001e-16,7.275933336905321e-05
MCT_FAST_R18,2021-05,2021-03,2021-04,2,1,0.026534919587931194,0.02653607972547478,reconciled,0.004971432403143336,0.013899344179745893,-2.4045560429494794e-05,0.0,0.007708226532496035,-2.0037967024592873e-05
MCT_FAST_R18,2021-06,2020-06,2020-07,12,11,0.09749084933738301,0.3797464998226845,reconciled,0.05629517228466595,-0.02216713287040193,0.007347749966021564,0.04506419731603091,3.8027148097086186e-16,0.010950862641066155
MCT_FAST_R18,2021-06,2020-07,2020-08,11,10,0.012127142992813755,0.13251728706859334,reconciled,0.005474800477047792,-1.9766868639238717e-05,0.0028594754504592673,0.0,2.503426029816236e-16,0.003812633933945696
MCT_FAST_R18,2021-06,2020-08,2020-09,10,9,-0.046543385678910226,-0.7321645818878788,reconciled,-0.04652574271465801,-1.7642964251867593e-05,0.0,0.0,-3.755139044724354e-16,0.0
MCT_FAST_R18,2021-06,2020-09,2020-10,9,8,-0.022577387862547482,-0.6354517776686688,reconciled,-0.0190126801324704,-0.00029473229662633745,-0.001401418042907731,0.0,6.353716604509119e-16,-0.0018685573905436459
MCT_FAST_R18,2021-06,2020-10,2020-11,8,7,0.01564779616338674,0.1726304226495472,reconciled,0.018222380205812905,9.108767913731551e-05,-0.0011424307378126866,0.0,-5.149579354585266e-16,-0.001523240983750243
MCT_FAST_R18,2021-06,2020-11,2020-12,7,6,0.011231482455908104,-0.020896623561490024,reconciled,0.011118559802558659,0.00013491405545265622,-9.424886615615191e-06,0.0,-1.204137249923853e-16,-1.2566515487488078e-05
MCT_FAST_R18,2021-06,2020-12,2021-01,6,5,-0.03544885080561416,-0.6877231618827595,reconciled,-0.03662862972099032,0.0011673152442541156,5.3415733380071315e-06,0.0,0.0,7.122097784003148e-06
MCT_FAST_R18,2021-06,2021-01,2021-02,5,4,0.03004668835250371,0.8686231401621154,reconciled,0.023016965477948348,0.007184694580588022,-6.641644544262432e-05,0.0,1.251713014908118e-16,-8.855526059015767e-05
MCT_FAST_R18,2021-06,2021-02,2021-03,4,3,-0.005798128427424082,-0.0933828097950844,reconciled,-0.004887257512649554,-0.0010127339814909194,4.365560002143453e-05,0.0,-2.5510017948005005e-16,5.8207466695240836e-05
