dataset,freq,s_adj,age,unit,sex,geo,time,value,status
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-05,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-06,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-07,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-08,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-09,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-10,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-11,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-12,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-01,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-02,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-03,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-04,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-05,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-06,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-07,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-08,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-09,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-10,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-11,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2018-12,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-01,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-02,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-03,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-04,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-05,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-06,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-07,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-08,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-09,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-10,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-11,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2019-12,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-01,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-02,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-03,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-04,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-05,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-06,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-07,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-08,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-09,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-10,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-11,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2020-12,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-01,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-02,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-03,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-04,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-05,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-06,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-07,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-08,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-09,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-10,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-11,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2021-12,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-01,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-02,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-03,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-04,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-05,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-06,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-07,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-08,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-09,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-10,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-11,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2022-12,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-01,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-02,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-03,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-04,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-05,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-06,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-07,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-08,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-09,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-10,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-11,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2023-12,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-01,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-02,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-03,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-04,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-05,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-06,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-07,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-08,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-09,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-10,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-11,3.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2024-12,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-01,3.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-02,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-03,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-04,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-05,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-06,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-07,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-08,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-09,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-10,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-11,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2025-12,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-01,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-02,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-03,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-04,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-05,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-06,4.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2026-07,4.0,
