"Ukazatel","IndicatorType","Typ indexu","TYPUDAJE5B","Klasifikace SITC","SITCVAD","Území","Uz0","Měsíce, měsíční kumulace, měsíce klouzavých průměrů, čtvrtletí, roky","CASMKMQRM12","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2022","2022-12M01","97.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2022","2022-12M02","98.3","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2022","2022-12M03","99.2","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2022","2022-12M04","100.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2022","2022-12M05","101.2","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2022","2022-12M06","102.3","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2022","2022-12M07","103.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2022","2022-12M08","104.3","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2022","2022-12M09","105.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2022","2022-12M10","106.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2022","2022-12M11","107.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2022","2022-12M12","108.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2023","2023-12M01","109.3","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2023","2023-12M02","109.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2023","2023-12M03","109.6","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2023","2023-12M04","109.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2023","2023-12M05","109.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2023","2023-12M06","109.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2023","2023-12M07","108.6","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2023","2023-12M08","108.0","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2023","2023-12M09","107.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2023","2023-12M10","106.6","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2023","2023-12M11","105.8","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2023","2023-12M12","105.0","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2024","2024-12M01","104.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2024","2024-12M02","104.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2024","2024-12M03","104.0","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2024","2024-12M04","103.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2024","2024-12M05","103.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2024","2024-12M06","103.3","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2024","2024-12M07","103.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2024","2024-12M08","103.0","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2024","2024-12M09","102.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2024","2024-12M10","102.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2024","2024-12M11","102.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2024","2024-12M12","102.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2025","2025-12M01","102.8","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2025","2025-12M02","102.5","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2025","2025-12M03","102.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2025","2025-12M04","101.7","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2025","2025-12M05","101.5","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2025","2025-12M06","101.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2025","2025-12M07","101.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2025","2025-12M08","100.8","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2025","2025-12M09","100.4","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2025","2025-12M10","100.1","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2025","2025-12M11","99.5","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2025","2025-12M12","99.0","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2026","2026-12M01","98.6","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2026","2026-12M02","98.2","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2026","2026-12M03","97.9","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2026","2026-12M04","97.6","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2026","2026-12M05","97.2","procento","%"
"Index dovozních cen (%)","614703","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2026","2026-12M06","97.0","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden - prosinec 2023","2023-12K","97.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","2023","2023","97.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden - prosinec 2024","2024-12K","101.9","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","2024","2024","101.9","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden - prosinec 2025","2025-12K","101.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","2025","2025","101.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2023","2023-12M08","95.3","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2023","2023-12M09","95.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2023","2023-12M10","96.2","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2023","2023-12M11","96.9","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2023","2023-12M12","97.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2024","2024-12M01","98.2","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2024","2024-12M02","98.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2024","2024-12M03","99.0","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2024","2024-12M04","99.5","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2024","2024-12M05","100.1","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2024","2024-12M06","100.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2024","2024-12M07","101.4","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2024","2024-12M08","101.8","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","září 2024","2024-12M09","102.0","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","říjen 2024","2024-12M10","102.1","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","listopad 2024","2024-12M11","101.9","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","prosinec 2024","2024-12M12","101.9","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","leden 2025","2025-12M01","101.8","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","únor 2025","2025-12M02","101.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","březen 2025","2025-12M03","101.7","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","duben 2025","2025-12M04","101.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","květen 2025","2025-12M05","101.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červen 2025","2025-12M06","101.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","červenec 2025","2025-12M07","101.6","procento","%"
"Směnné relace (%)","733001","Podíl klouzavých průměrů","KP","8 Průmyslové spotřební zboží","8","Česko","CZ","srpen 2025","2025-12M08","101.6","procento","%"
