indicator_id,period,snapshot_id,value
SUCM400311XXX101101,2022-06-30,,673599400000.0
SUCM400311XXX101101,2022-07-31,,682233190000.0
SUCM400311XXX101101,2022-08-31,,684453310000.0
SUCM400311XXX101101,2022-09-30,,693311850000.0
SUCM400311XXX101101,2022-10-31,,698232610000.0
SUCM400311XXX101101,2022-11-30,,700822840000.0
SUCM400311XXX101101,2022-12-31,,699989010000.0
SUCM400311XXX101101,2023-01-31,,699953210000.0
SUCM400311XXX101101,2023-02-28,,699885850000.0
SUCM400311XXX101101,2023-03-31,,693409450000.0
SUCM400311XXX101101,2023-04-30,,698914620000.0
SUCM400311XXX101101,2023-05-31,,706577910000.0
SUCM400311XXX101101,2023-06-30,,711958450000.0
SUCM400311XXX101101,2023-07-31,,716175430000.0
SUCM400311XXX101101,2023-08-31,,722111560000.0
SUCM400311XXX101101,2023-09-30,,725376720000.0
SUCM400311XXX101101,2023-10-31,,737558240000.0
SUCM400311XXX101101,2023-11-30,,733633580000.0
SUCM400311XXX101101,2023-12-31,,747572780000.0
SUCM400311XXX101101,2024-01-31,,753469080000.0
SUCM400311XXX101101,2024-02-29,,754729820000.0
SUCM400311XXX101101,2024-03-31,,754869730000.0
SUCM400311XXX101101,2024-04-30,,755468750000.0
SUCM400311XXX101101,2024-05-31,,751158300000.0
SUCM400311XXX101101,2024-06-30,,754371690000.0
SUCM400311XXX101101,2024-07-31,,768447230000.0
SUCM400311XXX101101,2024-08-31,,771884080000.0
SUCM400311XXX101101,2024-09-30,,783882780000.0
SUCM400311XXX101101,2024-10-31,,788725840000.0
SUCM400311XXX101101,2024-11-30,,790807170000.0
SUCM400311XXX101101,2024-12-31,,782716960000.0
SUCM400311XXX101101,2025-01-31,,782281810000.0
SUCM400311XXX101101,2025-02-28,,784715760000.0
SUCM400311XXX101101,2025-03-31,,781053970000.0
SUCM400311XXX101101,2025-04-30,,787953780000.0
SUCM400311XXX101101,2025-05-31,,781233950000.0
SUCM400311XXX101101,2025-06-30,,779080950000.0
SUCM400311XXX101101,2025-07-31,,781278320000.0
SUCM400311XXX101101,2025-08-31,,786312940000.0
SUCM400311XXX101101,2025-09-30,,787849420000.0
SUCM400311XXX101101,2025-10-31,,791669250000.0
SUCM400311XXX101101,2025-11-30,,807240130000.0
SUCM400311XXX101101,2025-12-31,,828467600000.0
SUCM400311XXX101101,2026-01-31,,831482290000.0
SUCM400311XXX101101,2026-02-28,,838132670000.0
SUCM400311XXX101101,2026-03-31,,850674370000.0
SUCM400311XXX101101,2026-04-30,,858292710000.0
SUCM400311XXX101101,2026-05-31,,863690990000.0
SUCM400311XXX101101,2026-06-30,,875060720000.0
SVSDM12,2000-04-30,,6.33715611696
SVSDM12,2000-05-31,,6.32911087501429
SVSDM12,2000-06-30,,6.54699935154545
SVSDM12,2000-07-31,,6.87150072111053
SVSDM12,2000-08-31,,6.99384760596957
SVSDM12,2000-09-30,,7.00452762215263
SVSDM12,2000-10-31,,7.36084025013636
SVSDM12,2000-11-30,,7.59109816380476
SVSDM12,2000-12-31,,7.37600739065263
SVSDM12,2001-01-31,,6.82306698778182
SVSDM12,2001-02-28,,6.499457061305
SVSDM12,2001-03-31,,6.23825842683182
SVSDM12,2001-04-30,,6.252398192885
SVSDM12,2001-05-31,,6.49059328294286
SVSDM12,2001-06-30,,6.7179076302619
SVSDM12,2001-07-31,,6.84784683584
SVSDM12,2001-08-31,,6.75621837378261
SVSDM12,2001-09-30,,6.47209184734211
SVSDM12,2001-10-31,,5.8447621050087
SVSDM12,2001-11-30,,5.40197656913237
SVSDM12,2001-12-31,,5.43176494977054
SVSDM12,2002-01-31,,5.31740594993938
SVSDM12,2002-02-28,,5.31432074935813
SVSDM12,2002-03-31,,5.5457932750384
SVSDM12,2002-04-30,,5.4238256528264
SVSDM12,2002-05-31,,5.30377176545915
SVSDM12,2002-06-30,,5.12790495157242
SVSDM12,2002-07-31,,4.79384771802209
SVSDM12,2002-08-31,,4.56783835825167
SVSDM12,2002-09-30,,4.47521060705185
SVSDM12,2002-10-31,,4.28704513744874
SVSDM12,2002-11-30,,4.21496179841814
SVSDM12,2002-12-31,,4.147168590742
SVSDM12,2003-01-31,,4.09925269229072
SVSDM12,2003-02-28,,3.80975702404976
SVSDM12,2003-03-31,,3.74575068553289
SVSDM12,2003-04-30,,3.92259624742326
SVSDM12,2003-05-31,,3.72971761226654
SVSDM12,2003-06-30,,3.49241297869455
SVSDM12,2003-07-31,,4.05718462622684
SVSDM12,2003-08-31,,4.22572971809478
SVSDM12,2003-09-30,,4.25841521133076
SVSDM12,2003-10-31,,4.47300377217206
SVSDM12,2003-11-30,,4.74901985181005
SVSDM12,2003-12-31,,4.82073277235031
SVSDM12,2004-01-31,,4.679670620178225
SVSDM12,2004-02-29,,4.854876940963746
SVSDM12,2004-03-31,,4.592611047184158
SVSDM12,2004-04-30,,4.681143126068116
SVSDM12,2004-05-31,,4.946893831150419
SVSDM12,2004-06-30,,5.085967191514103
SVSDM12,2004-07-31,,5.167705991174699
SVSDM12,2004-08-31,,5.089026837029025
SVSDM12,2004-09-30,,5.087420234411333
SVSDM12,2004-10-31,,4.889246870233537
SVSDM12,2004-11-30,,4.627848118689402
SVSDM12,2004-12-31,,4.139732833213807
SVSDM12,2005-01-31,,3.9075985699789855
SVSDM12,2005-02-28,,3.622713884405136
SVSDM12,2005-03-31,,3.691889680611004
SVSDM12,2005-04-30,,3.698130927461897
SVSDM12,2005-05-31,,3.4920657041931156
SVSDM12,2005-06-30,,3.312534573901784
SVSDM12,2005-07-31,,3.343945201205204
SVSDM12,2005-08-31,,3.361249813909117
SVSDM12,2005-09-30,,3.254969826082502
SVSDM12,2005-10-31,,3.4489436933555595
SVSDM12,2005-11-30,,3.783979047940573
SVSDM12,2005-12-31,,3.6146610256558382
SVSDM12,2006-01-31,,3.387924963618192
SVSDM12,2006-02-28,,3.4264049734268185
SVSDM12,2006-03-31,,3.5772238791623328
SVSDM12,2006-04-30,,3.8501115300831055
SVSDM12,2006-05-31,,3.925162297552202
SVSDM12,2006-06-30,,4.0419742861903805
SVSDM12,2006-07-31,,4.031030171958521
SVSDM12,2006-08-31,,3.866275180172023
SVSDM12,2006-09-30,,3.91877473909251
SVSDM12,2006-10-31,,3.922115353306858
SVSDM12,2006-11-30,,3.86582844254085
SVSDM12,2006-12-31,,3.7659619442568335
SVSDM12,2007-01-31,,3.9355886676042737
SVSDM12,2007-02-28,,3.893154100957871
SVSDM12,2007-03-31,,3.869668001530388
SVSDM12,2007-04-30,,4.010516332242967
SVSDM12,2007-05-31,,4.133334234582811
SVSDM12,2007-06-30,,4.473362625025795
SVSDM12,2007-07-31,,4.537625577150345
SVSDM12,2007-08-31,,4.44619705997467
SVSDM12,2007-09-30,,4.565957241949786
SVSDM12,2007-10-31,,4.531632901400692
SVSDM12,2007-11-30,,4.55443471243425
SVSDM12,2007-12-31,,4.675104409224567
SVSDM12,2008-01-31,,4.560792410708342
SVSDM12,2008-02-29,,4.527889096561615
SVSDM12,2008-03-31,,4.683631396865847
SVSDM12,2008-04-30,,4.723832321802776
SVSDM12,2008-05-31,,4.839835660953524
SVSDM12,2008-06-30,,5.127499581894648
SVSDM12,2008-07-31,,4.896008483780572
SVSDM12,2008-08-31,,4.472008555479505
SVSDM12,2008-09-30,,4.424685064464751
SVSDM12,2008-10-31,,4.5276811680071285
SVSDM12,2008-11-30,,4.519247630632636
SVSDM12,2008-12-31,,4.302208309041744
SVSDM12,2009-01-31,,4.212501822305679
SVSDM12,2009-02-28,,4.739861985769273
SVSDM12,2009-03-31,,5.163047925578032
SVSDM12,2009-04-30,,5.250999050601961
SVSDM12,2009-05-31,,5.057951591038175
SVSDM12,2009-06-30,,5.451094613285644
SVSDM12,2009-07-31,,5.413310236763234
SVSDM12,2009-08-31,,5.088453343273345
SVSDM12,2009-09-30,,5.014248810361229
SVSDM12,2009-10-31,,4.496607612095788
SVSDM12,2009-11-30,,4.186665473300935
SVSDM12,2009-12-31,,3.9789195076446537
SVSDM12,2010-01-31,,4.282852128868104
SVSDM12,2010-02-28,,4.334503633659364
SVSDM12,2010-03-31,,4.021688923037986
SVSDM12,2010-04-30,,3.8401678554316927
SVSDM12,2010-05-31,,4.101312240328109
SVSDM12,2010-06-30,,4.260100522994997
SVSDM12,2010-07-31,,3.9739376503524806
SVSDM12,2010-08-31,,3.562689989318849
SVSDM12,2010-09-30,,3.34237111618042
SVSDM12,2010-10-31,,3.429416716121674
SVSDM12,2010-11-30,,3.5873196427554186
SVSDM12,2010-12-31,,3.8887278280252127
SVSDM12,2011-01-31,,3.978496720457533
SVSDM12,2011-02-28,,4.046324976018271
SVSDM12,2011-03-31,,4.054570034365655
SVSDM12,2011-04-30,,4.047194850940706
SVSDM12,2011-05-31,,3.887494068159104
SVSDM12,2011-06-30,,3.768007249766759
SVSDM12,2011-07-31,,3.7889647334590713
SVSDM12,2011-08-31,,3.4029307665616813
SVSDM12,2011-09-30,,2.9999402093391407
SVSDM12,2011-10-31,,3.1388395425186153
SVSDM12,2011-11-30,,3.6747008563232417
SVSDM12,2011-12-31,,3.698005981910343
SVSDM12,2012-01-31,,3.3892278786129433
SVSDM12,2012-02-29,,3.1170889515686024
SVSDM12,2012-03-31,,3.5077837424945826
SVSDM12,2012-04-30,,3.5055799742762237
SVSDM12,2012-05-31,,3.3147759684562677
SVSDM12,2012-06-30,,3.113696568247477
SVSDM12,2012-07-31,,2.6043219894282017
SVSDM12,2012-08-31,,2.3817525111897786
SVSDM12,2012-09-30,,2.373261998203823
SVSDM12,2012-10-31,,2.23691005178037
SVSDM12,2012-11-30,,1.9210824760538745
SVSDM12,2012-12-31,,1.91660771266683
SVSDM12,2013-01-31,,1.960938693355214
SVSDM12,2013-02-28,,2.011742795585632
SVSDM12,2013-03-31,,1.9814761343456455
SVSDM12,2013-04-30,,1.8156479064832416
SVSDM12,2013-05-31,,1.6681700320725217
SVSDM12,2013-06-30,,2.138012354640961
SVSDM12,2013-07-31,,2.2341855913821145
SVSDM12,2013-08-31,,2.397031556219621
SVSDM12,2013-09-30,,2.424283470095681
SVSDM12,2013-10-31,,2.3278360701335563
SVSDM12,2013-11-30,,2.179410883574713
SVSDM12,2013-12-31,,2.202918580644395
SVSDM12,2014-01-31,,2.425941078876149
SVSDM12,2014-02-28,,2.2761244857711795
SVSDM12,2014-03-31,,2.2030043731616793
SVSDM12,2014-04-30,,2.003504548259917
SVSDM12,2014-05-31,,1.7279830105056777
SVSDM12,2014-06-30,,1.5543875657435828
SVSDM12,2014-07-31,,1.4853230096158112
SVSDM12,2014-08-31,,1.3828486759440108
SVSDM12,2014-09-30,,1.213001053376632
SVSDM12,2014-10-31,,1.096739946788441
SVSDM12,2014-11-30,,0.8694501357550372
SVSDM12,2014-12-31,,0.6673461003273412
SVSDM12,2015-01-31,,0.34987860364641465
SVSDM12,2015-02-28,,0.39641705056762694
SVSDM12,2015-03-31,,0.3496436131286621
SVSDM12,2015-04-30,,0.2586504052298409
SVSDM12,2015-05-31,,0.6007492281256783
SVSDM12,2015-06-30,,1.0104550394370337
SVSDM12,2015-07-31,,0.9670291458823458
SVSDM12,2015-08-31,,0.7384261956496467
SVSDM12,2015-09-30,,0.6772015298171272
SVSDM12,2015-10-31,,0.5603262600562686
SVSDM12,2015-11-30,,0.4864018505859375
SVSDM12,2015-12-31,,0.4921933484497071
SVSDM12,2016-01-31,,0.615827989303589
SVSDM12,2016-02-29,,0.4608183537365141
SVSDM12,2016-03-31,,0.35448084783644906
SVSDM12,2016-04-30,,0.4263131969604493
SVSDM12,2016-05-31,,0.46278608420632095
SVSDM12,2016-06-30,,0.4544689314408736
SVSDM12,2016-07-31,,0.3653224329255757
SVSDM12,2016-08-31,,0.287335661780316
SVSDM12,2016-09-30,,0.25242775230771025
SVSDM12,2016-10-31,,0.37122906076049805
SVSDM12,2016-11-30,,0.548618181806292
SVSDM12,2016-12-31,,0.5256737094891261
SVSDM12,2017-01-31,,0.46665451531150126
SVSDM12,2017-02-28,,0.6258324890289308
SVSDM12,2017-03-31,,0.8706677960006051
SVSDM12,2017-04-30,,0.9564805718655056
SVSDM12,2017-05-31,,0.7441011181955489
SVSDM12,2017-06-30,,0.7652508391917837
SVSDM12,2017-07-31,,0.899643604744359
SVSDM12,2017-08-31,,0.834371951851223
SVSDM12,2017-09-30,,0.9710900949172975
SVSDM12,2017-10-31,,1.4454828371949633
SVSDM12,2017-11-30,,1.6812834325190964
SVSDM12,2017-12-31,,1.5034906217675468
SVSDM12,2018-01-31,,1.765921387089816
SVSDM12,2018-02-28,,1.8181033412170409
SVSDM12,2018-03-31,,1.8143292328607483
SVSDM12,2018-04-30,,1.7370595537414557
SVSDM12,2018-05-31,,1.8859829968625028
SVSDM12,2018-06-30,,2.1355740123349145
SVSDM12,2018-07-31,,2.112394855006704
SVSDM12,2018-08-31,,2.1390103725930927
SVSDM12,2018-09-30,,2.1377000835110844
SVSDM12,2018-10-31,,2.1402872595977787
SVSDM12,2018-11-30,,2.0739881539587546
SVSDM12,2018-12-31,,2.0131297850388172
SVSDM12,2019-01-31,,1.852509175232396
SVSDM12,2019-02-28,,1.7583704313316348
SVSDM12,2019-03-31,,1.8161059915233804
SVSDM12,2019-04-30,,1.8225377125930793
SVSDM12,2019-05-31,,1.8551298497299924
SVSDM12,2019-06-30,,1.581959724597931
SVSDM12,2019-07-31,,1.36268252517469
SVSDM12,2019-08-31,,0.9856100679154832
SVSDM12,2019-09-30,,1.2421100553603397
SVSDM12,2019-10-31,,1.319785679522428
SVSDM12,2019-11-30,,1.467442371932983
SVSDM12,2019-12-31,,1.5131485183461504
SVSDM12,2020-01-31,,1.617677155026522
SVSDM12,2020-02-29,,1.4695109921455385
SVSDM12,2020-03-31,,1.2845666777246656
SVSDM12,2020-04-30,,1.2780247891769416
SVSDM12,2020-05-31,,0.9209441036826684
SVSDM12,2020-06-30,,0.8649005879696937
SVSDM12,2020-07-31,,0.8557808373121784
SVSDM12,2020-08-31,,0.9497052540951684
SVSDM12,2020-09-30,,0.9811859152875626
SVSDM12,2020-10-31,,0.9447613400704524
SVSDM12,2020-11-30,,1.1206174600982663
SVSDM12,2020-12-31,,1.2577557610206602
SVSDM12,2021-01-31,,1.279437696769715
SVSDM12,2021-02-28,,1.4935253142852796
SVSDM12,2021-03-31,,1.8696486147739593
SVSDM12,2021-04-30,,1.8604839762725836
SVSDM12,2021-05-31,,1.741594651727828
SVSDM12,2021-06-30,,1.672530406268727
SVSDM12,2021-07-31,,1.7179902001419067
SVSDM12,2021-08-31,,1.7377855793346064
SVSDM12,2021-09-30,,1.8965170313553588
SVSDM12,2021-10-31,,2.3364894511947636
SVSDM12,2021-11-30,,2.618002544105166
SVSDM12,2021-12-31,,2.617613773821876
SVSDM12,2022-01-31,,3.124185514141264
SVSDM12,2022-02-28,,3.031199942165375
SVSDM12,2022-03-31,,3.527307769443677
SVSDM12,2022-04-30,,4.01302664446513
SVSDM12,2022-05-31,,4.613011157774493
SVSDM12,2022-06-30,,5.122339317682441
SVSDM12,2022-07-31,,4.4022219288635265
SVSDM12,2022-08-31,,4.1070171757374645
SVSDM12,2022-09-30,,4.721319567326138
SVSDM12,2022-10-31,,5.517629275737765
SVSDM12,2022-11-30,,5.112413284937542
SVSDM12,2022-12-31,,4.710732332077027
SVSDM12,2023-01-31,,4.468307174093073
SVSDM12,2023-02-28,,4.612445625045778
SVSDM12,2023-03-31,,4.6664316498532505
SVSDM12,2023-04-30,,4.646403153559368
SVSDM12,2023-05-31,,4.499982151787169
SVSDM12,2023-06-30,,4.347581720190916
SVSDM12,2023-07-31,,4.148892205872787
SVSDM12,2023-08-31,,4.261232622042117
SVSDM12,2023-09-30,,4.494145252607346
SVSDM12,2023-10-31,,4.719649253817472
SVSDM12,2023-11-30,,4.4238011822001155
SVSDM12,2023-12-31,,3.9723129766524465
SVSDM12,2024-01-31,,3.880892895053517
SVSDM12,2024-02-29,,3.7595547903987336
SVSDM12,2024-03-31,,3.823762729568484
SVSDM12,2024-04-30,,4.20470033894857
SVSDM12,2024-05-31,,4.156338874297369
SVSDM12,2024-06-30,,4.211186823181153
SVSDM12,2024-07-31,,3.953085813536212
SVSDM12,2024-08-31,,3.781961904761576
SVSDM12,2024-09-30,,3.768057331899009
SVSDM12,2024-10-31,,3.9822987021498246
SVSDM12,2024-11-30,,4.104026228986469
SVSDM12,2024-12-31,,4.133103832611509
SVSDM12,2025-01-31,,4.19597707465952
SVSDM12,2025-02-28,,4.062079401124955
SVSDM12,2025-03-31,,4.263838941866558
SVSDM12,2025-04-30,,4.085330413673402
SVSDM12,2025-05-31,,4.155816660709382
SVSDM12,2025-06-30,,4.2295835387251115
SVSDM12,2025-07-31,,4.300223110840287
SVSDM12,2025-08-31,,4.348490607016852
SVSDM12,2025-09-30,,4.423009514594388
SVSDM12,2025-10-31,,4.458136309992705
SVSDM12,2025-11-30,,4.608953058751425
SVSDM12,2025-12-31,,4.647835896811637
SVSDM12,2026-01-31,,4.459869160944622
SVSDM12,2026-02-28,,4.370521616744742
SVSDM12,2026-03-31,,4.723614195672701
SVSDM12,2026-04-30,,4.738272002084605
SVSDM12,2026-05-31,,4.8857566724506185
SVSDM12,2026-06-30,,4.700512581479996
SVSDM12,2026-07-31,,4.790448916313634
