release_date,data_month,code,label_en,yoy_index,source_url
2018-04-06,2018-02-28,"Běžné
Current",kromě motorových vozidel,106.4,https://csu.gov.cz/rychle-informace/maloobchod-unor-2018
2018-05-07,2018-02-28,"Běžné
Current",kromě motorových vozidel,106.4,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2018
2018-06-05,2018-02-28,"Běžné
Current",kromě motorových vozidel,106.6,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-04-06,2018-02-28,"Stálé
Const_nt",,106.0,https://csu.gov.cz/rychle-informace/maloobchod-unor-2018
2018-05-07,2018-02-28,"Stálé
Const_nt",,106.0,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2018
2018-06-05,2018-02-28,"Stálé
Const_nt",,106.2,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-05-07,2018-03-31,"Běžné
Current",kromě motorových vozidel,104.0,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2018
2018-06-05,2018-03-31,"Běžné
Current",kromě motorových vozidel,104.3,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-07-04,2018-03-31,"Běžné
Current",kromě motorových vozidel,104.3,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-05-07,2018-03-31,"Stálé
Const_nt",,103.7,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2018
2018-06-05,2018-03-31,"Stálé
Const_nt",,103.9,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-07-04,2018-03-31,"Stálé
Const_nt",,103.9,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-06-05,2018-04-30,"Běžné
Current",kromě motorových vozidel,106.3,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-07-04,2018-04-30,"Běžné
Current",kromě motorových vozidel,106.3,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-08-06,2018-04-30,"Běžné
Current",kromě motorových vozidel,106.3,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-06-05,2018-04-30,"Stálé
Const_nt",,105.6,https://csu.gov.cz/rychle-informace/maloobchod-duben-2018
2018-07-04,2018-04-30,"Stálé
Const_nt",,105.6,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-08-06,2018-04-30,"Stálé
Const_nt",,105.6,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-07-04,2018-05-31,"Běžné
Current",kromě motorových vozidel,106.3,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-08-06,2018-05-31,"Běžné
Current",kromě motorových vozidel,106.3,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-09-05,2018-05-31,"Běžné
Current",kromě motorových vozidel,106.5,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2018
2018-07-04,2018-05-31,"Stálé
Const_nt",,105.0,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2018
2018-08-06,2018-05-31,"Stálé
Const_nt",,105.0,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-09-05,2018-05-31,"Stálé
Const_nt",,105.2,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2018
2018-08-06,2018-06-30,"Běžné
Current",kromě motorových vozidel,104.1,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-09-05,2018-06-30,"Běžné
Current",kromě motorových vozidel,104.1,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2018
2018-10-08,2018-06-30,"Běžné
Current",kromě motorových vozidel,104.1,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2018
2018-11-05,2018-06-30,"Běžné
Current",kromě motorových vozidel,106.9,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-08-06,2018-06-30,"Stálé
Const_nt",,102.0,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2018
2018-09-05,2018-06-30,"Stálé
Const_nt",,102.1,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2018
2018-10-08,2018-06-30,"Stálé
Const_nt",,102.1,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2018
2018-11-05,2018-06-30,"Stálé
Const_nt",,105.6,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-10-08,2018-08-31,"Běžné
Current",kromě motorových vozidel,105.9,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2018
2018-11-05,2018-08-31,"Běžné
Current",kromě motorových vozidel,105.9,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-12-06,2018-08-31,"Běžné
Current",kromě motorových vozidel,106.0,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2018-10-08,2018-08-31,"Stálé
Const_nt",,104.2,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2018
2018-11-05,2018-08-31,"Stálé
Const_nt",,104.2,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-12-06,2018-08-31,"Stálé
Const_nt",,104.3,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2018-11-05,2018-09-30,"Běžné
Current",kromě motorových vozidel,103.3,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-12-06,2018-09-30,"Běžné
Current",kromě motorových vozidel,103.4,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2019-01-11,2018-09-30,"Běžné
Current",kromě motorových vozidel,103.4,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2018-11-05,2018-09-30,"Stálé
Const_nt",,101.4,https://csu.gov.cz/rychle-informace/maloobchod-zari-2018
2018-12-06,2018-09-30,"Stálé
Const_nt",,101.5,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2019-01-11,2018-09-30,"Stálé
Const_nt",,101.5,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2018-12-06,2018-10-31,"Běžné
Current",kromě motorových vozidel,107.8,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2019-01-11,2018-10-31,"Běžné
Current",kromě motorových vozidel,107.8,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2019-02-05,2018-10-31,"Běžné
Current",kromě motorových vozidel,107.8,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2018-12-06,2018-10-31,"Stálé
Const_nt",,106.4,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2018
2019-01-11,2018-10-31,"Stálé
Const_nt",,106.4,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2019-02-05,2018-10-31,"Stálé
Const_nt",,106.4,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2019-01-11,2018-11-30,"Běžné
Current",kromě motorových vozidel,106.6,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2019-02-05,2018-11-30,"Běžné
Current",kromě motorových vozidel,106.6,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2019-03-14,2018-11-30,"Běžné
Current",kromě motorových vozidel,106.6,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-01-11,2018-11-30,"Stálé
Const_nt",,106.1,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2018
2019-02-05,2018-11-30,"Stálé
Const_nt",,106.1,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2019-03-14,2018-11-30,"Stálé
Const_nt",,106.1,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-02-05,2018-12-31,"Běžné
Current",kromě motorových vozidel,103.4,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2019-03-14,2018-12-31,"Běžné
Current",kromě motorových vozidel,103.4,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-04-05,2018-12-31,"Běžné
Current",kromě motorových vozidel,103.4,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-02-05,2018-12-31,"Stálé
Const_nt",,103.1,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2018
2019-03-14,2018-12-31,"Stálé
Const_nt",,103.1,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-04-05,2018-12-31,"Stálé
Const_nt",,103.1,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-03-14,2019-01-31,"Běžné
Current",kromě motorových vozidel,105.1,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-04-05,2019-01-31,"Běžné
Current",kromě motorových vozidel,105.3,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-05-07,2019-01-31,"Běžné
Current",kromě motorových vozidel,105.3,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-03-14,2019-01-31,"Stálé
Const_nt",,104.7,https://csu.gov.cz/rychle-informace/maloobchod-leden-2019
2019-04-05,2019-01-31,"Stálé
Const_nt",,104.9,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-05-07,2019-01-31,"Stálé
Const_nt",,104.9,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-04-05,2019-02-28,"Běžné
Current",kromě motorových vozidel,105.6,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-05-07,2019-02-28,"Běžné
Current",kromě motorových vozidel,105.6,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-06-05,2019-02-28,"Běžné
Current",kromě motorových vozidel,106.0,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-04-05,2019-02-28,"Stálé
Const_nt",,105.1,https://csu.gov.cz/rychle-informace/maloobchod-unor-2019
2019-05-07,2019-02-28,"Stálé
Const_nt",,105.1,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-06-05,2019-02-28,"Stálé
Const_nt",,105.5,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-05-07,2019-03-31,"Běžné
Current",kromě motorových vozidel,105.2,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-06-05,2019-03-31,"Běžné
Current",kromě motorových vozidel,105.7,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-07-09,2019-03-31,"Běžné
Current",kromě motorových vozidel,105.7,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-05-07,2019-03-31,"Stálé
Const_nt",,104.3,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2019
2019-06-05,2019-03-31,"Stálé
Const_nt",,104.8,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-07-09,2019-03-31,"Stálé
Const_nt",,104.8,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-06-05,2019-04-30,"Běžné
Current",kromě motorových vozidel,107.6,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-07-09,2019-04-30,"Běžné
Current",kromě motorových vozidel,107.6,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-08-07,2019-04-30,"Běžné
Current",kromě motorových vozidel,107.6,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-06-05,2019-04-30,"Stálé
Const_nt",,106.9,https://csu.gov.cz/rychle-informace/maloobchod-duben-2019
2019-07-09,2019-04-30,"Stálé
Const_nt",,106.9,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-08-07,2019-04-30,"Stálé
Const_nt",,106.9,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-07-09,2019-05-31,"Běžné
Current",kromě motorových vozidel,103.7,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-08-07,2019-05-31,"Běžné
Current",kromě motorových vozidel,103.7,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-09-05,2019-05-31,"Běžné
Current",kromě motorových vozidel,103.8,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2019
2019-07-09,2019-05-31,"Stálé
Const_nt",,102.7,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2019
2019-08-07,2019-05-31,"Stálé
Const_nt",,102.7,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-09-05,2019-05-31,"Stálé
Const_nt",,102.8,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2019
2019-08-07,2019-06-30,"Běžné
Current",kromě motorových vozidel,105.1,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-09-05,2019-06-30,"Běžné
Current",kromě motorových vozidel,105.3,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2019
2019-10-08,2019-06-30,"Běžné
Current",kromě motorových vozidel,105.3,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2019
2019-11-07,2019-06-30,"Běžné
Current",kromě motorových vozidel,107.8,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-08-07,2019-06-30,"Stálé
Const_nt",,104.6,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2019
2019-09-05,2019-06-30,"Stálé
Const_nt",,104.8,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2019
2019-10-08,2019-06-30,"Stálé
Const_nt",,104.8,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2019
2019-11-07,2019-06-30,"Stálé
Const_nt",,107.0,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-10-08,2019-08-31,"Běžné
Current",kromě motorových vozidel,104.2,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2019
2019-11-07,2019-08-31,"Běžné
Current",kromě motorových vozidel,104.2,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-12-06,2019-08-31,"Běžné
Current",kromě motorových vozidel,104.1,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2019-10-08,2019-08-31,"Stálé
Const_nt",,103.7,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2019
2019-11-07,2019-08-31,"Stálé
Const_nt",,103.7,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-12-06,2019-08-31,"Stálé
Const_nt",,103.5,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2019-11-07,2019-09-30,"Běžné
Current",kromě motorových vozidel,107.2,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-12-06,2019-09-30,"Běžné
Current",kromě motorových vozidel,107.0,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2020-01-13,2019-09-30,"Běžné
Current",kromě motorových vozidel,107.0,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2019-11-07,2019-09-30,"Stálé
Const_nt",,107.3,https://csu.gov.cz/rychle-informace/maloobchod-zari-2019
2019-12-06,2019-09-30,"Stálé
Const_nt",,107.1,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2020-01-13,2019-09-30,"Stálé
Const_nt",,107.1,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2019-12-06,2019-10-31,"Běžné
Current",kromě motorových vozidel,103.6,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2020-01-13,2019-10-31,"Běžné
Current",kromě motorových vozidel,103.6,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2020-02-05,2019-10-31,"Běžné
Current",kromě motorových vozidel,103.6,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2019-12-06,2019-10-31,"Stálé
Const_nt",,103.4,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2019
2020-01-13,2019-10-31,"Stálé
Const_nt",,103.4,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2020-02-05,2019-10-31,"Stálé
Const_nt",,103.4,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2020-01-13,2019-11-30,"Běžné
Current",kromě motorových vozidel,103.5,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2020-02-05,2019-11-30,"Běžné
Current",kromě motorových vozidel,103.5,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2020-03-13,2019-11-30,"Běžné
Current",kromě motorových vozidel,103.8,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-01-13,2019-11-30,"Stálé
Const_nt",,102.9,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2019
2020-02-05,2019-11-30,"Stálé
Const_nt",,102.9,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2020-03-13,2019-11-30,"Stálé
Const_nt",,103.2,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-02-05,2019-12-31,"Běžné
Current",kromě motorových vozidel,105.6,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2020-03-13,2019-12-31,"Běžné
Current",kromě motorových vozidel,105.8,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-04-07,2019-12-31,"Běžné
Current",kromě motorových vozidel,105.8,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-02-05,2019-12-31,"Stálé
Const_nt",,104.8,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2019
2020-03-13,2019-12-31,"Stálé
Const_nt",,104.9,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-04-07,2019-12-31,"Stálé
Const_nt",,104.9,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-03-13,2020-01-31,"Běžné
Current",kromě motorových vozidel,107.3,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-04-07,2020-01-31,"Běžné
Current",kromě motorových vozidel,107.5,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-05-06,2020-01-31,"Běžné
Current",kromě motorových vozidel,107.5,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-03-13,2020-01-31,"Stálé
Const_nt",,104.9,https://csu.gov.cz/rychle-informace/maloobchod-leden-2020
2020-04-07,2020-01-31,"Stálé
Const_nt",,105.0,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-05-06,2020-01-31,"Stálé
Const_nt",,105.0,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-04-07,2020-02-29,"Běžné
Current",kromě motorových vozidel,110.1,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-05-06,2020-02-29,"Běžné
Current",kromě motorových vozidel,109.6,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-06-05,2020-02-29,"Běžné
Current",kromě motorových vozidel,109.7,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-04-07,2020-02-29,"Stálé
Const_nt",,107.4,https://csu.gov.cz/rychle-informace/maloobchod-unor-2020
2020-05-06,2020-02-29,"Stálé
Const_nt",,107.0,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-06-05,2020-02-29,"Stálé
Const_nt",,107.0,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-05-06,2020-03-31,"Běžné
Current",kromě motorových vozidel,93.5,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-06-05,2020-03-31,"Běžné
Current",kromě motorových vozidel,96.7,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-07-08,2020-03-31,"Běžné
Current",kromě motorových vozidel,96.7,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-05-06,2020-03-31,"Stálé
Const_nt",,91.1,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2020
2020-06-05,2020-03-31,"Stálé
Const_nt",,94.4,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-07-08,2020-03-31,"Stálé
Const_nt",,94.4,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-06-05,2020-04-30,"Běžné
Current",kromě motorových vozidel,90.3,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-07-08,2020-04-30,"Běžné
Current",kromě motorových vozidel,90.5,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-08-05,2020-04-30,"Běžné
Current",kromě motorových vozidel,90.5,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2020
2020-06-05,2020-04-30,"Stálé
Const_nt",,89.4,https://csu.gov.cz/rychle-informace/maloobchod-duben-2020
2020-07-08,2020-04-30,"Stálé
Const_nt",,89.5,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-08-05,2020-04-30,"Stálé
Const_nt",,89.5,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2020
2020-07-08,2020-05-31,"Běžné
Current",kromě motorových vozidel,99.2,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-08-05,2020-05-31,"Běžné
Current",kromě motorových vozidel,98.1,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2020
2020-09-04,2020-05-31,"Běžné
Current",kromě motorových vozidel,98.1,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2020
2020-07-08,2020-05-31,"Stálé
Const_nt",,99.3,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2020
2020-08-05,2020-05-31,"Stálé
Const_nt",,98.1,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2020
2020-09-04,2020-05-31,"Stálé
Const_nt",,98.1,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2020
2020-08-05,2020-06-30,"Běžné
Current",kromě motorových vozidel,100.5,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2020
