origin,target,h,model,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_log_actual
2021-08,2022-02,6,CORE_LEVEL_RIDGE_R14,0.3724467889413626,0.9,0.7562809209863433,5.963919605462544
2021-08,2022-03,7,CORE_LEVEL_RIDGE_R14,-0.16534827022238438,0.7,0.5907957996368457,6.661480979105068
2021-08,2022-04,8,CORE_LEVEL_RIDGE_R14,0.28363182522292707,1.5,0.8740261487618726,8.150342228480133
2021-08,2022-05,9,CORE_LEVEL_RIDGE_R14,0.0792810964190127,1.4,0.9532758343204581,9.540632745379275
2021-08,2022-06,10,CORE_LEVEL_RIDGE_R14,0.5088712210437084,1.5,1.4608566814757182,11.029493994754342
2021-08,2022-07,11,CORE_LEVEL_RIDGE_R14,0.8992401790283945,1.6,2.3560777722081303,12.616828910383356
2021-08,2022-08,12,CORE_LEVEL_RIDGE_R14,0.3353290925753389,0.9,2.6908458905053223,13.512803047530547
2021-08,2021-09,1,CORE_LOCAL_R14,-0.39297873586069865,0.2,-0.39375292622952623,0.19980026626730563
2021-08,2021-10,2,CORE_LOCAL_R14,0.5235932422218798,1.3,0.12847433263221625,1.4914227929219384
2021-08,2021-11,3,CORE_LOCAL_R14,0.08126939108683741,1.1,0.20971071803055305,2.585416796755375
2021-08,2021-12,4,CORE_LOCAL_R14,0.2505817026515746,0.8,0.4599789882273382,3.3822337616730627
2021-08,2022-01,5,CORE_LOCAL_R14,0.5250725922979141,1.7,0.9836778809046253,5.0679454683153535
2021-08,2022-02,6,CORE_LOCAL_R14,0.4517890984752264,0.9,1.4344494759277557,5.963919605462544
2021-08,2022-03,7,CORE_LOCAL_R14,0.032049262423618385,0.7,1.4664936036723197,6.661480979105068
2021-08,2022-04,8,CORE_LOCAL_R14,0.4819171013679302,1.5,1.9472532018914084,8.150342228480133
2021-08,2022-05,9,CORE_LOCAL_R14,0.2771623211754309,1.4,2.224032136544056,9.540632745379275
2021-08,2022-06,10,CORE_LOCAL_R14,0.37977858689737337,1.5,2.603091385252474,11.029493994754342
2021-08,2022-07,11,CORE_LOCAL_R14,0.7696461587211865,1.6,3.3697908775380445,12.616828910383356
2021-08,2022-08,12,CORE_LOCAL_R14,0.2064593542811527,0.9,3.576037397388395,13.512803047530547
2021-09,2021-10,1,CORE_GAP_ADAPT_R14,0.3968463981173096,1.3,0.3960610398903588,1.2916225266546328
2021-09,2021-11,2,CORE_GAP_ADAPT_R14,-0.044919741634809295,1.1,0.35113120631731193,2.385616530488069
2021-09,2021-12,3,CORE_GAP_ADAPT_R14,0.12417908968646732,0.8,0.47523325754271345,3.1824334954057565
2021-09,2022-01,4,CORE_GAP_ADAPT_R14,0.400621986683764,1.7,0.8750548912266792,4.868145202048046
2021-09,2022-02,5,CORE_GAP_ADAPT_R14,0.32742921823886095,0.9,1.2019492272564885,5.764119339195236
2021-09,2022-03,6,CORE_GAP_ADAPT_R14,-0.09179097753346216,0.7,1.1101160960077312,6.461680712837762
2021-09,2022-04,7,CORE_GAP_ADAPT_R14,0.3030631898089669,1.5,1.4127209750788914,7.950541962212826
2021-09,2022-05,8,CORE_GAP_ADAPT_R14,0.09867286517627623,1.4,1.5113451905836102,9.340832479111969
2021-09,2022-06,9,CORE_GAP_ADAPT_R14,0.20110647792897415,1.5,1.7122497201441,10.829693728487033
2021-09,2022-07,10,CORE_GAP_ADAPT_R14,1.123757313898871,1.6,2.829739790239712,12.41702864411605
2021-09,2022-08,11,CORE_GAP_ADAPT_R14,0.6136323210535931,0.9,3.441497054891173,13.31300278126324
2021-09,2022-09,12,CORE_GAP_ADAPT_R14,-0.04295312092407295,0.3,3.3985347064716884,13.612553679243087
2021-09,2021-10,1,CORE_GAP_RF_R14,0.5267645044817932,1.3,0.5253819533330369,1.2916225266546328
2021-09,2021-11,2,CORE_GAP_RF_R14,0.08442669916056934,1.1,0.6097730332026684,2.385616530488069
2021-09,2021-12,3,CORE_GAP_RF_R14,0.2537443520956902,0.8,0.8631959978707481,3.1824334954057565
2021-09,2022-01,4,CORE_GAP_RF_R14,0.6165191062181379,1.7,1.4778224003171845,4.868145202048046
2021-09,2022-02,5,CORE_GAP_RF_R14,0.5431689472355535,0.9,2.019521505109464,5.764119339195236
2021-09,2022-03,6,CORE_GAP_RF_R14,0.12304727863440791,0.7,2.1424931426231772,6.461680712837762
2021-09,2022-04,7,CORE_GAP_RF_R14,0.5405183535748116,1.5,2.6815559384274184,7.950541962212826
2021-09,2022-05,8,CORE_GAP_RF_R14,0.3356441599907214,1.4,3.016638070665218,9.340832479111969
2021-09,2022-06,9,CORE_GAP_RF_R14,0.43832027172119525,1.5,3.4540005169587884,10.829693728487033
2021-09,2022-07,10,CORE_GAP_RF_R14,0.9806409799438922,1.6,4.429864418514753,12.41702864411605
2021-09,2022-08,11,CORE_GAP_RF_R14,0.4712379462185488,0.9,4.899995514626567,13.31300278126324
2021-09,2022-09,12,CORE_GAP_RF_R14,-0.184418257132309,0.3,4.715406997667434,13.612553679243087
2021-09,2021-10,1,CORE_GAP_RIDGE_R14,0.3968463981173096,1.3,0.3960610398903588,1.2916225266546328
2021-09,2021-11,2,CORE_GAP_RIDGE_R14,-0.044919741634809295,1.1,0.35113120631731193,2.385616530488069
2021-09,2021-12,3,CORE_GAP_RIDGE_R14,0.12417908968646732,0.8,0.47523325754271345,3.1824334954057565
2021-09,2022-01,4,CORE_GAP_RIDGE_R14,0.400621986683764,1.7,0.8750548912266792,4.868145202048046
2021-09,2022-02,5,CORE_GAP_RIDGE_R14,0.32742921823886095,0.9,1.2019492272564885,5.764119339195236
2021-09,2022-03,6,CORE_GAP_RIDGE_R14,-0.09179097753346216,0.7,1.1101160960077312,6.461680712837762
2021-09,2022-04,7,CORE_GAP_RIDGE_R14,0.3030631898089669,1.5,1.4127209750788914,7.950541962212826
2021-09,2022-05,8,CORE_GAP_RIDGE_R14,0.09867286517627623,1.4,1.5113451905836102,9.340832479111969
2021-09,2022-06,9,CORE_GAP_RIDGE_R14,0.20110647792897415,1.5,1.7122497201441,10.829693728487033
2021-09,2022-07,10,CORE_GAP_RIDGE_R14,1.123757313898871,1.6,2.829739790239712,12.41702864411605
2021-09,2022-08,11,CORE_GAP_RIDGE_R14,0.6136323210535931,0.9,3.441497054891173,13.31300278126324
2021-09,2022-09,12,CORE_GAP_RIDGE_R14,-0.04295312092407295,0.3,3.3985347064716884,13.612553679243087
2021-09,2021-10,1,CORE_LEVEL_RF_R14,0.4157224568132895,1.3,0.4148607184754283,1.2916225266546328
2021-09,2021-11,2,CORE_LEVEL_RF_R14,-0.026126741360313944,1.1,0.3887305634874511,2.385616530488069
2021-09,2021-12,3,CORE_LEVEL_RF_R14,0.14300388298614183,0.8,0.5316322932979224,3.1824334954057565
2021-09,2022-01,4,CORE_LEVEL_RF_R14,0.49334467536493687,1.7,1.0237640115563593,4.868145202048046
2021-09,2022-02,5,CORE_LEVEL_RF_R14,0.42008431141964797,0.9,1.4429684321606395,5.764119339195236
2021-09,2022-03,6,CORE_LEVEL_RF_R14,0.00047695446313802985,0.7,1.4434453854863534,6.461680712837762
2021-09,2022-04,7,CORE_LEVEL_RF_R14,0.40870120368215684,1.5,1.8513136744494598,7.950541962212826
2021-09,2022-05,8,CORE_LEVEL_RF_R14,0.20409561754834699,1.4,2.055201299846125,9.340832479111969
2021-09,2022-06,9,CORE_LEVEL_RF_R14,0.3066371121848172,1.5,2.3613692392985612,10.829693728487033
2021-09,2022-07,10,CORE_LEVEL_RF_R14,0.8558420680859726,1.6,3.21356974177278,12.41702864411605
2021-09,2022-08,11,CORE_LEVEL_RF_R14,0.34706859012190316,0.9,3.560037438802848,13.31300278126324
2021-09,2022-09,12,CORE_LEVEL_RF_R14,-0.3077773076106001,0.3,3.2517855227619705,13.612553679243087
2021-09,2021-10,1,CORE_LEVEL_RIDGE_R14,0.3625790113930086,1.3,0.3619232782513305,1.2916225266546328
2021-09,2021-11,2,CORE_LEVEL_RIDGE_R14,-0.07903634502581164,1.1,0.28285568303925535,2.385616530488069
2021-09,2021-12,3,CORE_LEVEL_RIDGE_R14,0.09000476959165003,0.8,0.3728199726256286,3.1824334954057565
2021-09,2022-01,4,CORE_LEVEL_RIDGE_R14,0.3674173193071938,1.7,0.7395639632802524,4.868145202048046
2021-09,2022-02,5,CORE_LEVEL_RIDGE_R14,0.29424875730127964,0.9,1.0333806562807195,5.764119339195236
2021-09,2022-03,6,CORE_LEVEL_RIDGE_R14,-0.1248327932427299,0.7,0.9084698820026204,6.461680712837762
2021-09,2022-04,7,CORE_LEVEL_RIDGE_R14,0.27906593035036625,1.5,1.1871471463073442,7.950541962212826
2021-09,2022-05,8,CORE_LEVEL_RIDGE_R14,0.07472450559665283,1.4,1.261843747045627,9.340832479111969
2021-09,2022-06,9,CORE_LEVEL_RIDGE_R14,0.17713361136118577,1.5,1.4388206618396804,10.829693728487033
2021-09,2022-07,10,CORE_LEVEL_RIDGE_R14,1.0989307513263578,1.6,2.5317570451706946,12.41702864411605
2021-09,2022-08,11,CORE_LEVEL_RIDGE_R14,0.5889309975978916,0.9,3.118960623057558,13.31300278126324
2021-09,2022-09,12,CORE_LEVEL_RIDGE_R14,-0.06749324823761711,0.3,3.0514445878734757,13.612553679243087
2021-09,2021-10,1,CORE_LOCAL_R14,0.6023938064534902,1.3,0.6005866687222208,1.2916225266546328
2021-09,2021-11,2,CORE_LOCAL_R14,0.15972321712576745,1.1,0.7601824639810357,2.385616530488069
2021-09,2021-12,3,CORE_LOCAL_R14,0.3291682528127961,0.8,1.0888101440382991,3.1824334954057565
2021-09,2022-01,4,CORE_LOCAL_R14,0.6038743161938077,1.7,1.6908684465760646,4.868145202048046
2021-09,2022-02,5,CORE_LOCAL_R14,0.5305333753532028,0.9,2.2199994514596733,5.764119339195236
2021-09,2022-03,6,CORE_LOCAL_R14,0.11046450474518305,0.7,2.3304029890647158,6.461680712837762
2021-09,2022-04,7,CORE_LOCAL_R14,0.5606849956231862,1.5,2.889521997144283,7.950541962212826
2021-09,2022-05,8,CORE_LOCAL_R14,0.3557697079151088,1.4,3.2446603416574087,9.340832479111969
2021-09,2022-06,9,CORE_LOCAL_R14,0.4584664146497272,1.5,3.7020790002263047,10.829693728487033
2021-09,2022-07,10,CORE_LOCAL_R14,0.8486396041265155,1.6,4.547137902372354,12.41702864411605
2021-09,2022-08,11,CORE_LOCAL_R14,0.33990245943341396,0.9,4.886463999074252,13.31300278126324
2021-09,2022-09,12,CORE_LOCAL_R14,-0.3148966734922057,0.3,4.5710704827052036,13.612553679243087
2021-10,2021-11,1,CORE_GAP_ADAPT_R14,0.11964679859862122,1.1,0.11957527885824891,1.0939940038334364
2021-10,2021-12,2,CORE_GAP_ADAPT_R14,0.2890240350750548,0.8,0.4081824425149461,1.8908109687511239
2021-10,2022-01,3,CORE_GAP_ADAPT_R14,0.5636201816670179,1.7,0.9702202286521453,3.5765226753934143
2021-10,2022-02,4,CORE_GAP_ADAPT_R14,0.3691862723618944,0.9,1.3387266811827754,4.472496812540604
2021-10,2022-03,5,CORE_GAP_ADAPT_R14,-0.05020840610714223,0.7,1.2885056664348389,5.1700581861831285
2021-10,2022-04,6,CORE_GAP_ADAPT_R14,0.39928950060193724,1.5,1.687000122161427,6.658919435558194
2021-10,2022-05,7,CORE_GAP_ADAPT_R14,0.11453373705745815,1.4,1.80146831937298,8.049209952457337
2021-10,2022-06,8,CORE_GAP_ADAPT_R14,0.21698358065879464,1.5,2.018216830640304,9.538071201832402
2021-10,2022-07,9,CORE_GAP_ADAPT_R14,0.6062188688226838,1.6,2.62260558548478,11.125406117461416
2021-10,2022-08,10,CORE_GAP_ADAPT_R14,0.7441860488188701,0.9,3.364036231697723,12.021380254608607
2021-10,2022-09,11,CORE_GAP_ADAPT_R14,0.10456743357342123,0.3,3.4685490316130165,12.320931152588454
2021-10,2022-10,12,CORE_GAP_ADAPT_R14,1.007735010420531,1.2,4.471240249846282,13.513788239115835
2021-10,2021-11,1,CORE_GAP_RF_R14,0.24806658383619815,1.1,0.24775940658398454,1.0939940038334364
2021-10,2021-12,2,CORE_GAP_RF_R14,0.4176610742585649,0.8,0.6645506979664174,1.8908109687511239
2021-10,2022-01,3,CORE_GAP_RF_R14,0.692609435219036,1.7,1.3547726118293524,3.5765226753934143
2021-10,2022-02,4,CORE_GAP_RF_R14,0.6292865472167253,0.9,1.9820874188606805,4.472496812540604
2021-10,2022-03,5,CORE_GAP_RF_R14,0.20880503447918689,0.7,2.1906747586134427,5.1700581861831285
2021-10,2022-04,6,CORE_GAP_RF_R14,0.6594677860318268,1.5,2.8479775688407294,6.658919435558194
2021-10,2022-05,7,CORE_GAP_RF_R14,0.43252300454004494,1.4,3.279567881072228,8.049209952457337
2021-10,2022-06,8,CORE_GAP_RF_R14,0.53529825494801,1.5,3.8134385073594976,9.538071201832402
2021-10,2022-07,9,CORE_GAP_RF_R14,0.9257698535609562,1.6,4.73494937722392,11.125406117461416
2021-10,2022-08,10,CORE_GAP_RF_R14,0.5899444670757461,0.9,5.323160485822466,12.021380254608607
2021-10,2022-09,11,CORE_GAP_RF_R14,-0.04869487789320272,0.3,5.2744537481233635,12.320931152588454
2021-10,2022-10,12,CORE_GAP_RF_R14,0.8530899293758742,1.2,6.123925428742234,13.513788239115835
2021-10,2021-11,1,CORE_GAP_RIDGE_R14,0.11964679859862122,1.1,0.11957527885824891,1.0939940038334364
2021-10,2021-12,2,CORE_GAP_RIDGE_R14,0.2890240350750548,0.8,0.4081824425149461,1.8908109687511239
2021-10,2022-01,3,CORE_GAP_RIDGE_R14,0.5636201816670179,1.7,0.9702202286521453,3.5765226753934143
2021-10,2022-02,4,CORE_GAP_RIDGE_R14,0.3691862723618944,0.9,1.3387266811827754,4.472496812540604
2021-10,2022-03,5,CORE_GAP_RIDGE_R14,-0.05020840610714223,0.7,1.2885056664348389,5.1700581861831285
2021-10,2022-04,6,CORE_GAP_RIDGE_R14,0.39928950060193724,1.5,1.687000122161427,6.658919435558194
2021-10,2022-05,7,CORE_GAP_RIDGE_R14,0.11453373705745815,1.4,1.80146831937298,8.049209952457337
2021-10,2022-06,8,CORE_GAP_RIDGE_R14,0.21698358065879464,1.5,2.018216830640304,9.538071201832402
2021-10,2022-07,9,CORE_GAP_RIDGE_R14,0.6062188688226838,1.6,2.62260558548478,11.125406117461416
2021-10,2022-08,10,CORE_GAP_RIDGE_R14,0.7441860488188701,0.9,3.364036231697723,12.021380254608607
2021-10,2022-09,11,CORE_GAP_RIDGE_R14,0.10456743357342123,0.3,3.4685490316130165,12.320931152588454
2021-10,2022-10,12,CORE_GAP_RIDGE_R14,1.007735010420531,1.2,4.471240249846282,13.513788239115835
2021-10,2021-11,1,CORE_LEVEL_RF_R14,0.04784372778513917,1.1,0.047832286322899854,1.0939940038334364
2021-10,2021-12,2,CORE_LEVEL_RF_R14,0.2170994915427429,0.8,0.264696457444248,1.8908109687511239
2021-10,2022-01,3,CORE_LEVEL_RF_R14,0.491498705292958,1.7,0.7549912510460982,3.5765226753934143
2021-10,2022-02,4,CORE_LEVEL_RF_R14,0.41514754200975096,0.9,1.1692794332341088,4.472496812540604
2021-10,2022-03,5,CORE_LEVEL_RF_R14,-0.004439186555753309,0.7,1.1648401481435529,5.1700581861831285
2021-10,2022-04,6,CORE_LEVEL_RF_R14,0.44526455518361463,1.5,1.6091163335275216,6.658919435558194
2021-10,2022-05,7,CORE_LEVEL_RF_R14,0.2321829433196948,1.4,1.8410301487505616,8.049209952457337
2021-10,2022-06,8,CORE_LEVEL_RF_R14,0.33475318045762853,1.5,2.175224278029373,9.538071201832402
2021-10,2022-07,9,CORE_LEVEL_RF_R14,0.7244458769616692,1.6,2.8970586508853353,11.125406117461416
2021-10,2022-08,10,CORE_LEVEL_RF_R14,0.38901027718407294,0.9,3.2853142396677635,12.021380254608607
2021-10,2022-09,11,CORE_LEVEL_RF_R14,-0.24835334902298423,0.3,3.0366519821525424,12.320931152588454
2021-10,2022-10,12,CORE_LEVEL_RF_R14,0.6516300913135904,1.2,3.686168142955293,13.513788239115835
2021-10,2021-11,1,CORE_LEVEL_RIDGE_R14,0.05089308878706046,1.1,0.05088014264690319,1.0939940038334364
2021-10,2021-12,2,CORE_LEVEL_RIDGE_R14,0.2201540112957789,0.8,0.27079217009225476,1.8908109687511239
2021-10,2022-01,3,CORE_LEVEL_RIDGE_R14,0.49456158846723514,1.7,0.7641348200181083,3.5765226753934143
2021-10,2022-02,4,CORE_LEVEL_RIDGE_R14,0.2949993563376443,0.9,1.0586999071059224,4.472496812540604
2021-10,2022-03,5,CORE_LEVEL_RIDGE_R14,-0.12408533059964696,0.7,0.9345375269151702,5.1700581861831285
2021-10,2022-04,6,CORE_LEVEL_RIDGE_R14,0.3250803340668636,1.5,1.2590906171989427,6.658919435558194
2021-10,2022-05,7,CORE_LEVEL_RIDGE_R14,0.04395963805776405,1.4,1.3030405958385423,8.049209952457337
2021-10,2022-06,8,CORE_LEVEL_RIDGE_R14,0.14633726132170366,1.5,1.449270888533913,9.538071201832402
2021-10,2022-07,9,CORE_LEVEL_RIDGE_R14,0.5352981644514158,1.6,1.9831414248064358,11.125406117461416
2021-10,2022-08,10,CORE_LEVEL_RIDGE_R14,0.6808692195641886,0.9,2.661703197774377,12.021380254608607
2021-10,2022-09,11,CORE_LEVEL_RIDGE_R14,0.041652598957219254,0.3,2.7033471244446683,12.320931152588454
2021-10,2022-10,12,CORE_LEVEL_RIDGE_R14,0.9442525429761293,1.2,3.643169469432933,13.513788239115835
2021-10,2021-11,1,CORE_LOCAL_R14,0.24198942393496414,1.1,0.2416971010271846,1.0939940038334364
2021-10,2021-12,2,CORE_LOCAL_R14,0.4115736333327508,0.8,0.6524260868528176,1.8908109687511239
2021-10,2022-01,3,CORE_LOCAL_R14,0.6865053265886857,1.7,1.3365856951589528,3.5765226753934143
2021-10,2022-02,4,CORE_LOCAL_R14,0.613104147153035,0.9,1.9478180058109311,4.472496812540604
2021-10,2022-03,5,CORE_LOCAL_R14,0.1926902529020422,0.7,2.140322849184343,5.1700581861831285
2021-10,2022-04,6,CORE_LOCAL_R14,0.6432805324617893,1.5,2.7815431630322793,6.658919435558194
2021-10,2022-05,7,CORE_LOCAL_R14,0.4381969375450308,1.4,3.2187828133137746,8.049209952457337
2021-10,2022-06,8,CORE_LOCAL_R14,0.54097799423833,1.5,3.75830277765104,9.538071201832402
2021-10,2022-07,9,CORE_LOCAL_R14,0.9314716525349783,1.6,4.685462985565458,11.125406117461416
2021-10,2022-08,10,CORE_LOCAL_R14,0.422316656495921,0.9,5.106890388035726,12.021380254608607
2021-10,2022-09,11,CORE_LOCAL_R14,-0.21525842985637933,0.3,4.891399944208343,12.320931152588454
2021-10,2022-10,12,CORE_LOCAL_R14,0.6850236008314247,1.2,5.574087918698933,13.513788239115835
2021-11,2021-12,1,CORE_GAP_ADAPT_R14,0.5098971800309574,0.8,0.5086016065554079,0.7968169649176874
2021-11,2022-01,2,CORE_GAP_ADAPT_R14,0.7850980878624889,1.7,1.290633835591318,2.4825286715599777
2021-11,2022-02,3,CORE_GAP_ADAPT_R14,0.7116250336017278,0.9,1.9997387669730713,3.378502808707168
2021-11,2022-03,4,CORE_GAP_ADAPT_R14,0.07184063294378992,0.7,2.0715536068866642,4.0760641823496915
2021-11,2022-04,5,CORE_GAP_ADAPT_R14,0.5218874231141991,1.5,2.592083917274781,5.564925431724757
2021-11,2022-05,6,CORE_GAP_ADAPT_R14,0.3170511942921406,1.4,2.908633564096457,6.955215948623899
2021-11,2022-06,7,CORE_GAP_ADAPT_R14,0.2575173442989568,1.5,3.1658199006288315,8.444077197998965
2021-11,2022-07,8,CORE_GAP_ADAPT_R14,0.6469100625770554,1.6,3.8106464807383578,10.03141211362798
2021-11,2022-08,9,CORE_GAP_ADAPT_R14,0.13919055492269813,0.9,3.949740255403733,10.92738625077517
2021-11,2022-09,10,CORE_GAP_ADAPT_R14,0.1692933502640359,0.3,4.1188904660034025,11.226937148755017
2021-11,2022-10,11,CORE_GAP_ADAPT_R14,1.126395285701504,1.2,5.238989158904857,12.419794235282398
2021-11,2022-11,12,CORE_GAP_ADAPT_R14,0.6283033519886693,0.4,5.865326914359094,12.818996362236144
2021-11,2021-12,1,CORE_GAP_RF_R14,0.5766057361100516,0.8,0.5749497279447849,0.7968169649176874
2021-11,2022-01,2,CORE_GAP_RF_R14,0.8519892951601012,1.7,1.4233300783700715,2.4825286715599777
2021-11,2022-02,3,CORE_GAP_RF_R14,0.7784674767328456,0.9,2.1987831311412016,3.378502808707168
2021-11,2022-03,4,CORE_GAP_RF_R14,0.2885321586719538,0.7,2.48689983473603,4.0760641823496915
2021-11,2022-04,5,CORE_GAP_RF_R14,0.7395534620020519,1.5,3.2237320088053822,5.564925431724757
2021-11,2022-05,6,CORE_GAP_RF_R14,0.5342736890754071,1.4,3.7565835193082933,6.955215948623899
2021-11,2022-06,7,CORE_GAP_RF_R14,0.6154878862459444,1.5,4.370185015242475,8.444077197998965
2021-11,2022-07,8,CORE_GAP_RF_R14,1.0062709354048045,1.6,5.371426754753811,10.03141211362798
2021-11,2022-08,9,CORE_GAP_RF_R14,0.49673860979797413,0.9,5.866935688820994,10.92738625077517
2021-11,2022-09,10,CORE_GAP_RF_R14,0.03543214746040634,0.3,5.9023615605784,11.226937148755017
2021-11,2022-10,11,CORE_GAP_RF_R14,0.9912550600356953,1.2,6.888735914637591,12.419794235282398
2021-11,2022-11,12,CORE_GAP_RF_R14,0.4938287513175426,0.4,7.381349331249563,12.818996362236144
2021-11,2021-12,1,CORE_GAP_RIDGE_R14,0.5098971800309574,0.8,0.5086016065554079,0.7968169649176874
2021-11,2022-01,2,CORE_GAP_RIDGE_R14,0.7850980878624889,1.7,1.290633835591318,2.4825286715599777
2021-11,2022-02,3,CORE_GAP_RIDGE_R14,0.7116250336017278,0.9,1.9997387669730713,3.378502808707168
2021-11,2022-03,4,CORE_GAP_RIDGE_R14,0.07184063294378992,0.7,2.0715536068866642,4.0760641823496915
2021-11,2022-04,5,CORE_GAP_RIDGE_R14,0.5218874231141991,1.5,2.592083917274781,5.564925431724757
2021-11,2022-05,6,CORE_GAP_RIDGE_R14,0.3170511942921406,1.4,2.908633564096457,6.955215948623899
2021-11,2022-06,7,CORE_GAP_RIDGE_R14,0.2575173442989568,1.5,3.1658199006288315,8.444077197998965
2021-11,2022-07,8,CORE_GAP_RIDGE_R14,0.6469100625770554,1.6,3.8106464807383578,10.03141211362798
2021-11,2022-08,9,CORE_GAP_RIDGE_R14,0.13919055492269813,0.9,3.949740255403733,10.92738625077517
2021-11,2022-09,10,CORE_GAP_RIDGE_R14,0.1692933502640359,0.3,4.1188904660034025,11.226937148755017
2021-11,2022-10,11,CORE_GAP_RIDGE_R14,1.126395285701504,1.2,5.238989158904857,12.419794235282398
2021-11,2022-11,12,CORE_GAP_RIDGE_R14,0.6283033519886693,0.4,5.865326914359094,12.818996362236144
2021-11,2021-12,1,CORE_LEVEL_RF_R14,0.3161581880359122,0.8,0.3156594589420286,0.7968169649176874
2021-11,2022-01,2,CORE_LEVEL_RF_R14,0.5908286292370388,1.7,0.9047495403645591,2.4825286715599777
2021-11,2022-02,3,CORE_LEVEL_RF_R14,0.5174971987951322,0.9,1.4209123241329331,3.378502808707168
2021-11,2022-03,4,CORE_LEVEL_RF_R14,0.03397430448504874,0.7,1.454880858657988,4.0760641823496915
2021-11,2022-04,5,CORE_LEVEL_RF_R14,0.48385080079985776,1.5,1.9375648636575673,5.564925431724757
2021-11,2022-05,6,CORE_LEVEL_RF_R14,0.27909208025457094,1.4,2.216268205090705,6.955215948623899
2021-11,2022-06,7,CORE_LEVEL_RF_R14,0.3522952323703868,1.5,2.5679443314352657,8.444077197998965
2021-11,2022-07,8,CORE_LEVEL_RF_R14,0.7420560608954413,1.6,3.307260701356978,10.03141211362798
2021-11,2022-08,9,CORE_LEVEL_RF_R14,0.23385658341993942,0.9,3.5408442658345396,10.92738625077517
2021-11,2022-09,10,CORE_LEVEL_RF_R14,-0.23001667223940545,0.3,3.310562648891629,11.226937148755017
2021-11,2022-10,11,CORE_LEVEL_RF_R14,0.723269918369371,1.2,4.031229514250504,12.419794235282398
2021-11,2022-11,12,CORE_LEVEL_RF_R14,0.22716355423187695,0.4,4.2581354421621604,12.818996362236144
2021-11,2021-12,1,CORE_LEVEL_RIDGE_R14,0.42155719978167244,0.8,0.4206711367204884,0.7968169649176874
2021-11,2022-01,2,CORE_LEVEL_RIDGE_R14,0.6965162285202536,1.7,1.114772895921479,2.4825286715599777
2021-11,2022-02,3,CORE_LEVEL_RIDGE_R14,0.6231077510658007,0.9,1.7359473574683129,3.378502808707168
2021-11,2022-03,4,CORE_LEVEL_RIDGE_R14,-0.02731222372187074,0.7,1.7086314032793544,4.0760641823496915
2021-11,2022-04,5,CORE_LEVEL_RIDGE_R14,0.42228865254712156,1.5,2.1300309195649203,5.564925431724757
2021-11,2022-05,6,CORE_LEVEL_RIDGE_R14,0.21765537889314904,1.4,2.3474497722840453,6.955215948623899
2021-11,2022-06,7,CORE_LEVEL_RIDGE_R14,0.15727482311633034,1.5,2.5046010480727086,8.444077197998965
2021-11,2022-07,8,CORE_LEVEL_RIDGE_R14,0.5462782069201243,1.6,3.0493925674385234,10.03141211362798
2021-11,2022-08,9,CORE_LEVEL_RIDGE_R14,0.039066342830549106,0.9,3.0884512813601877,10.92738625077517
