period,candidate,reference,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2024-03,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0043116112157775,0.0065794507803829914,0.0022678395646054906
2024-04,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.020750081193662583,-0.04256943893956343,-0.021819357745900835
2024-05,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.001610734504267961,-0.017517853508688324,-0.019128588012956284
2024-06,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.013060637063141659,0.020784137103496945,0.033844774166638614
2024-07,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.054796640680006434,0.054170519830965616,0.10896716051097205
2024-08,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0007104201319797199,0.004119054268264486,0.003408634136284769
2024-09,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.002299325127457225,-0.00881681770673659,-0.006517492579279364
2024-10,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0072252471981091,-0.004150750388318524,0.0030744968097905765
2024-11,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.00019925113331292982,-0.0002010715278059928,-1.8203944930629348e-06
2024-12,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.001174142601112004,0.033819375393342545,0.03499351799445455
2025-01,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.004276050436006845,0.002014195158924918,0.006290245594931767
2025-02,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0009513180760571351,0.013744180634966819,0.014695498711023956
2025-03,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0037798238780671622,-0.010815779742721823,-0.00703595586465466
2025-04,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0008171712121629391,-0.024604263547670764,-0.023787092335507826
2025-05,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0056534743124197675,0.0134652341655801,0.019118708477999867
2025-06,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0007756456290789877,-0.0005248351393228191,-0.0013004807684018072
2025-07,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.013180476422263308,-0.006656218657263216,-0.019836695079526526
2025-08,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,3.0159204579781372e-05,-2.3265668526787546e-05,6.893536052993989e-06
2025-09,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0030330426422031597,0.0008625015991094166,0.003895544241312576
2025-10,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0009068957858336319,0.023077478240552333,0.023984374026385966
2025-11,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-1.2937018080304372e-05,-7.358770108101175e-05,-8.652471916130444e-05
2025-12,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.01924298777862187,0.010802670630279468,-0.008440317148342404
2026-01,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0011923182302892204,0.0009754078581289304,-0.00021691037216029055
2026-02,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0002089038418722433,0.012087723987496453,0.011878820145624205
2026-03,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.0032618801531462344,-0.0016067897961553096,0.0016550903569909246
2026-04,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.00125731621859733,0.0027947401590500643,0.004052056377647394
2026-05,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.001818925711647499,-0.007351737221885712,-0.009170662933533205
2026-06,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,0.000579919728238267,0.0038479550820346843,0.004427874810272951
2026-07,CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,-0.0006251242406643213,-0.000812246823977564,-0.0014373710646418854
2019-02,BASE_MATCHED_HALF,R9_HALF,0.0017567523328905945,0.005611602758748174,0.007368355091638771
2019-03,BASE_MATCHED_HALF,R9_HALF,-0.0007189016070657849,0.0016748276742057488,0.0009559260671399648
2019-04,BASE_MATCHED_HALF,R9_HALF,0.00015107520514081522,0.02840911921921091,0.02856019442435173
2019-05,BASE_MATCHED_HALF,R9_HALF,0.000302724373177604,-0.015348273425392658,-0.015045549052215057
2019-06,BASE_MATCHED_HALF,R9_HALF,0.009620702446274797,0.0005917643823879576,0.010212466828662756
2019-07,BASE_MATCHED_HALF,R9_HALF,-0.0018009426053301192,0.0021718298210896196,0.0003708872157594993
2019-08,BASE_MATCHED_HALF,R9_HALF,0.0010770433048426678,-0.00166740971497457,-0.0005903664101319021
2019-09,BASE_MATCHED_HALF,R9_HALF,-0.0024480201159398085,-0.0008820196279445961,-0.0033300397438843915
2019-10,BASE_MATCHED_HALF,R9_HALF,-0.02090410721414121,-0.006167037609596144,-0.02707114482373736
2019-11,BASE_MATCHED_HALF,R9_HALF,0.0038402227502928547,-0.010880252468166879,-0.007040029717874026
2019-12,BASE_MATCHED_HALF,R9_HALF,2.9690827786991377e-07,3.402675443995034e-05,3.432366271782089e-05
2020-01,BASE_MATCHED_HALF,R9_HALF,-0.011619079339481128,-0.018232525756256238,-0.029851605095737366
2020-02,BASE_MATCHED_HALF,R9_HALF,-0.0063632306486966425,0.006788264157230334,0.00042503350853369287
2020-03,BASE_MATCHED_HALF,R9_HALF,0.0009081357121556721,-0.001740363015453359,-0.0008322273032976869
2020-04,BASE_MATCHED_HALF,R9_HALF,-5.450612272154526e-05,-0.00033535195920699027,-0.000389858081928535
2020-05,BASE_MATCHED_HALF,R9_HALF,0.0021033243960917464,-0.00047277244968529653,0.0016305519464064402
2020-06,BASE_MATCHED_HALF,R9_HALF,0.0033067817784665377,-0.02074847303977681,-0.017441691261310274
2020-07,BASE_MATCHED_HALF,R9_HALF,-0.008928849551684215,0.012180047504425903,0.0032511979527416954
2020-08,BASE_MATCHED_HALF,R9_HALF,0.002336682759665122,-0.0016260597680442578,0.0007106229916208637
2020-09,BASE_MATCHED_HALF,R9_HALF,-0.00019182727130146967,-0.009603900783142293,-0.009795728054443759
2020-10,BASE_MATCHED_HALF,R9_HALF,-0.014605910325215275,0.01936700109951255,0.004761090774297274
2020-11,BASE_MATCHED_HALF,R9_HALF,0.004495748783356767,0.0006115458185561277,0.005107294601912896
2020-12,BASE_MATCHED_HALF,R9_HALF,0.004683384459771751,0.00726267759466848,0.011946062054440237
2021-01,BASE_MATCHED_HALF,R9_HALF,-0.016649858084706065,-0.03853030048697237,-0.055180158571678434
2021-02,BASE_MATCHED_HALF,R9_HALF,0.0361105465526302,0.007544351091424197,0.0436548976440544
2021-03,BASE_MATCHED_HALF,R9_HALF,-0.000198427224578381,0.0005796088640932143,0.0003811816395148334
2021-04,BASE_MATCHED_HALF,R9_HALF,-0.0005286352225356194,-0.013193357079686283,-0.013721992302221903
2021-05,BASE_MATCHED_HALF,R9_HALF,0.0042369789753919935,0.010827869264054041,0.015064848239446038
2021-06,BASE_MATCHED_HALF,R9_HALF,-0.008769227076077649,0.0033116016634090325,-0.005457625412668612
2021-07,BASE_MATCHED_HALF,R9_HALF,-0.010973641606834901,-0.006286024257219053,-0.01725966586405396
2021-08,BASE_MATCHED_HALF,R9_HALF,0.03999971523006397,0.0186064596619457,0.05860617489200967
2021-09,BASE_MATCHED_HALF,R9_HALF,-0.0023942395244286735,-0.0015214699088415733,-0.003915709433270256
2021-10,BASE_MATCHED_HALF,R9_HALF,-0.03527397297025074,0.0018923379269322957,-0.033381635043318446
2021-11,BASE_MATCHED_HALF,R9_HALF,-0.0072803608014060245,0.02288104349101751,0.015600682689611511
2021-12,BASE_MATCHED_HALF,R9_HALF,0.06566994858805872,0.020881288766399404,0.08655123735445813
2022-01,BASE_MATCHED_HALF,R9_HALF,-0.024080324765725622,0.02400669671913656,-7.362804658906134e-05
2022-02,BASE_MATCHED_HALF,R9_HALF,0.02241295610113222,-0.0859711072084102,-0.06355815110727797
2022-03,BASE_MATCHED_HALF,R9_HALF,0.00985460086917199,0.010869591587784336,0.020724192456956336
2022-04,BASE_MATCHED_HALF,R9_HALF,-0.03354550359177057,-0.10650896922981333,-0.1400544728215839
2022-05,BASE_MATCHED_HALF,R9_HALF,0.0627826755351863,-0.04692812586978663,0.01585454966539967
2022-06,BASE_MATCHED_HALF,R9_HALF,-0.0005775278490551296,0.001281580407959722,0.0007040525589045929
2022-07,BASE_MATCHED_HALF,R9_HALF,0.05449631439233006,-0.029291812938456563,0.0252045014538735
2022-08,BASE_MATCHED_HALF,R9_HALF,0.02832314313653833,-0.007217886452217448,0.02110525668432088
2022-09,BASE_MATCHED_HALF,R9_HALF,-4.296025202469092e-05,0.0003575149412432891,0.00031455468921859353
2022-10,BASE_MATCHED_HALF,R9_HALF,0.004139354907327522,0.07646741316969702,0.0806067680770246
2022-11,BASE_MATCHED_HALF,R9_HALF,-0.0019474280043635661,0.00423168505031299,0.0022842570459494227
2022-12,BASE_MATCHED_HALF,R9_HALF,-0.0027235507795671486,0.0009858311956484442,-0.001737719583918709
2023-01,BASE_MATCHED_HALF,R9_HALF,0.0003650538760185205,-0.004783485547595232,-0.004418431671576739
2023-02,BASE_MATCHED_HALF,R9_HALF,0.000557853072521547,0.0016476827002156066,0.0022055357727371536
2023-03,BASE_MATCHED_HALF,R9_HALF,-0.0008144596423056373,-0.003649262735500447,-0.004463722377806085
2023-04,BASE_MATCHED_HALF,R9_HALF,0.007120691151186659,0.009403128842199205,0.01652381999338587
2023-05,BASE_MATCHED_HALF,R9_HALF,-0.0034299014364230027,0.006933021412466379,0.003503119976043377
2023-06,BASE_MATCHED_HALF,R9_HALF,0.0004973423864558374,0.00034924445751216457,0.000846586843968003
2023-07,BASE_MATCHED_HALF,R9_HALF,-0.0006555290676149165,-0.0007094746611892486,-0.0013650037288041664
2023-08,BASE_MATCHED_HALF,R9_HALF,-0.0002910229862951169,-5.031047673627225e-05,-0.00034133346303139023
2023-09,BASE_MATCHED_HALF,R9_HALF,-0.013529563803496562,-0.013465795184995619,-0.026995358988492174
2023-10,BASE_MATCHED_HALF,R9_HALF,0.009941788251937353,-0.0006816753839503915,0.009260112867986961
2023-11,BASE_MATCHED_HALF,R9_HALF,-0.0021323755098100385,0.0034389744710875943,0.0013065989612775545
2023-12,BASE_MATCHED_HALF,R9_HALF,0.002640377092419547,0.0018215539479787023,0.0044619310403982496
2024-01,BASE_MATCHED_HALF,R9_HALF,-0.00010324240400797912,0.006413913774410899,0.0063106713704029205
2024-02,BASE_MATCHED_HALF,R9_HALF,-0.0013447350183587517,0.0010201922598059201,-0.0003245427585528316
2024-03,BASE_MATCHED_HALF,R9_HALF,0.0002511241893467091,0.0018464756457125982,0.0020975998350593076
2024-04,BASE_MATCHED_HALF,R9_HALF,-0.008679830222568241,0.016519046530929764,0.00783921630836153
2024-05,BASE_MATCHED_HALF,R9_HALF,-2.9674832710678346e-05,0.0024834228430971024,0.0024537480103864195
2024-06,BASE_MATCHED_HALF,R9_HALF,-0.0018923271109299623,-0.0034861601940639505,-0.005378487304993906
2024-07,BASE_MATCHED_HALF,R9_HALF,-0.0120071220134918,-0.008652797316978602,-0.0206599193304704
2024-08,BASE_MATCHED_HALF,R9_HALF,-0.0005704033746225393,0.0026516818998015322,0.0020812785251790034
2024-09,BASE_MATCHED_HALF,R9_HALF,-0.0052678717935144646,0.011134156891051333,0.005866285097536866
2024-10,BASE_MATCHED_HALF,R9_HALF,-0.007233152656571822,0.0023337880175312914,-0.00489936463904053
2024-11,BASE_MATCHED_HALF,R9_HALF,0.00011579188312426639,-0.00018297340664183531,-6.718152351756898e-05
2024-12,BASE_MATCHED_HALF,R9_HALF,-0.001999456673862441,-0.011865916183271699,-0.013865372857134142
2025-01,BASE_MATCHED_HALF,R9_HALF,-0.0055973137677255945,-0.002894277527248419,-0.008491591294974017
2025-02,BASE_MATCHED_HALF,R9_HALF,0.0010803237742492643,-0.008681162074865802,-0.007600838300616537
2025-03,BASE_MATCHED_HALF,R9_HALF,-0.0009418430831257263,0.0019693466276014065,0.0010275035444756806
2025-04,BASE_MATCHED_HALF,R9_HALF,0.00036066748927043743,0.00866312063757911,0.00902378812684955
2025-05,BASE_MATCHED_HALF,R9_HALF,-0.0031075380281172316,-0.005929233875604396,-0.009036771903721631
2025-06,BASE_MATCHED_HALF,R9_HALF,0.0015586573198585869,0.0006346822862190851,0.0021933396060776723
2025-07,BASE_MATCHED_HALF,R9_HALF,0.00025588024945439296,0.0023383984200306403,0.002594278669485033
2025-08,BASE_MATCHED_HALF,R9_HALF,0.00044222893301312116,-0.0004890980169362256,-4.6869083923104395e-05
2025-09,BASE_MATCHED_HALF,R9_HALF,-0.0031774775744226914,-0.0005856889122382033,-0.003763166486660895
2025-10,BASE_MATCHED_HALF,R9_HALF,-0.002108756993686238,-0.014066598384005959,-0.0161753553776922
2025-11,BASE_MATCHED_HALF,R9_HALF,0.000783300054990018,0.0046273251328219234,0.005410625187811935
2025-12,BASE_MATCHED_HALF,R9_HALF,-0.000824483199802108,0.000651685556316519,-0.00017279764348558955
2026-01,BASE_MATCHED_HALF,R9_HALF,-0.0012624183809523675,0.003041737498691852,0.001779319117739484
2026-02,BASE_MATCHED_HALF,R9_HALF,0.0007005202081871559,-0.005739014609532228,-0.005038494401345073
2026-03,BASE_MATCHED_HALF,R9_HALF,-0.0015620689303450569,0.0009246018109391811,-0.0006374671194058758
2026-04,BASE_MATCHED_HALF,R9_HALF,0.00046620568069306704,-0.0016558424872076371,-0.0011896368065145702
2026-05,BASE_MATCHED_HALF,R9_HALF,0.0009891069135714485,0.004830182769482106,0.0058192896830535495
2026-06,BASE_MATCHED_HALF,R9_HALF,-0.0011693029819494142,-0.008301442792943583,-0.009470745774892993
2026-07,BASE_MATCHED_HALF,R9_HALF,-0.0015686235953080337,-0.0007621118852819172,-0.0023307354805899502
2019-02,BASE_MATCHED_FULL,R9_FULL,0.005077695889711596,0.011223205517496348,0.016300901407207948
2019-03,BASE_MATCHED_FULL,R9_FULL,-0.0013946215128510216,0.0033496553484114976,0.001955033835560477
2019-04,BASE_MATCHED_FULL,R9_FULL,0.0045425224290842284,0.05681823843842189,0.06136076086750611
2019-05,BASE_MATCHED_FULL,R9_FULL,0.0011256338932511681,-0.03069654685078526,-0.029570912957534112
2019-06,BASE_MATCHED_FULL,R9_FULL,0.02433922819275245,0.0011835287647759148,0.025522756957528366
2019-07,BASE_MATCHED_FULL,R9_FULL,-0.0035534657483695144,0.0043436596421792635,0.0007901938938097491
2019-08,BASE_MATCHED_FULL,R9_FULL,0.0025578280266511924,-0.00333481942994914,-0.0007769914032979472
2019-09,BASE_MATCHED_FULL,R9_FULL,-0.004828039531390202,-0.0017640392558891922,-0.006592078787279382
2019-10,BASE_MATCHED_FULL,R9_FULL,-0.035587942237290955,-0.012334075219192287,-0.04792201745648325
2019-11,BASE_MATCHED_FULL,R9_FULL,0.009248267928204646,-0.021760504936333757,-0.012512237008129113
2019-12,BASE_MATCHED_FULL,R9_FULL,6.11044180578869e-07,6.80535088798905e-05,6.866455306046848e-05
2020-01,BASE_MATCHED_FULL,R9_FULL,-0.02198554360501962,-0.036465051512512475,-0.05845059511753209
2020-02,BASE_MATCHED_FULL,R9_FULL,-0.012000293527431566,0.013576528314460688,0.0015762347870291243
2020-03,BASE_MATCHED_FULL,R9_FULL,0.001829670672188581,-0.003480726030906718,-0.0016510553587181336
2020-04,BASE_MATCHED_FULL,R9_FULL,-0.00010343664779456348,-0.0006707039184139805,-0.0007741405662085431
2020-05,BASE_MATCHED_FULL,R9_FULL,0.004232615942439871,-0.0009455448993705931,0.003287071043069273
2020-06,BASE_MATCHED_FULL,R9_FULL,0.009303832637484294,-0.04149694607955362,-0.03219311344206933
2020-07,BASE_MATCHED_FULL,R9_FULL,-0.017277771974248672,0.024360095008851765,0.007082323034603098
2020-08,BASE_MATCHED_FULL,R9_FULL,0.004849797588943151,-0.0032521195360885155,0.0015976780528546358
2020-09,BASE_MATCHED_FULL,R9_FULL,0.0007149761878778641,-0.019207801566284606,-0.01849282537840674
2020-10,BASE_MATCHED_FULL,R9_FULL,-0.013940046730486386,0.0387340021990251,0.024793955468538707
2020-11,BASE_MATCHED_FULL,R9_FULL,0.009636720979920113,0.0012230916371122555,0.01085981261703237
2020-12,BASE_MATCHED_FULL,R9_FULL,0.009855207563988666,0.014525355189336986,0.024380562753325646
2021-01,BASE_MATCHED_FULL,R9_FULL,-0.02543858984544594,-0.0770606009739448,-0.10249919081939075
2021-02,BASE_MATCHED_FULL,R9_FULL,0.08536011079668887,0.015088702182848399,0.10044881297953726
2021-03,BASE_MATCHED_FULL,R9_FULL,-0.0003677898951706736,0.0011592177281864286,0.0007914278330157553
2021-04,BASE_MATCHED_FULL,R9_FULL,0.000738128723129659,-0.02638671415937254,-0.025648585436242877
2021-05,BASE_MATCHED_FULL,R9_FULL,0.009268225142234424,0.021655738528108145,0.030923963670342558
2021-06,BASE_MATCHED_FULL,R9_FULL,-0.01697031120841796,0.006623203326818065,-0.010347107881599892
2021-07,BASE_MATCHED_FULL,R9_FULL,-0.02068023443255726,-0.012572048514438078,-0.03325228294699534
2021-08,BASE_MATCHED_FULL,R9_FULL,0.08674582864385134,0.037212919323891376,0.12395874796774273
2021-09,BASE_MATCHED_FULL,R9_FULL,-0.004714054510932125,-0.0030429398176831466,-0.007756994328615277
2021-10,BASE_MATCHED_FULL,R9_FULL,-0.06101665186299157,0.0037846758538645914,-0.05723197600912698
2021-11,BASE_MATCHED_FULL,R9_FULL,-0.01405451477592333,0.045762086982035106,0.031707572206111756
2021-12,BASE_MATCHED_FULL,R9_FULL,0.1523534792736338,0.04176257753279881,0.19411605680643262
2022-01,BASE_MATCHED_FULL,R9_FULL,-0.04463746973061505,0.04801339343827363,0.003375923707658578
2022-02,BASE_MATCHED_FULL,R9_FULL,0.057892876852723284,-0.1719422144168204,-0.11404933756409712
2022-03,BASE_MATCHED_FULL,R9_FULL,0.020108890001237015,0.021739183175568673,0.04184807317680572
2022-04,BASE_MATCHED_FULL,R9_FULL,-0.057736750372519914,-0.21301793845962683,-0.2707546888321468
2022-05,BASE_MATCHED_FULL,R9_FULL,0.14617248538361935,-0.09385625173957327,0.05231623364404608
2022-06,BASE_MATCHED_FULL,R9_FULL,-0.00295686330401123,0.0025631608159195174,-0.0003937024880917101
2022-07,BASE_MATCHED_FULL,R9_FULL,0.130764232694887,-0.05858362587691303,0.07218060681797397
2022-08,BASE_MATCHED_FULL,R9_FULL,0.06004473513761113,-0.014435772904434896,0.045608962233176245
2022-09,BASE_MATCHED_FULL,R9_FULL,-4.2734564322815475e-05,0.0007150298824864054,0.000672295318163596
2022-10,BASE_MATCHED_FULL,R9_FULL,0.004642131142731903,0.1529348263393898,0.15757695748212175
2022-11,BASE_MATCHED_FULL,R9_FULL,-0.0042414125890278265,0.008463370100626148,0.004221957511598318
2022-12,BASE_MATCHED_FULL,R9_FULL,-0.0071946612203781235,0.0019716623912968915,-0.005222998829081234
2023-01,BASE_MATCHED_FULL,R9_FULL,0.0005881598920401635,-0.009566971095188262,-0.008978811203147918
2023-02,BASE_MATCHED_FULL,R9_FULL,0.002156511771888729,0.003295365400431228,0.005451877172319956
2023-03,BASE_MATCHED_FULL,R9_FULL,0.0020210844517194234,-0.007298525471000888,-0.0052774410192814635
2023-04,BASE_MATCHED_FULL,R9_FULL,0.011047029473838704,0.018806257684398236,0.02985328715823693
2023-05,BASE_MATCHED_FULL,R9_FULL,-0.0038351035669034477,0.013866042824932772,0.010030939258029323
2023-06,BASE_MATCHED_FULL,R9_FULL,0.0013932229313623201,0.0006984889150243609,0.0020917118463866236
2023-07,BASE_MATCHED_FULL,R9_FULL,-0.001822951873582633,-0.001418949322378489,-0.0032419011959611242
2023-08,BASE_MATCHED_FULL,R9_FULL,-0.0005759847562281234,-0.0001006209534725445,-0.00067660570970067
2023-09,BASE_MATCHED_FULL,R9_FULL,-0.02567137639719301,-0.026931590369991286,-0.05260296676718429
2023-10,BASE_MATCHED_FULL,R9_FULL,0.017511818244867187,-0.001363350767900783,0.016148467476966404
2023-11,BASE_MATCHED_FULL,R9_FULL,-0.003617765175400629,0.006877948942175181,0.0032601837667745512
2023-12,BASE_MATCHED_FULL,R9_FULL,0.004593752771758936,0.0036431078959574047,0.00823686066771634
2024-01,BASE_MATCHED_FULL,R9_FULL,0.0006921884657982594,0.012827827548821799,0.013520016014620106
2024-02,BASE_MATCHED_FULL,R9_FULL,-0.0029033014103818852,0.0020403845196118402,-0.0008629168907700424
2024-03,BASE_MATCHED_FULL,R9_FULL,4.0791264494039256e-05,0.0036929512914252,0.003733742555919239
2024-04,BASE_MATCHED_FULL,R9_FULL,-0.016705883316712033,0.033038093061859564,0.01633220974514753
2024-05,BASE_MATCHED_FULL,R9_FULL,0.00013183268192204527,0.004966845686194205,0.005098678368116248
2024-06,BASE_MATCHED_FULL,R9_FULL,-0.004768468512829596,-0.006972320388127901,-0.011740788900957505
2024-07,BASE_MATCHED_FULL,R9_FULL,-0.021723797137580374,-0.017305594633957224,-0.03902939177153761
2024-08,BASE_MATCHED_FULL,R9_FULL,-0.0007896639165342707,0.005303363799602994,0.004513699883068725
2024-09,BASE_MATCHED_FULL,R9_FULL,-0.004608942470499838,0.022268313782102665,0.017659371311602824
2024-10,BASE_MATCHED_FULL,R9_FULL,-0.0067318999324404525,0.004667576035062581,-0.002064323897377873
2024-11,BASE_MATCHED_FULL,R9_FULL,0.00039933003103679167,-0.00036594681328367063,3.338321775312095e-05
2024-12,BASE_MATCHED_FULL,R9_FULL,-0.001848978537511397,-0.02373183236654341,-0.025580810904054806
2025-01,BASE_MATCHED_FULL,R9_FULL,-0.01067455590717523,-0.005788555054496812,-0.016463110961672044
2025-02,BASE_MATCHED_FULL,R9_FULL,-0.0007134647319649101,-0.017362324149731604,-0.018075788881696517
2025-03,BASE_MATCHED_FULL,R9_FULL,-0.0016367998931565157,0.003938693255202809,0.0023018933620462933
2025-04,BASE_MATCHED_FULL,R9_FULL,-0.0010711523222072816,0.017326241275158274,0.016255088952950997
2025-05,BASE_MATCHED_FULL,R9_FULL,-0.005196121599668993,-0.011858467751208808,-0.0170545893508778
2025-06,BASE_MATCHED_FULL,R9_FULL,0.002394120494091213,0.0012693645724381726,0.003663485066529386
2025-07,BASE_MATCHED_FULL,R9_FULL,0.007760453812403624,0.004676796840061289,0.012437250652464916
2025-08,BASE_MATCHED_FULL,R9_FULL,0.001601638542638037,-0.0009781960338724504,0.0006234425087655864
2025-09,BASE_MATCHED_FULL,R9_FULL,-0.0036416886536696997,-0.0011713778244764035,-0.004813066478146103
2025-10,BASE_MATCHED_FULL,R9_FULL,-0.00022660141370281495,-0.02813319676801194,-0.028359798181714753
2025-11,BASE_MATCHED_FULL,R9_FULL,0.0019036523642870034,0.009254650265643847,0.011158302629930839
2025-12,BASE_MATCHED_FULL,R9_FULL,-0.0017078028369901486,0.001303371112633047,-0.00040443172435710036
2026-01,BASE_MATCHED_FULL,R9_FULL,-0.004140731369681446,0.006083474997383691,0.001942743627702245
2026-02,BASE_MATCHED_FULL,R9_FULL,0.00016480306430504947,-0.011478029219064444,-0.011313226154759395
2026-03,BASE_MATCHED_FULL,R9_FULL,-0.003697136984458789,0.001849203621878372,-0.0018479333625804168
2026-04,BASE_MATCHED_FULL,R9_FULL,-0.0013151804516369988,-0.0033116849744152742,-0.004626865426052273
2026-05,BASE_MATCHED_FULL,R9_FULL,0.0024933065483696676,0.009660365538964212,0.01215367208733388
2026-06,BASE_MATCHED_FULL,R9_FULL,-0.0011718240881778404,-0.016602885585887156,-0.017774709674064998
2026-07,BASE_MATCHED_FULL,R9_FULL,-0.00022596286899871241,-0.0015242237705638344,-0.0017501866395625465
