"Ukazatel","IndicatorType","Území","Uz0","Měsíce, jejich kumulace, měsíce klouzavých průměrů, čtvrtletí, roky","CASMKMQRZEM1","Klasifikace API","APIZ","Typ indexu","TYPUDAJEZEM3","Hodnota"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Telata jatečná v živém","1112104410","Meziroční index","IR","91.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Prasata a selata","112000","Bazický index (2020 = 100)","IZ2020","80.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Prasata a selata","112000","Meziroční index","IR","68.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Prasata jatečná v živém","1121104610","Bazický index (2020 = 100)","IZ2020","80.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Prasata jatečná v živém","1121104610","Meziroční index","IR","68.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Odstavená selata v živém","1121205610","Bazický index (2020 = 100)","IZ2020","87.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Odstavená selata v živém","1121205610","Meziroční index","IR","80.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Drůbež","115000","Bazický index (2020 = 100)","IZ2020","105.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Drůbež","115000","Meziroční index","IR","101.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kuřata","115100","Bazický index (2020 = 100)","IZ2020","107.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kuřata","115100","Meziroční index","IR","103.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kuřata jatečná v živém I.tř.j","1151105011","Bazický index (2020 = 100)","IZ2020","107.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kuřata jatečná v živém I.tř.j","1151105011","Meziroční index","IR","103.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Ostatní drůbež","115900","Bazický index (2020 = 100)","IZ2020","91.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Ostatní drůbež","115900","Meziroční index","IR","89.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Krůty brojlerové v živém","1159105031","Bazický index (2020 = 100)","IZ2020","87.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Krůty brojlerové v živém","1159105031","Meziroční index","IR","85"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kachny jatečné v živém","1159105041","Bazický index (2020 = 100)","IZ2020","99.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kachny jatečné v živém","1159105041","Meziroční index","IR","98.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Živočišné výrobky","120000","Bazický index (2020 = 100)","IZ2020","103"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Živočišné výrobky","120000","Meziroční index","IR","98.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Mléko","121000","Bazický index (2020 = 100)","IZ2020","102.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Mléko","121000","Meziroční index","IR","98.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Mléko kravské Q. tř. j.","1211104911","Bazický index (2020 = 100)","IZ2020","102.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Mléko kravské Q. tř. j.","1211104911","Meziroční index","IR","98.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Vejce","122000","Bazický index (2020 = 100)","IZ2020","105.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Vejce","122000","Meziroční index","IR","102.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Vejce slepičí konzumní tříděná","1221105512","Bazický index (2020 = 100)","IZ2020","105.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Vejce slepičí konzumní tříděná","1221105512","Meziroční index","IR","102.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Ryby","200000","Bazický index (2020 = 100)","IZ2020","97.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Ryby","200000","Meziroční index","IR","94.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kapr tř. I. v živém","2111115812","Bazický index (2020 = 100)","IZ2020","97.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Kapr tř. I. v živém","2111115812","Meziroční index","IR","93.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Pstruh v živém","2111115823","Bazický index (2020 = 100)","IZ2020","97.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","leden 2021","2021-01K","Pstruh v živém","2111115823","Meziroční index","IR","96.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba včetně ryb","000000","Bazický index (2020 = 100)","IZ2020","101.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba včetně ryb","000000","Meziroční index","IR","99.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba","140000","Bazický index (2020 = 100)","IZ2020","101.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba","140000","Meziroční index","IR","99.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba (bez ovoce a zeleniny)","141000","Bazický index (2020 = 100)","IZ2020","101.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Zemědělská výroba (bez ovoce a zeleniny)","141000","Meziroční index","IR","99.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Rostlinná výroba","100000","Bazický index (2020 = 100)","IZ2020","105.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Rostlinná výroba","100000","Meziroční index","IR","105.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Rostlinná výroba (bez ovoce a zeleniny)","101000","Bazický index (2020 = 100)","IZ2020","105.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Rostlinná výroba (bez ovoce a zeleniny)","101000","Meziroční index","IR","105.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ovoce a zelenina","102000","Bazický index (2020 = 100)","IZ2020","104.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ovoce a zelenina","102000","Meziroční index","IR","108.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Obiloviny","010000","Bazický index (2020 = 100)","IZ2020","108"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Obiloviny","010000","Meziroční index","IR","110.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice","011000","Bazický index (2020 = 100)","IZ2020","110.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice","011000","Meziroční index","IR","113.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice potravinářská","0111101011","Bazický index (2020 = 100)","IZ2020","110.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice potravinářská","0111101011","Meziroční index","IR","115.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice krmná","0111101012","Bazický index (2020 = 100)","IZ2020","109.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Pšenice krmná","0111101012","Meziroční index","IR","111.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Žito","012000","Bazický index (2020 = 100)","IZ2020","99.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Žito","012000","Meziroční index","IR","97.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Žito potravinářské","0121101031","Bazický index (2020 = 100)","IZ2020","99.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Žito potravinářské","0121101031","Meziroční index","IR","97.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen","013000","Bazický index (2020 = 100)","IZ2020","103.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen","013000","Meziroční index","IR","101.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen krmný","0131101023","Bazický index (2020 = 100)","IZ2020","111.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen krmný","0131101023","Meziroční index","IR","109"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen sladovnický","0132101021","Bazický index (2020 = 100)","IZ2020","96.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ječmen sladovnický","0132101021","Meziroční index","IR","94.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Oves","014000","Bazický index (2020 = 100)","IZ2020","101.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Oves","014000","Meziroční index","IR","99"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Oves krmný","0141101042","Bazický index (2020 = 100)","IZ2020","101.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Oves krmný","0141101042","Meziroční index","IR","99"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Kukuřice na zrno","015000","Bazický index (2020 = 100)","IZ2020","108.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Kukuřice na zrno","015000","Meziroční index","IR","111.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Kukuřice krmná (na zrno)","0151101052","Bazický index (2020 = 100)","IZ2020","108.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Kukuřice krmná (na zrno)","0151101052","Meziroční index","IR","111.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ostatní obiloviny","019000","Bazický index (2020 = 100)","IZ2020","104.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Ostatní obiloviny","019000","Meziroční index","IR","105.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Tritikale","0191101032","Bazický index (2020 = 100)","IZ2020","104.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Tritikale","0191101032","Meziroční index","IR","105.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Průmyslové plodiny","020000","Bazický index (2020 = 100)","IZ2020","102.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Průmyslové plodiny","020000","Meziroční index","IR","103.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Olejniny","021000","Bazický index (2020 = 100)","IZ2020","102.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Olejniny","021000","Meziroční index","IR","103.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno řepky olejné","0211101210","Bazický index (2020 = 100)","IZ2020","107.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno řepky olejné","0211101210","Meziroční index","IR","108.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno slunečnice","0212101230","Bazický index (2020 = 100)","IZ2020","101.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno slunečnice","0212101230","Meziroční index","IR","120"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno máku","0219101220","Bazický index (2020 = 100)","IZ2020","64"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Semeno máku","0219101220","Meziroční index","IR","60"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Luskoviny","022000","Bazický index (2020 = 100)","IZ2020","113"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Luskoviny","022000","Meziroční index","IR","107.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Hrách krmný","0221101102","Bazický index (2020 = 100)","IZ2020","113"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Hrách krmný","0221101102","Meziroční index","IR","107.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Cukrová řepa","024000","Bazický index (2020 = 100)","IZ2020","95.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Cukrová řepa","024000","Meziroční index","IR","112.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Cukrovka technická","0241101510","Bazický index (2020 = 100)","IZ2020","95.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Cukrovka technická","0241101510","Meziroční index","IR","112.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Krmné plodiny","030000","Bazický index (2020 = 100)","IZ2020","100.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","únor 2021","2021-02","Krmné plodiny","030000","Meziroční index","IR","101"
